f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_distr.skewness,ela_meta.lin_simple.coef.max,ela_level.mmce_lda_10,nbc.nn_nb.cor,nbc.nb_fitness.cor,nbc.dist_ratio.coeff_var,ela_distr.kurtosis,nbc.nn_nb.mean_ratio,ela_level.mmce_mda_10,nbc.nn_nb.sd_ratio,ic.eps.s,disp.ratio_mean_02,ela_level.lda_mda_50,disp.ratio_median_02,ela_meta.lin_simple.coef.min,ic.h.max,disp.diff_mean_02,disp.diff_median_10,disp.ratio_median_05,pca.expl_var_PC1.cor_x,ela_meta.lin_simple.coef.max_by_min,disp.ratio_mean_05,disp.ratio_median_25,ela_level.lda_mda_10,ela_level.qda_mda_25,ela_level.qda_mda_10
10,1,0.0653615508507916,-0.1411206391487426,0.651134566130969,1.587053329483832,-0.073536145285736,-0.1477740751737033,0.8646818233708874,-0.4136342619603314,0.7738758271543872,0.2539400891846287,-0.2778295879956869,-0.1933358850317902,0.4494677746004333,-0.628377001586149,1.4960942590601654,0.6074174101010403,-0.203745563112325,0.6086578649336597,-0.1254661291607977,-0.627693020442252,0.6078181615909282,0.6213469810472534,0.598718341100334,-0.0611522213230066,-0.3474618108179271,0.6045896815333061,0.7056307193481899,1.0963068983872666,-0.6730893910913041,-1.9352914656938307
10,2,0.0325448269863882,-0.1459643667086879,0.652723315849419,1.5782975059994837,-0.030902837311317,-0.1526353693460864,1.5583727686198865,-0.1788711931299178,0.7969229260535554,0.2594206391060387,-0.2643474846602432,-0.1964860163407521,1.1348634687409482,-0.3207786373719203,1.4919455481374022,0.7500380791726685,-0.1462449577275565,0.7221059518652021,-0.1041904568586284,-0.643770065886944,0.750227755896406,0.708352973867411,0.729624445136775,-1.5899577543979002,-0.4484792603726432,0.7347872253913407,0.6744436914667663,0.6784995607734123,-1.1441560031034876,-1.9682950811886588
10,3,-0.046228088420696,-0.1584817513797242,0.6609848143853578,1.525980371647731,0.1095895210507937,-0.1584695574499399,0.6803225181020148,-0.4877699679067779,0.7316952876596827,0.2374984394203942,-0.2384059015184771,-0.1429337840883943,0.9474048173520888,-0.4361280239522557,1.4630284137951564,0.8689660638056879,0.6054592613048219,0.8596050332262328,-0.1318732816640788,-0.4582656953712772,0.8687985049022287,0.895045078175076,0.8793947475714825,-0.978435541167936,-0.2403607476660177,0.8766095499509842,0.8604520363309761,-1.422663461632962,-0.3430927652389489,-1.1955865789611169
10,4,0.1265402927034423,-0.1311861279619233,0.6471626918348445,1.6219023781777555,0.1090466136977412,-0.1412118632146038,0.049126252605178,-0.3320849854192457,0.8782400485845836,0.3279275131236616,-0.2294157667220618,-0.2720891677558426,-0.2154246295444249,-0.547430063635036,1.5828663024397525,0.5637485407436043,-0.3067685877254966,0.5492110673815318,-0.1303138644832324,-0.7798066042651,0.5634412341869551,0.467883580568758,0.5072555609875362,-0.7949788771989501,-0.0954050099454636,0.50519780653454,0.5396711781220389,1.3487551314046151,0.3804712650390524,-2.123926809301887
10,5,-0.046228088420696,-0.160716841340033,0.6633679389630327,1.508555847300769,0.1365539195857286,-0.1653052065736523,0.699070922027664,-0.1739288127334879,0.5138349754241485,0.2210567896561696,-0.2110567476740014,-0.0956818144539601,0.8536754916576602,-0.2115002711379176,1.4382187096699748,0.7737307636112782,1.4211976418072585,0.767031394290093,-0.1325189981194036,-0.244317321376545,0.7738465503163718,0.8992340459491109,0.8336633575150836,0.2446088852919755,-0.3699132578940632,0.8504537933723604,0.8916390642123996,-0.9673747269772256,0.1683305769911097,-1.271282944774944
11,1,-0.0854533720186203,-0.1671379022318786,0.6673398132591571,1.49108776164294,0.1520720214271425,-0.1653170052701235,0.4615911389694482,-1.6714700728517078,0.7630045540887425,1.1965946756671193,-0.227017938352769,-0.9682681870364798,0.6603587574128997,-1.532959033189835,1.4382187096699748,1.8450117501883956,5.020416828840817,1.834350996142048,-0.1329355567333848,-0.8478248734541751,1.8449442072031792,1.7982204948605784,1.8214613827332973,-0.8561310985219567,-0.3311053610958529,1.8275166113426928,1.7058432564024486,-1.0996620106544368,0.7751100870811014,-1.4723324923764671
11,2,-0.0854533720186203,-0.1674143627210483,0.6673398132591571,1.486731630556199,0.1504131378483713,-0.1670271912351247,0.4615911389694482,-1.5281410413552443,0.774310678077013,1.232218250156283,-0.2261674736669343,-0.9934692375081812,0.6603587574128997,-1.3609467900437202,1.4299625685301474,1.8152797540301409,6.624245492753062,1.7971400236285018,-0.1335702174644291,-0.825564348992295,1.8155674147646812,1.7347632938512116,1.7888777673181129,-0.3057611066149821,-0.3238224352309025,1.7932235082729426,1.6479244903369448,-1.0996620106544368,1.4440318189225116,-1.5440926471679757
11,3,-0.0708387041855972,-0.1609312025145086,0.6593960646669083,1.5172681094742495,0.1092275828154253,-0.1558857043961518,0.464715872957056,-1.2365405979658886,1.048701610253904,1.1116461518852665,-0.2453335733723214,-0.914715954784122,0.672074923124703,-1.545101073882502,1.4712845549349838,1.686595958157694,-0.0354135368173309,1.6864146907833162,-0.1287887151252643,-1.1557621285101785,1.6864708986803956,1.5942064427305531,1.6425373191376376,0.6726744345529538,-0.3447012497772634,1.6455887933624935,1.4374120521373304,-1.0996620106544368,-2.2591446025743256,-1.6851906730449475
11,4,-0.0630102929354795,-0.1585444361378027,0.6571718150610784,1.5346926338212117,0.0677404125863392,-0.1549020179160519,0.6022041684118121,-0.8485637368461512,1.0452228028728976,1.0541003777104636,-0.2535180047821563,-0.8737642477676184,0.7804494559588872,-1.229408015873162,1.4795406960748114,1.6652260859189487,-0.2427344262554381,1.6573719805288414,-0.131539832496058,-1.1755492613651832,1.6651626384971656,1.5252582974768434,1.6162417698552072,1.651109975720771,-0.1906378369289795,1.6136206464330665,1.302639538792603,-1.0599758255512728,-2.825924521651911,-1.822958058826112
11,5,-0.0854533720186203,-0.1672765848899251,0.6659099385125525,1.486731630556199,0.1790967430013055,-0.1665090212467132,0.4615911389694482,-1.3996391510480757,0.8130124101907108,1.2486598999205123,-0.2070908965600561,-1.012370025361952,0.6603587574128997,-1.2982129131316116,1.4299625685301474,1.8496573745881235,6.142674602759241,1.8298130726647857,-0.1331810474118747,-0.8478248734541751,1.8493452247969613,1.8084664836051776,1.8288927336174623,-2.140327746304875,-0.3684008923124164,1.833329001693497,1.6991603218564273,-1.0996620106544368,0.6704682998790011,-1.5328895850275286
12,1,3.084050822622555,1.349577423965678,-0.9732031460121272,2.1975215399796397,4.011238456041155,1.0387008141834018,0.2647328977501307,0.6044960997042006,2.0379874592276392,-0.7325588966691401,4.455087647648785,0.6698000936238439,0.0774795132506606,0.5676140066415393,2.487821932776244,-0.9916065082850988,-0.1158612660138498,-0.9655477893284278,0.1054414639680255,-2.052366586002563,-0.9922451349219163,-0.9008899434334644,-0.9349981529161412,0.0,-0.2037027068341022,-0.9670806693243834,-0.6632570401614791,0.5043213039317506,-0.1080951680410588,-0.1748967823274796
12,2,6.393728171707712,1.834342635048736,-0.1924915343658854,2.293443546509664,1.8812771831783988,1.197251388285877,-0.5008269292138484,0.4710518290005971,1.675321789757707,-0.4859341502056977,1.1377334168545543,0.4303901141427182,-0.6108452223177991,0.3956017634954287,2.463012228651062,-0.9084498315299808,-0.1756459601113618,-0.8661672651763962,1.5049652166779162,-2.317019487938244,-0.908735826079894,-0.6215876867160545,-0.7680785792102862,0.6726744345529538,-0.4299039825103048,-0.7868965684494256,-0.243345986186584,0.8284251489409166,-0.0152389746194002,-0.0719497248206761
12,3,4.456885245365184,8.435356386409193,-0.7757215560088149,2.4067900773866504,4.256511933542375,8.87091098108531,-1.0757779829337395,0.7404115606060194,2.2967237581900006,-0.3927648015417302,4.996425291749252,0.351636831418666,-1.132214596493062,0.4542882935099853,2.8472943180043324,-0.691034609622743,-0.104732973331994,-0.6664986321768808,10.218186701439585,-3.452306235494116,-0.6905920540147431,-0.4368768509501633,-0.5537126883209162,-0.8561310985219567,-0.434729690973505,-0.5823004281010866,-0.0450855946546706,0.8648041519521529,0.3190433216985702,-0.2496847917515408
12,4,3.7564723090989705,5.3834924734496,-0.851822667522561,2.328336156514455,4.478093537386782,5.14978881919822,-0.2852202840688947,0.3845601720630761,2.2993328637257555,-0.5105966248520415,5.5027485816667605,0.4555911646144127,-0.4058123223612347,0.3632229883149793,2.7687784157645736,-0.9191347676493524,-0.1668283153133281,-0.8874955055195269,2.492241146690674,-2.88466286171618,-0.919591669477891,-0.6765537368321074,-0.7989472674983545,1.773414418366886,-0.3658586315505293,-0.8147960421332894,-0.3201997334658101,0.6928306831717729,-0.1541661255464199,-0.030468116354699
12,5,5.028806799210953,2.492193188201495,-1.0412016339617796,2.302155808683145,4.164398652641154,2.054668267235654,-0.5039516632014561,0.7601810821917384,2.1036499485441373,-0.5955451486338944,5.262846610817924,0.5437948412653575,-0.6196323466016518,0.4745250279977635,2.60763918106799,-0.9251740793689984,-0.0919048937011196,-0.8770582815218251,0.3714407223486794,-2.229214085894164,-0.9250562663235038,-0.6665341787779971,-0.7829412809786155,0.0611522213229896,-0.244256336229768,-0.8177022373086928,-0.4070778825640644,0.7821245996538928,-0.1655945801213936,0.0379613983410007
13,1,-0.2367620514802086,-0.1809011038099482,0.6663865634280873,-0.3316046076710005,-0.4559088101924897,-0.168519362652635,-0.8601713377887797,1.0344831941935906,0.0246276874701033,-0.8092865955688829,-0.3127344491543157,0.7611539015837434,-0.9886915665234672,0.434051559022207,-0.4295268196874997,-0.8271514045347526,-0.191661140271646,-0.8266873309242196,-0.1341094876532834,0.6176596536195776,-0.8275737266212223,-0.6865166872135958,-0.7669352944588764,0.2446088852919755,-0.3625633687534145,-0.767134441256688,-0.5763788910632248,1.0588255013453942,-0.6284469904078145,-0.6675287310438631
13,2,-0.2367606686470276,-0.1809008953944715,0.6667043133717773,-0.3141365220131712,-0.4526513660741755,-0.1685192263121847,-1.0976511208469957,0.636621572280994,0.113337275685771,-0.6229478982409435,-0.3140270177497099,0.5973470735177152,-1.2523052950390503,0.5797560473342105,-0.4212706785476722,-0.6770977364235605,-0.222310423696137,-0.682381364347297,-0.1341094615748615,0.5978725207645755,-0.6769855746206325,-0.5241092744608093,-0.5588574697022618,0.489217770583968,-0.3452312641044157,-0.567188213188995,-0.3703217425609561,1.4182059553351507,-0.5088053565760619,-0.6536005997341192
13,3,-0.2367633124928783,-0.1809019531714992,0.652723315849419,-0.3490291320179622,-0.4632078979390829,-0.1685195282754872,0.1647414101466781,1.2519479316365003,-0.3415167893808343,-0.9380795187220085,-0.3106513271505504,0.884009022633268,-0.0455402267232717,1.1868580819675567,-0.4460803826728539,-0.7890572844569888,-0.1335231147809958,-0.7862998119765908,-0.1341094554236558,0.790797066100868,-0.7895049244350041,-0.7587480774793873,-0.7846562081057302,1.467653311751904,-0.4072439448303684,-0.765971963186527,-0.7557043013814158,0.8603945758295748,-1.1284418780628993,-0.4640568997362975
13,4,-0.2367633124928783,-0.1809000788751224,0.6504990662435891,-0.3490291320179622,-0.4727992611763416,-0.168519509045629,0.1272446022953806,1.647338363350877,-0.3649987392026293,-0.9188975939970738,-0.3105315045956231,0.8651082347794972,-0.1187662624220447,1.549095629298783,-0.4460803826728539,-0.7788369107775888,-0.1335496739520743,-0.7731398338925313,-0.1341096708646426,0.7561695836046088,-0.7787957816234666,-0.7498040652050967,-0.7412113875521511,1.1007399838139322,-0.1277650129266817,-0.7357475333623414,-0.7735254601708017,0.9188214594536772,-1.057371176174783,-0.4855546676274246
13,5,-0.236762696532594,-0.1809016512732195,0.6500224413280543,-0.3403168698444814,-0.4314930600649396,-0.1685195938238795,0.6678235821515829,1.1012053295453923,-0.4480552654241605,-1.0065863927396312,-0.3101685937539754,0.9470116488125112,0.5754165560023228,1.2131658368016685,-0.4460803826728539,-0.8016004703362531,-0.108955881533462,-0.8366707625741953,-0.1341095771555686,0.8130575905627454,-0.8020478245772843,-0.9294768181076216,-0.8898384052354473,-0.5503699919069746,-0.3734271557863332,-0.8409517987119132,-0.910525618364202,-0.0259302248077402,-1.183798454910426,-0.4670847543688503
14,1,-0.2367741043845533,-0.1809047905228846,0.5408753356705517,-0.6280828894345557,0.1026825330591828,-0.1685197398450424,-0.6976851704331589,0.3870313622612907,0.6964723629269916,-0.3406995772883373,-0.227207313080384,0.3075349930931936,-0.930110737964449,0.1810923779249758,-0.5700463418873636,-0.4016122095197315,-0.1344526857687402,-0.4268962725774625,-0.1341096775702314,-0.7043681602553934,-0.4016285738363096,-0.1757456571444459,-0.3004751158836078,-0.1834566639691216,-0.3230844999327069,-0.2730812614382576,0.0005811247431294,1.4027724389061444,-0.2763077338164485,-0.5554981096394
14,2,-0.2367739975147411,-0.1809049598757979,0.4835214708345131,-0.6106583650875939,0.1067392574472686,-0.1685196812134272,-0.0914867768371867,0.2560582817559019,0.7703970197733806,-0.2941149029563536,-0.2220859318103006,0.2665832860766831,-0.4233865709289399,0.2660866627736484,-0.5369804966223545,-0.4141553953989949,0.1640458379815653,-0.4627458680478302,-0.1341096734225496,-1.049406289414531,-0.4142081491252045,-0.1528195497324982,-0.2884706259938031,1.1007399838139322,-0.2788134042866483,-0.2411131145088307,0.0785486944466896,1.3068641582401648,-0.2584507735430522,-0.7401972422251367
14,3,-0.2367747290767274,-0.1809046861688912,0.4712880980024494,-0.6891558472706568,0.1031651173730071,-0.1685197753904977,0.5834557644861639,0.6489775232720685,0.4707847340841923,-0.5023757999699269,-0.2207306973959501,0.4776420837771524,0.3498803660501025,0.6182058428609848,-0.6196244694320278,-0.5498076278710319,-0.0698342225349568,-0.5839084248907186,-0.1341096939958665,-0.4533189121575267,-0.549319389254326,-0.3423420376712672,-0.4622499082081185,0.1223044426458604,-0.3052505055323491,-0.4183910202083837,-0.1397605007232826,0.5307787606671899,-1.0520140880927649,-0.7223328998930736
14,4,-0.2367746516823676,-0.1809047222155045,0.3093945016924129,-0.680443585097176,0.3696270624030773,-0.168519783406065,0.3334770454775154,0.4191568348380841,0.6990814684627467,-0.4694925004414685,-0.1036275635571754,0.4461407706875273,0.1155570518140289,0.3591756414174281,-0.5865586241670186,-0.4527140779167324,-0.0415487053364447,-0.4690989609159969,-0.1341097158756523,-0.5448344016119224,-0.4527537282174156,-0.282451120037092,-0.3736453399738467,0.2446088852919755,0.0513004781690877,-0.3375987943321932,-0.1108011176905295,0.915514277361745,-0.9091584059055976,-0.6959905645898622
14,5,-0.2367739975147411,-0.1809047294630734,0.5091003413015552,-0.6106583650875939,0.1793983581974456,-0.168519673879079,-0.8445476678507392,0.4809365897934563,0.780833441916401,-0.3078162777598782,-0.20889787577919,0.3264357809469645,-0.9769754008116632,0.5251168642172092,-0.5121707924971729,-0.3821005870408758,-0.079129932412402,-0.4373334965751643,-0.1341096709563604,-0.7624928630169703,-0.3820807206905925,-0.165103414691492,-0.297045261629377,0.978435541167936,-0.2824434834622548,-0.2509941781051982,0.0106055265621576,1.0907949282340526,-0.3441641828553525,-0.4313560697047247
15,1,-0.2367664674737412,-0.1809018060846333,0.2863576307748905,-0.3577413941914431,0.198354873274858,-0.1685194193017509,0.3022297056014343,0.7923065547685317,0.4512164425660303,-0.7901046708439431,-0.1665647048504402,0.7517035076568579,0.1741378803730473,0.8994964522411064,-0.3055608604729898,-0.911237206169817,-0.1949810366564479,-0.8856803361286224,-0.1341096230776415,0.0252823637728889,-0.9112664111963188,-0.8586606196573828,-0.848108511808983,-0.5503699919069746,-0.2407528176452314,-0.8659450772203748,-0.8481515626013524,0.323528682906229,-0.5777332232313702,-0.1912471973432664
15,2,-0.2367655111827279,-0.1809028333166818,0.2043781453028796,-0.3316046076710005,1.4334087784297982,-0.1685187985420176,-0.0914867768371867,0.4191568348380841,1.1456733659994622,-0.6256881732016482,1.268711176191466,0.5941969422087464,-0.2945087480990999,0.5453535987049873,-0.1981484642438342,-0.712869044301461,-0.1939452289843898,-0.7005330582563448,-0.1341096389183211,-0.3741703807375101,-0.7128171928633446,-0.632116713823764,-0.6851904347330636,1.4065010904289144,0.2088694185001791,-0.6973857570470271,-0.5507609753034836,0.8890568206263008,-0.5809474760805812,-0.4489176265735319
15,3,-0.2367591522798247,-0.1809018611790311,0.103015913265781,-0.2356390398301082,1.5852117066471667,-0.168518004289051,-0.6383152246686046,0.4290415956309392,1.2548209475785417,-0.5051160749306323,0.9489323225053572,0.4461407706875273,-0.836381412270025,0.434051559022207,-0.0741825050293244,-0.7542151014590336,-0.2316858110868175,-0.7141468286881285,-0.1341076748656459,-0.7080782476657063,-0.754150083098285,-0.5346383015685193,-0.6114485682671198,-0.978435541167936,-0.428592506755753,-0.6136873359954357,-0.3213135558901441,1.121661961092065,-0.337378537951462,-0.2814772653933478
15,4,-0.2367681348813402,-0.1809036709736737,0.4191771072372954,-0.4188143520275443,0.0354826673591435,-0.1685194623719668,0.3397265134527317,0.8318455979399704,0.3633765561956151,-0.7544810963547793,-0.2333981450849626,0.717052063258271,0.0686923889668136,0.852951962919212,-0.3799486921428356,-0.7779077858976434,-0.2075435245765382,-0.7726860415448051,-0.1341096692442952,0.2491243041951249,-0.7779155781047102,-0.7048575731431541,-0.7457845265577905,0.7338266558758247,-0.0691661199958299,-0.7427224017833067,-0.6543464607667849,0.8240155728183433,-0.664160910954607,-0.5164387848794652
15,5,-0.2367675429869961,-0.1809038299831368,0.1034925381813159,-0.3839217420227533,0.5541099971222381,-0.1685195416287703,0.6303267743002855,1.0542527157793091,0.587759632270538,-0.8503907199794567,0.0641150610812309,0.8241565277629866,0.5344099760110038,1.148408286440774,-0.2973047193331624,-0.8638518372925984,-0.1490602298618685,-0.8498307406582538,-0.1341096702348472,0.0698034126966491,-0.8638454466233126,-0.9173627761664938,-0.8784055577213477,-0.489217770583968,-0.1484784281820677,-0.8769886188869045,-0.9461679359429714,-0.1019954129221356,-0.7238031582677482,-0.1285706064494181
16,1,-0.2367745706674681,-0.1809047713624144,-2.5001505004142497,-0.7152926337910996,-0.2880297920208478,-0.1685198775183798,0.4615911389694482,-1.841982196528535,-1.6695515070800824,2.59139463066592,-0.2990781210694662,-2.7543926392180222,0.6603587574128997,-1.9194806619063989,-0.7601027109261925,2.083332281894407,-0.2941795406343278,2.0644237164392165,-0.1341097251187662,1.5031338488810206,2.0830392590268105,2.1725670339104832,2.117000490972775,-0.4280655492609783,-0.3522510242958717,2.1285984315143955,2.2427056649326853,-1.0996620106544368,1.2593908496955972,1.5064708951292356
16,2,-0.2367745706674681,-0.1809054664767132,-2.5020570000763893,-0.7065803716176187,-0.2926595852816,-0.1685198775893027,0.4615911389694482,-2.032263841791081,-1.655636277556056,2.58591408074451,-0.3002405375793359,-2.735491851364252,0.6603587574128997,-1.838533723955286,-0.7683588520660201,2.0712536584551158,-0.2943123364897199,2.059432000614228,-0.1341097252084458,1.517974198522275,2.071266536963442,2.1704725500234656,2.1192870604755947,-0.0611522213230066,-0.3318730950517343,2.1402232122160054,2.2482747770543674,-1.0996620106544368,1.2593908496955972,1.5064708951292356
16,3,-0.2367745706674681,-0.1809047261572205,-2.5020570000763893,-0.7152926337910996,-0.2902617444722853,-0.1685198777231824,0.4615911389694482,-1.8073855337535265,-1.655636277556056,2.583173805783805,-0.2994492955355917,-2.7197411948194423,0.6603587574128997,-1.7656814797992846,-0.7601027109261925,2.0735764706549795,-0.293674916383838,2.0539864924415148,-0.1341097253409271,1.4969503698638325,2.073540396053563,2.149923964861646,2.0855601603090004,-0.0611522213230066,-0.3142868647714603,2.0972115236200475,2.2571853564490616,-1.0996620106544368,1.2593908496955972,1.5064708951292356
16,4,-0.2367745706674681,-0.1809057318214164,-2.500944875273474,-0.7065803716176187,-0.295464606605704,-0.1685198777329472,0.4615911389694482,-2.047090982980375,-1.6673772524669537,2.6105765553908538,-0.3008169253866588,-2.7575427705269844,0.6603587574128997,-2.142084741271959,-0.7601027109261925,2.090765280933971,-0.2930640554490344,2.0644237164392165,-0.1341097250637356,1.5303411565566514,2.0908877404023896,2.186888775083873,2.130148265613987,0.1223044426458604,-0.3801023899243211,2.136735778005523,2.2549577116003885,-1.0996620106544368,1.2593908496955972,1.5064708951292356
16,5,-0.2367745706674681,-0.1809049809143621,-2.502692499963769,-0.7152926337910996,-0.2903522290311274,-0.1685198776072904,0.4615911389694482,-1.7727888709785231,-1.6599847867823143,2.5804335308231003,-0.3001813149372454,-2.726041457437366,0.6603587574128997,-1.8790071929308425,-0.7601027109261925,2.081474032134516,-0.2921610436323682,2.0734995633937388,-0.1341097252797819,1.5192108943257128,2.081278851989297,2.1745483024522567,2.1370079741224512,-0.9172833198449464,-0.297832983483245,2.144291885461567,2.244933309781358,-1.0996620106544368,1.2593908496955972,1.5064708951292356
17,1,-0.2367749409421899,-0.1809048325924355,0.0855396663628328,-0.680443585097176,0.5950542599982718,-0.1685197698451528,-1.285135160103482,-0.2381797578870747,0.8869370670371,0.097744416424443,0.0389660972539552,-0.1114324709987762,-1.3196732478819213,-0.300541902884142,-0.5287243554825269,-0.4717611379556133,-0.0203013684737129,-0.4631996603955562,-0.1341096933864528,-1.101347513158917,-0.4719348298969845,-0.110986479664771,-0.2604601495842594,0.7949788771989501,-0.2961856869010661,-0.2626189588068096,0.1030527877820943,0.6476325279153949,0.3040434750689177,0.1666452202245058
17,2,-0.2367760111311217,-0.1809049428098303,-0.19614565871832,-0.9943899525185604,0.7424837678716072,-0.1685198629958976,0.6397009762631096,-0.2307661872924301,0.7617000013208651,0.2320178894989895,0.1103631241063132,-0.1838854911049048,0.7570171245352735,-0.2155476180354733,-0.8344905425960382,-0.4318087681179588,-0.2073841695500678,-0.4595693216137473,-0.1341097227830201,0.2515976958020002,-0.4316288437672599,-0.4214795639969541,-0.4473872064397893,-0.0611522213230066,-0.1908946410912826,-0.418391020208385,-0.3914843686233514,-0.7854797119210581,0.1944017389902672,0.8127893988113295
17,3,-0.2367758746580735,-0.1809045063521016,0.2425081385456754,-0.9333169946824592,0.1381072378458507,-0.168519852802793,-0.1039857127876186,-0.077552395003107,0.6282007680747385,0.4594607112374974,-0.2098709175614447,-0.4579469149846104,-0.0982629724263881,-0.652661082971483,-0.8427466837358658,-0.2984793478457842,-0.2490289498010224,-0.3066413004300273,-0.1341097185599259,-0.03036894738181,-0.2984247112621107,-0.1240062443678523,-0.2130138324007445,-0.3669133279379717,-0.2814567795948399,-0.2091449675794024,0.1286707035418355,-0.1185313233817876,0.56261225982769,0.6934919262887386
17,4,-0.2367759182323333,-0.18090489564433,-0.0317100628587637,-0.9507850803402884,0.7198173858816705,-0.1685198541495564,0.0022552427910564,-0.9103434918015232,0.8425822729292666,0.36629136257353,0.0813770839798705,-0.3445421878619712,-0.0308950195835171,-0.7781288367957114,-0.7849124150513742,-0.3783840875210944,-0.2267989236083892,-0.3810632454571193,-0.1341097193181263,0.2862251782982594,-0.3779364291231138,-0.2339949522725802,-0.2844691293638687,1.467653311751904,-0.2722868286207105,-0.2812186079293851,-0.1419881455719556,-0.2199515742009815,0.4076138446546142,0.732854036511928
17,5,-0.2367760848623472,-0.1809052220536516,-0.1658005390959286,-1.055419349043794,1.606762112411385,-0.1685198620577116,0.517836350746394,-1.330445825498054,1.3922338391282998,0.4649412611589074,0.7409148580685331,-0.3949442888053672,0.7218686273998688,-1.0068039365076014,-0.7931685561912016,-0.2292595442898477,-0.2222573053539801,-0.2685227432210291,-0.1341097209405118,0.5632450382683163,-0.2289253084269626,-0.2692615323161443,-0.2495989444458646,-0.7949788771990689,-0.287607021651353,-0.2353007241580249,-0.3291103128605018,-1.1812391689220512,0.2879722108228616,1.1413116264433365
18,1,-0.236770124602159,-0.1809040916557384,0.0888760407715774,-0.4057023974564556,0.6843926810950026,-0.1685193775967999,-1.282010426115874,-0.4185766423567613,0.8921552781086096,0.1498096406778421,0.068870776968174,-0.1397836527794325,-1.2405891293272462,-0.2904235356402529,-0.2559827329283258,-0.3458647167230037,-0.0438593532202669,-0.3420371035526688,-0.1341096023473852,-1.1359749956551763,-0.3459923764215763,-0.0020733175398627,-0.1850033559912008,0.1223044426458604,-0.2554144268593807,-0.1812454938955373,0.1810203574856569,0.5054236979623915,0.3772570121898415,0.2256883855592901
18,2,-0.2367748029783312,-0.1809047905968677,-0.2118742809309732,-0.7240484572754479,0.7314898939722966,-0.1685198190008579,0.6365762422755019,-0.581675195438949,0.6929935555459849,0.2977844885559078,0.1126969093859035,-0.2626387738289571,0.7687332902470831,-0.537311696391147,-0.5865586241670186,-0.1423863680149473,-0.2090308381569295,-0.1773104813280687,-0.1341097096368051,0.3480599684701465,-0.1424086375625223,-0.2419200264396729,-0.2181586137820901,0.1834566639689858,-0.2824267426433302,-0.1876391232814235,-0.2299801170945464,-0.8703640522806048,0.0608316761452665,0.7510211643072464
18,3,-0.2367742063985828,-0.1809042804375957,0.1953222719077156,-0.6542632372658658,0.1502924917699152,-0.1685197731954867,-0.0539899689858893,-0.6681668523764646,0.5794974647406469,0.6129161090369724,-0.2026374916019238,-0.6186036117416838,-0.0543273510071243,-0.5575484308789251,-0.5865586241670186,-0.1163708713764752,-0.254314224845627,-0.1323850389031777,-0.134109684852623,0.099484111979155,-0.1167360349321248,0.0605347683801726,-0.0238002060423949,-2.0180233036589974,-0.3401611396849166,-0.0167548469677553,0.3514351884091537,-0.0259302248077353,0.6372543537704853,0.7337623929016945
18,4,-0.2367744857764616,-0.1809046913699487,-0.0436256857471374,-0.680443585097176,0.7967443416572315,-0.1685197751414968,0.0834983264688677,-0.9918927683426192,0.8899810234954803,0.3854732872984645,0.1149521902329552,-0.3697432383336727,0.1009118446742743,-0.7761051633469299,-0.5204269336370004,-0.1976692983717024,-0.2366523760784811,-0.2294966013165787,-0.1341096769791612,0.2602545664260663,-0.1981181852704855,-0.1574047712148877,-0.1878615678697254,0.0611522213229896,-0.3630341205815738,-0.1684582351237676,-0.0695896879900778,-0.1868797532816774,0.3258289666024606,0.4773031055244495
18,5,-0.2367752350152003,-0.1809050879656408,-0.1559502908415394,-0.7763655916272006,1.6048468559158948,-0.1685198016039444,0.4678406069446638,-0.5025971090960677,1.4435462479981462,0.5005648356480712,0.7454247311272633,-0.4547967836756486,0.7072234202601142,-0.4158912894644775,-0.5287243554825269,0.0429740455341725,-0.2053391133770299,-0.006684558583028,-0.1341097041867309,0.5719019088923825,0.0432042794552527,-0.062813350263369,-0.0323748416779687,-1.956871082335889,-0.272227231305339,0.0035885192600627,-0.145329612844965,-1.2363588704542212,-0.010596164948317,1.1746180274014202
20,1,-0.2351990380109054,-0.1807309539547735,0.6752835618514065,0.5840977080727102,-0.1604465640535381,-0.1684563019671246,1.0990368724415014,1.0122424824096514,0.2050908203598176,-0.7736630210797192,-0.2899172047005109,0.7202021945672329,0.9210434445005312,1.0310352264116642,0.504325304638388,-0.7597898507387068,-0.1492727032304959,-0.7322985225971753,-0.1341005205609183,0.2701481328535674,-0.7598714059702022,-0.8336400283584174,-0.80523533363111,0.6115222132299643,-0.1078497999176198,-0.8142148030982103,-0.7969157310818675,0.1041522708081844,-0.5513049220267449,-0.6735844403089692
20,2,-0.2352700990671134,-0.1807290099205689,0.6752835618514065,0.5753854458992292,-0.1634476352551332,-0.1684564465027621,1.0990368724415014,0.7651234625881634,0.1933498454489213,-0.7298186217084348,-0.2903964949202202,0.685550750168653,0.9415467344961878,0.8205731877387711,0.5001972340684744,-0.7105462321015976,-0.1522738895623568,-0.7064323587767845,-0.1341032714930314,0.3171425733842029,-0.710506658626609,-0.7264817040847943,-0.7109143416397876,0.7949788771989501,0.0471815670808834,-0.7177291232748465,-0.7033546474375943,0.0181655364179968,-0.521662367972907,-0.71355212145867
