f_id,i_id,ic.eps.max,ic.eps.ratio,ela_meta.lin_simple.intercept,ela_meta.quad_w_interact.adj_r2,ic.eps.s,ela_meta.lin_simple.coef.max,nbc.nn_nb.cor,nbc.nn_nb.sd_ratio,ela_distr.skewness,nbc.nb_fitness.cor,ela_level.mmce_lda_10,ic.h.max,ela_meta.lin_simple.coef.min,nbc.dist_ratio.coeff_var,pca.expl_var_PC1.cov_init,disp.diff_mean_10,disp.ratio_mean_02,ela_level.lda_mda_25,ela_level.mmce_mda_10,nbc.nn_nb.mean_ratio,disp.ratio_median_25,ela_distr.kurtosis,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_mda_50,pca.expl_var_PC1.cor_x,disp.diff_mean_02,ic.m0,ela_level.qda_mda_10,ela_level.mmce_mda_25,pca.expl_var_PC1.cor_init
11,1,-0.0854533730530718,1.4915718159274134,-0.1671378609962722,0.7121585270647522,1.439746043063672,-0.1653170033931564,-1.6725155440727026,-1.589173846188624,0.1235434122837235,0.785586482911344,0.441795591683388,-0.8432267566940633,-0.1329355550742644,1.2450480224171747,0.4343373192185657,1.8540810490893456,1.888733681849844,3.186077088960116,0.6832093503394807,-1.017386989976247,1.755609539678484,-0.2329944157481906,-0.3370130762352782,5.026341303697063,-0.8804537123130732,1.8886722562442495,-0.1796822793017617,-1.550301813904302,-1.4086914210833614,-1.1653152476191264
11,2,-0.0854533730530718,1.4872080572035171,-0.1674143214834401,0.7121585270647522,1.4314429677284404,-0.1670271893576313,-1.5322842654252151,-1.419514555153207,0.1218749191085653,0.7968988132502691,0.441795591683388,-0.8208971965569664,-0.1335702158051699,1.280291457747081,0.4343373192185657,1.781980752945453,1.8591513143410716,3.92074555558596,0.6832093503394807,-1.0423136485855231,1.6990876516542917,-0.232142734119437,-0.3297180245546131,6.635212010716206,-0.3264904343531629,1.859443270424872,-0.1539021374490919,-1.621810006525538,-1.5685289652259773,-1.47154359648548
11,3,-0.07083870521654,1.517798005858026,-0.1609311613238436,0.704134433629323,1.472999859781275,-0.155885702522087,-1.2469861467975685,-1.601149796144065,0.0804507840053188,1.0714403687834329,0.4466333838223695,-1.1521190052572334,-0.1287887134670504,1.161005984322782,0.4343373192185657,1.6343360588058446,1.7311151299671643,2.390754000089661,0.6996429573859223,-0.964417840431544,1.4936523278740592,-0.2513362588898574,-0.3506316015937171,-0.0453833499348612,0.6583331709088809,1.7309962915432098,-0.4564795918251973,-1.762412613114127,-0.5395747748078874,0.6588363556998975
11,4,-0.063010293964543,1.535253040753609,-0.1585443949644197,0.7018876874674027,1.4813029351165068,-0.1549020160422898,-0.8673945821828172,-1.2897750973025943,0.0387232865065891,1.0679596517560712,0.6594962379375786,-1.1719675031568757,-0.1315398308372428,1.104074281097549,0.4343373192185657,1.5626309874646198,1.7098528033202345,1.706520656172675,0.8516538225655129,-0.923912020191482,1.362130242279307,-0.2595324015277004,-0.1963116785753169,-0.2533560052910046,1.643156776170805,1.7097952419039355,-0.4917576806762222,-1.8996962740536287,-0.3181331771936382,0.8438952140076287
11,5,-0.0854533730530718,1.4872080572035171,-0.1672765436533145,0.710714190246375,1.4314429677284404,-0.1665090193693792,-1.4065596707757484,-1.3576388137167643,0.1507246829190283,0.8356217901796695,0.441795591683388,-0.8432267566940633,-0.1331810457527006,1.296557658668576,0.4343373192185657,1.852613071250864,1.89335592677309,3.2497597110671737,0.6832093503394807,-1.0610086425424747,1.7490877833679983,-0.2130388600467802,-0.3743707032011184,6.152127180211775,-2.173034694219508,1.893051130524306,-0.1471178895931261,-1.6106462802513362,-1.4228437036376556,-1.4010449837968224
12,1,3.084050822349022,2.1992425681815733,1.3495774542190913,-0.944977249220105,2.495316010431681,1.038700815689853,0.5542604496227458,0.4826654961026983,4.005065262492716,2.0612692734394518,0.1370146869275088,-2.051504066334742,0.105441465575035,-0.6635195523716019,0.4343373192185657,-0.839150138349833,-0.9336090682839946,-0.2606383794641964,-0.1343626002210274,0.6028458196264089,-0.5563530723879522,4.455810866705049,-0.2093983010298603,-0.1260839870183557,-0.018733057708772,-0.934242029632268,-0.7183515590655023,-0.2574216224190978,-0.4713108236636453,-0.7885882860641067
12,2,6.393728172228749,2.295332535281756,1.8343426617920744,-0.1563693463861141,2.4703652690493096,1.1972513897435373,0.4237002936406025,0.3130062050672857,1.8627655299488808,1.698404523336981,-1.0482443871230809,-2.3169777257424458,1.5049652179789803,-0.4195265385491729,0.4343373192185657,-0.5660497997061295,-0.850870884157897,-0.2753998787936179,-1.099837014199498,0.366042562838327,-0.1465693842125654,1.133709783034308,-0.4359761938835714,-0.1860566294993547,0.6583331709088809,-0.8511528901681928,-0.9408748887412058,-0.1548360296291405,-0.8642447863475761,0.0045211066832958
12,3,4.456885245421234,2.4088775372775206,8.43535636535608,-0.745498286415333,2.85683191052767,8.870910980181533,0.6872383862712255,0.3708899631852512,4.251759562499745,2.3201476023494867,-1.938398140695776,-3.455785292734379,10.21818670083588,-0.3273513999940327,0.4343373192185657,-0.3845286939092496,-0.6345498217499974,0.0058256084310092,-1.8311325277661747,0.2881467546843549,0.0469093863317816,4.997923119115116,-0.4408099369818348,-0.1149207097195825,-0.8804537123130732,-0.634106688353385,-1.0019331194449006,-0.3319470383576853,-1.332102597848358,-0.7158865917289277
12,4,3.7564723089868695,2.33028624266016,5.3834924744943455,-0.8223691015267454,2.777869664089617,5.149788819439555,0.3390779703188427,0.2810703385194382,4.474624746341562,2.3227581401200084,-0.7144367295333288,-2.8863815092384124,2.492241147775913,-0.4439258399314153,0.4343373192185657,-0.6030880097847463,-0.861502047481361,-0.2669782541761916,-0.8122488908867593,0.3909692214475959,-0.2215695817831282,5.504970914767609,-0.3718242096643728,-0.1772112641934056,1.7662597268286844,-0.8619541133923326,-0.8363974717593213,-0.113500070181422,-0.5870265457252264,-0.6652157138589555
12,5,5.028806799404308,2.3040600527295467,2.492193210181485,-1.0136634890273797,2.6158143912342315,2.0546682684294586,0.7065806316019133,0.3908498797776532,4.1591126869191415,2.1269678073309053,-1.0530821792620624,-2.228900016312788,0.3714407238975397,-0.527967878025808,0.4343373192185657,-0.60602396546171,-0.8675109658815808,-0.2224098812008217,-1.1121622194843293,0.4782125265800507,-0.3063524138194152,5.264725664521646,-0.2500194507938134,-0.1020523017594215,0.0428184176200992,-0.8673912156234027,-0.6722186736449322,-0.045310823209273,-0.4571585411093528,-0.8833207968644902
13,1,-0.2367620525509855,-0.3343121093250114,-0.1809010624746856,0.7111956358525008,-0.4386171746491243,-0.1685193607746824,0.9749542855652084,0.3509300465928491,-0.487959336411765,0.0468042938537963,-1.6045904831060145,0.626802618998134,-0.1341094859939064,-0.7394284900052516,0.4335045166457332,-0.5994745258746372,-0.7699815980010966,-0.1788823831781671,-1.6298208414472584,0.6932049570850155,-0.471570240351665,-0.3188335796152693,-0.368523460370464,-0.2021221574496179,0.2274728436067303,-0.7703991503201482,-0.978866676734617,-0.7483238561522197,-0.9341737119099705,1.2668868901395762
13,2,-0.2367606697178042,-0.3168134368421897,-0.1809008540592104,0.711516599589918,-0.4303140993138926,-0.1685192244342322,0.5856915982851135,0.4946414460581437,-0.4846830225405453,0.1355625780515237,-1.9722626856686487,0.6069541210984948,-0.1341094599154845,-0.5550782128949667,0.4335045166457332,-0.4381098850138339,-0.6206830869802596,-0.1830458829890297,-1.999576999992208,0.531181676124754,-0.2704827541117546,-0.3201279977668243,-0.3511624983761047,-0.2328677946877668,0.4736787449222498,-0.62056866870421,-1.057563951863829,-0.7344446288924021,-1.154782822315145,1.3946656256377694
13,3,-0.2367633135636555,-0.3517671442205939,-0.1809019118362304,0.6973941951435625,-0.455264840696264,-0.1685195263975346,1.1877189842027756,1.0934389438302037,-0.4953007063824612,-0.3195411732760347,-0.017794661519906,0.8004769756200002,-0.1341094537642788,-0.8668470638902923,0.4326717140729008,-0.6510231322797855,-0.7320791896304817,-0.1025200116471194,-0.3069154742086617,0.814722417805215,-0.6465707013496416,-0.3167474768403871,-0.4132784280369492,-0.1438013602968383,1.4585023501842935,-0.7325218877976583,-0.5690981062342407,-0.5455664492261857,-0.1866001981596106,0.5949469879508058
13,4,-0.2367633135636555,-0.3517671442205939,-0.1809000375398672,0.6951474489816422,-0.455264840696264,-0.1685195071676763,1.5745638908165294,1.450721450834195,-0.5049476305588306,-0.3430360132107278,-0.0758481671876908,0.7657421042956258,-0.1341096692052656,-0.847869829481881,0.4326717140729008,-0.6476919518001536,-0.7219102507993412,-0.0550182638050055,-0.4096255182489255,0.7960274238482634,-0.6639620515109317,-0.3166274828295344,-0.1333341735297891,-0.1438280029634226,1.0891934982110314,-0.7218666270495203,-0.5921645489445273,-0.566988734779383,-0.2232296353589603,0.5442761100808324
13,5,-0.2367626976033711,-0.3430396267728027,-0.1809016099379529,0.6946660033755165,-0.455264840696264,-0.1685195919459268,1.0402343635562803,1.1193868354003258,-0.4634021504973908,-0.4261381322389913,0.7610898728562023,0.8228065357570945,-0.1341095754961916,-0.9346229010631892,0.4326717140729008,-0.7989501298498708,-0.7445592509232458,-0.1245676356455507,0.5640656992527743,0.8770390643283942,-0.7976580558758452,-0.316264052693216,-0.3794053352271456,-0.1191568937064678,-0.5726963356686824,-0.7450016794958197,-0.5704549558054339,-0.548583672543537,0.1572170191888288,0.4032788847035174
14,1,-0.2367741054553331,-0.6313095280733504,-0.1809047491875953,0.584414959572718,-0.5799355168547683,-0.1685197379670897,0.3414957509851784,0.1014310891878207,0.073867820023331,0.7190177697630482,-1.3530252918789494,-0.6993251469216617,-0.1341096759108543,-0.2758417637426315,0.4235108857717423,-0.0826334053568652,-0.3465839630317887,-0.0762142628421235,-1.5476528062150474,0.2445251021181274,0.0914747211200861,-0.2331840614549981,-0.3289788606200699,-0.1447338536272848,-0.2033874836955398,-0.346597101248666,-0.8893146050358601,-0.6366865934102071,-0.9874528932908442,0.8791445203519538
14,2,-0.2367739985855209,-0.6138544931777676,-0.1809049185405074,0.5264810049689186,-0.5466817001371652,-0.1685196793354745,0.2133533756693708,0.1852627388759131,0.0779480442425815,0.7929830065944871,-0.4144936169164339,-1.045433329046661,-0.1341096717631725,-0.2297541944650614,0.4268420960630726,-0.0416429472515667,-0.3590640243245517,0.0986527292141051,-0.8368993014564221,0.2040192818780586,0.1675618780757269,-0.2280553519221719,-0.2846340551550123,0.1547030761123635,1.0891934982110314,-0.3591133835658279,-0.8730324101815393,-0.8207372157686607,-0.9433310712098076,0.7932243361376565
14,3,-0.2367747301475073,-0.6924894253823677,-0.1809046448336026,0.5141239010783574,-0.6297954842428348,-0.168519773512545,0.5977805016167935,0.5325652875837034,0.0743531998561043,0.4932062526129502,0.6304694851036868,-0.4474973298199601,-0.1341096923364895,-0.4357927394706678,0.406646633671883,-0.2275115258777966,-0.4940335760833264,-0.0672248882504887,0.2477187636087627,0.4127800477307131,-0.0454821614000711,-0.2266981782821825,-0.311115173245547,-0.0799122458279642,0.104369892948851,-0.4935448239635667,-0.5921645489445273,-0.8029355981962856,-0.3031484074302682,0.2997340473170502
14,4,-0.2367746527531475,-0.6837619079345764,-0.1809046808802157,0.3505928768643086,-0.5965416675252317,-0.1685197815281123,0.3729268996475462,0.2770783552009622,0.3423587081458373,0.7216283075335698,0.2434461139851234,-0.5392966326058031,-0.1341097142162752,-0.4032603376276779,0.4151828600434167,-0.1633721864733626,-0.3974286571874921,-0.0324028898323653,-0.0809533773200813,0.38162172446912,-0.0172212173879738,-0.1094274797792091,0.0460294553180511,-0.0515378059158077,0.2274728436067303,-0.3974650241353237,-0.7278495060638543,-0.776685755335326,-0.3639199736928251,0.2777032308518446
14,5,-0.2367739985855209,-0.6138544931777676,-0.1809046881277846,0.5523185858310009,-0.5217309587547939,-0.1685196720011263,0.433371416305946,0.4407496712586582,0.1510280453145116,0.8034251576765733,-1.5804015224111043,-0.7576301095018605,-0.1341096692969834,-0.2433093618996408,0.4276748986359051,-0.067840705599857,-0.3271705343541556,-0.0962747619308254,-1.6133872344008158,0.2632200960750791,0.1012573555858104,-0.2148484249000995,-0.2882701782849208,-0.0892371791324288,0.9660905475532716,-0.3271476013214143,-0.8906714546070503,-0.5129804373987875,-0.9200214293556762,0.7579750297933278
15,1,-0.2367664685445192,-0.3604946616683853,-0.1809017647493656,0.3273230059015637,-0.31394649849062,-0.1685194174237982,0.738011780264281,0.8100081282180953,0.1700943718706379,0.4736272193340397,0.195068192595303,0.0325882131276183,-0.1341096214182645,-0.720451255596835,0.4335045166457332,-0.777043383644835,-0.8536442311118442,-0.1792608831609728,0.0012146579121296,0.6838574601065397,-0.7367883303113311,-0.1724546787899808,-0.2465100989739128,-0.205452490772641,-0.5726963356686824,-0.8536707428792254,-0.5053261763881537,-0.2737146283327972,-0.1358184784059671,0.5332607018482296
15,2,-0.2367655122535056,-0.3343121093250114,-0.1809027919814066,0.2445143616479333,-0.2059234883792554,-0.1685187966640652,0.3729268996475462,0.4607095878510602,1.4123027088957087,1.1684653559211446,-0.4144936169164339,-0.3681033382213946,-0.134109637258944,-0.5577892463818823,0.4343373192185657,-0.5579759215944801,-0.656274372889252,-0.1406538849147925,-0.6561296239455586,0.5280658437985885,-0.4465701744948116,1.264874960449125,0.2038607423993679,-0.2044134267758579,1.3969508748554222,-0.6562200034676711,-0.7468454000605644,-0.5304803326394268,-0.5170976201628322,0.4164973745826405
15,3,-0.236759153350601,-0.2381785046375898,-0.180901819843763,0.1421269294118554,-0.081252812220751,-0.1685180024110988,0.3825980223128857,0.3509300465928491,1.56498500254246,1.2776728526546208,-1.26110724123829,-0.7030467402778441,-0.1341076732062693,-0.4385037729575842,0.4343373192185657,-0.4465225272420564,-0.6974123527061384,-0.2319670057666653,-1.4161839498435174,0.38162172446912,-0.2226565411682062,0.9446385303132732,-0.4346625345679606,-0.2422726559919839,-1.003556662970816,-0.6973449310812032,-0.8960988528918259,-0.363627883189878,-0.7393717049861589,0.4539497625734896
15,4,-0.2367681359521186,-0.4216745589774026,-0.1809036296383925,0.4614858481419413,-0.3887572072610579,-0.1685194604940141,0.7766962709256574,0.7641003200555664,0.0062786783096487,0.3857391143931537,0.2531216982630878,0.257124345617313,-0.1341096675849181,-0.6852078202669287,0.4326717140729008,-0.6230186319764411,-0.7209858018146922,-0.2092570067983239,-0.1466878055058509,0.6495833045187881,-0.5476573973073059,-0.2393837520157224,-0.0746377155007973,-0.2180544720669602,0.7198846462376326,-0.7209908521935091,-0.6070898942276519,-0.5977644126163697,-0.3647524609019011,0.7117103152163949
15,5,-0.2367675440577743,-0.3867208515989982,-0.1809037886478545,0.1426083750179811,-0.3056434231553883,-0.1685195397508176,0.994296530895896,1.0555151023046354,0.5279103173432058,0.6102453626579921,0.7030363671884174,0.0772473334018123,-0.1341096685754702,-0.7800939923089897,0.4335045166457332,-0.834746204834388,-0.8064973328947379,-0.2156915065060204,0.5065480745902181,0.7555216036081946,-0.832440756198423,0.0585551703448347,-0.1540820758939093,-0.1593873202485862,-0.511144860339794,-0.8064883725116148,-0.4293426004013313,-0.2112581056636171,0.2138261494060036,-0.0109004648423488
16,1,-0.2367745717382481,-0.7186719777257417,-0.1809047300271253,-2.487368489378323,-0.7710723110718025,-0.168519875640427,-1.8393424100498863,-1.9704082531035017,-0.3191078270857529,-1.6483048984714117,0.441795591683388,1.5150229000070932,-0.1341097234593892,2.624964067257355,0.1195379466878596,2.216332811077769,2.12585484641235,-0.5751718651757244,0.6832093503394807,-2.784063918908372,2.2795239632873328,-0.3051577104818184,-0.3581939462216739,-0.3049628504645697,-0.4495933850109226,2.1255693547953145,2.744328546619794,1.4180424857063016,1.360993523512905,-1.5530576174067408
16,2,-0.2367745717382481,-0.7099444602779503,-0.180905425141419,-2.489294271802826,-0.7793753864070343,-0.1685198757113499,-2.0255115213577577,-1.890568586733894,-0.3237644398564218,-1.6343820303619638,0.441795591683388,1.5299092734318254,-0.1341097235490688,2.6195420002835235,0.1193297460446514,2.218083092346728,2.1138370096119106,-0.5751718651757244,0.6832093503394807,-2.7653689249514204,2.2849587602127355,-0.3063217903112403,-0.3377820884412255,-0.3050960637974906,-0.0802845330376604,2.1138558660961624,2.722618953480701,1.4180424857063016,1.360993523512905,-1.542042209174138
16,3,-0.2367745717382481,-0.7186719777257417,-0.1809046848219317,-2.489294271802826,-0.7710723110718025,-0.1685198758452296,-1.805493480721182,-1.8187128870012468,-0.3213527088123294,-1.6343820303619638,0.441795591683388,1.5088202444134555,-0.13410972368155,2.616830966796607,0.1209953511903164,2.193071008406442,2.116148132073534,-0.5751718651757244,0.6832093503394807,-2.7497897633206274,2.2936544352933814,-0.305529416067161,-0.3201665777053423,-0.3044566397994703,-0.0802845330376604,2.1161182844741915,2.7022662099128008,1.4180424857063016,1.360993523512905,-1.5398391275276178
16,4,-0.2367745717382481,-0.7099444602779503,-0.1809056904861203,-2.488170898721866,-0.7710723110718025,-0.1685198758549944,-2.0400182053557785,-2.189967335619924,-0.3265857101344166,-1.6461294503293105,0.441795591683388,1.5423145846191,-0.1341097234043585,2.6439413016657656,0.1212035518335245,2.2341743878839315,2.133250438289543,-0.5751718651757244,0.6832093503394807,-2.7871797512345307,2.2914805165232206,-0.306899002880687,-0.3860916833954712,-0.3038438584680341,0.104369892948851,2.133378347261415,2.752469644046953,1.4180424857063016,1.360993523512905,-1.5398391275276178
16,5,-0.2367745717382481,-0.7186719777257417,-0.1809049395790714,-2.4899361992776603,-0.7710723110718025,-0.1685198757293376,-1.7716445513924832,-1.9304884199186976,-0.3214437175309744,-1.6387329266461663,0.441795591683388,1.5311498045505527,-0.1341097236204048,2.6141199333096914,0.1205789499039002,2.2193816881269237,2.124005948443052,-0.5751718651757244,0.6832093503394807,-2.7560214279729447,2.281697882057494,-0.3062624829265659,-0.30368530128281,-0.3029380078041717,-0.9420051876419444,2.1238178050832914,2.7551833431893424,1.4180424857063016,1.360993523512905,-1.5640730256393436
17,1,-0.2367749420129699,-0.6837619079345764,-0.1809047912571459,0.1244739238539107,-0.5383786248019334,-0.1685197679672,-0.2702027575978272,-0.373614925711343,0.5690917625300655,0.9095870270111084,-2.262530214007572,-1.0975356360332198,-0.1341096917270758,0.1579235941639028,0.4205960767668286,-0.0388763736328894,-0.4163798613727986,-0.0821756375713135,-2.0940702405092506,-0.1698805972610159,0.1914749845474999,0.0333702204808022,-0.3020352620096916,-0.0302236726484603,0.7814361215666407,-0.4165496178725709,-0.2787322979988767,0.0829211677781741,-1.0665391781530742,0.3437956802474615
17,2,-0.236776012201902,-0.9982579991657368,-0.1809049014745399,-0.1600604293664115,-0.8458830198422405,-0.1685198611179448,-0.2629494155988194,-0.2897832760232545,0.7173753014423089,0.7842812140260834,0.7175497436053634,0.259605407854768,-0.1341097211236431,0.2907642350227864,-0.0224548919800912,-0.3242286811593065,-0.3766285550328856,-0.4114706226122635,0.8187866084726195,-0.2415447407626708,-0.2911349824282861,0.1048694104302278,-0.1965689103075286,-0.2178946160674552,-0.0802845330376604,-0.3764464275910519,0.7009130924026855,0.7267966237010274,0.5884453934902614,-0.0946175674101295
17,3,-0.2367758757288537,-0.9370781018567196,-0.1809044650168143,0.2830300101379939,-0.854186095177472,-0.1685198509248403,-0.1130470142859876,-0.7209174744191376,0.1094977333728461,0.6507086981010728,-0.4338447854723612,-0.0232356872151227,-0.1341097169005489,0.5157800144368041,0.1528500496011618,-0.0536126127038025,-0.2439701257357325,-0.4079694977713106,-0.3808667059176514,-0.5126221531384975,0.2164750504043533,-0.2158228590227139,-0.2872818315902298,-0.2596703172714562,-0.3880419096820342,-0.2439124993813374,0.2273725920562252,0.60791802499737,-0.5845290840979983,0.8571137038867481
17,4,-0.2367759193031135,-0.9545767743395414,-0.1809048543090399,0.0060383047469746,-0.7960230524541739,-0.1685198522716036,-0.9278390988412172,-0.8446689572920335,0.6945776174217382,0.8652078849122451,-0.2693598527469726,0.2943402791791423,-0.1341097176587492,0.4236048758816639,0.181373537720677,-0.1449095421201491,-0.3234727384155595,-0.4068339978228937,-0.2863734654006089,-0.4004521893967737,-0.0476560801702321,0.0758418937358999,-0.2780966129698705,-0.237370405340494,1.4585023501842935,-0.3230241613743609,0.5543733387138103,0.6471419281229418,-0.035920013316832,0.1014566991302008
17,5,-0.2367760859331275,-1.0593942588875152,-0.1809051807183592,-0.1294083924430718,-0.8043261277894055,-0.1685198601797588,-1.338861812118336,-1.070216014786172,1.586660245699743,1.415161175235413,0.5288758501850644,0.5722192497741204,-0.1341097192811348,0.5212020814106361,0.0743584071116933,-0.1796328640688526,-0.1750986763793716,-0.4537679956907995,0.7694857873333019,-0.4503055066153183,-0.230265256863772,0.73632341050692,-0.2934423135837079,-0.2328145093545983,-0.8189022369843044,-0.174762776375443,1.0102747946347597,1.0541653536336864,1.1179072584626766,-0.2862856706574179
18,1,-0.2367701256729378,-0.4085396452184766,-0.1809040503204542,0.127844043096791,-0.2640865311025535,-0.1685193757188473,-0.4467007462403546,-0.363634967415142,0.6589477040722229,0.914808102552151,-2.2576924218685903,-1.132270507357594,-0.1341096006880082,0.2094332304153101,0.4335045166457332,0.0776020217820288,-0.2911170239528399,-0.1025200116471194,-1.9831433929457651,-0.1979230881964433,0.2675621415031431,0.0633176912583343,-0.2611961192523387,-0.0538557179086318,0.104369892948851,-0.2912408322249499,-0.2163172177239828,0.1417570224665319,-1.0698691269893787,0.352608006833544
18,2,-0.2367748040491111,-0.7274431327607719,-0.1809047492615783,-0.1759481343685615,-0.5965416675252317,-0.1685198171229052,-0.6062742702185354,-0.6071459498424461,0.7063177421269422,0.7155370527356864,0.7127119514663819,0.3563668351155207,-0.1341097079774281,0.3558290387087678,0.4014416175916797,-0.1332221800983911,-0.0886626963146769,-0.3763647492070356,0.8352202155190702,-0.3194405489166429,-0.1335258715915997,0.1072065351588479,-0.2882534095931208,-0.2195464613956746,0.165921368277859,-0.0886814061533294,0.6900582958331404,0.6652452680270521,0.6517144213800469,-0.1651161800987882
18,3,-0.2367742074693626,-0.6575357180039634,-0.18090423910231,0.2353668951315438,-0.5965416675252317,-0.168519771317534,-0.6908965935402898,-0.627105866434848,0.121753574150372,0.6019786597180072,-0.3564401112486491,0.1070200802512741,-0.134109683193246,0.667597889704093,0.4160156626162496,0.1445643954912356,-0.0627781247445016,-0.3986962481925714,-0.3192406794934931,-0.6715296017726072,0.4338669274204734,-0.2085790826434204,-0.3460839323775615,-0.264972207921709,-2.049931743561868,-0.0631379728529992,0.3725554961739072,0.648047095118148,-0.5170976201628322,0.8923630102310818
18,4,-0.2367744868472414,-0.6837619079345764,-0.1809046500346601,-0.0059978354061693,-0.5300340340900257,-0.1685197732635441,-1.0076258608303097,-0.8426729656327896,0.7719501963897571,0.9126326544100496,-0.1435772571334386,0.2682891256858629,-0.1341096753197842,0.4425821102900752,0.4189304716211632,-0.0714541895099656,-0.1436674109013011,-0.4071178728099981,-0.1014953861281341,-0.4253788480060494,0.0229962798600062,0.1094650431217369,-0.3689949959838796,-0.2472548346432264,0.0428184176200992,-0.1441106564150466,0.633070613843022,0.3924882801384581,-0.0176052947171575,0.1961892099305842
18,5,-0.2367752360859803,-0.7798518750347588,-0.1809050466303493,-0.1194585165831391,-0.5383786248019334,-0.1685197997259916,-0.5289052888957787,-0.487386450288034,1.5847338944884242,1.4665017513889995,0.451471175961351,0.5809029676052154,-0.1341097025273538,0.5564455167405423,0.4143500574705842,0.0357646533852984,0.0957648761228277,-0.4177158723285575,0.7489437785252491,-0.5095063208123388,-0.0509169583254735,0.7408397368119459,-0.2780369164270626,-0.215843130740473,-1.9883802682328768,0.0959976166080592,1.0794741227656193,1.0873548101245556,1.2419478526150194,-0.2245993845548429
19,1,-0.2367753359702807,-0.7973069099303415,-0.1809050502615484,-0.1753062068937272,-0.7793753864070343,-0.168519866350561,0.8468119102494007,0.937751594409468,0.1227546700554668,-0.1846633884657649,0.441795591683388,0.3166698393162365,-0.1341097199007394,-0.8316036285603856,0.2377959120300824,-0.9570400509171378,-0.6484165565197341,-0.5671287405411033,0.6832093503394807,0.8209540824575323,-1.2357026880633266,-0.2012263461853067,-0.3426822355590167,-0.2101682427580416,0.2274728436067303,-0.6483745203825697,-0.0222877290433413,0.8861060148571971,1.3460087537495344,-1.356983350866411
19,2,-0.2367753826113506,-0.8060344273781329,-0.1809047690068241,-0.1261987550689001,-0.7877199771189421,-0.1685198672617655,1.1998078875344556,1.133358777015007,0.1086634867852669,-0.2534075497561606,0.441795591683388,0.3824179886088,-0.1341097226278147,-0.8587139634295444,0.2076068187649024,-1.0775836157309289,-0.7672082510471484,-0.5896494895180421,0.6832093503394807,0.8521124057191253,-1.3074420074786457,-0.1984140727585398,-0.1081355249881172,-0.2109142374223988,0.2890243189356187,-0.7672609570861078,0.0401273512315495,1.142871719163827,1.395125499085026,-1.2666570033590727
19,3,-0.2367753592908156,-0.7973069099303415,-0.1809045355996617,-0.1220262264824769,-0.7877199771189421,-0.1685198678260648,1.4222437088373672,1.3888457093977524,0.1153981319649965,-0.2316530683351487,0.441795591683388,0.3563668351155207,-0.1341097215964992,-0.8424477625080494,0.2215562618598475,-0.9456914530119518,-0.6442565360888134,-0.5723331153046816,0.6832093503394807,0.8396490764144839,-1.2552679569947778,-0.1942694520388565,-0.2751248654090774,-0.2101149574248733,-0.5111448603399136,-0.6444335335305186,0.0143472093788766,0.9051145217565127,1.3551661130493704,-1.286484738177753
19,4,-0.2367753359702807,-0.7973069099303415,-0.1809049781301086,-0.1969712591693865,-0.7793753864070343,-0.168519868631142,0.7138339736009212,0.8519239530621393,0.1733858538616318,-0.1855335677226053,0.441795591683388,0.324113026028604,-0.1341097187450953,-0.8560029299426288,0.2348811030251683,-1.009943713788577,-0.6914034343059187,-0.573752490240203,0.6832093503394807,0.8396490764144839,-1.2552679569947778,-0.1722533095303889,-0.3973475000792924,-0.2140047867461642,-0.9420051876419444,-0.6916523945171296,-0.0087192333314068,0.9428298132234088,1.360161036303829,-1.3856234122711784
19,5,-0.2367753826113506,-0.8060344273781329,-0.180905884645273,-0.1356671853227067,-0.7877199771189421,-0.1685198677731296,0.5856915982851135,0.7660963117148109,0.1074197009637854,-0.2368741438761923,0.441795591683388,0.3824179886088,-0.1341097206854359,-0.845158795994965,0.2136446374179382,-0.9700260087190916,-0.6359364952269699,-0.5657093656055824,0.6832093503394807,0.8365332440883253,-1.2563549163798582,-0.1918350907842006,-0.3412075968021262,-0.2081966854308121,0.5352302202511211,-0.6355298224944034,0.0184177580924561,0.8975714634631329,1.3435112921223065,-1.2952970647638355
20,1,-0.2351990390813071,0.5829936120250967,-0.1807309126207429,0.7201826205001817,0.5005436765189358,-0.1684563000891914,0.9531942595681794,0.9397475860687078,-0.1907855337963114,0.2273664896481908,1.428705188035724,0.2782133746356826,-0.1341005189015433,-0.7041850546753453,0.4343373192185657,-0.753386356170841,-0.7029590466140337,-0.0823648875627163,1.0488571071228192,0.6526991368449466,-0.6867881985976217,-0.2959836856176008,-0.1133858023906922,-0.1596004615812598,0.5967816955800096,-0.7030374676452769,-0.535176866954409,-0.7543583027869232,-0.3006509458030396,1.0069232558501506
20,2,-0.2352701001375321,0.5742660945773054,-0.1807289685865524,0.7201826205001817,0.49639213885132,-0.1684564446248288,0.7114161929345807,0.7321644535077273,-0.1938039896313704,0.2156190696808455,1.428705188035724,0.3253535571473315,-0.1341032698336557,-0.6608085188846855,0.4343373192185657,-0.658588864216576,-0.6539632504276294,-0.0909757621715459,1.0776159194540933,0.618424981257202,-0.5954836102508518,-0.2964636616610117,0.041903686387583,-0.1626110829052726,0.7814361215666407,-0.6539210944706415,-0.5148241233865087,-0.7941856505759659,-0.328955510911628,0.9077845817567252
