f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.max,ic.eps.ratio,ela_distr.skewness,ela_meta.quad_w_interact.adj_r2,ic.eps.s,ela_meta.lin_simple.intercept,ela_level.mmce_mda_10,ela_level.mmce_lda_10,nbc.nn_nb.mean_ratio,disp.ratio_median_10,ela_meta.quad_simple.cond,disp.diff_mean_25,nbc.dist_ratio.coeff_var,disp.diff_median_05,ela_distr.kurtosis,disp.ratio_median_05,pca.expl_var_PC1.cor_init,disp.ratio_median_02,ela_meta.lin_w_interact.adj_r2,nbc.nn_nb.sd_ratio,ela_level.lda_qda_25,ela_level.qda_mda_10,ela_level.mmce_qda_50,ela_level.qda_mda_50,disp.diff_median_10,disp.diff_mean_10,disp.ratio_mean_05,ela_level.lda_mda_25,ela_level.mmce_lda_50
11,1,-0.0739340555312591,-0.1646281877309158,1.670154321195571,0.1475098842141265,0.710549938913871,1.603047936694059,-0.1656463477553914,0.6620466651761076,0.4815175780332882,-0.9996786889727644,1.8547999065048464,-0.1302260729003087,1.7468108603029409,1.2288935910329268,1.8818770488806973,-0.2296914495472762,1.8817948569691936,-1.1693088149651616,1.897758478290835,1.013880318504419,-1.5670913530039554,2.402450279355743,-1.6762561037545876,-0.9064785937061726,3.7922986111686985,1.8545212049269468,1.866868970310088,1.8905850523665555,3.2888558042373126,1.1597237571876764
11,2,-0.0739340555312591,-0.1663381920810377,1.665589407322284,0.1458515079161905,0.710549938913871,1.5944359892106847,-0.1659227433427516,0.6620466651761076,0.4815175780332882,-1.0244859499603864,1.792414113365979,-0.1417542293162669,1.686140499640589,1.2639773461143575,1.8494086658199769,-0.2288405077608545,1.8494453312894088,-1.4637682476292413,1.8605973664177464,1.0666546918441702,-1.3985933937293495,2.5090932981335907,-1.7518384603580763,-0.9563760630857664,4.131547445474819,1.7918981492927832,1.794466214940699,1.856426526381268,4.0208565972821,1.6060625387621463
11,3,-0.0593345910565212,-0.1551978884232093,1.6975894535740244,0.1046785472828883,0.7025319348893191,1.6375387863649744,-0.1594411051216122,0.6738132004508544,0.4846850944200759,-0.9469632593740755,1.6527550082710158,-0.1523427412248628,1.4837345788998055,1.1452323289156672,1.7043742770239472,-0.2480173594205214,1.7041562334994989,0.5847373019115396,1.7500203993807515,1.3074888290045217,-1.5789853265998095,5.067122551186432,-1.9004518703885636,-0.9618270471356388,-0.6376237113948201,1.6531889190165756,1.6462021544152856,1.7093711772242657,2.496420633508124,-1.0142950982507697
11,4,-0.0515143235522895,-0.1542143064066619,1.7158491090671717,0.0632040636863252,0.7002868937624445,1.6461507338483492,-0.157054899061706,0.782653651742267,0.624055815438748,-0.9066514602692012,1.5854067088597406,-0.177153480596454,1.3457694932128192,1.0885585707072016,1.678077570082206,-0.2562063821991625,1.6780495987403734,0.7626840094207742,1.7210166047480977,1.3710468204260795,-1.2697420131075925,5.424790238126263,-2.0455572385513783,-0.9257666911134106,-0.1497584379977646,1.5851470976406512,1.5741962818082973,1.6775284835091675,1.8146718268998216,-1.3125890000108262
11,5,-0.0739340555312591,-0.1658200771201974,1.665589407322284,0.1745263417223203,0.7091066981894517,1.5944359892106847,-0.1657849978563246,0.6620466651761076,0.4815175780332882,-1.0430913957010977,1.8647249190496653,-0.1702170438117597,1.734299740731326,1.2801698484596336,1.889211504558326,-0.2097532289208109,1.889172818966338,-1.3959790257209634,1.8932266353794824,1.140015972431007,-1.3371411968174385,2.481915575896577,-1.740038683166814,-0.9832116768697498,3.9889332858302073,1.864632510073944,1.8653948343354567,1.8963746330420272,3.3523071867359144,1.222174450905915
12,1,3.092272964763696,1.0392617698669884,2.410446404026494,4.005496199139795,-0.9453282522366144,2.697884820255472,1.3507129146539447,0.0766615352574236,0.2819640456656365,0.612793275222393,-0.8100659617792416,-0.2284143557803452,-0.5798289170184037,-0.6710266841461169,-0.8537407520025426,4.455040742073976,-0.8548615084329503,-0.8070601603927957,-0.8983885980135051,-0.6629722932165344,0.4905660790788717,-0.1772916104842776,-0.3097143398476377,-0.3504782206192696,0.3013728851877997,-0.8091094067524104,-0.8376602653009033,-0.893045336400623,-0.1453442069239884,-0.5264449732047646
12,2,6.398507320061962,1.1977955065354269,2.510965807516269,1.8761862610344544,-0.1573188167036407,2.672005918067931,1.8353643223524951,-0.6146224121339734,-0.4940774690974198,0.3771242958400224,-0.5335834694592635,-0.2238011006350918,-0.1556505479807749,-0.4281391489669776,-0.6900124456867037,1.1358255149598029,-0.6891411312663341,-0.0444314139246639,-0.7991412382548907,0.2237352117829407,0.3220681198042703,-0.209786713158968,-0.2012839548468535,-0.5337151459880302,0.3330649206643803,-0.5334785802591331,-0.563414276482003,-0.7135683354609748,-0.1600521053932032,-0.860739863108277
12,3,4.463679254220391,8.870640187512887,2.6297448664991925,4.250694672863714,-0.7460006721862511,3.0728490136816013,8.434828421037984,-1.138233231860227,-1.0769004842664138,0.2996016052537185,-0.3506796668475875,-0.2044612954446898,0.0398999647755622,-0.3363816356770803,-0.4772237864540455,4.996682070162775,-0.4763153044256443,-0.7371525252998832,-0.5997401501553914,-0.3951791108516664,0.3795556588509002,-0.0699100666456418,-0.3884858254217377,-0.6548947144813295,0.479520539154638,-0.351195769791447,-0.3811316934650989,-0.5097750956843421,0.1201522167254343,-0.9158434163890756
12,4,3.763994944080977,5.149913193850821,2.5475307676412973,4.472208517823476,-0.8228131507414593,2.9909493931147093,5.383680963043417,-0.4087080448258958,-0.2755188384090526,0.4019315568276375,-0.5881710384557737,-0.2092199914450276,-0.223176316627573,-0.4524279024848911,-0.7203341587929968,5.503289401431819,-0.7197880503313925,-0.6884290220533088,-0.8204408999382469,-0.5056295021138082,0.2903508568819874,-0.1287705139904785,-0.1575928879494783,-0.4808825313508131,0.2086976905365875,-0.5877221012410895,-0.6006078610726995,-0.7413583227032422,-0.1516610607537154,-0.7321649054530798
12,5,5.035005849056931,2.055121331257092,2.520095635262843,4.158609559883777,-1.0139623666867796,2.822865708107946,2.4930604386402786,-0.6234473135900337,-0.4972449854842075,0.488756970284304,-0.5782460259109534,-0.229587802009282,-0.3122109278255721,-0.5360891646021506,-0.7038316335183328,5.263252848426892,-0.7038970552606215,-0.8981519273320441,-0.8100176612421369,-0.7247330149577912,0.3993789481773244,-0.0895548332626138,-0.085518573213662,-0.2523605077215807,0.2319865347883171,-0.5778342503514848,-0.6035561330219622,-0.7442531130409794,-0.1072545211447388,-0.3163167566939853
13,1,-0.2250853314793501,-0.1678302050359379,-0.2398969416650987,-0.4602850289794191,0.7095877784309248,-0.3451898827323592,-0.1794063182869968,-0.9940931747445731,-0.8583418535780405,0.7027195963025045,-0.5959692625981295,-0.2315743770391542,-0.4735700932594824,-0.7465916950907431,-0.6890285552909245,-0.3154560462932418,-0.6880060601898506,1.169419340870444,-0.7597142049261264,1.0731902179543562,0.359732369524476,0.1406434281851359,-0.8285856233660993,-0.6364452300048411,-0.2736454857698517,-0.5975540885663461,-0.596979218673607,-0.6938837611643678,-0.0638850769406426,-0.8533927226708371
13,2,-0.2250839500847039,-0.1678300687099664,-0.2215916370332186,-0.4570285809761993,0.7099084985919069,-0.3365779352489846,-0.1794061099204476,-1.2588402184263874,-1.0990730989739292,0.5414723998829929,-0.4364601324135291,-0.2326888290115866,-0.2571962787503891,-0.5630766685109438,-0.4808910142928599,-0.3167493400042649,-0.4814231242698215,1.292287305579199,-0.6156016003451245,1.2074952795186769,0.5024600526747304,0.0851801961199258,-0.8139156301012874,-0.7307891847141572,-0.2251470678435697,-0.4372815224517914,-0.4349376565391399,-0.4947221859281152,-0.0680334585601648,-1.0422142319130403
13,3,-0.2250865911802125,-0.1678303706412016,-0.2581565971582459,-0.4675818846903375,0.6957968115086954,-0.3624568374365254,-0.1794071674491518,-0.0468870851274166,0.1806035212884269,0.8236549936171417,-0.6682800682818173,-0.2322943157977352,-0.634843566093587,-0.8734329634620659,-0.706604415542802,-0.3133717556827757,-0.7055996618753468,0.5233033195571668,-0.7193808030150918,0.6518121720001187,1.097158732467456,0.5025207079714606,-0.614276156541019,-0.413793496890855,-0.8741135215799081,-0.6688359966744576,-0.6487440703981588,-0.6927258450292735,0.0122000132174126,-0.1620268075077489
13,4,-0.2250865911802125,-0.1678303514133855,-0.2581565971582459,-0.4771703149220402,0.6935517703818207,-0.3624568374365254,-0.1794052935927845,-0.1204279305945872,0.1425933246469706,0.8050495478764303,-0.6604818441394583,-0.2320770028838416,-0.6444411372718118,-0.8545417107259105,-0.6628660152213353,-0.3132518659088183,-0.6624669609689668,0.4745798163105912,-0.7062384585721696,0.6295913832254865,1.4519956114104453,0.4669238000414589,-0.6369189722323596,-0.376894527937878,-0.8683513333114395,-0.6600095535074659,-0.6453989156864953,-0.6626200255168172,0.0595292762401433,-0.1014128988988703
13,5,-0.2250859758606999,-0.1678304361826329,-0.2490267694116724,-0.4358767451034337,0.6930706901403477,-0.3624568374365254,-0.1794068656217457,0.5767392844341893,0.6905736595612968,0.8856731460861862,-0.8377142110112394,-0.2313834288151143,-0.7830060711574374,-0.940901723234049,-0.8096892956460547,-0.3128887514784991,-0.810026200911845,0.3390013724940354,-0.7696842593311013,0.4862999732596603,1.1229290085918076,0.4881194692860863,-0.6174652855116299,-0.3785717537993771,-0.8928406334524335,-0.8373205067481757,-0.7972916186110011,-0.7674114357428695,-0.0097675530859663,-0.0613709835148233
14,1,-0.2250973718452898,-0.1678305821882889,-0.5505849798809994,0.0981354989801227,0.5829033148430028,-0.4917652288993949,-0.1794100041344412,-0.9352604983708368,-0.6936310014650645,0.2561888985253853,-0.0933382701497626,-0.1911971155646478,0.1094823558176944,-0.2851053782503736,-0.224363954738735,-0.229880930511864,-0.2248970609845099,0.7965786203749096,-0.3604588444359926,1.058485284206438,0.11194125294417,0.0870265087718968,-0.7105878514534808,-0.5592928403758893,0.0732862662275622,-0.093497147453894,-0.0779699605284315,-0.2017694037492055,0.0384102425407581,-0.7652270374215591
14,2,-0.2250972650866523,-0.1678305235629002,-0.5323253243878522,0.1021909828359844,0.5250133257857371,-0.4572743792284796,-0.1794101734475972,-0.4263578477380164,-0.0791328224281903,0.2158770994205039,-0.0713614566576611,-0.2252372801347,0.1827495286514667,-0.2392266216054248,-0.2133175489315751,-0.2247566762077197,-0.2129788146814313,0.7139605061741997,-0.3962604034356755,1.0354475546680326,0.1951990681151557,0.2649371959158265,-0.9051247186607708,-0.659087779135077,1.2696606054684716,-0.070872403892934,-0.0368075483137278,-0.1699267100341077,0.2126422705606918,-0.7891052438432385
14,3,-0.2250979958876086,-0.1678306177299694,-0.6145850723844807,0.0986179357213404,0.5126655995879269,-0.5434799735370595,-0.1794098998049459,0.3502334803953046,0.6050507171180203,0.4236379101918076,-0.2585188360742609,-0.2247424853860088,-0.0022607943287841,-0.4443316513122533,-0.3851405898672355,-0.2234006815229603,-0.3855096183069501,0.2394359528162508,-0.5172606091687814,0.5792678321770549,0.5401243023949323,0.4643389623286992,-0.8863088577341641,-0.4129548839601055,-0.3975325335419383,-0.2579036173302041,-0.2234558417170401,-0.3465089206360175,0.047366975582908,-0.2343961408165312
14,4,-0.2250979185737607,-0.1678306257446856,-0.605455244637907,0.3649983976143519,0.3492586775675567,-0.5089891238661441,-0.1794099358430969,0.1149027749003586,0.3516494061749791,0.3926288339572819,-0.198968760805343,-0.2274329454276699,0.0240468338115297,-0.411946646621702,-0.2965457319563704,-0.106231854217053,-0.297541609879466,0.2182518209699138,-0.4026049835115689,0.7255002288924652,0.2863861990167068,0.4387859952254201,-0.8585634356898458,-0.4083425128409834,-0.2393124473368897,-0.1987999662499674,-0.1590474391331512,-0.2660337492469496,0.0820625309461848,-0.2854587668567381
14,5,-0.2250972650866523,-0.1678305162293309,-0.5323253243878522,0.1748278646855813,0.5508312987447946,-0.431395477040939,-0.1794099430889644,-0.9823266394698256,-0.8425042716441005,0.2747943442660966,-0.0827043281374554,-0.2078572502234278,0.1237930199852263,-0.2527203735598215,-0.2215017281328312,-0.2115612218338235,-0.2214918477550579,0.6800658952200608,-0.3708820831321026,0.9707458461771918,0.4489371714933849,0.1226972692079775,-0.579833563658417,-0.5370695977110281,0.3318644647751155,-0.0829947973564603,-0.0631152057071476,-0.1797689971824099,0.0184225856466961,-0.683306421544105
15,1,-0.2250897428790094,-0.1678302616790378,-0.2672864249048196,0.193778582926541,0.3260064658963559,-0.2158814912694896,-0.179407020396816,0.1737354512740951,0.319974242307099,0.6934168734321489,-0.7668212642625273,-0.2316075721849602,-0.7346754448670895,-0.7277004423545824,-0.7689025665119262,-0.169204302499016,-0.7685961066201903,0.4639877503874227,-0.8186281627737062,0.3289571821569341,0.8156680240322328,0.1219587441471892,-0.326935636288939,-0.2557149594445787,-0.2882910476188775,-0.7674351877487657,-0.7752929740665037,-0.7923066326474011,-0.0642622025424173,-0.3497462456843367
15,2,-0.2250887875828073,-0.1678296409852267,-0.2398969416650987,1.4284548128880594,0.2432606643629788,-0.1038400545107862,-0.1794080473877117,-0.2969259597157966,-0.0791328224281903,0.5383714922595341,-0.5442174114715707,-0.228481094120668,-0.4423779869302508,-0.5657754189018229,-0.6062475951733015,1.266876751263948,-0.6068484782212679,0.3517118516018374,-0.6337289719905346,0.5456098727095975,0.4687604608198091,0.1515735990848046,-0.598330511687962,-0.3970212382758655,-0.100539746537924,-0.5438692032278705,-0.5553065286215314,-0.6244087930586978,-0.025795391161393,-0.5896303809667471
15,3,-0.2250824352949487,-0.1678288468166066,-0.1393318890365901,1.5802113202973669,0.1409509330096947,0.0254683369520833,-0.1794070754782799,-0.8411282161728639,-0.6334481901160919,0.3926288339572819,-0.4478030038933234,-0.2269877911263766,-0.217691990240016,-0.4470304017031331,-0.5334397058856242,0.9469185054392546,-0.5336363937880699,0.3877248757406098,-0.6473245007245898,0.5299246100451512,0.359732369524476,-0.0335746336548517,-0.4219716796131564,-0.561389372702763,0.1772457462378603,-0.4476721454205293,-0.4433855896245267,-0.5410388313318952,-0.1167769425895512,-0.9257620559796196
15,4,-0.2250914085520363,-0.1678303047446798,-0.3312865174083008,0.0309561827655514,0.4600674931868657,-0.2934751380946948,-0.1794088848480554,0.067836633801369,0.3579844389485553,0.6593068895741713,-0.6158192876877698,-0.2318035671153088,-0.5440951028994762,-0.6926166872731513,-0.6678301894909496,-0.2360752354996624,-0.6670072452749011,0.6355792183427522,-0.7057852742810344,0.5725689179141148,0.7700744585814528,0.1317811274556749,-0.6694480877325943,-0.3659925598381349,-0.1574413556890571,-0.6156538834151142,-0.6206220918051933,-0.6695675223273835,-0.0941494064830663,-0.5719972439168917
15,5,-0.2250908172734285,-0.1678303839930666,-0.2947215572832733,0.5494249180929986,0.1414320132511678,-0.207269543786115,-0.1794090438201895,0.5355564109725678,0.6525634629198405,0.764737748771549,-0.8256624100639581,-0.2322063899921338,-0.8229388226668386,-0.7870729509539329,-0.7985534452574606,0.0616048720413285,-0.7986754901470082,-0.0592603062171005,-0.7828266037740224,0.0938416303429956,1.059494482747246,0.1563740119799293,-0.2609206665972849,-0.1534041818931434,-0.620337146589413,-0.8253657039776932,-0.8332378573770098,-0.8033068359307989,-0.1005605417132368,0.0613262617904211
16,1,-0.2250978376431395,-0.167830719847006,-0.6419745556242016,-0.2924573476282955,-2.4865489858360057,-0.6900122599666783,-0.1794099849784691,0.6620466651761076,0.4815175780332882,-2.7578933114701742,2.2241521590656355,-0.2177363083408598,2.2700498747158218,2.602557539990502,2.174942219950813,-0.3017920571705466,2.175210730240224,-1.5421495354606882,2.127522913896394,-1.7633915020190891,-1.9457161791386568,-0.8095429150252419,1.4612089775328263,2.783837608056899,0.6941620521551145,2.2239469559605998,2.230640370819095,2.1904853313560317,-0.4587355819988041,1.7890063356543977
16,2,-0.2250978376431395,-0.1678307199179213,-0.6328447278776279,-0.2970857251143532,-2.488473306801898,-0.6986242074500528,-0.1794106799295829,0.6620466651761076,0.4815175780332882,-2.739287865729463,2.222025370663176,-0.2136356419346444,2.2713352637129054,2.597160039208743,2.17758083510313,-0.3029551257822712,2.1774808723931915,-1.5315574695375198,2.122537886693906,-1.764698607241126,-1.8664230218329605,-0.8095429150252419,1.4612089775328263,2.765807430045785,0.6490249107187723,2.221880004079721,2.2323979944811554,2.202064492706977,-0.4587355819988041,1.7812918381950864
16,3,-0.2250978376431395,-0.1678307200517868,-0.6419745556242016,-0.2946886175564275,-2.488473306801898,-0.6900122599666783,-0.1794099397838876,0.6620466651761076,0.4815175780332882,-2.723783327612204,2.201466416106048,-0.216927921703611,2.2830751498862702,2.5944612888178638,2.1436813387394573,-0.3021634398611387,2.143996275636923,-1.5294390563528864,2.117099675200284,-1.7655155480048996,-1.7950591802578335,-0.8095429150252419,1.4612089775328263,2.7850955274530245,0.6975233286450544,2.20160153022138,2.207280985374938,2.1592215957084795,-0.4587355819988041,1.792312548851246
16,4,-0.2250978376431395,-0.1678307200615506,-0.6328447278776279,-0.2998898886726814,-2.487350786238461,-0.6900122599666783,-0.1794109452119939,0.6620466651761076,0.4815175780332882,-2.760994219093626,2.2383307484153794,-0.220516434431677,2.2813612978901587,2.6214487927266568,2.188224740293835,-0.3035318369363076,2.188264047619784,-1.5294390563528864,2.127522913896394,-1.7637182783245984,-2.163772361729323,-0.8095429150252419,1.4612089775328263,2.744842106777049,0.6727939373262077,2.238080437740656,2.2485567926646133,2.198590744301693,-0.4587355819988041,1.7890063356543977
16,5,-0.2250978376431395,-0.1678307199359071,-0.6419745556242016,-0.2947790744454059,-2.489114747123862,-0.6900122599666783,-0.1794101944812224,0.6620466651761076,0.4815175780332882,-2.7299851428591078,2.2255700180006093,-0.2192696369369094,2.2741631195064897,2.5917625384269845,2.1951119730642907,-0.3028958699169818,2.1950744740786905,-1.5527416013838569,2.1365865997190974,-1.7629013375608251,-1.9060696004858089,-0.8095429150252419,1.4612089775328263,2.753228236084544,0.6787962167725295,2.225902180712781,2.233702037843329,2.2061171991798054,-0.4587355819988041,1.784598051391934
17,1,-0.2250982075326716,-0.1678306121852134,-0.605455244637907,0.5903566603556918,0.1233113241556801,-0.448662431745105,-0.1794100461941158,-1.326497796256184,-1.28912408218121,-0.1562318153937631,-0.0295346180759209,-0.2094658443532184,0.2010020524100553,0.1466946842903124,-0.1855897286868823,0.0364417999440651,-0.1851695733075818,0.2818042165089248,-0.3967135877268106,0.40967092961773,-0.3598530330247221,-0.1331278118491302,0.0500194080373189,-0.4423063365363373,0.6499852754301838,-0.0295892298397252,-0.0340293689769226,-0.1913481585333562,0.0324705143128054,-0.5815485264855633
17,2,-0.2250992766083064,-0.167830705326066,-0.9344485874856878,0.7377410847977133,-0.1610070985549345,-0.7676059067918833,-0.1794101563856361,0.759120581192766,0.6620660120802043,-0.2275526907331633,-0.335792148030358,-0.2307116948029986,-0.2703929391204487,0.2789334534434049,-0.3706058453841305,0.1078788796804334,-0.3707536943126626,-0.1397600072331803,-0.3930881133977292,-0.0648082659817675,-0.2765952178537403,-0.3999569163119854,0.7305795303657742,0.1627528929994101,0.0274288512576616,-0.3360008802887777,-0.3205787234302457,-0.3465089206360188,-0.2956287592312254,-0.0198596400432881
17,3,-0.2250991402772285,-0.1678306951340439,-0.8704484949822067,0.1335493710151379,0.2817470836808285,-0.7762178542752579,-0.17940972003037,-0.0998364938637792,-0.0918028879753418,-0.4973316539735046,-0.0437132074256633,-0.2311366622790573,0.2288521473468695,0.5029297358863888,-0.1374238215844082,-0.2125348094809602,-0.1380641236335081,0.7753944885285726,-0.240365007285158,0.8423227581120384,-0.7047782673045031,-0.5000270620488163,0.6049278489236879,-0.4402098042094635,0.4956066480707808,-0.0424378496397765,-0.0488274262607211,-0.1380840163190086,-0.2921403474148087,-0.9066594908422756
17,4,-0.2250991838061588,-0.1678306964806642,-0.8887537996140868,0.7150816341086426,0.0049655847532923,-0.7158911621542189,-0.1794101092312083,-0.0321789160339824,0.01589266917545,-0.385698979529223,-0.1514704864837049,-0.2290308370595991,-0.043564627435074,0.4111722225964914,-0.2096950433834783,0.0788765787297759,-0.2090060659137389,0.0487787661992191,-0.3146872310313348,0.2738953746786176,-0.8276826611283365,-0.4532045731948305,0.6463865255416348,0.1220801658580605,0.1606794549660117,-0.1509807551680371,-0.1405073443752882,-0.2098748166948674,-0.2910089706094846,-0.1903132981918922
17,5,-0.2250993502628308,-0.1678307043879796,-0.998403030850436,1.6017551360223716,-0.130378323181146,-0.7245031096375935,-0.1794104355639021,0.7238209753685305,0.5385328729954724,-0.4353135015044601,-0.1862080303905747,-0.225030278163868,-0.2080944190617908,0.5083272366681476,-0.1742749891354191,0.7387843456757129,-0.1743863980809868,-0.3240619542963117,-0.2022975268297992,0.0293033100049094,-1.051685830516926,-0.4654640892039182,1.0766000236771016,0.5774469872550256,0.0579204308449779,-0.1857837557568719,-0.1753763299290664,-0.1641371293586346,-0.3377725452295537,0.4073765763938378
18,1,-0.2250933962029867,-0.1678302199785157,-0.3175461266497075,0.6796677620736272,0.1266788858459919,-0.1641667466318252,-0.1794093054313609,-1.2470736831516398,-1.2859565657944223,-0.1841399840048301,0.0775137315146335,-0.20963060191176,0.28121032582808,0.1979709417170251,-0.110143224246888,0.0663632558283959,-0.1102548822596585,0.2902778692474599,-0.2757133819937057,0.4531321782504667,-0.34994138836151,-0.190215799048075,0.1122074229642391,-0.4259533843867225,0.6879196815309392,0.0778922679659226,0.0829376508563191,-0.1102940290767398,0.0122000132174126,-0.5830179545730514
18,2,-0.225098069712334,-0.1678306613356984,-0.651150032509508,0.7267505727868466,-0.1768827465235476,-0.5089891238661441,-0.1794100042084069,0.7708871164675194,0.6588984956934166,-0.3050753813194672,-0.1592687106260639,-0.2310499981500331,-0.1135754814762343,0.343703462824509,-0.1434166085405192,0.1102139741858449,-0.1431719434776853,-0.2075492291414594,-0.1112074843116189,-0.0728142854667451,-0.5917855181438849,-0.3248489176298036,0.6655212993653027,0.20971521712138,-0.0340344902726756,-0.1588016541767637,-0.1287709541157246,-0.1166625678197602,-0.2606503596666173,0.0594894766810618
18,3,-0.2250974737531961,-0.1678306155351916,-0.5780201122594532,0.145730898730886,0.2341201397749894,-0.5089891238661441,-0.1794094941688997,-0.0557119865834769,-0.041122625786734,-0.6554779427695712,0.1413173835884737,-0.2314520814233474,0.4295442160915415,0.6540597577756306,0.0492470198693781,-0.2052973256553946,0.0497901395245398,0.8092890994827162,-0.0663422394892315,0.8143833839909934,-0.6116088074703092,-0.523881421512282,0.6473432642328187,-0.3869578831068718,0.4684763449734055,0.1396773701348654,0.1501809303144991,0.0535511040391305,-0.2829007701713276,-0.854494793736453
18,4,-0.2250977528404434,-0.167830617480995,-0.605455244637907,0.7919850658883839,-0.0070614212835358,-0.4400074245243136,-0.1794099050047824,0.1001946058069245,0.0982480952319389,-0.410506240516845,-0.0756150334625834,-0.2292506298205581,0.0389573461777007,0.4300634753326468,-0.1132737845970951,0.1124705202186635,-0.1130925599508674,0.1398705331384674,-0.1633236777921701,0.2936653411619304,-0.8257003321956905,-0.4334121015657008,0.3772240404220394,0.135917279215427,0.2103783287815575,-0.0753973526051259,-0.0667438481062395,-0.0975569515907017,-0.2912918148108159,-0.205742293110516
18,5,-0.2250985012997635,-0.1678306439406323,-0.7059746481276826,1.599840465205664,-0.1204359981907011,-0.448662431745105,-0.1794103015073698,0.7091128062750964,0.4878526108068636,-0.4942307463500527,0.0172547267782286,-0.2212502516326068,-0.0216273218848453,0.5434109917495786,0.0413758967031424,0.7432967487196608,0.0412771064509131,-0.2647463851265689,0.0591898091552261,0.0407404806977346,-0.4728457821853397,-0.3537991000127093,1.1116804423538265,0.5166475497756894,-0.0054636401081832,0.0179506634204653,0.0409247755793281,0.0738146364032846,-0.3018513316605089,0.4488879198653727
19,1,-0.225098601080156,-0.1678307105581265,-0.72423430362083,0.1467259245096476,-0.1762413062015835,-0.6986242074500528,-0.1794103051377164,0.6620466651761076,0.4815175780332882,0.8298568088640453,-1.0262894493628134,-0.2333437261673105,-1.2105264515874836,-0.8383492083806344,-0.8892949731227532,-0.1979509764029023,-0.8883461051892189,-1.3536107620282891,-0.7465718604832052,-1.2026433617651373,0.9425370757213476,-0.3139187467301349,0.8989655400140516,0.180783071010524,-1.5814221315344976,-1.0258600364228432,-0.9560447235712908,-0.7830433035666448,-0.4507216629610905,1.2460526573275938
19,2,-0.2250986476727061,-0.1678307114692342,-0.7333641313674035,0.1327201828661698,-0.1271711215713251,-0.7072792146708443,-0.1794100239490174,0.6620466651761076,0.4815175780332882,0.8608658850985711,-1.091510960371629,-0.2327301597960108,-1.3154998863493217,-0.8653367122894277,-0.959330080385961,-0.1951411459534872,-0.9592880474694484,-1.266755821458312,-0.7941562110524037,-1.2256810913035423,1.1368053111203045,-0.3711544389412374,1.1703604154130745,0.1983939425562629,-1.5398863577659494,-1.0911086795813654,-1.0770939661035115,-0.9289407365885513,-0.4731606362666883,1.2475220854150824
19,3,-0.2250986243764311,-0.1678307120334735,-0.72423430362083,0.1394139926505662,-0.1230017594785582,-0.7072792146708443,-0.1794097905966479,0.6620466651761076,0.4815175780332882,0.8484622546047567,-1.0234537314928651,-0.233342595009,-1.2197812523664862,-0.8491442099441521,-0.8857171898653735,-0.1910001256001313,-0.88550842749801,-1.2858215401200108,-0.732976331749148,-1.209342276028078,1.3905434144985338,-0.3173898145158406,0.9190570525289028,0.1778479257529006,-1.5977483316284935,-1.024295856621098,-0.9446485185366412,-0.795201422985137,-0.4559071399854933,1.2541345118087783
19,4,-0.225098601080156,-0.1678307128384653,-0.72423430362083,0.1970501070779238,-0.1978899170678741,-0.6986242074500528,-0.1794102330232096,0.6620466651761076,0.4815175780332882,0.8484622546047567,-1.0666984290095796,-0.2331189302061317,-1.2333206831357686,-0.8626379618985487,-0.9250280834058332,-0.1690031081657082,-0.9246683796366962,-1.3811501334285274,-0.7569950991793143,-1.2211062230264125,0.8572969316177235,-0.3150265343213176,0.958921164661544,0.2067800718637577,-1.5600540167055914,-1.066863892654312,-1.009170316195502,-0.8478866071319373,-0.4573213609921487,1.2489915135025702
19,5,-0.2250986476727061,-0.167830711980544,-0.7333641313674035,0.1314839387167994,-0.1366323663202966,-0.7072792146708443,-0.1794111393255673,0.6620466651761076,0.4815175780332882,0.8453613469813048,-1.0397591092450686,-0.2331933691241841,-1.217810322570959,-0.851842960335031,-0.8961374836024918,-0.1885678790365131,-0.8951565316481214,-1.294295192858546,-0.712583038648063,-1.1810761256015234,0.7720567875140995,-0.3052780035189106,0.911084230102374,0.1631721994647848,-1.5948672374942592,-1.0404404267176843,-0.9690851571930288,-0.8137280811466495,-0.4493074419544355,1.2508282986119303
20,1,-0.2235239439829427,-0.1677671510472189,0.719693603638523,-0.1649131341688536,0.7185679429384232,0.6289074971121416,-0.1792362083761682,0.9238520750392344,1.1276909209380426,0.6624077971976231,-0.7434265918354533,-0.2079420000845419,-0.6843738887812131,-0.711507940009312,-0.725298333062611,-0.2926260016363216,-0.7260309412520534,0.9194465850836682,-0.6654518723699988,0.6433159880568772,0.9445194046539896,0.1918232148977733,-0.8349638813073219,-0.4456607882593351,-0.0030627283296536,-0.7427434923069277,-0.7515367058599465,-0.7407793646356964,0.032281951511918,-0.6091003031259627
20,2,-0.2235949311156986,-0.1677672955675073,0.7105637758919493,-0.1679132876533015,0.7185679429384232,0.6246015233704544,-0.1792342647983447,0.9444435117700424,1.1276909209380426,0.6282978133396524,-0.6370871717123843,-0.2090645006834148,-0.5913974179921573,-0.6683279337552371,-0.6317840231728489,-0.2931055607321512,-0.6323875774421502,0.8241179917751517,-0.6396203677752919,0.6393946723907653,0.7383571956591782,0.2025318282792054,-0.8770603837193917,-0.4402098042094635,-0.0097852813095346,-0.6369937649960695,-0.6563415404212584,-0.6446723254228531,0.0237023440715424,-0.5991816635354188
