f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ic.eps.ratio,ela_distr.skewness,ela_meta.lin_simple.coef.max,nbc.nn_nb.cor,nbc.nn_nb.sd_ratio,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.nn_nb.mean_ratio,disp.ratio_mean_02,disp.diff_mean_25,disp.ratio_mean_10,disp.diff_mean_05,ela_level.lda_mda_50,disp.diff_median_05,disp.diff_mean_02,disp.diff_median_10,ela_distr.kurtosis,disp.ratio_mean_05,ela_meta.quad_w_interact.adj_r2,disp.diff_median_02,disp.ratio_median_25,disp.ratio_median_05,disp.ratio_median_02,ela_level.lda_qda_25,ic.h.max,ela_meta.lin_simple.coef.min,ela_level.lda_qda_10,ela_level.mmce_mda_50
10,1,0.0654290571607982,-0.1411128319859078,1.6392823564929309,-0.0871987103566462,-0.1477712479998486,-0.4163437151379609,-0.6293911294225654,0.259512281298645,0.7922548607619061,-0.2006021096906285,0.607334382103447,0.716126764613629,0.6222300624772196,0.6075311713479599,-0.2015738971414427,0.6029277014899409,0.6077375684073529,0.627864345323219,-0.2826578635065257,0.6074032324902104,0.6955168460847369,0.6110378880120519,0.7129524267304789,0.6035152101013177,0.6108437359931701,0.8194497133349748,-0.6296443629105091,-0.1254657549522028,2.8270970142736576,-1.0986607828734574
10,2,0.0326128641924194,-0.1459565528783784,1.6305673579993256,-0.0445602468980126,-0.1526325399128506,-0.1830485883039751,-0.3231061365966619,0.2649607363144999,0.8152944260800976,-0.2037305667850712,0.7499602184588497,0.6865928103324523,0.7161672288103748,0.7367560351208682,-0.1440943798200128,0.7332363138219573,0.7501518177391646,0.7135760643107917,-0.2691611376733881,0.7369718584338008,0.697121454560318,0.7240367481889985,0.6826416645858495,0.7332915049842526,0.7239352653438195,1.3322949611387214,-0.6457089120700297,-0.1041900837000491,2.6384888584901995,-1.035083070305085
10,3,-0.0461587768574864,-0.1584739203190181,1.5784941580449978,0.0959491006720725,-0.1584667253051517,-0.4900158604539567,-0.4379630089063754,0.2431669162510758,0.7500881091418194,-0.1505467961795392,0.8688925119669385,0.8748077501879277,0.91192941513825,0.8777618228702464,0.6073341553986601,0.8816309398600968,0.8687264425369362,0.8974909954890713,-0.2431914186591819,0.8781091116937817,0.7054654186333391,0.8611325261828588,0.8634237102341792,0.8817691873394023,0.8610021989168078,2.249132089050452,-0.4603487294601854,-0.1318729071392725,0.8231670047381386,-0.8628782945484623
10,4,0.1266068092878757,-0.1311783344741152,1.673968917661509,0.0954061276672932,-0.1412090390906647,-0.3353043552903712,-0.5487898155210117,0.3330664240126838,0.8965849678631511,-0.2788135370517017,0.5636639305809465,0.565469454479881,0.4974585591034087,0.5089001799170475,-0.3045591385686141,0.5130781716708808,0.5633591904286016,0.4766838182085086,-0.2341915332903183,0.5084914689350604,0.6915053248957843,0.5514372273761359,0.551655871032269,0.5128418162966467,0.5515837746134302,-0.3848108042785815,-0.7816397126505825,-0.1303134900353878,3.308364268158696,-1.2635995343365516
10,5,-0.0461587768574864,-0.1607090072026868,1.5611508774607088,0.1229167599094396,-0.1653023712518632,-0.1781371119495753,-0.2142943628295642,0.2268215512035165,0.5322990105679711,-0.1036199397628926,0.7736537613061647,0.9028906142298556,0.8975878630263179,0.8519625126116976,1.4227733678745926,0.8358130384712521,0.7737713842005828,0.901617649493678,-0.215812602311084,0.8520797002318989,0.7078723313467108,0.7684520730408836,0.8937344723788084,0.8364324904370669,0.7687195109666768,1.8706702513659583,-0.2465666521835018,-0.1325186235627294,0.9805092447642044,-0.8893992832198401
11,1,-0.0853834258842325,-0.1671300592558309,1.5437642386749593,0.1384367382960452,-0.1653141699428507,-1.6663144473326876,-1.5301108122724263,1.1966465440256555,0.7813871412721938,-0.9702025549236032,1.844973561421992,1.677089935993648,1.7989544132612567,1.824299703134775,5.020672559028496,1.81580704039932,1.8449040526877207,1.787231058239055,-0.2317911042704498,1.8244228261746385,0.7118838525356632,1.8327088457358105,1.6850618697975492,1.815705143527512,1.8326846190975892,2.236717755234633,-0.8496051129408562,-0.1329351821561521,1.2951937248163363,-1.2370785456651732
11,2,-0.0853834258842325,-0.1674065193644479,1.539428418528887,0.1367776541147754,-0.1670243551130097,-1.523881633055096,-1.358833020231625,1.232061501628711,0.7926895695414946,-0.9952302116791514,1.8152404880449704,1.616656295441414,1.7272466527015955,1.789915843622054,6.623913026690934,1.783386186200196,1.815526299992696,1.7247178266287302,-0.2309397171827021,1.790295375591282,0.7118838525356632,1.795565371822757,1.628770454386092,1.7834027469845974,1.7955905974705764,2.337996275178371,-0.8273618910276748,-0.1335698428558741,1.4144345857210463,-1.2635995343365516
11,3,-0.0707689944815455,-0.1609233680820906,1.569822517752853,0.0955871186688863,-0.1558828734522596,-1.2341045281455134,-1.5422010093576597,1.112195491279907,1.0669908094618508,-0.9170187843180712,1.6865520298350465,1.415040110435231,1.5788115883430975,1.6438415188130318,-0.0333036057866057,1.6385641060793157,1.6864255640545098,1.5862518550957805,-0.2501266041674752,1.6433738086731045,0.7038608101577583,1.685168693599412,1.424172809909839,1.6383253168971248,1.6852132648243423,4.767348141723552,-1.157303016073194,-0.1287883407526902,1.6529163075304654,-0.9486173812120964
11,4,-0.0629407098763797,-0.1585366049908099,1.587165798337142,0.0540949315536755,-0.1548991874293471,-0.8485536343251355,-1.2278558851416006,1.0549867136134328,1.063513139225143,-0.8763488420903168,1.665181383345312,1.2776133289534553,1.5071038277834363,1.611832109094018,-0.2405484613113544,1.6123058935874628,1.6651166073556216,1.5183293608037416,-0.2583199122953146,1.6115600835530275,0.7016143582919447,1.6564021067972683,1.2931870163562584,1.612256716178281,1.6562618333105763,5.107023953418512,-1.1770747688849112,-0.1315394579877084,1.9616514028028509,-0.988217213611826
11,5,-0.0853834258842325,-0.1672687417229783,1.539428418528887,0.1654647278672767,-0.1665061853654278,-1.3961832478407084,-1.2963670019579248,1.2484068666762749,0.831378650924873,-1.0140009542458073,1.8496193541371528,1.664627631585984,1.7975202580500635,1.8297335401626815,6.14251875044513,1.8231307595297004,1.8493052141401587,1.7973246308719442,-0.2118424498913762,1.8302071398328337,0.7104397049076405,1.8282887010475009,1.6785667064808412,1.8230723567741416,1.828160957923563,2.312185682838139,-0.8496051129408562,-0.1331806728225264,1.395320604832924,-1.278494884138285
12,1,3.0840694937672857,1.3495831791568274,2.2469041917634955,3.998069847268221,1.038703089919968,0.5954204138683791,0.5614932834728845,-0.7212096215552029,2.0559532830257345,0.6565951341867541,-0.9917474704545228,-0.6404718925850427,-0.9015598494155784,-0.9563636552804272,-0.1137218311753405,-0.9158062247607616,-0.9923780303174152,-0.8717282605940364,4.455392626915929,-0.9566751806859732,-0.9450348593493032,-0.958469939619166,-0.6174735259748979,-0.9169642622607572,-0.9584143252764448,-0.2132545301910593,-2.0532105653541035,0.1054418267806666,0.0645571539929953,-0.4901312482904563
12,2,6.393693300196739,1.8343477229521816,2.342378951380007,1.8678510062682083,1.1972535903329795,0.4628105522995872,0.3902154914320875,-0.4760291458417407,1.6934061608489086,0.4188323950090851,-0.9085877808531648,-0.217948558215608,-0.6276362040776733,-0.7778232957920629,-0.1734845995312474,-0.7523175922222034,-0.9088659917574008,-0.5965808165571563,1.134440440863314,-0.777361457281898,-0.1565302544487874,-0.8604781835855921,-0.2093607642418402,-0.7514853185672334,-0.8593461455652757,-0.2441150210326415,-2.3176577592108107,1.5049655104200357,0.0207595554016686,-0.6790478799221935
12,3,4.456881707335702,8.435352387902956,2.4551969915808063,4.243372984760692,8.870909616649822,0.7304860136143713,0.4486514440107135,-0.3834054105722103,2.314605006880904,0.340620967648012,-0.6911646817836908,-0.0231610331588301,-0.4454984922561336,-0.5737119385253137,-0.1025976197399229,-0.5398404237932332,-0.6907150890982159,-0.4146176811918667,4.99731739813266,-0.5737536165134001,-0.7455820258345821,-0.659076429642454,-0.0166709191795476,-0.5389695518375356,-0.660305053908132,-0.1112746354554675,-3.452062076783049,10.218186565159163,0.2050639009189268,-0.81128952206441
12,4,3.756480102073916,5.383492675886863,2.3771088707500456,4.464981383627938,5.149789184226654,0.3768597160975921,0.3579749658714617,-0.5005471934130865,2.317213259558435,0.4438600517646263,-0.919273104098031,-0.285210858717247,-0.6649242395686962,-0.8053577808998591,-0.1646701885609404,-0.7825949188709721,-0.9197221900067484,-0.6507292089689543,5.504189839095448,-0.8051261628412381,-0.822442771814913,-0.8815095171831945,-0.2840551423839661,-0.782087588976309,-0.8806073530831985,-0.1671742063662423,-2.88485991799693,2.4922413917078874,-0.0324051596513864,-0.6103839503483502
12,5,5.028794008859986,2.4921973705622684,2.351050591672151,4.151248564949821,2.0546700707815804,0.75013191903197,0.4688017724861019,-0.584998246158835,2.121594308743601,0.5314568504090343,-0.9253126346277388,-0.3738980798101444,-0.6677925499910823,-0.8085998181181902,-0.0897742447439643,-0.7661165508276156,-0.9251869654768587,-0.6408586987146927,5.264027673978088,-0.808018319670337,-1.013712102104171,-0.8700313995248424,-0.3684922655011506,-0.7662197450604921,-0.8702029323829388,-0.1299312049187878,-2.22992060610882,0.3714410720334922,-0.0702533734629663,-0.3945830288305573
13,1,-0.2366896575336401,-0.1808932418886154,-0.2704296268445919,-0.4696176141393329,-0.1685165258370043,1.0227188567011538,0.4285011155353251,-0.797487991777174,0.0432516335308857,0.7473203899255978,-0.8272864083378697,-0.534627663369265,-0.6606217739351169,-0.7580057725138146,-0.1894939062032206,-0.7513351420949574,-0.8277012393053537,-0.6605439536285591,-0.3176005819815613,-0.7576947908440314,0.7109210874503147,-0.8206612350626746,-0.5330364028577134,-0.7503519011446752,-0.8199902933512498,0.0886873177021473,0.6147403296768992,-0.1341091130181139,0.6621538677203138,-0.6561599033975791
13,2,-0.2366882747228301,-0.1808930334734255,-0.2530429880588422,-0.4663597761106577,-0.1685163894966174,0.6273450101719771,0.5735834805581218,-0.6122405212381086,0.1319322245669447,0.5846406210145663,-0.6772273036382113,-0.3190980837161696,-0.4985622350702833,-0.5586889773305128,-0.2201319491542277,-0.5435022833584237,-0.6771081649410946,-0.5005524625580668,-0.3188945524784864,-0.5587144010020922,0.7112420091454309,-0.6751529236297737,-0.3327688672592641,-0.5440699302390489,-0.6761378680172232,0.0360140708339015,0.5949685768651848,-0.1341090869396933,0.693546366132594,-0.7727795933087096
13,3,-0.2366909185259097,-0.1808940912489972,-0.2877729074288809,-0.47691758453692,-0.1685166914597796,1.2388238162947411,1.1780933348197735,-0.9255266846497544,-0.3227731588826475,0.869330216608875,-0.7891909080735602,-0.6952718886790179,-0.7122513615380736,-0.7567272226248956,-0.131377202546588,-0.7688852739134912,-0.7896311927417636,-0.7317008524106952,-0.3155152006532724,-0.7565379281123923,0.697121454560318,-0.7802739452896522,-0.7073232851893372,-0.7679198711943295,-0.779729708902419,0.4323609657106756,0.7877431667794219,-0.1341090807884879,0.3724061706811628,-0.2005801801933495
13,4,-0.2366909185259097,-0.1808922169552004,-0.2877729074288809,-0.4865101076213526,-0.1685166722299303,1.6317419246467129,1.538784214529222,-0.9064570920942628,-0.3462474329804285,0.8505594740422191,-0.7789701641002089,-0.7048320126081845,-0.7093830511156859,-0.7267269627313265,-0.1314037519772215,-0.725210900075002,-0.778921699874164,-0.7228898884549136,-0.3153952481405047,-0.7264594970897742,0.6948750026945044,-0.7666214016152768,-0.724643720700555,-0.7248500091371105,-0.7666110914977431,0.3985547007433061,0.7531425993589163,-0.1341092962294641,0.4045581650227722,-0.1722426854485889
13,5,-0.2366903025755901,-0.1808937893511331,-0.2791012671367364,-0.4451989115077349,-0.1685167570081414,1.0890237874855502,1.2042887618377784,-0.9936323723479382,-0.4292768098818358,0.9318993584977348,-0.8017345484044921,-0.8428563018355334,-0.861403503502168,-0.8308831161822111,-0.1068189792106423,-0.8718192531545118,-0.8021745028812125,-0.899889885895744,-0.3150319436909152,-0.8311555743031208,0.6943936201518303,-0.8288242442047947,-0.8577945686930375,-0.8721942740697008,-0.8299423479341069,0.4186841572695197,0.8099863886926006,-0.1341092025203947,0.3006338053595385,-0.1642500587257083
14,1,-0.2367017102429977,-0.1808969285964769,-0.5655255459862693,0.0890412774446038,-0.1685169030292364,0.3793154542747918,0.1766220095929666,-0.3316450879215909,0.7148766979951493,0.2968225683258079,-0.4017317956292411,0.0461498653276306,-0.1428917426943639,-0.2659467152640412,-0.1323064326187589,-0.2873507410909642,-0.4017421634002136,-0.1573709930398347,-0.2319806843912033,-0.2660281298973762,0.5841570178794138,-0.4210658967082356,0.0277126968179465,-0.287917592740853,-0.42145574391956,0.0377675078135369,-0.7062599050559105,-0.1341093029350525,0.5955713912491065,-0.6419911560251987
14,2,-0.2367016033749144,-0.1808970979491571,-0.5481822654019802,0.0930984923969816,-0.1685168443976485,0.2491613308831994,0.261253389189602,-0.2853332202868257,0.7887771905251979,0.2561526260980466,-0.414275435960172,0.1191311685368967,-0.1020183191753568,-0.2339373055450275,0.1660826182706402,-0.2763205055714275,-0.4143221498850993,-0.134785927203812,-0.2268537485437703,-0.2342144047772994,0.5262306519109388,-0.4579598463243681,0.1034896021795209,-0.2760167098039899,-0.4571926671943654,0.2067286951711989,-1.0510298447102184,-0.1341092987873709,0.7910150103965286,-0.9162835731058953
14,3,-0.2367023349250658,-0.1808968242426271,-0.6263137444342023,0.0895239201155186,-0.1685169385746752,0.6396237010579764,0.6118691046613556,-0.4923745108893045,0.4892628413887075,0.4657592514257317,-0.5499325832428349,-0.0651572918476711,-0.2877414190248791,-0.4105598402000131,-0.0677116678875633,-0.4478920232477836,-0.5494378064749508,-0.3214891381149334,-0.2254970442614322,-0.4106359713522743,0.5138751666489648,-0.5781592647838836,-0.1086857328328913,-0.4482961580328645,-0.57797442054086,0.3960998889718164,-0.4554057912572569,-0.1341093193606868,0.5768371583256487,-0.3633391243683853
14,4,-0.236702257531958,-0.1808968602891908,-0.6176421041420578,0.3560180873778452,-0.1685169465902388,0.4112400505783898,0.3539449001763884,-0.4596837807941769,0.7174849506726807,0.4344746804812983,-0.4528355154959985,-0.0389523092918291,-0.2239215121267815,-0.3305591471504952,-0.0394365242629337,-0.3594268549716613,-0.45286898893937,-0.2624891389679898,-0.1082669020277573,-0.3302340115033505,0.3503655629872585,-0.4635563198410181,-0.0805400251271615,-0.3604563077845905,-0.4635257928380021,0.3718323211736634,-0.5468501480114468,-0.1341093412404715,0.6851919109099713,-0.414201294423084
14,5,-0.2367016033749144,-0.1808968675367498,-0.5481822654019802,0.1657663795365984,-0.1685168370633037,0.4726335050083862,0.519177593674573,-0.2989543578264625,0.7992102012353232,0.3155933108924638,-0.3822194662255694,0.0604046929720133,-0.1278331129768351,-0.2442570296484469,-0.0770039686092725,-0.2844927043571571,-0.3821936712823007,-0.1468870612443472,-0.2136513889344936,-0.2440477379962314,0.5520648483677932,-0.4321162584290097,0.0374554417930051,-0.2845173404731769,-0.4318601646198197,0.0716439102600919,-0.7643394289403297,-0.1341092963211818,0.380127712629344,-0.6645158313351367
15,1,-0.2366940734557326,-0.1808939441623337,-0.2964445477210254,0.1847251869534723,-0.1685165824860938,0.782056515335568,0.8919586704692586,-0.7784183992216771,0.4697009463072239,0.7379350186422698,-0.9113752564822604,-0.7947142491922281,-0.8384570201230759,-0.8564541139605958,-0.1928125850324025,-0.831092229697761,-0.9113966595925528,-0.8301271269800294,-0.1712723040501181,-0.8560281230333632,0.3270987400913337,-0.8793707374953027,-0.7971730444037766,-0.8308245381463193,-0.8787978886135882,0.0709425354682379,0.0228234798761368,-0.1341092484424653,0.0337975688551559,-0.2332772895142272
15,2,-0.2366931171801898,-0.1808949713929682,-0.2704296268445919,1.419928442492297,-0.1685159617266491,0.4112400505783898,0.5393279221499614,-0.6149647487460357,1.1639308673100917,0.5815121639201167,-0.7129999075449411,-0.5035572605994723,-0.6190312728105133,-0.6880508285915194,-0.1917771572376978,-0.6686753609343807,-0.7129409544330285,-0.6069532171633298,1.2655602568167794,-0.68828302694568,0.2443009427513526,-0.6931899656643271,-0.508138276810339,-0.6693125554317507,-0.6942325127133282,0.0990676646215887,-0.3763187800103911,-0.1341092642831441,0.4397481430816993,-0.4298232466541699
15,3,-0.2366867583801584,-0.1808939992566557,-0.1749115090266202,1.571749727661949,-0.1685151674740516,0.4210630032871847,0.4285011155353251,-0.4950987383972324,1.2730427709868093,0.4344746804812983,-0.7543474627098621,-0.2797479307577233,-0.5078842439430382,-0.6051277357959007,-0.2295038981678372,-0.5959740515181629,-0.7542751957405104,-0.5109248631642408,0.9454345755300908,-0.6049889102676598,0.1419269220092831,-0.7085535330890164,-0.2851376696034146,-0.596207131676734,-0.7078034962354046,-0.076766995696244,-0.709967108708107,-0.1341073002305659,0.278861588718763,-0.6721451568433415
15,4,-0.2366957408363569,-0.1808958090488071,-0.3572327461689584,0.0218332855197111,-0.1685166255562897,0.8213483261707661,0.8456129149758609,-0.7430034416186216,0.3818897728303428,0.7035219906033938,-0.778041005557177,-0.604877502598769,-0.6842853349198057,-0.7335763371362509,-0.2053704657220266,-0.7301678075351985,-0.7780414675836764,-0.6786120062973773,-0.2381782308842009,-0.7334006734796085,0.4612440086499073,-0.7658015360682516,-0.6088133082192878,-0.7293836788273436,-0.7661587253803405,0.0802708201998977,0.2464914335586804,-0.1341092946091167,0.4087353926340835,-0.3804142814581769
15,5,-0.2366951489515882,-0.1808959680580514,-0.3225028267989196,0.5405233309185119,-0.1685167048130564,1.0423647621187526,1.1398077107165314,-0.8383514043960845,0.6061995030980202,0.8098895318144578,-0.8639881707876315,-0.8826332460408176,-0.8965403061764029,-0.8668651630560811,-0.1469086194671591,-0.8606997039870438,-0.8639741449425313,-0.887956048639179,0.0596576538776721,-0.8670183189839356,0.1424083045519573,-0.8434035924105903,-0.8924354397154707,-0.860860099844117,-0.8430609653387818,0.1036266007686406,0.0673099237024996,-0.1341092955996687,-0.0663293111614314,0.0061382109575329
16,1,-0.2367021765183692,-0.1808969094360331,-0.6523286653106358,-0.3017182949948301,-0.1685170407025098,-1.8357603815594776,-1.9149820861523448,2.583278345560679,-1.6503737717459894,-2.744037727472779,2.0833027277096856,2.198287406631985,2.162512759298738,2.1240739895903027,-0.2919747084483565,2.1084432078467854,2.083006887264625,2.15600893570478,-0.3039294424373304,2.1240502736691886,-2.487224065230227,2.061629564996489,2.20683998957297,2.108693547258855,2.062034240620707,-0.8137014894973877,1.4995262680012165,-0.134109350483585,-1.1555730564746234,2.123820991306379
16,2,-0.2367021765183692,-0.180897604549375,-0.6436570250184913,-0.3063486481189195,-0.1685170407734327,-2.0248522212038664,-1.834380772250791,2.5778298905448245,-1.6364630907991564,-2.725266984906123,2.07122366665027,2.1995677803724982,2.163946914509931,2.1357179260786743,-0.2921074556015237,2.111077960460764,2.071233780379353,2.1539456087024766,-0.3050931196876286,2.1356189009855804,-2.489149595400924,2.056924249683127,2.212252625670225,2.1109603821039715,2.057058213329278,-0.8137014894973877,1.514355082610005,-0.1341093505732646,-1.1555730564746234,2.121641184018321
16,3,-0.2367021765183692,-0.1808968642309015,-0.6523286653106358,-0.3039505173478113,-0.1685170409073123,-1.8013800470786794,-1.761839589739393,2.5751056630368967,-1.6364630907991564,-2.7096246994339097,2.0735465630078505,2.2112618605358545,2.138849198314051,2.092521204831617,-0.2914702692663209,2.077228087894736,2.073507713796446,2.133702697842041,-0.3043010194740074,2.0928149799149303,-2.489149595400924,2.051933763744713,2.2209128434258347,2.077524568138499,2.0516298199204472,-0.8137014894973877,1.4933475952475557,-0.1341093507057459,-1.1555730564746234,2.133630124102643
16,4,-0.2367021765183692,-0.180897869893713,-0.6436570250184913,-0.309154008643612,-0.1685170409170771,-2.0395866502670703,-2.136635699381617,2.60234793811617,-1.648200227848047,-2.747166184567221,2.0907359960539416,2.2095546955485035,2.180439699438656,2.132201913884146,-0.2908596323617514,2.121706284564609,2.0908556251881403,2.1701176311529617,-0.3056701326369766,2.1321483127906635,-2.488026369468017,2.061914735621541,2.2187477889869327,2.1217278476182737,2.062034240620707,-0.8137014894973877,1.5267124281173263,-0.1341093504285543,-1.1555730564746234,2.139079642322789
16,5,-0.2367021765183692,-0.1808971189876924,-0.6523286653106358,-0.3040410128486078,-0.1685170407914203,-1.766999712597887,-1.874681429201568,2.5723814355289694,-1.640810178595042,-2.7158816136227952,2.081444410623622,2.202384602601628,2.165381069721124,2.14001020070576,-0.2899569517202138,2.128583435455332,2.08124642268365,2.1579607315177696,-0.305033832813502,2.139667920546316,-2.489791438791156,2.070861963982555,2.209005044011872,2.128528352153628,2.071081562968758,-0.8137014894973877,1.515590817160737,-0.1341093506446007,-1.1555730564746234,2.114738460939469
17,1,-0.2367025467871009,-0.1808969706659699,-0.6176421041420578,0.5814725450289435,-0.1685169330293328,-0.2419863045567713,-0.3029558081212735,0.1042313133467802,0.9052791434549214,-0.1192622252351127,-0.4718832656281522,0.1373124756521872,-0.0991500087529707,-0.2557639786487203,-0.0181969797561699,-0.2486332747126713,-0.4720507176029133,-0.0935751527524025,0.0344814138416017,-0.2556163653126246,0.1242762287778916,-0.4575677367149213,0.1273052010074444,-0.24824798295131,-0.457645033311768,-0.1713123176381818,-1.102930695840974,-0.1341093187512732,-0.1735448198517598,-0.650347083962757
17,2,-0.2367036169587195,-0.180897080883213,-0.9301246620694849,0.7289198809934294,-0.1685170261800343,-0.2346190900251719,-0.218324428524642,0.2377184612352263,0.7800830149334284,-0.1912167384073006,-0.431929448277779,-0.3322432541187743,-0.384546895780422,-0.4104685152079472,-0.205211169138226,-0.4333785554589197,-0.4317434139676669,-0.3994494394452047,0.1059558768947162,-0.4106359713522756,-0.1602208539426237,-0.4541100428861631,-0.3533368844288347,-0.4335617315396059,-0.4540261043725476,-0.4247190299350821,0.2489629026601447,-0.134109348147839,-0.7872175307498833,0.0842479721129623
17,3,-0.2367034804878791,-0.1808966444260851,-0.8693364636215518,0.1244702660064468,-0.1685170159869345,-0.0823633230387805,-0.6535715235930315,0.4638293443931968,0.6466274195997519,-0.4633925056238387,-0.2985951973526947,0.1650539066966452,-0.1142086384704994,-0.2025215082744404,-0.2468406763714832,-0.2005378753015743,-0.2985349273405385,-0.106401239523477,-0.2146254860640382,-0.2024006796572214,0.2828115461652973,-0.3015794048113509,0.1522033270548189,-0.2012111599151359,-0.3015787228078715,-0.5197553142313183,-0.0327845749068153,-0.134109343924745,-0.6064574995694951,-0.6089307454896445
17,4,-0.236703524061434,-0.1808970337177776,-0.8867231024073017,0.7062507580438979,-0.1685170173336972,-0.909947088755132,-0.7785035601404431,0.3712056091236663,0.8609388479368925,-0.3507680502238895,-0.3785028320534421,-0.1062999680428359,-0.2052774943812701,-0.2744856020221803,-0.2246188029312816,-0.272703302830203,-0.3780492442479213,-0.2147537899417296,0.0769383989210504,-0.2741261690188509,0.0058561232800122,-0.3755098893561417,-0.1108507872717932,-0.2720497488250361,-0.3757667660618976,-0.4752881524277658,0.2835634700806503,-0.1341093446829453,-0.6251917324929529,0.0032318012401215
17,5,-0.2367036906887523,-0.1808973601266499,-0.9908695023159568,1.5933027394349903,-0.1685170252418487,-1.327422578879108,-1.0062022719123282,0.4692777994090517,1.4104107453367818,-0.4008233637349788,-0.2293728858968154,-0.2701878068285562,-0.2396972194499068,-0.2278185310766283,-0.2200788502929606,-0.2373350982493403,-0.2290332527374526,-0.2494957554129446,0.7371914983073125,-0.2284300911191028,-0.1295728320590263,-0.2632596020699573,-0.2927153601395738,-0.2374805174370053,-0.2635799689460534,-0.4869309739725445,0.5603680094446791,-0.1341093463053308,-1.0083574288396158,0.4838793082570239
18,1,-0.2366977305249868,-0.1808962297302928,-0.3441819275292809,0.670821769482055,-0.1685165407811623,-0.4212551914923608,-0.2928806438835793,0.1559916359974056,0.9104956488099836,-0.1474183390850966,-0.3459822830473246,0.217207797060226,0.0184507185648732,-0.1746673856944146,-0.0417463247280443,-0.1732972126824756,-0.3461041473723079,0.0137178513673701,0.0644185277464865,-0.17463597409788,0.1276459065766118,-0.3372257329428796,0.2030821063690213,-0.173442433062456,-0.3368632799652743,-0.2255285890485068,-1.1375312632614798,-0.1341092277122101,-0.2420260361462906,-0.6438076620985808
18,2,-0.236702408825474,-0.1808969286704599,-0.661043663804241,0.7179246776466507,-0.1685169821850151,-0.5833339111875565,-0.5387146512833174,0.3030999214254832,0.7113990277584411,-0.2694281657683737,-0.1424965621233292,-0.1760376577761346,-0.1938042526917224,-0.1814254351072731,-0.2068572338375002,-0.2065218897129828,-0.1425137538516057,-0.2225609731936877,0.1082921933646572,-0.1809987191218961,-0.1761064778508759,-0.1723614653345584,-0.1963704376084287,-0.2063115383166493,-0.172654379348131,-0.3533892136035164,0.3453501976172633,-0.1341093350016247,-0.7569642762315968,0.1598146247656582
18,3,-0.2367018122553769,-0.1808964185118901,-0.5915838250641635,0.1366569934470467,-0.1685169363796652,-0.6692847473895461,-0.5588649797587059,0.6163860848371285,0.5979400362858377,-0.6229438174404346,-0.1164801229184357,0.3649629267154767,0.0851389358853585,-0.0108760124246539,-0.2521240130675408,-0.0141402920685935,-0.1168403120457166,0.0753945990578421,-0.2073842148335102,-0.0109398975709361,0.2351546744405407,-0.1288729450140935,0.368708770945035,-0.0136305764817235,-0.1278701337252736,-0.5424097200082069,0.0969675529200739,-0.1341093102174438,-0.6193689303680939,-0.5617015875817101
18,4,-0.236702091628736,-0.1808968294436775,-0.6176421041420578,0.7831870163044179,-0.1685169383256744,-0.990986448602732,-0.7764885272929006,0.390275201679158,0.9083221049120408,-0.3757957069794376,-0.1977814954337299,-0.0240999739018733,-0.1314185010048194,-0.162429836757616,-0.2344686416962932,-0.1764231903600769,-0.1982251225703856,-0.1393029403710165,0.1105499202572675,-0.1619104840498503,-0.0061784402868455,-0.2257240185474572,-0.0404865180074736,-0.1762759766188516,-0.2246764828494301,-0.4564913080060747,0.2576130445152725,-0.1341093023439824,-0.5205078769003892,-0.0123901509909643
18,5,-0.2367028408553538,-0.1808972260388237,-0.7131168637585686,1.5913872513347973,-0.1685169647881096,-0.5047502895171562,-0.417812680430987,0.5046927570121071,1.4617063813282272,-0.4602640485293961,0.0428705672115431,-0.08444825620474,-0.0245739377709234,0.0094894608059881,-0.2031668629794501,-0.0219998930865633,0.0431052304049734,-0.0461186316994259,0.7417062627102758,0.00930520023275,-0.1196242595104236,-0.002756236084744,-0.1140983689301461,-0.0221312071509104,-0.0025647192047535,-0.3808831054441985,0.5690181512998069,-0.1341093295515507,-1.0313954720292726,0.4733435730314073
19,1,-0.2367029407380382,-0.1808972296700178,-0.7304601443428577,0.1376524439558085,-0.1685170314126481,0.8925647333095615,1.0209207727117442,-0.8901117270466985,-0.1880134372102071,0.8755871307977603,-0.7051020599291695,-1.2687086079303027,-1.0191605767334224,-0.8463170398413077,-0.197511834254524,-0.9513083998135212,-0.705055540164077,-1.0880987678626002,-0.200034021206331,-0.8467732211802494,-0.1754646344606436,-0.8057610699036954,-1.2940530381318225,-0.9504000762262296,-0.8068716759465749,-0.3430088666840751,0.305806691993829,-0.1341093469249354,-0.9108887845756812,1.1334618800984606
19,2,-0.2367029873783536,-0.1808969484156786,-0.7391317846350022,0.1236407239158118,-0.1685170323238522,1.2511025071807405,1.2183939917705504,-0.917354002125972,-0.256697424385193,0.9068717017421936,-0.8244989327087732,-1.3732724634055673,-1.1410637696848471,-0.9923457021542972,-0.1982552183122608,-1.0212409861438632,-0.8245470735977731,-1.153232982421797,-0.1972227203611203,-0.9925379253667866,-0.1263636151078643,-0.8540974908500487,-1.365499834615593,-1.0212386651361285,-0.8543701182738476,-0.3973654130527709,0.3713006231826412,-0.1341093496520105,-1.0345600384014784,1.125832554590256
