f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_distr.skewness,ela_meta.lin_simple.coef.max,ela_level.mmce_lda_10,nbc.nn_nb.cor,nbc.nn_nb.mean_ratio,ic.eps.s,nbc.nn_nb.sd_ratio,nbc.dist_ratio.coeff_var,ela_level.lda_mda_50,ela_level.lda_mda_25,ic.h.max,ela_level.mmce_mda_10,disp.diff_median_25,ela_level.lda_qda_25,ela_meta.lin_simple.coef.min,disp.diff_mean_02,disp.diff_median_05,ela_distr.kurtosis,ela_level.lda_qda_50,disp.ratio_mean_10,ela_meta.lin_simple.coef.max_by_min,ela_level.qda_mda_25,disp.diff_median_10,disp.diff_mean_05,nbc.nb_fitness.cor,disp.ratio_mean_25
10,1,0.065361524464315,-0.1411206409648253,0.6490606167243343,1.590919274160085,-0.0964830039548866,-0.1477740755811169,0.8646818233708881,-0.5748874819375717,-0.4245232767727908,1.500930227136581,-0.8146284159480114,0.4786250954550349,-0.2079904477062209,0.4762867038089391,-0.6071560416888682,0.4494677746004333,0.943383810408074,0.7895398203151,-0.1254661293018877,0.8082859461077472,0.8053840236062705,-0.283778025022307,-0.4013876694423652,0.8354715826065966,-0.3477896788329247,-0.6169966698336724,0.8395929054993254,0.8136392407100507,0.7619117238885083,0.9443405502788578
10,2,0.0325448003916605,-0.1459643685263223,0.6509336900222843,1.5820934084907212,-0.0537354219293973,-0.1526353697538257,1.558372768619887,-0.3244829791001594,-0.4283266560832351,1.496733434645147,-0.485409524523804,0.4850778370701968,-0.1504320559161427,0.6780740970110926,-0.6241796403821337,1.1348634687409482,0.9093540019678636,1.310150088189291,-0.1041904569993225,0.9657883135585384,0.9497390935565942,-0.2702770294968263,-0.3736864685128956,0.940167879267398,-0.4488026783151031,-1.1039252810609723,0.9350197793400464,0.9570019167139648,0.7867341393784268,0.9115824516461238
10,3,-0.0462281155153076,-0.1584817532013687,0.6606736711716229,1.5293577633717856,0.0871335112681473,-0.15846955785807,0.6803225181020156,-0.6539625880967548,-0.3636692078056718,1.467481164592913,-0.6088666088078815,0.459266870609544,0.6020276035917456,2.180802006835382,-0.4277535016136954,0.9474048173520888,1.1128618423018553,2.240869100997198,-0.1318732818052881,1.096925360678911,1.114129736957871,-0.2442990949559957,1.7153646411985024,1.1583517646750252,-0.2406933337520217,-0.2758882264871796,1.1397808918492849,1.1134344055832537,0.7164820200673361,1.1226901983903987
10,4,0.126540266705199,-0.1311861297748234,0.64437793347946,1.6260470977197423,0.0865891487096338,-0.1412118636215777,0.0491262526051788,-0.4879048651624763,-0.5196077595339093,1.588707916857918,-0.7279918655732198,0.5657371072597176,-0.3111170074077047,-0.1895212061378979,-0.7682254754789888,-0.2154246295444249,0.761444158522103,-0.4329544766487745,-0.1303138646244126,0.7592058882618918,0.7058492735240045,-0.2352963624713114,-0.563612274246576,0.6964093259731637,-0.0957439816960282,0.4720400269976646,0.6712765392129264,0.7042175516045895,0.8743151147862533,0.775697005465903
10,5,-0.0462281155153076,-0.1607168431623934,0.6634832811185477,1.511793851591957,0.1141701850076503,-0.1653052069822403,0.6990709220276647,-0.3192113053562137,-0.3066185181489974,1.4423839279028443,-0.3684501815178352,0.4399086457640647,1.4185857770053512,2.0867853693748266,-0.2012086882341002,0.8536754916576602,1.1465082162807678,1.856676950361376,-0.1325189982606249,0.9919102617012912,1.0633729508821237,-0.2169116173130054,3.223619804904645,1.142367597245895,-0.3702401368663904,0.2527560277034906,1.1443752891584675,1.0848125285718715,0.4818399415682937,1.1542350341108067
11,1,-0.0854533993621509,-0.167137904056296,0.668165964363422,1.4941860300326788,0.1297298814718274,-0.1653170056787123,0.461591138969449,-1.9165284497717103,-1.3601545871422154,1.4423839279028443,-1.7827918663863065,1.5884966532628408,5.02142207271713,3.0889357638653427,-0.8402483930274134,0.6603587574128997,2.03607616649247,2.228266801022672,-0.1329355568746138,2.176524385162623,2.149004208613398,-0.2328951740751665,4.324808918530609,2.146972520166724,-0.3314339496535691,0.8799673320819454,2.130370203579089,2.163528013669875,0.7502030373366606,2.0241445422466957
11,2,-0.0854533993621509,-0.1674143645455543,0.668165964363422,1.4897950520877214,0.128066551431925,-0.1670271916438281,0.461591138969449,-1.76364991119729,-1.3905816216257791,1.4340321020492444,-1.5986891968398742,1.6304394737613916,6.626862536933039,3.7914816476418105,-0.8166772563752007,0.6603587574128997,1.9715633183790569,2.3310787849956385,-0.1335702176056699,2.144034198109292,2.1130885880568746,-0.2320435176509164,5.845542897990921,2.0670516830210723,-0.324151344619807,1.5714133433243511,2.060771292989988,2.1253823970511654,0.7623800713505822,1.9562018191565835
11,3,-0.0708387314363848,-0.1609312043369378,0.6588005978736733,1.5205758074818712,0.0867706028958049,-0.1558857048041088,0.4647158729570568,-1.4526211603045036,-1.295497138864652,1.4758329904465126,-1.795787348942525,1.4884791582278345,-0.0394892527106021,2.328387315495791,-1.1663157833830171,0.672074923124703,1.7425570863687383,4.797213611084033,-0.1287887152664161,2.0012558480122578,1.952655588794057,-0.2512364744118306,0.3538019392834013,1.901615550129576,-0.3450292394019129,-2.256458354792306,1.9066106373318803,1.9633268491584015,1.0579073199192368,1.729321654552106
11,4,-0.063010320136589,-0.1585444379594672,0.6561782952565435,1.5381397192617,0.0451722307160663,-0.154902018323943,0.6022041684118129,-1.0387947714047787,-1.2460532078288749,1.4841848163001128,-1.457904802480838,1.4207253712686374,-0.2470184935019873,1.6740713333232469,-1.187267904851651,0.7804494559588872,1.5954141118455742,5.142032474228824,-0.1315398326372611,1.9776893078399915,1.9235669043763768,-0.2594323744945938,-0.4175393281312733,1.8216947129839252,-0.190972613434169,-2.8423231811893683,1.8309893410807423,1.9278154583885276,1.0541605402226455,1.5752372646870307
11,5,-0.0854533993621509,-0.167276586714387,0.6664801983952674,1.4897950520877214,0.1568270399400541,-0.1665090216553819,0.461591138969449,-1.6265863938547112,-1.4134018974884457,1.4340321020492444,-1.531545870299415,1.6497976986068763,6.144807682458353,3.149833932307069,-0.8402483930274134,0.6603587574128997,2.029270204804428,2.304877392958207,-0.1331810475531083,2.18139182891593,2.1571173790972407,-0.2129402089346602,5.385331253156281,2.1453741034238103,-0.3687278379082485,0.7718019923627647,2.141607851051549,2.1695563382085554,0.8040629954751627,2.0095853872988134
12,1,3.084050815392333,1.3495774226271493,-1.2659695230995125,2.206270923366382,3.999240401571835,1.038700813855469,0.2647328977501316,0.5110773093152078,0.6176026542890941,2.5041515486710244,0.465426615839528,-0.682868395274064,-0.1200178294921939,-0.2070758044702826,-2.115708787430464,0.0774795132506606,-0.5509561438861318,-0.2588006589217138,0.1054414638312323,-0.9613543544699272,-0.8770599702047533,4.455771348770073,-0.2467300061061087,-0.8628462067384811,-0.2040369077989368,-0.0329776683464946,-0.8299738247874912,-0.9213530880737156,2.123397796137445,-0.5770911417747049
12,2,6.393728185480321,1.834342633865505,-0.3455413044869944,2.302960257714339,1.863569993883813,1.1972513879685656,-0.5008269292138474,0.3687421182286787,0.3285458266952856,2.479054311980956,0.2813239462931008,-0.392495022591789,-0.1798626054365198,-0.221191873232406,-2.395943412073432,-0.6108452223177991,-0.0927519626348451,-0.2901284102708171,1.504965216567166,-0.868994609250908,-0.6959482803184832,1.1337685787243046,-0.3766955446521991,-0.5575486088420956,-0.4302282187404394,0.0630052269674538,-0.5236392798752469,-0.7232795675170709,1.732796012767781,-0.1027053430562485
12,3,4.456885246846811,8.435356387340635,-1.0331465121643562,2.417213503842124,4.245171308562481,8.87091098128205,-1.0757779829337384,0.65604833727371,0.2334613439341671,2.867790046336772,0.3441354453148243,-0.2827984151340403,-0.1088783532058001,0.047737334210105,-3.5980713813362653,-1.132214596493062,0.1236009321526344,-0.155276680599904,10.218186701490971,-0.627731647211942,-0.4605673951835819,4.997867558013682,-0.2823964085807933,-0.3545496824921421,-0.4350537146190535,0.4085436500976676,-0.321051193120352,-0.4968374608960473,2.4020645360714377,0.115681981161966
12,4,3.7564723061358585,5.3834924734033605,-1.12286672313615,2.3381319910534457,4.467346838346888,5.149788819145686,-0.2852202840688938,0.2764878277096318,0.3589728611788408,2.7883641824690355,0.2466693261431796,-0.4215323598600159,-0.1710360991666326,-0.2131384750283742,-2.9970073967048485,-0.4058123223612347,-0.1766282510438152,-0.2120226302027116,2.492241146598296,-0.8810009705090678,-0.7294893143919307,5.504900348190554,-0.3181070621751735,-0.5991074441578329,-0.3661856891393374,-0.0805999510214917,-0.5839252229457353,-0.7538264557256787,2.4048746208438816,-0.1791409065326232
12,5,5.028806804321929,2.4921931872290104,-1.3461370602517626,2.311742213604253,4.15281112780136,2.05466826697578,-0.5039516632014551,0.6771350322494921,0.465467481871301,2.625357421371396,0.3657945829085222,-0.5215498548950224,-0.0960373817348497,-0.1705188058811929,-2.3029683730563733,-0.6196323466016518,-0.2715282802151065,-0.1742157302791347,0.3714407222168361,-0.8870447131694248,-0.7112346808032844,5.264662207716641,-0.1920798732819952,-0.6023042776436586,-0.2445887507053051,-0.0924132304447473,-0.5729359212737722,-0.7574231871731268,2.1941182629106097,-0.2774152024308197
13,1,-0.2367620797839267,-0.1809011056387748,0.6670421203846523,-0.343086961696298,-0.4798805781523688,-0.1685193630614384,-0.8601713377887787,0.9697129250384692,0.7279006542919902,-0.4470078758278368,0.3224763077211264,-0.7732067778863334,-0.1958938803785138,-0.1288945005569816,0.7115181032432336,-0.9886915665234672,-0.459027731789901,0.0477129082553089,-0.1341094877945342,-0.779230834033653,-0.6948599281804071,-0.3187317976344245,-0.2248699529764633,-0.5943121939290943,-0.3628905715068307,-0.5708510470865821,-0.5948524381675745,-0.7012939133171773,-0.0450509532648864,-0.4581913763670099
13,2,-0.236760696950737,-0.180900897223298,0.6674167350442421,-0.3254791401370197,-0.476614402801288,-0.168519226720988,-1.0976511208469943,0.5453431886508536,0.5301249301488644,-0.4386560499742367,0.4784220983957513,-0.5538135629708307,-0.2265739654250498,-0.1328759558488627,0.6905659817746027,-1.2523052950390503,-0.2323221065473708,-0.0057578673428197,-0.1341094617161123,-0.6126831336079649,-0.4646239804255035,-0.3200261774792159,-0.3075752956876115,-0.4136911019799242,-0.345559230380602,-0.447180778124379,-0.4167264127615695,-0.4801709165832249,0.0504919289981977,-0.215538793902327
13,3,-0.2367633407966045,-0.1809019550003261,0.6509336900222843,-0.3606508734761265,-0.487199230327939,-0.1685195286842906,0.1647414101466789,1.2016665697720728,0.8762324473993389,-0.4637532866643051,1.1281962262066874,-0.924846205842626,-0.1376974278942271,-0.0558709909990725,0.8948491660937775,-0.0455402267232717,-0.6518952658228688,0.3965901391885057,-0.1341094555649066,-0.7371274455675391,-0.7143018550105907,-0.3166457565952694,0.1615750753255476,-0.6518551966739635,-0.4075691792921137,-1.0876820218539969,-0.6740747485259093,-0.6998754840139585,-0.4393995163311411,-0.6389675503032002
13,4,-0.2367633407966045,-0.1809000807039487,0.6483113874051545,-0.3606508734761265,-0.4968163021950105,-0.1685195094544323,0.1272446022953815,1.6234004692877098,0.8534121715366725,-0.4637532866643051,1.515894789133875,-0.90226161018956,-0.1377240137564859,-0.0104462056235206,0.8581829535236676,-0.1187662624220447,-0.6728883025789425,0.3622720115742606,-0.1341096710058935,-0.7252833324344895,-0.6659196554179191,-0.3165257661354965,0.1772842228174994,-0.6486583631881361,-0.1281025591377853,-1.0142181904406278,-0.6642650894063038,-0.6665930535777143,-0.4646902792831346,-0.649886916514107
13,5,-0.2367627248363162,-0.1809016531020463,0.6477494654157696,-0.3518689175862123,-0.455399384201443,-0.1685195942326828,0.6678235821515837,1.040880520581734,0.9523000336082356,-0.4637532866643051,1.1563531050784943,-1.005505476032147,-0.1131055053049329,-0.0769546065219879,0.9184203027459872,0.5754165560023228,-0.821660873562624,0.3827062493860619,-0.1341095772968195,-0.750999660264467,-0.828331476749966,-0.3161623467544602,0.2035693879167085,-0.8180905379369164,-0.3737538799626268,-1.1449025940603883,-0.8613274821001552,-0.782144383600657,-0.5541446445392568,-0.8051845692915057
14,1,-0.2367741326883479,-0.1809047923517124,0.5190693298466204,-0.6419369206300826,0.0802080098292814,-0.1685197402538458,-0.6976851704331579,0.2791236645816042,0.180214033587937,-0.5891559518561105,0.0517370877998992,-0.221497369790005,-0.1386279330732815,-0.0307154325640053,-0.6883455123798217,-0.930110737964449,0.1736391293520427,-0.0039778814707116,-0.1341096777114822,-0.308143402775995,-0.1808608956979305,-0.2330848141696352,-0.2266842488839844,-0.0172837497374961,-0.323413441829516,-0.2068543748575324,-0.0346463986979401,-0.1554012643354886,0.6785458756393472,0.193330807550664
14,2,-0.2367740258185351,-0.1809049617046257,0.4514513837906335,-0.6243730088502538,0.0842756078359515,-0.1685196816222305,-0.0914867768371858,0.1394243103670476,0.1307701025521513,-0.555706889312442,0.1427054656934347,-0.1666490660611307,0.1601705728522089,0.1365056896949991,-1.0536981304891142,-0.4233865709289399,0.2588574383755562,0.1675415571656292,-0.1341096735638004,-0.3220561795042004,-0.1686416694204356,-0.2279562564148594,-0.0880897419972445,0.0282711274355249,-0.2791442964364861,-0.1883961257586957,-0.0095013863976851,-0.1198898735656144,0.7581649441919166,0.2746194226763319
14,3,-0.2367747573805259,-0.1809046879977189,0.4370287193964202,-0.703498431418382,0.0806918876590711,-0.168519775799301,0.5834557644861647,0.5585223730107175,0.3855965163519601,-0.6393086661069791,0.5195744598237727,-0.4118532474372737,-0.0739445301978729,-0.0221191086383534,-0.4225154712465377,0.3498803660501025,0.0205529206787569,0.359780031353309,-0.1341096941371174,-0.4714867027307554,-0.358707529169971,-0.2265991229388075,0.1026325838909571,-0.1787238407717105,-0.3055802330614333,-1.0086807157109774,-0.2173668214131273,-0.3158357501674308,0.4354735428229737,0.0671514646690294
14,4,-0.2367746799861657,-0.1809047240443322,0.2461625503353386,-0.6947164755284677,0.3478680556139247,-0.1685197838148684,0.3334770454775161,0.3133895439172501,0.3475627232475076,-0.6058596035633107,0.2423374986244447,-0.3731367977463043,-0.0456305868923609,0.0111803356210153,-0.5194190330389674,0.1155570518140289,0.0513235361979335,0.3351450268833325,-0.1341097160169031,-0.3646868743769226,-0.2607063661913583,-0.1093318949224877,0.0617888004118828,-0.1075942957120821,0.0509550436730601,-0.8610147229202876,-0.1516793571818433,-0.2270826023374456,0.681355960411791,0.0986963003894374
14,5,-0.2367740258185351,-0.1809047312919012,0.4816078638876249,-0.6243730088502538,0.1571294635836726,-0.1685196742878824,-0.8445476678507382,0.3792854657165693,0.2030343094506034,-0.5306096526223738,0.4199424268927669,-0.1827809200990349,-0.0832495819884167,-0.0498988080612507,-0.7498923691939338,-0.9769754008116632,0.1843752942683909,0.0304114455784179,-0.1341096710976113,-0.286523840105052,-0.1776947803871625,-0.2147497202360629,-0.1742466720446528,-0.0005003739369096,-0.2827742156979815,-0.2769957214331097,-0.0229741460746114,-0.1313386243701671,0.769405283281692,0.2103164883231926
15,1,-0.2367664957774874,-0.1809018079134601,0.219002987515067,-0.3694328293660409,0.1761367895851018,-0.1685194197105542,0.3022297056014351,0.711400911585138,0.7164905163606571,-0.3216052106360314,0.8206364723761779,-0.7506221822332612,-0.1992171131608509,-0.1292564510380617,0.0842639667760282,0.1741378803730473,-0.7549432772967464,0.0296994512295747,-0.1341096232188924,-0.87179338940906,-0.7832143335715235,-0.1723572287183697,-0.2274365179188103,-0.7925158700503074,-0.2410853864595675,-0.5184296196458872,-0.7836573329949228,-0.8105129696650357,0.4143979070296463,-0.7505877382369527
15,2,-0.236765539486468,-0.1809028351455089,0.1223524053408586,-0.343086961696298,1.4145011254745516,-0.1685187989508209,-0.0914867768371858,0.3133895439172501,0.5263215508384116,-0.2129479562806943,0.4416015644864648,-0.5570399337784111,-0.1981802645327618,-0.0923375019678919,-0.3387069853720052,-0.2945087480990999,-0.4290239851933206,0.0582504246181892,-0.1341096390595719,-0.6523122381661473,-0.6032899369267916,1.2649298744619126,-0.2795643369202726,-0.5479581083846168,0.2085170426963156,-0.5217521044836774,-0.5351873595983272,-0.6236855671553411,1.1623488039617258,-0.4242200148219527
15,3,-0.2367591805835245,-0.180901863007858,0.002850328931663,-0.2463537175688915,1.5667109453077936,-0.1685180046978542,-0.6383152246686036,0.3239328914051363,0.3475627232475076,-0.0875452910888889,0.3224763077211264,-0.415079618244855,-0.2359587748023696,-0.1796580555284654,-0.69227403515519,-0.836381412270025,-0.1780661302736829,-0.1202465586368157,-0.1341076750068968,-0.6980256474159648,-0.5227518787091328,0.9447029213418112,-0.4248407628810536,-0.4240808108088576,-0.4289168007596907,-0.2699815867755519,-0.4282744924846503,-0.5316902952037129,1.2799040169422833,-0.1718613290586836
15,4,-0.236768163185097,-0.1809036728025011,0.3755919152236678,-0.4309943401543404,0.0128280220310569,-0.1685194627807701,0.3397265134527325,0.7535743015367027,0.6746533439457602,-0.3968551615769683,0.770820455910668,-0.7086793617347105,-0.2117922260092143,-0.1579410266636596,0.3212848408899418,0.0686923889668136,-0.5405075548157569,0.0391689760691898,-0.134109669385546,-0.724309843683828,-0.671410886660032,-0.2392843212579012,-0.289166829894226,-0.6206860701871597,-0.0695062476354423,-0.6077675452842554,-0.6149684480077786,-0.6741917819878156,0.3197917196907109,-0.5370534656680312
15,5,-0.2367675712907491,-0.1809038318119643,0.0034122509210479,-0.3958226068152334,0.5328454772332424,-0.1685195420375736,0.6303267743002862,0.9907996200142511,0.8039682405008868,-0.3132533847824313,1.0870438647786569,-0.8216023400000458,-0.1532501573155646,-0.1640941848420209,0.1314062400804536,0.5344099760110038,-0.8619214919989293,0.0628783878856703,-0.134109670376098,-0.8193466829671662,-0.8160133093690097,0.0586457839550918,-0.0075527041511825,-0.8572517481382862,-0.1488150619151708,-0.6694180972743673,-0.8480409817736008,-0.8220630368483901,0.5614590101208636,-0.8488620341351492
16,1,-0.2367745989712657,-0.1809047731912422,-3.066180269759039,-0.729844299088125,-0.3115515781142552,-0.1685198779271832,0.461591138969449,-2.098401193937831,-3.516670656164429,-0.7814149830059847,-2.196481394425936,3.230719394321484,-0.2985153086970826,-0.5078566542478424,1.6491255389645725,0.6603587574128997,2.621388871664093,-0.8683390209664273,-0.1341097252600171,2.4398530922165853,2.4731847341049926,-0.3050563332220327,-0.6566281278468081,2.552171164495172,-0.3525786813339789,1.3805550476423836,2.5409478982496747,2.4960990270853154,-1.869732665504948,2.608937265986581
16,2,-0.2367745989712657,-0.1809054683055412,-3.0684279577165783,-0.7210623431982107,-0.3161937810438007,-0.168519877998106,0.461591138969449,-2.3013606330797343,-3.493850380301762,-0.7897668088595847,-2.109844844051144,3.224266652706321,-0.2986482380083761,-0.5078566542478424,1.6648396300660486,0.6603587574128997,2.6278113988908367,-0.8683390209664273,-0.1341097253496967,2.4268326801764863,2.4761034966571067,-0.3062203786018985,-0.6551678408968521,2.5537695812380847,-0.3322016497888401,1.3805550476423836,2.5386506995950837,2.509016865382488,-1.8547455467185816,2.610150528898904
16,3,-0.2367745989712657,-0.1809047279860483,-3.0684279577165783,-0.729844299088125,-0.3137895130770329,-0.1685198781319858,0.461591138969449,-2.061499477730212,-3.4748334837495403,-0.7814149830059847,-2.031871948713832,3.2210402818987403,-0.2980101773141674,-0.5078566542478424,1.6425780010056252,0.6603587574128997,2.638355846576536,-0.8683390209664273,-0.1341097254821779,2.429347526115696,2.438604818445199,-0.3054280278071913,-0.6599469618239809,2.5257972882371083,-0.314616194226209,1.3805550476423836,2.51611331820004,2.461094218209448,-1.8547455467185816,2.623496420934463
16,4,-0.2367745989712657,-0.1809057336502445,-3.067116806408013,-0.7210623431982107,-0.3190063209294537,-0.1685198781417505,0.461591138969449,-2.317175654311576,-3.5204740354748734,-0.7814149830059847,-2.434731907956612,3.2533039899745484,-0.2973987024822174,-0.5078566542478424,1.677934705983943,0.6603587574128997,2.636246957039396,-0.8683390209664273,-0.1341097252049864,2.4485333669099845,2.487877487969025,-0.3067975740894266,-0.6495036975758104,2.572151373781588,-0.3804288200397743,1.3805550476423836,2.5566557701310684,2.505116184798636,-1.8673909281945784,2.6210698951098164
16,5,-0.2367745989712657,-0.18090498274319,-3.069177187035758,-0.729844299088125,-0.3138802401701184,-0.1685198780160937,0.461591138969449,-2.024597761522599,-3.482440242370429,-0.7814149830059847,-2.15316311923854,3.21781391109116,-0.2964947831654216,-0.5078566542478424,1.666149137657838,0.6603587574128997,2.624264630123829,-0.8683390209664273,-0.1341097254210328,2.437906114715262,2.49549595293556,-0.3061610729723555,-0.6508312311666794,2.555367997980998,-0.2981630377728178,1.3805550476423836,2.543120924004018,2.513778735186152,-1.8594290213393212,2.612577054723551
17,1,-0.2367749692459899,-0.1809048344212633,-0.0177534773457846,-0.6947164755284677,0.5738994868544676,-0.1685197702539561,-1.2851351601034808,-0.3877430640275054,-0.3256354147012278,-0.547355063458842,-0.4637503869301061,0.294721959422921,-0.0243618970854038,-0.0364161526410172,-1.1086974493442765,-1.3196732478819213,0.2856978506664266,-0.2162233968608868,-0.1341096935277037,-0.3859008167350902,-0.1379699273473714,0.0334615794096555,-0.204337433437687,0.0314679609213506,-0.2965158137581933,0.3930387208546453,0.036380500244015,-0.144104488099138,0.8836820640277322,0.2952448921858303
17,2,-0.2367760394349284,-0.1809049446386582,-0.3498493730722788,-1.0111742560215304,0.7217241638552399,-0.1685198634047009,0.6397009762631104,-0.3798355534115872,-0.4131131388414575,-0.8566649339469214,-0.3727820090365749,0.4528141289943884,-0.2116327108356623,-0.3513130711807007,0.3239038560735207,0.7570171245352735,-0.2539861536107163,-0.4734669550979561,-0.134109722924271,-0.3413231443610443,-0.3426295998574779,0.1049586534257096,-0.3403211242623841,-0.2866169709183394,-0.1912294062836033,0.279705071387791,-0.3041636786866006,-0.3157344337886292,0.748797994950439,-0.2313112117625297
17,3,-0.2367759029618793,-0.1809045081809293,0.1673061644916532,-0.9496127452332308,0.1157276667722861,-0.1685198532115964,-0.1039857127876177,-0.2164136673492754,-0.7440071388501545,-0.8650167598005217,-0.840619381060449,0.7206029060235974,-0.2533193428572984,-0.3479650292307096,0.0253361251454979,-0.0982629724263881,0.3133051318798932,-0.5699421893662179,-0.1341097187011768,-0.1940018467609225,-0.0846901431333556,-0.2157241255214599,-0.538035127062497,0.0146845851207641,-0.2817875552973518,0.6603141678057939,0.0221006167154752,-0.0850370392579488,0.6050153240937393,0.3267897279062383
17,4,-0.2367759465361394,-0.1809048974731578,-0.1559862867344776,-0.9672205667925092,0.6989970270373023,-0.1685198545583597,0.0022552427910572,-1.104690693204098,-0.6070854836741391,-0.806512219696053,-0.9749060341413796,0.6109062985658488,-0.2310669761467695,-0.3468791777874694,0.3605700686436306,-0.0308950195835171,0.0170061519117496,-0.5248017476495552,-0.1341097194593771,-0.2819403305706869,-0.164634554730245,0.0759319957661666,-0.432982968905051,-0.0868148780542134,-0.2726180082826095,0.500096565627896,-0.0985333558756253,-0.164874345753415,0.8359106228961906,0.0222607369130627
17,5,-0.2367761131661544,-0.1809052238824796,-0.3140736730814384,-1.0726918570303805,1.588319114644343,-0.1685198624665149,0.5178363507463948,-1.5527829614394686,-0.6679395526412579,-0.814864045549653,-1.2196542889501614,0.7270556476387593,-0.2265207937005323,-0.3917610374414016,0.6538997692044928,0.7218686273998688,-0.187172698729514,-0.5366208538403533,-0.1341097210817627,-0.1171367974899339,-0.1254538777594922,0.7363939663733269,-0.3802798853475457,-0.1251768798841251,-0.2879375264202451,0.3764262966656929,-0.1372132143029311,-0.1131016761859238,1.4279018149576477,-0.1621552257600973
18,1,-0.2367701529059283,-0.180904093484566,-0.0138200234200901,-0.4177774965400193,0.6634773700942974,-0.1685193780056032,-1.282010426115873,-0.5801591556815174,-0.3598658284952274,-0.2714524963851629,-0.4529208181332572,0.3560230047669634,-0.0479435569088676,-0.0558709909990725,-1.1453636619143863,-1.2405891293272462,0.3701492907673435,-0.2712605600264708,-0.1341096024886361,-0.2466108013279266,-0.0545131065775991,0.0634081639274572,-0.2307996030156788,0.1625381338402175,-0.2557463497929823,0.4687175421598745,0.1558348302827582,-0.0541355437235367,0.8893022335726193,0.3850263476977638
18,2,-0.2367748312821302,-0.1809047924256955,-0.3683927987219816,-0.7386701647574888,0.710700822045342,-0.1685198194096613,0.6365762422755026,-0.7541243892317256,-0.5081976216025761,-0.6058596035633107,-0.7171622967763709,0.5302470283763288,-0.2132810342957014,-0.3177421640605217,0.4260454482331081,0.7687332902470831,-0.0785648875668139,-0.4010571298205969,-0.134109709778056,-0.0214509657061544,-0.0913191970652758,0.1072957089899068,-0.3408521376987317,-0.0740275441109072,-0.2827574756165321,0.1416373681284965,-0.1072254588929971,-0.0616329557548364,0.6747990959427556,-0.0553880894756352
18,3,-0.236774234702378,-0.1809042822664233,0.1116758875425448,-0.6683266980792751,0.1279455819744776,-0.1685197736042901,-0.0539899689858884,-0.8463786797507667,-0.9379794836828445,-0.6058596035633107,-0.7388214343700689,0.9012796712481236,-0.2586099294467791,-0.3390972424442475,0.1628344222834029,-0.0543273510071243,0.5559232872662959,-0.5929396068338549,-0.1341096849938739,0.0069424561881419,0.1217999397907886,-0.2084805635131011,-0.5459560774880163,0.2368645123856733,-0.3404893293128262,0.7374696490389299,0.224502444119998,0.1275753816566899,0.5525604083414583,0.551243366686072
18,4,-0.2367745140802586,-0.1809046931987765,-0.170034336469101,-0.6947164755284677,0.7761301773422266,-0.1685197755503001,0.0834983264688685,-1.1916733099792045,-0.6375125181577027,-0.538961478475974,-0.972740120382006,0.6334908942189147,-0.2409303310447459,-0.3471506406482797,0.3330704092160496,0.1009118446742743,0.0964729440157907,-0.5057202991005558,-0.1341096771204121,-0.0830646912167781,-0.0579760451987513,0.1095541501149426,-0.4527189682893059,-0.0044964157941934,-0.3633613025971888,0.4155577847552255,-0.014530388857736,-0.0405591489641551,0.8869604962622494,0.11446871824964
18,5,-0.2367752633190021,-0.1809050897944687,-0.3024606186341494,-0.7914058098764244,1.586398724507365,-0.1685198020127477,0.4678406069446645,-0.6697776093285919,-0.7402037595397101,-0.547355063458842,-0.5872074712141836,0.7689984681373099,-0.2095855994417427,-0.3572852541185225,0.6630663223470217,0.7072234202601142,0.0135552417600662,-0.4289673082952524,-0.1341097043279817,0.1838334745896096,0.1130931226861765,0.7409101590230547,-0.330408873450561,0.114585631552827,-0.2725584135926495,0.0678043717331515,0.0892160692996132,0.1501689341293915,1.483166815482372,0.0477392580718543
19,1,-0.236775363203303,-0.1809050934256678,-0.3676435694028018,-0.808969721656253,0.128943579998419,-0.1685198686373172,0.461591138969449,0.8300135708239126,0.8838392060202277,-0.7897668088595847,0.959254952975844,-0.8829033853440749,-0.2039228107806402,-0.5001652065248902,0.3841412052958404,0.6603587574128997,-1.3117859737169817,-0.3905196134577166,-0.1341097217013673,-0.6435914014414706,-0.916389058830698,-0.2011280446504658,0.4266835334221178,-0.993916379657348,-0.3370934363899939,-0.4305683539354274,-1.0708692512689475,-0.7992668516180857,-0.2942118030882214,-1.2819968938346085
19,2,-0.2367754098443732,-0.1809048121709414,-0.3103275264855389,-0.8177516775461674,0.1148960017523349,-0.1685198695485217,0.461591138969449,1.2148457541319364,0.9218729991246802,-0.7981603938424529,1.171514501394083,-0.9151670934198832,-0.2046672149238838,-0.5217012601491562,0.4535451076606891,0.6603587574128997,-1.3922113519742678,-0.4456991754930692,-0.1341097244284426,-0.7757424993437825,-0.9938599428410502,-0.1983158544495817,0.3820341536492189,-1.129781802804955,-0.1029469039420909,-0.3423379232429893,-1.143386225013881,-0.9612717413214488,-0.3682107020959032,-1.3996833963299775
