f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ic.eps.s,ela_level.lda_qda_10,ela_level.qda_mda_10,ic.m0,ela_distr.kurtosis,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.intercept,ela_level.lda_mda_25,disp.diff_median_25,ela_level.mmce_qda_10,disp.diff_median_02,disp.ratio_median_05,disp.diff_mean_25,disp.diff_mean_02,nbc.nn_nb.cor,ela_level.lda_mda_10,ela_distr.number_of_peaks,disp.ratio_median_02,ela_distr.skewness,nbc.dist_ratio.coeff_var,disp.ratio_mean_02,ela_meta.quad_simple.cond,nbc.nn_nb.sd_ratio,ela_level.mmce_qda_50,ela_level.mmce_qda_25,ela_meta.lin_w_interact.adj_r2
10,1,-0.1254661292850557,0.0653615153987956,0.6263805784336529,1.594778741733526,1.5011614475387651,2.83098057302935,-1.967656029646776,-0.931554233428893,-0.2764525059007233,-0.1477740755363035,-0.1411206285341043,0.4762902584287876,0.7648083685212639,-1.1865179989160728,0.71073926728178,0.6919400190913519,0.7671241403450206,0.7038563290386503,-0.5281778788870535,1.0963068983872617,0.5134864384357986,0.7105376717531219,-0.1383444780116685,0.3224218668855299,0.7034550555166525,-0.2124532164370933,-0.7266259477697464,-0.9220509301229574,-1.154594210911838,1.2800361954859003
10,2,-0.1041904569825377,0.0325447912545928,0.628067721788133,1.5859018215759686,1.4969629887215992,2.6371650289071704,-2.001576048146158,-0.8291087200531744,-0.2629734064531583,-0.1526353697089764,-0.1459643560849801,0.6780778241576955,0.7345948334325823,-0.935902909164228,0.8264994510896392,0.8237378796484995,0.7376704983367064,0.8492692009409997,-0.2882467634258865,0.6784995607734075,0.6439857542813606,0.826392994444445,-0.0941837771153428,0.3278741887283116,0.8490843880154675,-0.2143294969240833,-0.4180619080492408,-0.8135053285836167,-1.0487723013204016,1.2536965794431236
10,3,-0.1318732817884418,-0.0462281248241192,0.6368408672314286,1.5328611195400168,1.4676991041303045,0.7717229361177913,-1.2074119452982348,-0.4765364986951809,-0.2370376032409191,-0.1584695578131778,-0.1584817407325784,2.180807018803424,0.9152802841178536,-0.418578182612255,0.966945402801004,0.9745284450020936,0.9253736215399808,0.9703404898568624,-0.6039455995590011,-1.4226634616329668,0.1219884908991123,0.9668096455463302,0.0513419001220715,0.3060649013571802,0.9705212255389096,-0.1964410160457551,-0.5337734229444302,-0.8041406100194384,-0.6416993103920554,1.127299554030301
10,4,-0.1303138646075698,0.126540257773064,0.6221627200474531,1.6301097672362417,1.5889739891674608,3.3255354044068848,-2.161529162904714,-0.9900945267864456,-0.2280494714967184,-0.1412118635768127,-0.1311861173658868,-0.1895182207789724,0.6032723414837484,-1.5176058239093355,0.6496821608695593,0.5998541776540433,0.6168765156494289,0.6585435360945755,-0.4448333861479168,1.3487551314046102,0.2524878067446744,0.6498294826628689,0.0507795424169891,0.3960282117630809,0.6588649667385145,-0.2106291551811349,-0.6454248846854027,-1.095723892585901,-1.4208557898838408,1.2835150126990975
10,5,-0.1325189982437772,-0.0462281248241192,0.6393715822631486,1.515195606788659,1.4425919026465528,0.9334093262814616,-1.285210152865626,-0.487180188396553,-0.2096945429405798,-0.1653052069372977,-0.160716830688702,2.086790300959327,0.945153385008353,-0.4898540338260825,0.8720001416336747,0.9284855242834392,0.953380119287771,0.8733860923922262,-0.2831955820477566,-0.9673747269772304,-0.0085108249464496,0.8722717022302092,0.0792723328078268,0.2897079358288404,0.8732768829908412,-0.210611748770791,-0.3084404728853766,-0.7849855038654372,-0.6220710529678356,1.0784304550830104
11,1,-0.1329355568577652,-0.0854534087564831,0.6435894406493484,1.4974859302554229,1.4425919026465528,1.2567821066088027,-1.4918421921646152,-0.0787285961063528,-0.2256521773769707,-0.1653170056337697,-0.1671378915685246,3.0889415522811454,1.734960724791358,-0.7496660076055179,1.9622638790997444,1.923012611806372,1.725474145343871,1.9670721402696687,-1.8137035396210976,-1.0996620106544417,1.23123267558639,1.9622385781101812,0.0953463905447632,1.2602212238439554,1.9671571459949704,-0.1312964809492565,-1.6340478277372863,-0.8249983922760173,-0.8550499345683368,0.9078027536738268
11,2,-0.1335702175888199,-0.0854534087564831,0.6435894406493484,1.493069552067583,1.4342367607218436,1.3793151553088656,-1.5655948929385022,-0.053449833065594,-0.2248019021794151,-0.1670271915988728,-0.1674143520571766,3.791488036729236,1.6776826709471808,-0.802548090764164,1.9242127398165303,1.8902070307943304,1.6652048431996904,1.937075820312476,-1.6672192796553325,-1.0996620106544417,1.100733359740828,1.9242380322674275,0.0936280753347894,1.2956613158220351,1.9367979366141097,-0.1428272704494916,-1.461495568683056,-0.8756530063277091,-0.8857724244497214,0.9613102755720464
11,3,-0.1287887152495767,-0.0708387407988535,0.6351537238769488,1.5240283631643377,1.4760542460550137,1.62438125270899,-1.7106107518441178,-0.3501426834913749,-0.2439637315708049,-0.1558857047592356,-0.1609311918627763,2.328392453648199,1.4743583460827847,-0.903713815067661,1.811118326802985,1.7428696844946374,1.4641369171198106,1.8052567862933488,-1.3691995783456723,-1.0996620106544417,1.035483701818047,1.811163237320696,0.0509669949853498,1.1757102352808408,1.8053994835125728,-0.1534182008232103,-1.6462279871999377,-0.8811867036610882,-1.002688566498326,1.2054901123459656
11,4,-0.1315398326204156,-0.0630103294819899,0.6327917231806768,1.5416938759156955,1.484409387979723,1.941640388355967,-1.8522034896167685,-0.3847346750208373,-0.2521463394436371,-0.154902018279077,-0.1585444254905395,1.6740759120402466,1.3437167225303157,-0.9634935612470004,1.7816487784329715,1.7163950050814103,1.32708384303488,1.7834991559623508,-0.9726818401624794,-1.0599758255512777,1.035483701818047,1.7815042747117171,0.0079934936886424,1.118460855931635,1.7835788017700795,-0.1782346070824963,-1.329543841170998,-0.844579167455663,-1.0940026336457735,1.2699310597713758
11,5,-0.1331810475362591,-0.0854534087564831,0.6420710116303167,1.493069552067583,1.4342367607218436,1.3596734458038655,-1.554080758218528,-0.0467975270022364,-0.2057295754403997,-0.1665090216104304,-0.1672765742263114,3.1498397727903638,1.7289180177736216,-0.7956504277434712,1.957735720490226,1.9304945864231533,1.713045729929958,1.971565970974866,-1.5358885638239617,-1.0996620106544417,1.035483701818047,1.957604365202528,0.1233393074199721,1.3120182813503796,1.97190077246073,-0.1712965859835391,-1.3985647447926937,-0.9028958239689552,-0.878091801979377,1.0356907007494478
12,1,0.1054414638475517,3.084050812908281,-1.0985547871866588,2.213689980977348,2.504781095534853,-0.0078317994018202,-0.1583809144595402,-0.6069216975370043,4.455410209365043,1.03870081389154,1.349577431789076,-0.2070728341204111,-0.5619488103448205,-0.0759942525845043,-0.8971222131787997,-0.8522244345105173,-0.5857854909790803,-0.9299507210143224,0.5123654850076931,0.5043213039317457,2.6667251498875726,-0.8970707859116835,4.092772410838271,-0.6589960648151476,-0.9293011739977496,-0.2295071904875113,0.4731197593014263,-0.2605612642714504,-0.2576681868747443,-0.7923449158042826
12,2,1.5049652165803784,6.39372819021216,-0.2694925427952061,2.310938628673573,2.479673894051101,-0.0528386304530111,-0.0525753521678896,-0.8251173364151598,1.1387951036105262,1.1972513880034683,1.834342641964441,-0.2211889149516707,-0.1551299435169363,-0.4162789616053576,-0.7967358581984189,-0.6841677738874297,-0.1644111327676475,-0.8446802833831994,0.3759835877981877,0.8284251489409116,0.2524878067446744,-0.7955815232340839,1.88650254437405,-0.413641581889978,-0.8443902602606564,-0.2248928816534328,0.3005675002472004,-0.4465786284780836,-0.5759873181457585,0.1066808468633291
12,3,10.218186701484845,4.456885247355868,-0.8888428682248,2.425852789121155,2.868563974936698,0.1365542770918835,-0.2352455435361226,-0.884988090985381,4.99662724041672,8.870910981260412,8.435356380964906,0.0477405224233578,0.036960052807443,-0.8209418588193452,-0.5904125022001844,-0.4683415830187369,0.0298467026744716,-0.6219360747622431,0.6512729729062637,0.864804151952148,4.819963861339347,-0.5916761552973543,4.346833125156572,-0.3209521105626914,-0.6223885416631143,-0.2055486591620221,0.3594382709833493,-0.5695969768893354,-0.8840656194563111,-0.5208315152123876
12,4,2.4922411466093166,3.756472305117847,-0.9696570349043898,2.346313817958167,2.7891065752327124,-0.1074711999371151,-0.0099419344209594,-0.7226718230394411,5.502837718678995,5.149788819151466,5.383492473719741,-0.2131355098620419,-0.2295999243693212,-0.2599319331363168,-0.8182811290017746,-0.7152467453725204,-0.2314905255495885,-0.8557650657893534,0.2875879136809154,0.692830683171768,5.211461808876034,-0.8173623239000535,4.576353174066978,-0.4381770301824946,-0.855300601131902,-0.2103084420705493,0.2680870750134587,-0.3929443312468804,-0.372877523929937,-0.6328162978848224
12,5,0.371440722232565,5.028806806077912,-1.1707645227584011,2.3197713850492514,2.626035092717198,-0.1463643863079418,0.0603876452199622,-0.5616860163061698,5.262989199328369,2.0546682670043657,2.492193193885416,-0.1705158042753534,-0.3138573884194476,-0.3381054473708372,-0.8065225235802825,-0.6991317231209919,-0.3199365777075033,-0.86134490558164,0.6714776984187829,0.7821245996538879,3.384471387038164,-0.8067036342124518,4.25141976786094,-0.522688018745609,-0.8614673155373896,-0.2306809047369974,0.3797385367544352,-0.1609547122706443,-0.2738828343121417,-0.8549636256418276
13,1,-0.134109487777683,-0.2367620895081481,0.6425771546366605,-0.3504150311003638,-0.4475500792708202,0.6062642971087895,-0.6646916493081184,-0.8623702503699653,-0.3113495900614509,-0.1685193630164721,-0.1809010931208235,-0.1288914633626636,-0.480329711330607,-0.9795881082952836,-0.7559459133046089,-0.6830167008694634,-0.4802290860937919,-0.7618065554615154,0.951818264904989,1.058825501345389,-0.6610074041742601,-0.7552638709375037,-0.5344161339106208,-0.7353285706140944,-0.7613767971098657,-0.2326679335098002,0.3391380052122633,-0.5508675397609788,-0.8046991872627338,0.967936594073374
13,2,-0.1341094616992611,-0.2367607066749554,0.6429145833075566,-0.3327053545671276,-0.4391949373461108,0.6385235286136891,-0.6503767791157187,-0.939537000704922,-0.3126418706653471,-0.1685192266760218,-0.1809008847053471,-0.13287292205866,-0.2790479916553042,-1.0600608435367018,-0.606881853271902,-0.4735214115995863,-0.2652856003394753,-0.6080426481653409,0.5451981639655369,1.4182059553351458,-0.6610074041742601,-0.6078959004741399,-0.5310419876801269,-0.5499496279595167,-0.6081576622658355,-0.2337826400282207,0.4852999187640821,-0.6466430705309845,-0.9455105992190806,1.1041074392756547
13,3,-0.1341094555480554,-0.2367633505208286,0.628067721788133,-0.3680805438517217,-0.4643021388298625,0.3085167934204214,-0.4555700673669727,-0.4605709641431226,-0.3092669321888959,-0.1685195286393243,-0.1809019424823729,-0.0558678913701846,-0.6515681130163185,-0.3725937624743021,-0.7145716898805379,-0.7008583326479413,-0.6404364683471085,-0.7229349198615571,1.174070245542702,0.8603945758295699,-0.6610074041742601,-0.7140193760593929,-0.5419767208345054,-0.8634581339194553,-0.7224790600906382,-0.2333880367057255,1.0943078918966591,-0.3248372871437652,-0.4257884787256553,0.5407047087002819
13,4,-0.1341096709890423,-0.2367633505208286,0.625705721091861,-0.3680805438517217,-0.4643021388298625,0.3415564902036652,-0.477664758316112,-0.4831888047585414,-0.3091471363311026,-0.168519509409466,-0.1809000681859996,-0.0104430671567714,-0.6702068853668011,-0.4346727296605387,-0.7005855225624277,-0.6571175579652193,-0.6499705952399729,-0.7119999318122431,1.5781647557930838,0.9188214594536724,-0.6610074041742601,-0.7005801586271988,-0.5519117069576265,-0.8443750074697197,-0.7120430818659675,-0.2331706741565566,1.4576826491990929,-0.2873784128870519,-0.3976261963343859,0.5181752257957682
13,5,-0.1341095772799682,-0.2367627345605391,0.6251995780855171,-0.3592477874760428,-0.4643021388298625,0.2347628246168809,-0.458681995669668,-0.4619014253557941,-0.3087843063480162,-0.1685195941877166,-0.1809016405840938,-0.0769515249194381,-0.8022953542615452,-0.0438051584879368,-0.764308399768962,-0.806757050300846,-0.7876195522557078,-0.7357423373713701,1.020009213509742,-0.0259302248077451,-0.6610074041742601,-0.7654591393343401,-0.5091256582292797,-0.9316121569542246,-0.7352868515481895,-0.2324769416723023,1.1206982373990708,-0.2890810889896298,-0.1902493896350389,0.3728931926541625
14,1,-0.134109677694631,-0.2367741424125956,0.5092928296327437,-0.6509937305647174,-0.5897545948293733,0.5378435077072685,-0.5495503021083805,-0.7745598103336362,-0.2258415099108393,-0.1685197402088795,-0.180904779833753,-0.0307123114272978,0.0813867156702371,-0.8853200470124798,-0.3465857680408546,-0.2133789095391886,0.0989691226477409,-0.3268786403768172,0.29011350436998,1.4027724389061396,-0.0085108249464496,-0.3469897137732792,0.0441874604296353,-0.2691550530562672,-0.3268606128463004,-0.1922814496819099,0.0853846830736859,-0.4725444390423963,-0.7441076099966695,0.9530273774453872
14,2,-0.1341096735469492,-0.2367740355427825,0.4483869545360171,-0.6333282178133596,-0.5562922514209123,0.7386832393345468,-0.7393779285728135,-0.758594275781575,-0.2207212697130898,-0.1685196815772643,-0.180904949186666,0.1365089538045505,0.15704821621626,-0.7220753555227459,-0.38438128546708,-0.2012926428505419,0.1717519663388067,-0.33972350647584,0.1562571978495393,1.30686415824016,0.2524878067446744,-0.3835999957437375,0.0483895221703892,-0.2228103173926239,-0.3396684043038506,-0.2263293891830854,0.1706457993122508,-0.5738536671457801,-0.7125317176185795,0.9296696047282076
14,3,-0.1341096941202662,-0.236774767104775,0.4353959507065214,-0.7129113527582267,-0.6399272220872531,0.5185920308414411,-0.7210175515869092,-0.4831888047585414,-0.2193663372525316,-0.1685197757543347,-0.1809046754797597,-0.0221159801518514,-0.0545316379540583,-0.3128140162949629,-0.5075179857194778,-0.3762557415814282,-0.0120353547477558,-0.4776841091254031,0.5578261174108615,0.530778760667185,-0.1390101407920117,-0.5073334803780718,0.0446873339452639,-0.4299985474183224,-0.478182297104026,-0.2258344814209837,0.523870423729141,-0.3239859490924763,-0.4420031261630529,0.4671525733355464
14,4,-0.1341097160000519,-0.2367746897104146,0.2634760428850136,-0.7040785963825478,-0.6064648786787921,0.6299384105519017,-0.6939437753534575,-0.616234926025705,-0.1022892946456325,-0.1685197837699021,-0.180904711526373,0.0111834925783,-0.0272117935499262,-0.4737594867777988,-0.390114518545261,-0.2870475826890363,0.0140983680746504,-0.3790819737355279,0.3229461833278239,0.91551427736174,-0.2695094566375738,-0.3900878938144519,0.3206956198091404,-0.3972846163616337,-0.379040503969655,-0.2285255559761695,0.2640270218592459,-0.3193035898103872,-0.4582177736004503,0.61541644980275
14,5,-0.13410967108076,-0.2367740355427825,0.4755499625431445,-0.6333282178133596,-0.5311850499371609,0.316451523750255,-0.4219612416978602,-0.7758902715463047,-0.2075361520544772,-0.1685196742429161,-0.1809047187739419,-0.0498957033261898,0.0909188732193424,-0.8278395218400384,-0.3579061645646518,-0.2099256904852886,0.1131851868540658,-0.3069185423278982,0.3860859505544469,1.0907949282340477,-0.1390101407920117,-0.3576484034608808,0.12365172836724,-0.2364411219995778,-0.3069373816901098,-0.2089453895925479,0.43048920118215,-0.4499839806832394,-0.7150919251086951,0.8640690515650651
15,1,-0.1341096232020412,-0.2367665055017184,0.2390124642450542,-0.3769133002274006,-0.3220976232713092,-0.0394406431747665,-0.1751853272940968,-0.3980392871475525,-0.1652124131925092,-0.1685194196655879,-0.1809017953955072,-0.1292534141532087,-0.7430598037778199,-0.0484036005017323,-0.8160900845132978,-0.7647428851450735,-0.739608413259496,-0.8472642360386881,0.7043103773766268,0.3235286829062241,-0.4000087724831359,-0.8155086387369925,0.1432873849030311,-0.7162454441643535,-0.8472364361401118,-0.2327011362375311,0.8060441179472395,-0.1643600644758002,-0.193662999621861,0.2133645747347022
15,2,-0.1341096390427207,-0.236765549210697,0.1519558671538881,-0.3504150311003638,-0.2133972268308406,0.3777180481002867,-0.4400104258534942,-0.6348613830031121,1.2697436803715545,-0.1685187989058546,-0.1809028226275538,-0.0923344335176059,-0.4536907353228394,-0.4875548128191848,-0.6253596617913897,-0.6007149800848689,-0.4492431736919816,-0.6446299198234905,0.3229461833278239,0.8890568206262959,-0.1390101407920117,-0.6264327521047527,1.422588679775861,-0.5526757888809072,-0.6446835860521835,-0.2295739440711799,0.4507894669532359,-0.3078105261179864,-0.4462701386465785,0.4330270330537097
15,3,-0.1341076749900455,-0.2367591903077396,0.0443161211380664,-0.2531222196222605,-0.0879447708313297,0.2123894866376759,-0.2679207907144265,-0.7812121163969938,0.950036075199016,-0.1685180046528879,-0.180901850489905,-0.1796550617366178,-0.2308765526125046,-0.662295609343407,-0.6410986647002819,-0.5264707704260381,-0.2260424530393803,-0.6868344798631372,0.3330485460840789,1.1216619610920602,-0.4000087724831359,-0.64033539082771,1.5798301425358234,-0.4327247083397136,-0.686901861597442,-0.2280802999995738,0.3391380052122633,-0.4746727841706187,-0.5631862806951815,0.4171238686505236
15,4,-0.1341096693686948,-0.2367681729093316,0.3800576486795787,-0.4388309224209098,-0.3973774520129405,0.345849049234559,-0.5094064270036066,-0.4978238780979281,-0.2320309625634908,-0.1685194627358038,-0.1809036602845442,-0.1579380143039102,-0.5526719784443517,-0.3013179112604746,-0.6997456221751782,-0.6617218500370843,-0.5502878935297534,-0.7111011656712037,0.744719828401666,0.8240155728183384,-0.530508088328698,-0.7001167373364335,-0.0254199266216655,-0.6808053521862737,-0.7110943565728157,-0.2328971759340288,0.7593535066737376,-0.2763110182202957,-0.3822649513936936,0.460360596871686
15,5,-0.1341096703592468,-0.2367675810149825,0.0448222641444104,-0.4034557331363158,-0.3137424813465999,-0.1423319823698295,-0.1107684114282975,-0.3235334592379416,0.0654159559996841,-0.1685195419926073,-0.180903819294007,-0.1640911777431771,-0.8380409450706896,0.2045107102570103,-0.779244019698746,-0.7952463201211825,-0.827288330220663,-0.7988432101901847,0.9720229904175082,-0.1019954129221405,-0.4000087724831359,-0.7788983567665332,0.5117878922055862,-0.776220984434956,-0.7988514461893654,-0.2333000908174632,1.0557373869315918,-0.0604968222185503,0.0333420645017055,-0.0250172333505552
16,1,-0.1341097252431659,-0.2367746086955144,-2.7200682651773493,-0.7394096218852635,-0.7820899619361827,-1.2616492690620136,1.5696728720273394,2.78841531720108,-0.2976963046827268,-0.1685198778822169,-0.1809047606732828,-0.507853941063411,2.2546335283166843,1.5127674631817778,2.196778674183048,2.220564986950676,2.245254313270943,2.210188381420854,-1.9879692971665768,-1.0996620106544417,-0.6610074041742601,2.197193172528185,-0.3605226346612761,2.647837132831857,2.21050518368843,-0.2188267041325735,-2.021782903965027,2.9213147024209616,2.067000214150035,-1.908051293465304
16,2,-0.1341097253328455,-0.2367746086955144,-2.722092837202725,-0.7305768655095846,-0.7904451038608921,-1.2616492690620136,1.5696728720273394,2.767127937798333,-0.2988584621997097,-0.1685198779531398,-0.1809054557875803,-0.507853941063411,2.260335801136238,1.5127674631817778,2.1919583763083987,2.2228671329866083,2.246531205265523,2.1981673842844502,-2.182439780224576,-1.0996620106544417,-0.6610074041742601,2.1920955383297667,-0.3653182962018392,2.642384810989076,2.198171754877455,-0.2147251011151733,-1.9405818408806836,2.903010934318248,2.067000214150035,-1.9093765571655696
16,3,-0.1341097254653267,-0.2367746086955144,-2.722092837202725,-0.7394096218852635,-0.7820899619361827,-1.2616492690620136,1.5696728720273394,2.747171019608257,-0.2980673964491094,-0.1685198780870195,-0.1809047154680891,-0.507853941063411,2.2696977415862523,1.5127674631817778,2.1868459391686192,2.1889104789566005,2.258193485482688,2.200489196815469,-1.952611027519668,-1.0996620106544417,-0.6610074041742601,2.186534482840584,-0.362834549671059,2.639658650067685,2.200543568110336,-0.2180181328560755,-1.8675008841047744,2.922591709497896,2.067000214150035,-1.910204846978236
16,4,-0.1341097251881352,-0.2367746086955144,-2.7209118368545893,-0.7305768655095846,-0.7820899619361827,-1.2616492690620136,1.5696728720273394,2.796398084477109,-0.2994347215846117,-0.1685198780967843,-0.180905721132283,-0.507853941063411,2.2678253534962494,1.5127674631817778,2.197070813448178,2.2338023266572864,2.256490962823248,2.2182023795117893,-2.1975933243589707,-1.0996620106544417,-0.6610074041742601,2.197193172528185,-0.3682238110114312,2.6669202592815924,2.218094986033646,-0.221607465217056,-2.245085827446972,2.8817274830360264,2.067000214150035,-1.9083826093903704
16,5,-0.1341097254041816,-0.2367746086955144,-2.7227676945445167,-0.7394096218852635,-0.7820899619361827,-1.2616492690620136,1.5696728720273394,2.7990590069024552,-0.2987992527527544,-0.1685198779711274,-0.1809049702252302,-0.507853941063411,2.257186784803052,1.5127674631817778,2.2062366828916398,2.2407087647650887,2.2493403676536,2.208390849138775,-1.9172527578727645,-1.0996620106544417,-0.6610074041742601,2.2064615983434903,-0.3629282759552393,2.6369324891462944,2.2086077331021268,-0.2203603829479705,-1.9811823724228552,2.890240863548916,2.067000214150035,-1.9075543195777047
17,1,-0.1341096935108525,-0.2367749789702394,0.0257575442387867,-0.7040785963825478,-0.547937109496203,-0.2525076641627734,0.1926445980845261,-0.1758522646313884,0.0402725955019278,-0.1685197702089898,-0.1809048219033038,-0.036413036378384,0.1808786100890231,-0.6829885984054859,-0.3839795939775259,-0.1730913539103667,0.1898838326618438,-0.3986675858923473,-0.3488609399634443,0.64763252791539,0.1219884908991123,-0.3840634170345027,0.5541990357972113,0.1670306943662503,-0.3984893724792676,-0.2105543511326821,-0.3977616422781549,-0.3537827808875892,-0.6655945802997975,0.295199608226097
17,2,-0.1341097229074198,-0.2367760491591803,-0.2733729725105099,-1.0223669723801376,-0.857369790677814,-0.8831236090650054,0.8567300978797724,0.7847407309175536,0.111653714698173,-0.1685198633597346,-0.1809049321206985,-0.3513102241526438,-0.298282523852606,1.036828714753962,-0.3804374053878218,-0.3612917923478659,-0.2783950248171644,-0.3575115863505799,-0.3412841678962496,-0.785479711921063,-0.4000087724831359,-0.3803560467083808,0.7069103948217884,0.3006125795144038,-0.3576941848737366,-0.2318050542330294,-0.3125005260395939,0.2604576231173807,0.7493467592373115,-0.1858711149702808
17,3,-0.1341097186843256,-0.2367759126861309,0.1924473076614072,-0.9604493501866282,-0.8657249326025231,-0.6973728728190506,0.7341201227535645,0.3204097676951437,-0.2085089770375914,-0.1685198531666301,-0.1809044956629705,-0.3479621793401011,0.2053898723581508,0.3769522857743347,-0.2241794159512826,-0.1253218236647617,0.2175498258777461,-0.2214983103399355,-0.1846975451742243,-0.1185313233817925,-0.1390101407920117,-0.2241830717204763,0.0808813006862568,0.5268839359898378,-0.2215521053064396,-0.2322301187736264,-0.7509862666950496,-0.3516544357593669,-0.1484326672964874,0.7338618930139793
17,4,-0.1341097194425259,-0.2367759562603911,-0.0987536353218341,-0.9781590267198648,-0.8071971634199343,-0.716624349684878,0.7745751906886073,0.6410509199490149,0.0826741328232672,-0.1685198545133934,-0.1809048849551982,-0.3468763269684659,-0.0576806542872443,0.4068421588640042,-0.2999165204362983,-0.1972638872876601,-0.0530661508402626,-0.3026868517471704,-1.0358216073891025,-0.2199515742009863,-0.4000087724831359,-0.3001841634059844,0.6834319606346019,0.4341944646625513,-0.3031424805175026,-0.2301238125739423,-0.8768479144757858,0.2191677276298672,0.2902162160099504,0.1575378413610177
17,5,-0.1341097210649115,-0.2367761228904064,-0.2411485344399429,-1.0842404307917684,-0.8155523053446436,-1.110369082609601,1.1943743187222469,1.088085887406695,0.7420649582143982,-0.1685198624215486,-0.1809052113645192,-0.3917582249960618,-0.2389618648193349,1.3058375725609883,-0.1849232021994061,-0.1621561602396862,-0.2165083261465155,-0.150533233787025,-1.4651720245301392,-1.181239168922056,-0.4000087724831359,-0.1852556832961918,1.602152619218119,0.5323362578326195,-0.1508720709666242,-0.2261223399320452,-1.1062409176890526,0.6814442894797607,1.271629087220852,-0.0904521285511647
18,1,-0.1341096024717849,-0.2367701626301674,0.0293005452831946,-0.425537624075513,-0.2719249960134296,-0.3228796167601554,0.2533271999870903,-0.1146510488484897,0.0701706122865818,-0.1685193779606369,-0.1809040809666081,-0.0558678913701846,0.2558592422386811,-0.6714924933709976,-0.260696824092563,-0.0971205347245864,0.2695618931236423,-0.2700691305452787,-0.5332290602651835,0.5054236979623866,-0.0085108249464496,-0.2603299324001695,0.6467381203779802,0.2188277518726806,-0.269937095257187,-0.2107191463226126,-0.3876115093926119,-0.3371816888874549,-0.6468197253722845,0.3392646262599253
18,2,-0.1341097097612048,-0.2367748410063795,-0.2900756917198616,-0.7482865420428207,-0.6064648786787921,-0.8520350754776219,0.793246760504781,0.7740970412161814,0.1139869799973761,-0.168519819364695,-0.180904779907736,-0.3177392883295832,-0.1425338781841903,1.0023403996504978,-0.0918038114391406,-0.130501652245611,-0.1226142014783921,-0.062192011840684,-0.6999180457434736,-0.8703640522806098,-0.4000087724831359,-0.0921080038523677,0.6955226512938716,0.3660404416277827,-0.0621662560569227,-0.232143434850114,-0.6352747517998598,0.3081325539895606,0.7399593317735547,-0.1939883551344069
18,3,-0.1341096849770227,-0.236774244426626,0.1423391500333522,-0.6775361634736327,-0.6064648786787921,-0.7106407825509041,0.7755087691794166,0.4627691174510109,-0.2012771627257504,-0.1685197735593238,-0.180904269748465,-0.3390943849717457,0.4207996112580198,0.3907476118157205,-0.0472525735067788,0.06518076080867,0.4169152292981855,-0.0359779993936988,-0.7883137198607403,-0.0259302248077402,-0.2695094566375738,-0.0462292960666034,0.0935031069558822,0.6795489475877209,-0.0356019478486706,-0.2325456099611088,-0.6555750175709457,-0.2975944695025192,-0.0852808825403077,0.7055343814208039
18,4,-0.1341096771035609,-0.2367745238045071,-0.1114072104804339,-0.7040785963825478,-0.5395401918618702,-0.6090502188197489,0.5119284419410965,0.7182176702839718,0.1162417583552663,-0.1685197755053338,-0.1809046806808173,-0.3471477900613749,0.0128743332860434,0.3700546227536413,-0.1464703714266376,-0.099998217269502,0.0289103152117795,-0.1190764188506426,-1.1191661001282496,-0.1868797532816823,-0.3347591145603548,-0.1454014522903768,0.7631149232352942,0.4532775911122868,-0.1186154109994603,-0.2303436555365852,-0.8748178878986735,0.2332148054761348,0.2697345560890271,0.1775824548275339
18,5,-0.1341097043111305,-0.2367752730432522,-0.2306882456421668,-0.8013272440787726,-0.547937109496203,-1.1340431960527126,1.2286055300518992,1.1559394092529511,0.7465738264482373,-0.1685198019677814,-0.1809050772765086,-0.3572824121966385,-0.0607445620708853,1.3196328986023742,0.0819460164970716,0.0565477131739232,-0.0312738607994291,0.1273352981510203,-0.619099143693391,-1.236358870454226,-0.4000087724831359,0.0821384014753832,1.6001687462029677,0.5677763498106995,0.1271044399268795,-0.2223414500252306,-0.5134731571733442,0.6197222807613134,1.2016500824910294,-0.0788560711738417
19,1,-0.1341097216845161,-0.2367753729275534,-0.2894008343780697,-0.8189927568301305,-0.7904451038608921,-1.0102093718887433,1.0210399122621012,0.0756049045635579,-0.1939365682671776,-0.1685198685923509,-0.1809050809077077,-0.5001624867643268,-1.2374553680881084,1.1058053449608918,-0.7406816367015535,-0.8861810885405249,-1.2123138296530485,-0.6365784731433451,0.8179619583845483,-1.0996620106544417,-0.530508088328698,-0.7418246535053106,0.0945340960818664,-0.828018041941375,-0.6366194210603922,-0.2344376867654858,0.9359658188821892,0.278761391220093,1.00024709326862,-1.3395131660514032
19,2,-0.1341097244115914,-0.2367754195686237,-0.2377742477309829,-0.8278255132058094,-0.798842021495225,-1.137295134712481,1.2858650108214986,0.1368061203464536,-0.1911289389103909,-0.1685198695035553,-0.1809047996529819,-0.5216985588017622,-1.3088614411568518,1.3035383515540904,-0.7901992421411299,-0.958123152163422,-1.316593342543757,-0.7585859767894574,1.1866981989880263,-1.0996620106544417,-0.530508088328698,-0.7904838890356662,0.0800221430812698,-0.8552796511552827,-0.7585306212304093,-0.2338239802527874,1.1349084234388311,0.2966394902971607,1.0924145629127742,-1.3628709387685825
