f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ic.eps.ratio,ic.eps.s,ela_meta.quad_w_interact.adj_r2,ela_level.qda_mda_10,ela_level.mmce_lda_10,ela_level.lda_mda_10,nbc.nn_nb.mean_ratio,ela_level.mmce_qda_10,ela_level.lda_qda_10,nbc.dist_ratio.coeff_var,disp.ratio_median_10,disp.ratio_median_02,ela_distr.skewness,ela_level.qda_mda_25,ela_level.mmce_qda_25,pca.expl_var_PC1.cor_init,ela_meta.quad_simple.adj_r2,ela_meta.lin_simple.coef.max,ela_level.mmce_lda_50,nbc.nn_nb.cor,ela_level.mmce_qda_50,ela_meta.lin_w_interact.adj_r2,ela_level.qda_mda_50,disp.ratio_mean_25,ela_distr.kurtosis,disp.diff_mean_02,disp.diff_median_10,ela_meta.quad_simple.cond
11,1,-0.0755654037277583,-0.1658508923748014,1.6667002479537871,1.5933431438119183,0.7118627753580642,-1.6018973504855545,0.4501480312153982,-1.1113672279791156,-0.994920549439368,-0.8277755085254972,1.4125968257635615,1.22295838228602,1.8376164515823683,1.8844566137348184,0.1340947078430171,1.1583688832536332,-0.9295987569917454,-1.156819235141631,-1.1838112252099136,-0.1643121182937184,1.1554803142569088,-1.7105554888730854,-0.8949105664275175,0.9581137255710586,3.911758278714938,1.7185405836253065,-0.2330151703108584,1.8946630653212324,1.8373770244656096,1.2849852533824917
11,2,-0.0755654037277583,-0.1661272957089564,1.662142389479939,1.5847688980450834,0.7118627753580642,-1.6751532533419564,0.4501480312153982,-1.1113672279791156,-1.0197093620455795,-0.8793931670126589,1.5390724186780005,1.2580018488591054,1.7755718899920965,1.8474479233205696,0.1324338313027766,2.066346734329044,-0.9588854790118948,-1.4527441403032408,-1.406278087182981,-0.1660220448783636,1.6047285602758434,-1.5694023884056416,-0.9446290311388756,1.009809883542813,4.2577089754969135,1.6582967136206952,-0.2321634833560269,1.8653860380632243,1.7750957187841467,1.0898154757016894
11,3,-0.0609675545698007,-0.1596454758209484,1.6940929773816118,1.6276829981080931,0.7038398132710083,-1.8191922859625596,0.4532710418084101,-1.1113672279791156,-0.9422443226511754,-0.9781399919446204,1.7920236045068771,1.1393931927655845,1.6366766782502389,1.7373245030635374,0.0911987964718976,-2.960253552804389,-1.0703377266996876,0.6059564589146013,-0.0456450840809904,-0.1548822478455766,-1.032709907915975,-1.2822288391787735,-0.950060460056924,1.2457236199216557,-0.6056771822364043,1.457125219141015,-0.2513571281551116,1.73672794074963,1.637143460080246,0.9105537238130282
11,4,-0.0531481523171231,-0.1572592028806382,1.7123244112770026,1.6362572438749283,0.7015933838866325,-1.9598312555813888,0.5906835079009477,-1.0688136753558903,-0.9019625021660924,-1.0364903884953252,2.119490665142032,1.0827845159936769,1.5696967538061972,1.7084396715207093,0.0496617840882476,-3.7295866279013854,-1.1573843727040194,0.7847887757029186,0.1375260830608032,-0.1538987105591636,-1.3329482418808922,-0.9001419982582787,-0.9141294687529166,1.3079830795223133,-0.108174127840809,1.3205007282377004,-0.2595533220483683,1.7154920445737214,1.5694729602407975,0.4905120178775796
11,5,-0.0755654037277583,-0.1659895463618093,1.662142389479939,1.5847688980450834,0.7104186421823943,-1.6637166777905346,0.4501480312153982,-1.1113672279791156,-1.0383009715002334,-0.8726604289491162,1.5187987302171928,1.2741757565082217,1.8474871772899104,1.8799433588062509,0.161151896571298,1.0163307036673568,-0.9515637985068592,-1.384617543431503,-1.4114444534356982,-0.1655039534797188,1.2183380935352783,-1.4428513328141452,-0.971368373504648,1.0816723446242922,4.112277472391114,1.7056311829100317,-0.2130594898153455,1.8990491368205595,1.8474331496470056,0.607944743138984
12,1,3.090291300475911,1.3505508704379112,2.4058481566576755,2.683387008149673,-0.9450393548607527,-0.2774182629763572,0.2533983638556211,0.6085055238762191,0.6163522699641336,-0.1702114243194803,0.1072935196975615,-0.674780115210312,-0.8126734008929658,-0.9002216771909618,3.9978974955478632,-0.0404721342100547,-0.3601347177110604,-0.7927677331082751,-1.2570796920666312,1.0395230902759378,-0.5416797262590655,0.5308583995840823,-0.3409048167866699,-0.6844796777234189,0.3518692969669287,-0.5879390108369218,4.455819434064331,-0.9328910279116176,-0.8117174770489598,-0.3773261040544096
12,2,6.396159846751331,1.835215861909671,2.5062122002518032,2.657621399620333,-0.1565426409448833,-0.1723254065578917,-0.5117392314323678,0.9560262036325528,0.3808585502051589,-0.5023598354542601,0.0608385779264405,-0.4321715004735649,-0.5377031847542629,-0.8013813942553465,1.8653773145120316,0.085568571224866,-0.663577698642054,-0.0263435183012167,-0.6784466717622982,1.1980496173418935,-0.8781537212197489,0.3994399957006004,-0.5234843888779597,0.1841118062168645,0.3841874087682176,-0.167307704197587,1.13369757529571,-0.8496653212118864,-0.5375908381262675,-0.2992244589520266
12,3,4.461545854531916,8.43486492987864,2.624807677741321,3.056709668837676,-0.7455885173765393,-0.353765132198008,-1.0863731805466172,0.9950336268705124,0.3033935108107615,-0.8973471351821064,0.2563252693101163,-0.3405193571285713,-0.3557998110009692,-0.6027981773984025,4.243465641461234,0.5393151107905799,-0.9572584388996644,-0.7225121800842943,-1.2573928051728565,8.87054536211673,-0.9336164676418394,0.664710477613555,-0.6442292317484009,-0.4221576872723183,0.5335362587590212,0.0263333065315179,4.997935076628648,-0.6322623772285746,-0.3563027913478435,0.028195237936865
12,4,3.761938958999664,5.383631954552564,2.5427206466273238,2.975168591595074,-0.8224484941705361,-0.1299791673539803,-0.2962515005145297,0.8106348988365327,0.4056473628113639,-0.3497511060139558,0.0044481861811497,-0.4564323619472392,-0.5919921761457521,-0.8225936924196116,4.465313450604444,-0.1030077149835342,-0.4699599252866209,-0.673546188582733,-1.2996630745132702,5.149987575105151,-0.7487406462348706,0.314261400590936,-0.4708413085953452,-0.5303515039562375,0.2573633033661908,-0.2350820579527734,5.504986043156236,-0.8604842975768933,-0.5915383384087837,-0.0523686967396973
12,5,5.032809236540532,2.492930412054743,2.515327917199498,2.8078207498408685,-1.0137159103259523,-0.0601233274993523,-0.5148622420253797,0.9063803922387909,0.492408206933095,-0.426055470734108,-0.035696402227998,-0.5399975514676748,-0.5821214504382084,-0.8122132060839078,4.1512416968449735,-0.1185204171909095,-0.3755915987772503,-0.884312847654673,-1.3527357460184566,2.055336453653115,-0.3301817865694929,0.6841798707814781,-0.2431390962618142,-0.7449785870525928,0.2811122188565318,-0.3222205127808705,5.264739290512102,-0.865930336355224,-0.5817044480380266,-0.3971923542472807
13,1,-0.2266999559670571,-0.1796112485698262,-0.240398894673587,-0.3463656047903674,0.7109000199076175,-0.7803184906023699,-0.8708854496287731,1.2030732174729426,0.7062117156616335,-1.0522001106435916,0.7411483754821308,-0.750258350906194,-0.5997477463445335,-0.7621160763768147,-0.4746165441551106,-0.7467848565895906,-0.8816010736809448,1.1935483569333494,0.9743208594478864,-0.1675139899813319,-0.8707586883634701,0.9543177009864136,-0.6258459338719324,1.0162118845300272,-0.2345085648822103,-0.4825122383288532,-0.3188548709819013,-0.7687788526451296,-0.6013166700768812,-0.4308247402886155
13,2,-0.2266985747252515,-0.1796110401974369,-0.2221218821934575,-0.3377913590235322,0.7112209383910998,-0.7661000453222246,-1.108234254697702,1.5884192773388104,0.5450844337212875,-1.1307487213849248,0.7744455591793502,-0.5669540642162022,-0.441111083187592,-0.6185945696483869,-0.4713551865851839,-0.5843862553561348,-1.0158318829399635,1.3170278137633755,1.03255989720579,-0.16751385366156,-1.060811032769834,0.5624961634819575,-0.719851434376601,1.1477730048172787,-0.1850520604590262,-0.2673555597409588,-0.3201492972282322,-0.6187021061764886,-0.4419187521463574,-0.4496922274953701
13,3,-0.2267012155285435,-0.1796120977557814,-0.2586303285689779,-0.363556967552872,0.6971005251178812,-0.5726055508576372,0.1534620248792366,0.990305454356816,0.8270571771168964,-0.4597191610518222,0.4338207404702945,-0.8769539608242676,-0.6716630336423494,-0.7219481075125697,-0.4819244009321686,-1.425465578162241,-0.5203981687657674,0.5442167304995927,0.5146708195091632,-0.1675141555790644,-0.1748860965876391,1.1684810258335698,-0.4039929526809141,0.6034428708793931,-0.8468388498445049,-0.6428039638768359,-0.3167687551613627,-0.7308393341759506,-0.6722095746705893,-0.4430131841634349
13,4,-0.2267012155285435,-0.1796102238468938,-0.2586303285689779,-0.363556967552872,0.6948540957335054,-0.5945514120509054,0.1159858977630897,1.0529537401632312,0.8084655676622428,-0.5203138036237076,0.4679235011924466,-0.8580844019002982,-0.6639074634435648,-0.7088596682197251,-0.4915272871102862,-1.3289959613101274,-0.4935520069139637,0.4952507389980302,0.5057470959817424,-0.1675141363521227,-0.1138770755233393,1.5578688891920305,-0.367226356927977,0.5816760675228648,-0.8409628295169985,-0.6524860144132877,-0.3166487604001152,-0.7201665601942546,-0.6634312996503654,-0.4393341125442228
13,5,-0.2267006002771112,-0.1796117959199157,-0.2495146116212825,-0.363556967552872,0.694372718008282,-0.5756965172228858,0.6562667303542049,0.0399427791047969,0.8890292086324157,-0.1387919800229468,0.3576937116141519,-0.9443452426955864,-0.840170422506836,-0.7720452372196618,-0.4501714612582987,-1.500605229479212,-0.2958666332779546,0.3589975452545541,0.5472345825565931,-0.1675142211175151,-0.0735741464566202,1.020026902928155,-0.3688975658258378,0.4413121958781942,-0.8659359159089033,-0.7901862887095416,-0.3162853279910494,-0.7433396379490328,-0.8397746218920812,-0.4275920184994818
14,1,-0.2267119950008244,-0.1796149345205772,-0.5506067424036646,-0.492299267741902,0.5841372189321319,-0.6659527350881571,-0.7084888987921379,1.5718706735408914,0.260013088749896,-0.960186023775173,0.6705261229630282,-0.2893019829063695,-0.0998659944411005,-0.3644983171700701,0.0846458835767672,-0.268799719824854,-0.823841149696761,0.8188520741387841,0.4235549055976042,-0.1675143671165313,-0.782018294088125,0.3166950747369261,-0.5489703245703366,1.0018073823087954,0.1192768256697755,0.0951834436796437,-0.2332048172036346,-0.344280232701925,-0.1000104959788978,0.252755605171506
14,2,-0.2267118882539989,-0.1796151038384787,-0.5323753085082736,-0.4579594134457271,0.5262114326635872,-0.854501683368346,-0.1026248437477662,1.4690329213680966,0.219731268264806,-0.8008445562713258,0.8778279440457172,-0.2434759112338727,-0.0780093875172543,-0.4001530311057487,0.0887074816615369,-0.2445611226258302,-0.7937409076204962,0.7358227842013573,0.1984265822216216,-0.1675143084938086,-0.806052150871031,0.1877103449994344,-0.6484072539930529,0.9792403288288656,1.3392855461684232,0.1672609310065875,-0.2280760755979005,-0.3568170870708349,-0.0775092214017414,-0.3235387398773146
14,3,-0.2267126189740978,-0.1796148301881577,-0.61450791820701,-0.5437876135717472,0.5138560710495207,-0.8362649818133768,0.5719454443428746,0.6368745589583659,0.4273375738418001,-0.4013687645011174,0.6506552230146874,-0.4483454081226811,-0.2641430722880677,-0.5206569376984859,0.0851290476612007,-1.3217243821504212,-0.5358550498319575,0.2589366060991874,0.0053923522337314,-0.1675144026565954,-0.2477271702219848,0.5746645342119097,-0.4031573482319837,0.5323806599213158,-0.3608430019236112,-0.0166980291860609,-0.2267188934706872,-0.4914694821001756,-0.2635197579062351,-0.3151619467791565
14,4,-0.226712541668804,-0.1796148662273188,-0.6053922012593146,-0.5094477592755724,0.3503481037153185,-0.8093735744357107,0.3221045969018964,1.0494076107779602,0.396351558084037,-0.5584659859837835,0.7655842119050905,-0.4159975928244487,-0.2049187180428091,-0.4064715880057427,0.3519111166567338,-1.1278156045582357,-0.5513119308981475,0.2376470445767691,-0.2335129478161636,-0.1675144106709471,-0.2991226485731222,0.3483328386348014,-0.3985615237628666,0.6756254320102332,-0.199497277097481,0.0112723390303646,-0.1094474616034427,-0.3952317632857742,-0.2047386504923297,-0.36071098942254
14,5,-0.2267118882539989,-0.1796148734733894,-0.5323753085082736,-0.4321938049163875,0.5520453705839077,-0.5392231141129483,-0.855270396663712,1.2373524681972057,0.2786046982045497,-0.9040798732456494,0.44201077355711,-0.2569541676081364,-0.0892902168973039,-0.3748788035057738,0.1614538741240689,-0.3609063891811417,-0.7961814677888421,0.7017594857654883,0.2153346899577874,-0.1675143011605728,-0.6995636777406169,0.4091746922845617,-0.5268268066736813,0.9158605190554452,0.3829632378666533,0.110244411180797,-0.2148690659849632,-0.3247987651257473,-0.089565459878884,-0.0292977136909319
15,1,-0.2267043668786295,-0.179611950699324,-0.2677460455166734,-0.2176233046013374,0.327081513662856,-0.294109481348702,0.2908744909717741,0.4146504508148624,0.6969159109343066,-0.1432804720653088,0.0746676501877857,-0.7313887919822194,-0.7696652388815278,-0.820788390448185,0.1804331633157258,-0.6779472405443648,-0.2991207135024171,0.484605958236821,0.2244149700383205,-0.1675140466218559,-0.3638291860655614,0.7158176346793534,-0.2464815140575359,0.2871840221110128,-0.2494434498812907,-0.7417760360272659,-0.1724750547612303,-0.8521873123239995,-0.7702706848648645,-0.4313867286060246
15,2,-0.2267034116881235,-0.1796129777190041,-0.240398894673587,-0.1060723671748119,0.2442845449244373,-0.5571507190313919,-0.1026248437477662,1.0210385756958082,0.541985832145505,-0.5719314621108693,0.5052485700143298,-0.5696497154910547,-0.5482789622980596,-0.6366475893626555,1.4169708464023851,-0.6823101880401885,-0.5399226501125339,0.3717712821680048,-0.1096767143040618,-0.1675134259562719,-0.6052770088230627,0.3483328386348014,-0.3872808637023063,0.4994103548371628,-0.0579831208766865,-0.4523903033265465,1.2648635729653386,-0.6544120383001764,-0.5479247568209616,-0.3784559730962257
15,3,-0.226697060103096,-0.1796120057823317,-0.1399892724947211,0.022669933014218,0.1419115486936019,-0.3862202790331224,-0.6491516975249052,1.2704496757930437,0.396351558084037,-0.7424941597206214,0.3346005035660799,-0.4510410593975343,-0.4523919125676416,-0.6501873541483548,1.5689561487120254,-0.3516957222455129,-0.651374897800325,0.4079635367561154,-0.1281503875713538,-0.167512631823768,-0.9435997619978158,0.3580675352187586,-0.5510593356926626,0.4840455524678487,0.2252900257452152,-0.2286273575951373,0.9446251401983166,-0.6956045597980232,-0.4522526708410521,-0.3531746008724341
15,4,-0.2267060323673627,-0.1796138152028201,-0.3316472213200189,-0.2948772589605223,0.4612254397584331,-0.6260792689764445,0.328350618087921,0.9512980311188618,0.662831293600768,-0.3901475343952127,0.4723541748295764,-0.6963453254091339,-0.6194891977596207,-0.7084083427268685,0.01736528481939,-0.7952620509876381,-0.478908645903889,0.6570514065684089,0.4717743239562985,-0.1675140896855394,-0.5875289299679938,0.7547564210152004,-0.356363499091882,0.5258186089094216,-0.1160088216108186,-0.5524381588699183,-0.239404546534756,-0.7192893458943893,-0.6193176897386063,-0.4347048902966254
15,5,-0.2267054411541753,-0.1796139741794099,-0.2951387749444984,-0.2090490588345022,0.1423929264188252,-0.2301264775880478,0.618790603238058,-0.0416181967563826,0.7681837471771528,0.1035865902645954,-0.0315342542658457,-0.7906931200289852,-0.8281845412905334,-0.7851336765125054,0.5366156868091113,-0.8762189656323743,-0.0827243785757553,-0.0412462113669102,-0.169011647933754,-0.1675141689303222,0.0499229022432342,0.9737870941543368,-0.1445377712880292,0.0568720365959828,-0.5880491212538835,-0.8289144908553631,0.0585362390172328,-0.8049273919187501,-0.827885059522917,-0.4415246148456315
16,1,-0.2267124607471372,-0.1796149153640682,-0.6418550690500966,-0.6896784052944477,-2.4872131272346683,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.7518276429043373,1.3805625763165537,-1.1868659708568692,2.5950448811860665,2.2049484582702226,2.1132786386131603,-0.3065358382827763,1.8157196392911423,1.85589391514692,-1.5315155179361886,-1.8549691684038188,-0.167514504768988,1.7888648783971837,-1.878479004946424,2.782166811090658,-1.762416593945606,0.7524180159586584,2.237068179022132,-0.3051789163250082,2.131949533434827,2.204786725153847,-0.1965485304655805
16,2,-0.2267124607471372,-0.1796156103346601,-0.6327393521024011,-0.6982526510612828,-2.4891386381355614,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.733236033449684,1.3805625763165537,-1.1868659708568692,2.589653578636361,2.2028333027614653,2.108314058191736,-0.311171193717811,1.8157196392911423,1.85589391514692,-1.5208707371749794,-1.855595394616269,-0.1675145048399001,1.781100093898092,-2.0658719141876856,2.7642013154386538,-1.7636969941430487,0.706389190059853,2.2381439624150707,-0.3063430034341221,2.120216792174127,2.20273105315544,-0.127124927769115
16,3,-0.2267124607471372,-0.17961487016822,-0.6418550690500966,-0.6896784052944477,-2.4891386381355614,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.717743025570805,1.3805625763165537,-1.1868659708568692,2.5869579273615075,2.182386799510125,2.1028981522774566,-0.3087704721732817,1.8157196392911423,1.85589391514692,-1.518741781022738,-1.8552822815100445,-0.1675145049737596,1.7921926431825097,-1.844407566902558,2.7834202177640543,-1.7644972442664508,0.7558456944830372,2.2499775797374064,-0.3055506242348497,2.1224829291154457,2.1825632440899887,-0.182862678662461
16,4,-0.2267124607471372,-0.1796158756245063,-0.6327393521024011,-0.6896784052944477,-2.4880154234433736,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.754926244480113,1.3805625763165537,-1.1868659708568692,2.613914440110035,2.2190494949952857,2.1132786386131603,-0.3139795849585813,1.8157196392911423,1.85589391514692,-1.518741781022738,-1.854969168403819,-0.1675145049835228,1.7888648783971837,-2.0804739590636325,2.743311204215395,-1.762736693994967,0.7306277739108196,2.2478260129515277,-0.3069202196132265,2.1397713609419604,2.218843076926737,-0.2436156044617561
16,5,-0.2267124607471372,-0.1796151248726935,-0.6418550690500966,-0.6896784052944477,-2.489780475102526,1.438995359646413,0.4501480312153982,-1.1113672279791156,-2.723940228722357,1.3805625763165537,-1.1868659708568692,2.584262276086655,2.2063585619427286,2.122305148470293,-0.3088610654391129,1.8157196392911423,1.85589391514692,-1.5421602986973977,-1.8548126118507064,-0.1675145048578851,1.784427858683417,-1.8103361288586968,2.751667248704699,-1.761936443871565,0.7367486284186392,2.240295529200949,-0.3062836956785629,2.130195104835096,2.2067312797469345,-0.2225075294941118
17,1,-0.2267128305957439,-0.1796149765814307,-0.6053922012593146,-0.449385167678892,0.1242610321020784,0.0712427430237301,-1.2956148902784357,0.7621711305711961,-0.1521009208283096,-0.7626923739112498,-0.1452548776188497,0.1420022210700638,-0.0364113291783224,-0.4006043565986054,0.5776091395977735,0.5189546891434005,-0.7489973045341568,0.3015157291440239,-0.2325736084974878,-0.1675143971120916,-0.5971424726811562,-0.2990244841986473,-0.4324035039445473,0.3662487343031076,0.7073685267811041,0.1855492486865589,0.0333511316565482,-0.4143477249036749,-0.0364513401362631,-0.056530945732724
17,2,-0.2267138995530938,-0.1796150867760393,-0.9338770614695217,-0.7669323596536325,-0.160233203504929,0.7308549653678671,0.6281596350170946,-0.7744849363785843,-0.2233687570711558,0.9160036499320974,-0.7961611137644953,0.2740891335378539,-0.3409937224396545,-0.3969937526557522,0.7252157673922344,0.3701297023413983,0.5998189485049517,-0.122146545152099,-0.5353539822173414,-0.1675144902487084,-0.0317922108186451,-0.2917234617606762,0.170485105958728,-0.0985365373686412,0.0725134972300318,-0.2813407438491704,0.1048507687334489,-0.3741786200890043,-0.34119082422442,-0.416219672993849
17,3,-0.2267137632370998,-0.1796146504085432,-0.8699758856661762,-0.7755066054204677,0.2827947629423064,0.6090708905770562,-0.1151168861198146,-0.0593488436827269,-0.4929470941636623,0.2719050418531665,-0.6044337818305052,0.4978281893506316,-0.050512365903384,-0.2448970615630473,0.1201131471497202,0.8699295765852566,-0.2560041505283065,0.7975625126163658,0.2540041585766105,-0.1675144800571498,-0.9243726765714908,-0.1408356647092705,-0.4303144928222214,0.7900611996566864,0.5499401488399782,0.2135196169029844,-0.2158435062013007,-0.2414268560427051,-0.0492298417479815,-0.4234143019380861
17,4,-0.226713806761214,-0.1796150396202899,-0.8882528981463057,-0.7154440138237873,0.0058421116971312,0.6492534533252928,-0.0089345259573994,-0.1680968114976331,-0.3813974374357262,0.3010802401285187,-0.6243046817788461,0.406176046005638,-0.1576802450138516,-0.3189144423915444,0.7025221543014946,0.6595385528977358,0.1621451583149393,0.0673305523974239,-0.381145777401387,-0.1675144814037089,-0.2033569730843122,-0.9609838519080388,0.1299582901856042,0.2332471637937332,0.2083964673036327,-0.0565020147248217,0.0758230705125854,-0.3206685477972141,-0.1571804010156733,-0.3877630299491517
17,5,-0.2267139731994689,-0.1796153659621302,-0.9977326586881284,-0.7240182595906224,-0.129585488332375,1.0662248159973833,0.5063622218896182,-1.1988384194824118,-0.430975062648143,1.1785804344102684,-1.0307182908574086,0.5032194919003373,-0.1922277849902534,-0.2069857201630854,1.5905324448575129,0.4971399516642799,1.0976932228474932,-0.3073657303971376,-0.7791125354137285,-0.1675144893106647,0.3982289497739643,-1.374708456726409,0.5836915059548046,-0.0063477231527572,0.1036074381297569,-0.2200210904516225,0.7363087176721198,-0.1721634769491652,-0.1917934727726323,-0.3200342308154104
18,1,-0.2267080197983951,-0.1796142357979137,-0.3179280673137372,-0.1661349587714922,0.1276306761786419,0.1315165871460852,-1.292491879685424,0.6096875670046393,-0.1799883350102902,-0.7514711438053451,-0.2178910727002842,0.1932195952922715,0.0700514980958921,-0.2801004500058693,0.6670548907285414,0.6183329376593966,-0.731099863299621,0.3100315537529915,-0.2382096444095428,-0.1675140049232302,-0.5986214792524119,-0.4766826968559473,-0.4161092171904048,0.4088220408680822,0.7460523272705254,0.2651572197640806,0.0632987897136426,-0.2888329788312653,0.0704436037808956,-0.0593202638952779
18,2,-0.2267126927906551,-0.1796149345945449,-0.6510163645825304,-0.5094477592755724,-0.1761186684373,0.6677992515167869,0.6250366244240827,-0.8655022572671514,-0.3008337964655532,0.8823399596143837,-0.7640722956046746,0.3387847641343201,-0.1654358152126362,-0.1162692960988906,0.7142086855937319,0.1888249952927053,0.5908702278876834,-0.1902731420238382,-0.5669784059460955,-0.1675144462603414,0.0480741440291652,-0.6373051904913196,0.2172789550988291,-0.1063789885779784,0.0098359470699572,-0.1253521518729475,0.1071879080775169,-0.0859406213915606,-0.1649586193880233,-0.4219470925956496
18,3,-0.2267120968974554,-0.1796144245407425,-0.5779994718314896,-0.5094477592755724,0.2351383681451933,0.6501807432348682,-0.0651487166316193,0.0399427791048021,-0.6509757745282396,0.2853705179802519,-0.6181285912543614,0.6487846607423852,0.1335061633586687,-0.0715880723060782,0.1323130402816683,0.9712469128771742,-0.195803666375777,0.8316258110522395,0.2164305858295758,-0.1675144004619174,-0.8718679432919119,-0.7224837856009787,-0.3772536103151417,0.7626926454363456,0.5222738864646329,0.4125395445967886,-0.208599684522313,-0.0603552043121529,0.1318915289224637,-0.4287542957797855
18,4,-0.2267123759538238,-0.17961483538814,-0.6053922012593146,-0.4407680506832227,-0.0061923314334529,0.3883758920982771,0.072263749460919,-0.1326355176449445,-0.4061862500419381,0.2651723037896231,-0.5132693151756182,0.4250456049296073,-0.0822396985347723,-0.1681717277774103,0.779541529135736,0.5485257777262088,0.1426206769681728,0.1588756669438219,-0.377544976679796,-0.1675144024076323,-0.2188865420824978,-1.0412950987257272,0.1437457635929558,0.2526132167800565,0.2590771426283801,0.0252575231385762,0.1094464301642157,-0.1414609764538759,-0.0820094763171725,-0.3914840849682228
18,5,-0.2267131243303327,-0.1796152319018405,-0.7057562448534419,-0.449385167678892,-0.1196370153444252,1.1002254460151226,0.456394052401422,-1.257940575903556,-0.4898484925878867,1.1920459105373538,-1.0551541272803675,0.5382629584734229,0.0101220920143805,0.0534290892152253,1.5886148873974173,0.0918706064966124,1.0309845782460398,-0.2477549581343671,-0.7579774007435217,-0.1675144288660663,0.4400108854119391,-0.5594276178196216,0.5231101834073523,0.0048557785748673,0.0389712145271791,-0.0339105634730929,0.7408250722204528,0.0990419440925581,0.0108291158270957,-0.2560390080656103
19,1,-0.2267132240996854,-0.1796152355322889,-0.7239876787488329,-0.6982526510612828,-0.1754768314703356,0.8940579894530143,0.4501480312153982,-1.1113672279791156,0.8332543802684477,0.9833310305675258,-0.9273359059910417,-0.8419104942511817,-1.0277142109501554,-0.7490276370839711,0.1333095662058125,-0.5625715178770152,0.8389938450028391,-1.3420384203866662,-0.0926120500147834,-0.167514495480531,1.2423719503181836,0.8253329712489219,0.1884506016107315,-1.21312490924263,-1.5681203450459933,-1.212969162134755,-0.2012469020831121,-0.6465536601972155,-1.0272852433683852,-0.4607795278124874
19,2,-0.2267132706870804,-0.1796149543357088,-0.7331033956965284,-0.7068697680569521,-0.1263763034975526,1.157099227135704,0.4501480312153982,-1.1113672279791156,0.8642403960262107,1.176336188389087,-1.0585106982175874,-0.8688670069997092,-1.0925789798854395,-0.7964168138339234,0.1192827088795999,-0.446711023265683,0.9268540110632876,-1.2547512181447555,-0.005879719590379,-0.1675144963915973,1.24385095688944,1.180649396563522,0.2059982950382696,-1.2356919627225595,-1.5257640318518804,-1.3173201512498818,-0.1984346110695066,-0.7656355014039454,-1.092177808074852,-0.4503919508263514
19,3,-0.2267132473933829,-0.1796147209767989,-0.7239876787488329,-0.7068697680569521,-0.1222043632122836,0.9135310775540828,0.4501480312153982,-1.1113672279791156,0.8518459897231014,0.9990407527157924,-0.9374056188027006,-0.852693099350593,-1.0248940036051437,-0.73548787229827,0.1259866105511159,-0.5649953775969162,0.8398073650589544,-1.2739118235149276,-0.0569171559051009,-0.1675144969558109,1.250506486460091,1.40454741799464,0.185525986039475,-1.2196869602545246,-1.584769069307263,-1.2226512126712092,-0.194289964431015,-0.6426061958478209,-1.0257295996939153,-0.4607603774897448
19,4,-0.2267132240996854,-0.1796151634157609,-0.7239876787488329,-0.6982526510612828,-0.1971388291053871,0.9521681571196952,0.4501480312153982,-1.1113672279791156,0.8518459897231014,1.025971704969964,-0.9572765187510414,-0.8661713557248567,-1.0679021656165812,-0.7594081234196739,0.1837096197632911,-0.5853557992440966,0.8389938450028391,-1.36971485036581,-0.0946472852052479,-0.167514497760766,1.2453299634606956,0.6914808932194493,0.2143543395275735,-1.2312105620315097,-1.5463301029981549,-1.2355606133864838,-0.1722736842423552,-0.6899026668488979,-1.0680653311205657,-0.4569737694428239
19,5,-0.2267132706870804,-0.1796160697435203,-0.7331033956965284,-0.7068697680569521,-0.1358433987602788,0.9058036616409598,0.4501480312153982,-1.1113672279791156,0.8487473881473258,0.9923080146522498,-0.9333777336780368,-0.8553887506254454,-1.041110195838964,-0.7151782251197191,0.1180446009132389,-0.6551629591772833,0.8210964037683035,-1.2824276481238952,-0.073981820194379,-0.1675144969028838,1.2471787216747654,0.5624961634819575,0.1709029081831932,-1.1919983059848227,-1.58183105914351,-1.2194238624923912,-0.1918555879528327,-0.6336878504658559,-1.0417860647625532,-0.4582340079894649
20,1,-0.2251387412259881,-0.1794411338911698,0.7177085351139478,0.6234673338963583,0.7198857374451204,-0.7865004233328678,1.0872421921898925,0.1794238682587005,0.6659298951765436,-0.1073725357264182,0.5738568799711005,-0.7152148843331084,-0.7463985282851772,-0.6682403738626224,-0.1787993334606465,-0.6420741166898112,-0.3845403193945184,0.9423315309688142,1.0300549923559876,-0.1674509388601047,-0.6248738458922015,0.932414633672495,-0.4357459217402689,0.5951202695960149,0.0414195563303078,-0.6912142165591092,-0.2960048340900908,-0.7013064527471483,-0.745713738289301,-0.0307325147948809
20,2,-0.2252097205045718,-0.1794391902588719,0.7085928181662523,0.6191802110129409,0.7198857374451204,-0.827301179354155,1.0872421921898925,0.0872245042417133,0.6318452778430117,-0.118593765832318,0.5683521036340605,-0.6720844639354588,-0.640640752847214,-0.6425148207697918,-0.1818040101107179,-0.6018380453394317,-0.4146405614707847,0.8465285041179319,1.0269238612937348,-0.1674510833738208,-0.6148905515362251,0.6890472190734543,-0.4303144928222214,0.5912790690036861,0.0345641992815493,-0.5997726281592547,-0.2964848131350808,-0.6521093507630298,-0.6405411141545915,-0.0497362639134582
