f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.s,ic.eps.ratio,pca.expl_var_PC1.cov_init,ela_level.lda_qda_10,ic.m0,disp.ratio_mean_02,ela_level.qda_mda_10,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.max,ela_distr.number_of_peaks,disp.diff_mean_02,ic.h.max,disp.ratio_median_02,ela_meta.quad_simple.adj_r2,ela_level.mmce_qda_25,nbc.nn_nb.cor,disp.ratio_median_05,disp.ratio_median_25,ela_distr.kurtosis,ela_level.mmce_qda_50,ela_level.lda_mda_10,ela_level.mmce_qda_10,nbc.nn_nb.sd_ratio,nbc.dist_ratio.coeff_var,disp.diff_median_02,disp.ratio_mean_10,disp.diff_median_10
10,1,-0.1254661246876917,0.0653616458678219,0.6730145092150557,1.4957687113201374,1.586184115674965,0.4391988273757163,2.798477134274461,-0.940440380838878,0.607996073136419,-1.9274330898237773,-0.1411206067396214,-0.1477740744849804,0.5095461042026581,0.6083986547422198,-0.6098489116000874,0.608907080040833,0.5965300765776446,-1.1324681504623262,-0.4243915044175137,0.6000307584826188,0.705984862079705,-0.2836301077847788,-0.9472090919399198,1.0958345389518849,-1.1760889740384002,-0.6328216122303759,0.2579529291040074,0.6091030122075931,0.6180449844639095,0.6228928067321147
10,2,-0.1041904523980742,0.0325449227533209,0.6746053801939714,1.4916307416609496,1.5774775995014838,0.4391988273757163,2.6080004104559547,-0.8396549284767171,0.7505014596653596,-1.960139125565589,-0.1459643342718751,-0.152635368656813,0.6404909131038998,0.7506926529037482,-0.626328037559712,0.7223119214015677,0.4691914979488509,-1.0327663740823567,-0.1933186319649175,0.7305530357911916,0.675011332146787,-0.2701296942898299,-0.8423129928585678,0.6827725183496347,-0.9328010459644128,-0.3289615479026375,0.263409488810981,0.7224147443503646,0.7127338180052007,0.7094503820175043
10,3,-0.1318732771871929,-0.0462279908537057,0.6828779092843321,1.462788475528997,1.525455082464913,0.4391988273757163,0.7746939028846743,-0.4927959041134351,0.869333312927278,-1.1943978116839022,-0.1584817188713494,-0.1584695567600058,0.1167116774989328,0.8691671561373874,-0.4361842764871304,0.8597585891307796,-0.3829272343090635,-0.6492361536529603,-0.4973618851920179,0.8798842002228355,0.8597463142466956,-0.2441528796627884,-0.8332631333299806,-1.3945261921197547,-0.4306011944355387,-0.4429090720255391,0.2415832499830823,0.8598901140100172,0.9100624558431613,0.8951802995784778
10,4,-0.1303138600072665,0.1265403863224635,0.6690373317677669,1.5823160966297227,1.620836916365437,0.4391988273757163,3.2845123718301417,-0.9980320679029692,0.5643625020168092,-2.114367587687528,-0.1311860956095979,-0.141211862526624,0.2476564864001746,0.5640577487995341,-0.7657667956796055,0.5494829431678083,0.6185899259219397,-1.3833306845796698,-0.3441240855655645,0.5088361542495545,0.5411614349366731,-0.235150535287645,-1.1150428504700816,1.3454155487616943,-1.4974968790168797,-0.5528584374072868,0.3316164851481481,0.5493373288818162,0.4922750834243302,0.4702203365963361
10,5,-0.1325189936421368,-0.0462279908537057,0.6852642157527056,1.4380430052287778,1.5081286821196769,0.4391988273757163,0.9335949550366232,-0.5032671199432689,0.7741749929323828,-1.2694116551284251,-0.1607168088188801,-0.1653052058829441,-0.0142331314023088,0.7742922755707644,-0.2168851387167565,0.7672202385804189,-1.2674511245692877,-0.6307430822276416,-0.1884539399132838,0.8342868981063034,0.8907198441796135,-0.2167665826992633,-0.8147520570215068,-0.944408475737877,-0.499793173979517,-0.2210112618914669,0.2252135708621671,0.766953046637397,0.8956061453788418,0.8993476779591668
11,1,-0.1329355522558721,-0.0854532735552842,0.6892413931999944,1.4380430052287778,1.490758965773578,0.4391988273757163,1.2513970593405217,-0.1014342124733572,1.8445900461432536,-1.4686484233170771,-0.1671378696740164,-0.165317004579414,1.2297425531594877,1.8445205053692275,-0.8354861747395494,1.834132986102215,-1.183775833952995,-0.8502477995803163,-1.6624556315582686,1.8191886238233963,1.6993502149283195,-0.232749450407197,-0.8534196386436519,-1.0751932843718364,-0.7520090994140182,-1.5264100908783969,1.196481198703427,1.8341565402823752,1.804185258061315,1.793700868009444
11,2,-0.133570212986542,-0.0854532735552842,0.6892413931999944,1.4298082397378564,1.4864273656872686,0.4391988273757163,1.3718192565465843,-0.0765650748775021,1.8148820828277743,-1.539761546902485,-0.1674143301616056,-0.1670271905442215,1.098797744258246,1.8151675585427056,-0.8126689234108395,1.796936198135894,-1.399962357527088,-0.8791934765938556,-1.521379562060894,1.786700546065367,1.641827945052898,-0.2318978306980202,-0.9023711515482824,-1.0751932843718364,-0.8033450842369697,-1.3564883443793323,1.2319488367987537,1.7969102232815022,1.731903705739718,1.7305707171344136
11,3,-0.1287887106501981,-0.0708386060562241,0.6812870383054168,1.4710232410199182,1.5167918822922948,0.4391988273757163,1.6126636509587098,-0.3684502161341484,1.6863023041029643,-1.6795873510830746,-0.1609311699921303,-0.1558857037065103,1.0333253398076252,1.6861758321639833,-1.151124818120031,1.686253072967817,-0.0777406288976412,-0.989347858562049,-1.2343627310145109,1.6407891792924651,1.432756618005696,-0.2510899600468514,-0.9077187958151758,-1.0751932843718364,-0.901553055202616,-1.53840456710186,1.1119045232453393,1.6862078780303469,1.5822808924340126,1.5907382776850814
11,4,-0.1315398280193688,-0.0630101949849953,0.6790598189349348,1.47925800651084,1.5341182826375306,0.4391988273757163,1.924457429075044,-0.4024816675811108,1.6649497054699638,-1.8161125461521055,-0.1585444036290695,-0.1549020172265218,1.0333253398076252,1.6648848682361312,-1.171406819301107,1.6572214335794686,0.1002595347770167,-1.0753808430189566,-0.8524844049612718,1.6145707305754582,1.2989067207955822,-0.2592855068027748,-0.8723420722034252,-1.0359578417816482,-0.9595850380459529,-1.2265481852918128,1.0546106463221192,1.657361642118922,1.5099993401124157,1.5221454821759046
11,5,-0.1331810429342173,-0.0854532735552842,0.6878096093189705,1.4298082397378564,1.4864273656872686,0.4391988273757163,1.3525159107099436,-0.0700205649838561,1.849231915411298,-1.5286594980726953,-0.1672765523312701,-0.1665090205558687,1.0333253398076252,1.848917950586684,-0.8354861747395494,1.8295967924477847,-1.4049828749640658,-0.8719570573404725,-1.3948975687184246,1.8265981854173328,1.692713029942693,-0.2127953455291024,-0.9286980156314452,-1.0751932843718364,-0.7966490862165848,-1.294516883891442,1.2483185159196737,1.82972415706922,1.8027396270148832,1.8038940502649128
12,1,0.1054414683049052,3.084050848658838,-0.9534919796282124,2.484928742089628,2.193214551770307,0.4391988273757163,0.0085683956066126,-0.6210682980289125,-0.9897353289242128,-0.1829111466779602,1.3495774478524565,1.038700814737764,2.670135451073147,-0.9903658448176962,-2.070152996637504,-0.9646984986807272,-1.2549758994228584,-0.2874151909837151,0.5777350582190103,-0.9291887612505773,-0.6535318624759145,4.455714943116212,-0.3079599234206258,0.5105725203149213,-0.0980332927564182,0.5486342957807614,-0.7242278181511987,-0.9647504787218149,-0.9179380023700268,-0.8914987072557958
12,2,1.5049652201891333,6.393728122113813,-0.1717379805891063,2.4601832717894085,2.288596385670831,0.4391988273757163,-0.0356631120720475,-0.8357282225405294,-0.906645869026232,-0.0808923195934101,1.834342656164105,1.1972513888222849,0.2476564864001746,-0.90692432181646,-2.3414247624343827,-0.8653558576487231,-0.6926779464813744,-0.5873245667073326,0.446388372824903,-0.7627586085252356,-0.2364954058791127,1.133855385253216,-0.4877230422384706,0.83099530146812,-0.4283691950954106,0.3787125492817013,-0.4786826313373969,-0.8664874024882246,-0.6418224725015264,-0.6136359379271596
12,3,10.218186699810351,4.456885240030518,-0.7557467169490086,2.843470431564349,2.4013046199165906,0.4391988273757163,0.1504671630150302,-0.8946288115833468,-0.6894063872817883,-0.257024824001149,8.435356369786469,8.870910980752727,4.830724797943636,-0.6889576205378686,-3.5051045801985734,-0.6657633368538292,-1.2552801732069174,-0.8775853834264368,0.7115140896389347,-0.5490212548539907,-0.0395922513055563,4.997787782487256,-0.606605287864002,0.866961123842462,-0.8212010789579962,0.4366858510284406,-0.3859211163188493,-0.664528006082339,-0.4582273296046694,-0.4298770777084044
12,4,2.4922411496194385,3.756472319769599,-0.8319494368390637,2.7651578117456865,2.323292502362166,0.4391988273757163,-0.0893545375779351,-0.7349427701783685,-0.9173221683427312,-0.0397847333858116,5.383492474274427,5.14978881928703,5.223559224647361,-0.9177713533528524,-2.923264671316478,-0.8866759678245419,-1.2963571340549154,-0.3959614797844881,0.3612562619213146,-0.7935367874538939,-0.3128230332138071,5.504798714382349,-0.4358920285747442,0.6969408726183096,-0.2765932399666843,0.3467272793524614,-0.5032371500187767,-0.8875769677766272,-0.6794088797087559,-0.6683187001926858
12,5,0.3714407265286303,5.02880678080718,-1.0215812575257983,2.604435776276626,2.297259585843449,0.4391988273757163,-0.1275777190690315,-0.5765656307521164,-0.9233565983911884,0.0280277810880372,2.492193205555923,2.054668267674965,3.3903319000299765,-0.9232315144978608,-2.251423382193363,-0.8762427224193545,-1.3479315404529573,-0.3026920760741942,0.7309728578454691,-0.7775777317131082,-0.3991064380269387,5.264570930621198,-0.2117023266165622,0.7852206184462345,-0.3524812175310475,0.456676644734213,-0.5878138254768644,-0.8760670694327876,-0.6823001418016194,-0.6583507816334707
13,1,-0.1341094831750782,-0.2367619495592838,0.6882868706126452,-0.4248668179549384,-0.3216691423398302,0.4383648240790563,0.6120855856382708,-0.8723774779449502,-0.8254131568354675,-0.6711012398149132,-0.1809010711734016,-0.1685193619615629,-0.6689571759085177,-0.8258281029312005,0.6666495377338301,-0.8258909728551876,0.9134312226753476,-0.8028090511414597,1.0009632667111346,-0.7616186759723224,-0.567248457662783,-0.3185823735329897,-0.5885055688068278,1.0587788431722671,-0.9752090334268508,0.4166950573226683,-0.8006196540488311,-0.8265602085439109,-0.6750719865694605,-0.6782303028278378
13,2,-0.1341094570966563,-0.2367605667261345,0.6886050448084282,-0.4166320524640169,-0.3042994259937311,0.4383648240790563,0.6437890940322235,-0.9482937927112532,-0.6754807794776567,-0.6572986926211213,-0.1809008627579261,-0.1685192256211126,-0.6689571759085177,-0.6753621857405658,0.6463675365527571,-0.6816400146443323,0.9700261465103672,-0.9354767374535158,0.6093555565546286,-0.5541509513421012,-0.3626019206059977,-0.3198766975768154,-0.6810609503491964,1.4140775732945223,-1.0533290103313424,0.560628772004229,-0.6150966240117313,-0.6806490127688976,-0.5117156783226517,-0.5166599166900475
13,3,-0.1341094509454506,-0.2367632105719248,0.6746053801939714,-0.4413775227642361,-0.338995542685066,0.4375308207823963,0.3194673166311821,-0.4770890803686846,-0.7873498288375094,-0.4694640286360368,-0.1809019205349477,-0.168519527584415,-0.6689571759085177,-0.7877902018002023,0.844117048068241,-0.7855188493307663,0.4667573076763769,-0.4458123679744728,1.2150097169830136,-0.779287630542478,-0.7453462547770667,-0.3164964224234678,-0.3700748683668376,0.8626016302213257,-0.3859612076329725,1.160352583177397,-0.9288488071626998,-0.7860610941849959,-0.727114704241011,-0.7500894219326898
13,4,-0.1341096663864373,-0.2367632105719248,0.6723781608234896,-0.4413775227642361,-0.338995542685066,0.4375308207823963,0.3519378453895046,-0.4993404140070841,-0.7771377164478134,-0.4907679601742815,-0.1809000462385817,-0.1685195083545568,-0.6689571759085177,-0.7770897517710581,0.8086235460013577,-0.7723638877329205,0.4580855048306884,-0.4192788307120617,1.6041850811136975,-0.7359701935317721,-0.7630454147387352,-0.3163764371365068,-0.3338754302524889,0.9203649207013253,-0.4462251898164371,1.518187790510717,-0.9097508481882928,-0.7723707492604909,-0.7242234421481458,-0.7411915059306786
13,5,-0.1341095726773634,-0.2367625946116545,0.6719008995298149,-0.4413775227642361,-0.3303323425124481,0.4375308207823963,0.2469838921982338,-0.4783979823474138,-0.799882875861228,-0.4724645823738174,-0.1809016186366698,-0.1685195931328073,-0.6689571759085177,-0.8003229206699533,0.8669342993969481,-0.8358705988949322,0.4984017812185382,-0.2238955108706702,1.0666366094081885,-0.8841614254105016,-0.8991077069440573,-0.3160130334225505,-0.3355208592576866,-0.0136565876262013,-0.0667853019946214,1.1863406149949012,-0.9970558034998668,-0.834745819477884,-0.8774603330699322,-0.9199382489077949
14,1,-0.1341096730920261,-0.2367740024633531,0.562608063278316,-0.5650225266104224,-0.6164778442140201,0.428356784519135,0.544843467028516,-0.7859899473488136,-0.4002179318826673,-0.5600807515170201,-0.1809047578863169,-0.1685197391539702,-0.0142331314023088,-0.4002286966350407,-0.6884416661767535,-0.4262523118999568,0.3782136365151367,-0.7457217436980902,0.3636886079471312,-0.296526194383694,0.0057618460962177,-0.2329390823262444,-0.5128158345677352,1.3988193456205624,-0.8836970604815896,0.1668101360005113,-0.3340837991026028,-0.4258584680642682,-0.1531991788075301,-0.1700917200041083
14,2,-0.1341096689443443,-0.2367738955935434,0.5051776209394643,-0.5320422908192818,-0.599151443868784,0.4316927977057754,0.7422233741263512,-0.77028312360406,-0.4127509789063849,-0.7431145295216549,-0.1809049272392293,-0.168519680522355,0.2476564864001746,-0.4127980608816037,-1.0421090617717528,-0.4620882417699491,0.1594407857765397,-0.7159720201008413,0.2347742685788404,-0.2845569025781044,0.0831956709285138,-0.2278107456645867,-0.6107188603769962,1.3040003593609404,-0.7252251073324781,0.250771469564759,-0.2877030415933289,-0.4628545698837537,-0.1119986939842196,-0.1472837707584461
14,3,-0.1341096895176612,-0.2367746271555129,0.4929279144018144,-0.614472293383406,-0.6772068774240722,0.4114682177617683,0.5259236313740602,-0.4993404140070841,-0.5482935615332597,-0.7254112624687475,-0.1809046535323241,-0.1685197746994255,-0.1451779403035506,-0.5477996290575164,-0.4311137761918622,-0.5832046123432151,-0.0281440020959844,-0.4610892530649521,0.6215172866837126,-0.4578266506209263,-0.1336190386019192,-0.2264536706948216,-0.3692521538642387,0.5367294820417102,-0.3279292247896358,0.5986112800451922,-0.4950523104583167,-0.5833867972608594,-0.299207914497156,-0.3358294845225872
14,4,-0.1341097113974469,-0.2367745497611549,0.3308181616503191,-0.5814920575922654,-0.6685436772514541,0.4200167515525341,0.6353518700241558,-0.6302306118800169,-0.4512784938311482,-0.6993064449500539,-0.1809046895789372,-0.1685197827149928,-0.2761227492047924,-0.4513123519111595,-0.5249180316543359,-0.4684389128861506,-0.2603048993331881,-0.4763661381554311,0.3953091062827496,-0.3694818777701463,-0.104857903664207,-0.1091914980914122,-0.3647272240999452,0.9170953004854744,-0.4841691785986186,0.3427291206113113,-0.4623129522164771,-0.4684665389520233,-0.2348773329309353,-0.2762472368635483
14,5,-0.1341096664781551,-0.2367738955935434,0.5307906437000048,-0.5072968205190627,-0.599151443868784,0.4325268010024354,0.3272653570022748,-0.7872988493275398,-0.3807220809568829,-0.4370580482680033,-0.1809046968265061,-0.1685196731880068,-0.1451779403035506,-0.3806967107941716,-0.7480200446461638,-0.4366855573051443,0.1758715701157391,-0.7183841598519697,0.4561177569281698,-0.2931063967249532,0.0157176235746548,-0.2146047788221224,-0.4910139002488661,1.090385171925473,-0.8278970769783813,0.5066536289986437,-0.3013444408607624,-0.4369394260971578,-0.1380200528199948,-0.1595043262801956
15,1,-0.1341096185994362,-0.2367663655527156,0.3077505324560435,-0.3012218141087521,-0.347658742857684,0.4383648240790563,-0.0224959291503655,-0.4155706873684029,-0.909430990587058,-0.1991141368619773,-0.1809017734480827,-0.1685194186106787,-0.4070675581060341,-0.9094528528164972,0.0594571273753935,-0.8848614903627704,0.1846955098534569,-0.2271116972055094,0.7625933561810875,-0.8425538872291656,-0.8371606470782189,-0.1722141148529485,-0.2149931846269576,0.3318332818485106,-0.0712493006748781,0.8764833125554311,-0.7815216950744188,-0.8854322662218744,-0.8543302363270204,-0.849487027904527
15,2,-0.1341096344401158,-0.2367654092617241,0.2256615899440004,-0.1940875150718635,-0.3216691423398302,0.4391988273757163,0.3874764556053067,-0.6485552395822317,-0.7112231728415932,-0.4544612599471319,-0.1809028006801253,-0.1685187978509455,-0.1451779403035506,-0.7111647188860236,-0.3499857714675619,-0.699784789262051,-0.1399646177377566,-0.4651094859834992,0.3953091062827496,-0.6801134984390214,-0.5418059152178856,1.2650110266019634,-0.3536205783148609,0.8909383387586804,-0.4975611746393886,0.526644422704416,-0.6178249038652176,-0.6987359958806456,-0.6331486862229341,-0.6241106998029454
15,3,-0.1341076703874418,-0.2367590503589663,0.1241640214891876,-0.0704425112256771,-0.226243992438443,0.4391988273757163,0.2249959750862984,-0.7925344572424596,-0.7525358093271816,-0.2885306382478483,-0.1809018285424802,-0.168518003597979,-0.4070675581060341,-0.7524640585533021,-0.6922445413982047,-0.7133933702253377,-0.1579167709972521,-0.575263867951691,0.4050384903860123,-0.6065878487761125,-0.3139292307114088,0.944797878527828,-0.5148726208242322,1.1209016272733934,-0.6671931244891418,0.4166950573226683,-0.4977805903118039,-0.7141421020489533,-0.5211122801244583,-0.5271346785658337
15,4,-0.1341096647660899,-0.2367680329602765,0.4407473462933841,-0.3754170511819549,-0.4083877760677361,0.4375308207823963,0.3561564573935385,-0.5137383357731055,-0.7762093425942047,-0.5213736082996461,-0.1809036383371124,-0.1685194616808946,-0.538012367007276,-0.776210262727567,0.2888972657363067,-0.7719102683674776,0.4250717992602602,-0.4048059922052919,0.8015108925941568,-0.7405299237434249,-0.6446822824950791,-0.2391383221525591,-0.3231801417187041,0.8266358078469884,-0.3167692280889941,0.8305044870321505,-0.746054056979092,-0.7715486136645023,-0.6989248988355881,-0.6964766622243675
15,5,-0.1341096657566419,-0.2367674410659458,0.1246412827828622,-0.2929870486178306,-0.3736916593764011,0.4383648240790563,-0.1236147805197876,-0.3422721765595612,-0.8620839240530125,-0.1370026744899128,-0.1809037973465746,-0.1685195409376981,-0.4070675581060341,-0.8620703805984038,0.1050916300328133,-0.849025560492777,-0.1976244998169835,-0.0132353059387995,1.020422034917669,-0.8727620998813685,-0.9345060268673916,0.0587789392358995,-0.1146220153099008,-0.0888578525907269,0.1742706267392381,1.1223700751364258,-0.8415438518511313,-0.8493655350761156,-0.9128782937075156,-0.907886641158235
16,1,-0.1341097206405609,-0.2367744687462573,-2.482478077463957,-0.7545868282114354,-0.7031964779419261,0.1239455812382035,-1.2236498197535135,2.7192495516884025,2.082717939593895,1.4832963439117746,-0.1809047387258469,-0.1685198768273076,-0.6689571759085177,2.082422291633621,1.5742690905869463,2.0641180043817857,-1.8359866900839847,1.902807703040772,-1.8302875073396283,2.113861188751485,2.232537408773567,-0.3049074986725172,2.766935530042512,-1.0751932843718364,1.444278251272257,-1.9082342506586472,2.585175644128149,2.0637110966927468,2.1706527283318118,2.1661180738404675
16,2,-0.1341097207302405,-0.2367744687462573,-2.484387122638656,-0.7628215937023569,-0.6945332777693081,0.1237370804140385,-1.2236498197535135,2.6983071200287325,2.0706490794969805,1.4832963439117746,-0.1809054338401416,-0.1685198768982305,-0.6689571759085177,2.0706591256769253,1.589480591472754,2.059128191361913,-1.8365952376521035,1.902807703040772,-2.0175781513275224,2.116141053857312,2.238068396261588,-0.3060714938701612,2.749247168236636,-1.0751932843718364,1.444278251272257,-1.828271075835558,2.5797190844211757,2.0589927532722907,2.1720983593782432,2.164034384650123
16,3,-0.1341097208627217,-0.2367744687462573,-2.484387122638656,-0.7545868282114354,-0.7031964779419261,0.1254050870073585,-1.2236498197535135,2.6786735903477914,2.0729700141310032,1.4832963439117746,-0.1809046935206532,-0.1685198770321102,-0.6689571759085177,2.072931139039277,1.567930965217861,2.053684758976598,-1.8362909638680447,1.902807703040772,-1.796234662978193,2.0825130435463697,2.246917976242423,-0.3052791772338502,2.768169601796411,-1.0751932843718364,1.444278251272257,-1.756304218494778,2.5769908045676884,2.0539884496445344,2.1467998160656854,2.143591704215122
16,4,-0.1341097205855302,-0.2367744687462573,-2.483273512953415,-0.7545868282114354,-0.6945332777693081,0.1256135878315235,-1.2236498197535135,2.727102963560778,2.090144930422765,1.4832963439117746,-0.1809056991848433,-0.168519877041875,-0.6689571759085177,2.0902644022714187,1.6021568422109245,2.0641180043817857,-1.8359866900839852,1.902807703040772,-2.032172227482428,2.126970413109986,2.244705581247215,-0.3066486644746801,2.7286793056716667,-1.0751932843718364,1.444278251272257,-2.128132981422142,2.604273603102555,2.063997056900047,2.1887231164122136,2.1803660026284986
16,5,-0.1341097208015766,-0.2367744687462573,-2.485023471030221,-0.7545868282114354,-0.7031964779419261,0.1249880853590285,-1.2236498197535135,2.72972076751824,2.0808611918866773,1.4832963439117746,-0.1809049482777934,-0.1685198769162181,-0.6689571759085177,2.080663313546639,1.590748216546571,2.073190391690644,-1.835834553191956,1.902807703040772,-1.7621818186167626,2.1338100084274703,2.2347498037687754,-0.3060121907972954,2.736906450697655,-1.0751932843718364,1.444278251272257,-1.8682526632471024,2.574262524714202,2.0729690584040963,2.1735439904246747,2.1680891311826853
17,1,-0.1341096889082475,-0.2367748390209706,0.1066644407211162,-0.5238075253283603,-0.6685436772514541,0.4254377729808251,-0.2318924886233284,-0.1969840569206042,-0.4703101578301263,0.1555513149437255,-0.1809047999558676,-0.1685197691540806,0.1167116774989328,-0.4704778839839075,-1.095349314872075,-0.4625418611353921,-0.2593920779810105,-0.6717494579968227,-0.2516949365845206,-0.256628555031729,0.107532015875807,0.0335958203863984,-0.3980471614551979,0.6522560630017094,-0.6872811185502967,-0.3089707541968652,0.1024409774552609,-0.4624613745987156,-0.109107431891356,-0.1056663028756204
17,2,-0.1341097183048148,-0.236775909209878,-0.1753969838406121,-0.8287820652846382,-0.980722095471743,-0.0182519808423413,-0.8516449430341481,0.7480431717219915,-0.4303900821249509,0.7958694825861702,-0.1809049101732618,-0.1685198623048253,-0.4070675581060341,-0.4302046148673686,0.2914325158839408,-0.4589129062118489,-0.5536248271662996,0.6613597777934124,-0.2443978985070702,-0.4430075274330538,-0.3836196730604785,0.1050898121497452,0.1955413521698599,-0.7645793638661811,0.9822543878656924,-0.2250094206326215,0.2361266902761141,-0.4589941070851988,-0.3967880101313124,-0.4145591463631696
17,3,-0.1341097140817206,-0.2367757727368329,0.2638424934379739,-0.8370168307755594,-0.919993062261691,0.157305713104607,-0.6690940963141291,0.2912363811454471,-0.2971684341320967,0.6776476653176023,-0.1809044737155355,-0.1685198521117208,-0.1451779403035506,-0.2971086062856868,0.0024139990536201,-0.3060431800575777,0.2134493824470557,-0.184497228268908,-0.093592444906428,-0.2093213540858258,0.1329745583207043,-0.2155791421007189,-0.3959903751987008,-0.1052059536699724,0.3416705772488628,-0.6568105646773028,0.4625739181155089,-0.3060411412054137,-0.1242865578788913,-0.1186189654101938
17,4,-0.1341097148399209,-0.2367758163110917,-0.0107418375228517,-0.7793322985116545,-0.9373627786077902,0.1858703260152151,-0.688013931968585,0.6066817580192221,-0.3770085855424483,0.7166548639087538,-0.1809048630077617,-0.1685198534584841,-0.4070675581060341,-0.3765557832144,0.3269260179508241,-0.3804367559902198,-0.4037699885171218,0.2287827157577389,-0.913293055606692,-0.2805671386429083,-0.1358314335971275,0.0760644058350354,0.1556396987938166,-0.2054743069560065,0.370686568670531,-0.7807534856530944,0.3698124030969613,-0.3801763249480344,-0.2160841293273206,-0.2280408058653094
17,5,-0.1341097164623065,-0.2367759829411018,-0.1450113481433251,-0.7875670640025759,-1.041407812680932,0.0787009023943937,-1.0749757057931626,1.0464728228722866,-0.2280045820382463,1.1214295631353977,-0.1809051894170815,-0.1685198613666393,-0.4070675581060341,-0.2276656172266871,0.6108740344858737,-0.2679391533603709,-0.7905019680564216,1.1534362870235837,-1.3267918799955494,-0.2457991957790526,-0.3216726131946401,0.7364979037987344,0.6023736737049821,-1.1558439163627787,1.2433983106607072,-1.0066494545283171,0.4680304778224824,-0.2676152383494266,-0.2507792744416865,-0.2631256265567847
18,1,-0.13410959786918,-0.2367700226810498,0.1100052697768389,-0.2517720473357686,-0.395349659807946,0.4383648240790563,-0.3010521581440078,-0.1367745658990517,-0.3445155006661431,0.2140621128304527,-0.1809040590191747,-0.1685193769057277,-0.0142331314023088,-0.3446376600110288,-1.1308428169389582,-0.3414254905621272,-0.2648690060940766,-0.6540604331552152,-0.4292561964691475,-0.1813930065394504,0.1849658407081056,0.0635411139011419,-0.3820042286545207,0.5116623937202017,-0.676121121849655,-0.298975357343979,0.1542782946715135,-0.3417861671179597,0.0094343139160627,0.0026855350222914
18,2,-0.1341097051585998,-0.2367747010571151,-0.1911466065318761,-0.5814920575922654,-0.711902994115407,0.4062556971576428,-0.8210919651867497,0.7375719558921578,-0.1412016267258299,0.7346581863354392,-0.1809047579603,-0.1685198183097857,-0.4070675581060341,-0.1412191733268558,0.3903072716416828,-0.1767616609063398,-0.5843564793562833,0.6525152653726083,-0.589791034173062,-0.2144510505739364,-0.2232210359078632,0.1074267669630244,0.2416133643153938,-0.8484996160729745,0.9487743977637682,-0.5428630405544006,0.3016054067597949,-0.1764654222724336,-0.2045190809558631,-0.2359250352341799
18,3,-0.1341096803744177,-0.2367741044773803,0.2165936253641817,-0.5814920575922654,-0.642510760732737,0.4208507548491946,-0.6821334425084158,0.4312888928694873,-0.1152071588247861,0.7175550300300886,-0.1809042478010309,-0.1685197725044145,-0.2761227492047924,-0.1155674095583601,0.1355146318044255,-0.1318533437274886,0.1769365283599463,-0.1249977810744103,-0.6749231450766449,-0.0206625165786747,0.3542140578415539,-0.2083358923637211,-0.3437480042836749,-0.0136565876261965,0.3550625732896326,-0.5628538342601729,0.6153575899107631,-0.1328564906591276,0.0766561575751485,0.0649709470363715
18,4,-0.1341096725009559,-0.2367743838552527,-0.0226733698647185,-0.5155315860099843,-0.6685436772514541,0.4237697663875046,-0.5822929584129438,0.6825980727855251,-0.1964398710155497,0.4634081284400455,-0.1809046587333816,-0.1685197744504246,-0.3415951536554132,-0.1968835007044921,0.3003058914006631,-0.2289278879322783,-0.4002708400004404,0.2094855977487125,-0.9935604744586513,-0.1842428379217334,-0.063928596252852,0.1096851107262259,0.1692144880866974,-0.1727781047975154,0.3349745792284774,-0.7787544062825136,0.3889103620713682,-0.2299757260635152,-0.1416341304360759,-0.1518453606075785
18,5,-0.1341096997085255,-0.2367751330939743,-0.1351479480740482,-0.5238075253283603,-0.763925511151978,0.4191827482558741,-1.098241990179047,1.1132268237874852,0.0440089570691128,1.154435654250988,-0.1809050553290714,-0.1685198009128721,-0.4070675581060341,0.0442430787193695,0.619747410002596,-0.0062007794997939,-0.7699634876324227,1.0875044671594083,-0.5119559613469192,-0.0292120107255235,-0.1391500260899398,0.7410139017545224,0.5427268722665676,-1.2103375866269273,1.256790306701477,-0.4229182783197668,0.5034981159178092,-0.0063905889805391,-0.0339346174768954,-0.0577414514976976
19,1,-0.1341097170819111,-0.2367752329782723,-0.19051025814031,-0.7628215937023569,-0.7812519114972141,0.2423740493639358,-0.976541425699035,0.0503984170592459,-0.7033319950859188,0.9542987199410016,-0.1809050589602705,-0.1685198675374416,-0.538012367007276,-0.7032859628714142,0.3497432692795312,-0.8127360112573427,-0.1233816965065276,0.8977494734039847,0.8720489273428438,-0.9628167715615198,-1.3449052984785688,-0.2009836904695979,0.2132297139757349,-1.0751932843718364,1.0492143680695425,1.0044243922723737,-0.8933811690673726,-0.8116187877124665,-1.0364797481774457,-1.1100044926216466
19,2,-0.1341097198089864,-0.2367752796193411,-0.1418296061854939,-0.771097533020733,-0.7899151116698321,0.2121414298600077,-1.1014379083639214,0.1106079080807955,-0.8226280352746405,1.2096458430261563,-0.1809047777055458,-0.1685198684486461,-0.538012367007276,-0.8226766005253568,0.4169273981918439,-0.8603660446288514,-0.0390978583221174,0.9845865044446028,1.2271714471120976,-1.034062556118601,-1.4179143333204485,-0.1981716215027779,0.2305067185303104,-1.0751932843718364,1.2411663113205784,1.200334170588942,-0.9206639676022396,-0.8600890428498792,-1.1593583871241613,-1.1757814919276557
