f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_simple.intercept,ela_level.qda_mda_10,ic.eps.ratio,disp.ratio_mean_02,ic.eps.s,ela_distr.number_of_peaks,disp.ratio_mean_10,disp.diff_mean_02,disp.diff_median_02,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_level.qda_mda_50,disp.ratio_median_02,ela_meta.quad_simple.cond,ela_level.mmce_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_meta.lin_simple.coef.max,ela_level.mmce_mda_50,ela_distr.skewness,pca.expl_var_PC1.cov_init,nbc.nn_nb.mean_ratio,disp.ratio_median_05,disp.diff_mean_25,nbc.dist_ratio.coeff_var,disp.ratio_mean_05
11,1,-0.1329355562083897,-0.085453357277639,0.7121585270647522,-0.1671378884769621,-1.4925247317198356,1.4909621692041004,1.8619724609502688,1.4388416657231045,1.2297425531594877,1.8127087085320468,1.8619071789563528,1.8452911957817584,1.2730112750280895,-1.0098982499812088,3.7740551945439456,1.8452694865346648,-0.1313849902102561,-0.8670331948695267,0.41668991689845,0.7930195804675834,-0.9033847781115658,-0.1653170039838449,-1.2290971101285817,0.1282112065137104,0.4348446067792346,-0.9682598729328232,1.8273741257363805,1.688076366045669,1.198929930536372,1.840147427827296
11,2,-0.13357021693939,-0.085453357277639,0.7121585270647522,-0.167414348965464,-1.5627691641662649,1.4866086180757518,1.8316428140791623,1.4305616752428436,1.098797744258246,1.7397892210981376,1.8319397673881168,1.8075442864307567,1.3916812513240882,-1.0098982499812088,4.112804946715823,1.8075727450603605,-0.1429160111144559,-0.916123811335973,0.41668991689845,0.7930195804675834,-0.9322714329974244,-0.1670271899484855,-1.2555736294210096,0.1265467735356295,0.4348446067792346,-0.9935932939463415,1.7945888252267403,1.626637577572579,1.2348749871121645,1.8053857118262595
11,3,-0.128788714600556,-0.0708386894946138,0.704134433629323,-0.1609311887745832,-1.7008869089765415,1.5171270114854736,1.7003723112151532,1.4720030275965503,1.0333253398076252,1.588845882109946,1.7002477714827586,1.6953540961619942,1.6290212039160843,-1.0098982499812088,-0.6493500972630637,1.6954019533563325,-0.1535071540307135,-0.9214866517902917,0.4198807106421786,2.289317586450643,-1.042201202979721,-0.1558857031118621,-0.9411196263177848,0.0852234420525471,0.4348446067792346,-0.9144263532791048,1.6473425632887104,1.42166806009597,1.1132147956248672,1.655733578533662
11,4,-0.1315398319711595,-0.0630102782712778,0.7018876874674027,-0.158544422403642,-1.8357443636732715,1.5345412159988667,1.6785728775265456,1.4802830180768116,1.0333253398076252,1.5159263946760368,1.6785111096586074,1.6661201654074278,1.936278180758908,-0.970440909095587,-0.1622025414150421,1.6659801063519972,-0.1783240583144232,-0.8860093995540355,0.5602756353662526,2.1068054304789205,-1.1280587605571326,-0.1549020166319697,-0.9806530592338764,0.0435974863916319,0.4348446067792346,-0.8732595441321489,1.6208842505967196,1.281955560884564,1.0551497042332034,1.6233285890411715
11,5,-0.1331810468868626,-0.085453357277639,0.710714190246375,-0.1672765711346736,-1.5518027337843323,1.4866086180757518,1.86671146827388,1.4305616752428436,1.0333253398076252,1.8112503187833688,1.8663966788167623,1.840799241118108,1.372658781663052,-1.0098982499812088,3.97040059229962,1.8406723229402369,-0.1713858979808031,-0.9425254874187676,0.41668991689845,0.7930195804675834,-0.9250497692759614,-0.1665090199601832,-1.270444003270182,0.1553263328475382,0.4348446067792346,-1.0125933597064751,1.8348514749754212,1.6754067853718395,1.251465013224068,1.846039244098657
12,1,0.1054414644765312,3.084050826520412,-0.944977249220105,1.3495774340572653,-0.2224935374879939,2.196977555688347,-1.031665410846255,2.491476855478701,2.670135451073147,-0.9334391882289732,-1.0323237310545788,-0.9912332725503952,0.048266572746035,0.5848359441459896,0.288265104962139,-0.991180451227026,-0.2295976706757879,-0.3200234685291251,0.2156699110435182,-0.5071909852152786,-0.3416998219976487,1.0387008152157673,-0.4834022653993658,4.000287561885653,0.4348446067792346,0.6784124929455931,-0.9461472612369992,-0.668031749537486,-0.7476331332603718,-0.9926378354435924
12,2,1.504965217089612,6.393728164282901,-0.1563693463861141,1.834342643969468,-0.1217209339783501,2.2928427515345766,-0.9468371797536294,2.466595484085516,0.2476564864001746,-0.65488674623144,-0.9471354712033002,-0.8916495356925225,0.0046786621320056,0.9070708947118958,0.3199105170546288,-0.8905025685090664,-0.2249832692401267,-0.5002974130319572,-0.5660745561700714,-0.9529128206668878,-0.6409976628983503,1.1972513892848062,-0.6720021288522797,1.8632010116563955,0.4348446067792346,0.4377449933172078,-0.7781944937139333,-0.2384808979247785,-0.4987827415818107,-0.809991531031367
12,3,10.218186701248555,4.456885244566466,-0.745498286415333,8.435356379386466,-0.2957018700376478,2.4061221518941998,-0.7250516370086618,2.851987640989269,4.830724797943636,-0.46967124814931,-0.724605928122315,-0.6869757949697228,0.1881006212476887,0.943240123857052,0.4661506789971942,-0.6882273703542617,-0.2056386585420129,-0.6195174815933269,-1.1531806050162008,-1.2274352370871655,-0.9306666188370988,8.870910980465954,-0.8040220332693199,4.246381543299366,0.4348446067792346,0.358578052649978,-0.5625017272031453,-0.0404536164338292,-0.4047725936143539,-0.6025995982794212
12,4,2.492241147034077,3.756472310696421,-0.8223691015267454,5.383492473798054,-0.0811155025641697,2.3277146960726465,-0.9577368965979322,2.7732449315219867,5.223559224647361,-0.6928048796970718,-0.9582095708589782,-0.9130225457857,-0.0482315183821334,0.7722583133526874,0.1957262483886468,-0.9121092374028756,-0.210398536971548,-0.4483191132439552,-0.3459097878527786,-0.6700943971569829,-0.4500247778196183,5.149788819363606,-0.6034533323280473,4.4687043955443055,0.4348446067792346,0.463078414330719,-0.8092542520914858,-0.3068619223835285,-0.5236677807496664,-0.8382722491339045
12,5,0.371440722838785,5.028806796455648,-1.0136634890273797,2.4921931955333174,-0.014131360231288,2.3015498537912733,-0.963897606118626,2.6116402173234903,3.3903319000299765,-0.6957216591944279,-0.9637840331856536,-0.9013579538365424,-0.0858985278433898,0.8610373303453378,0.2189808315172188,-0.9015357611356928,-0.2307714084797869,-0.223492340351407,-0.5692653499138001,-0.4521356654386843,-0.3569455565207406,2.054668268053764,-0.3880142575376024,4.153960119389199,0.4348446067792346,0.5517453878780226,-0.7931491921920142,-0.3970242122472865,-0.6093829156611712,-0.8412181572695866
13,1,-0.134109487128207,-0.2367620362215884,0.7111956358525008,-0.1809010900217894,-0.7047200842826746,-0.3306506939194017,-0.8639045515904467,-0.4342991806739672,-0.6689571759085177,-0.6884297104510377,-0.8643416112775738,-0.8511857182788295,0.6430021970490155,1.136142679297866,-0.2859073341402289,-0.8505072452375486,-0.2327584771289864,-0.6013663292864055,-0.9330158366989016,-0.9446168135772623,-0.8560427603819641,-0.1685193613656811,-0.6491525300108689,-0.4818034799529557,0.4340116613247259,0.7702461441195786,-0.7770441322925425,-0.5604270917597571,-0.8250532551159294,-0.7899593557087355
13,2,-0.1341094610497852,-0.2367606533884121,0.711516599589918,-0.1809008816063131,-0.6910861438078405,-0.3131929538947249,-0.71083461503783,-0.4260191901937061,-0.6689571759085177,-0.5236316688504034,-0.7107258910538811,-0.7033134687867112,0.6742443988764121,1.4934508217621032,-0.2374802641199039,-0.7043174429347578,-0.2338732060177318,-0.6941847217649805,-1.1755161612223028,-1.1889719314898188,-0.988439928608816,-0.1685192250252308,-0.7655766764885334,-0.4785351388323604,0.4340116613247259,0.6055789075317412,-0.5676783535994049,-0.3413127684623661,-0.6370329591810113,-0.5872808759738815
13,3,-0.1341094548985795,-0.2367632972342538,0.6973941951435625,-0.1809019393833383,-0.505545997345966,-0.3480648984327948,-0.8250446915368412,-0.4509005615868908,-0.6689571759085177,-0.7409317414034531,-0.8255074374850281,-0.8101422938117616,0.3546417132469561,0.9388559748697564,-0.8854919981047469,-0.8095924892471453,-0.2334785947761974,-0.3823149230369686,0.1135645112441981,-0.0305476687932551,-0.4997740167897082,-0.1685195269885332,-0.1943367054532631,-0.4891269850565118,0.4331787158702173,0.8937465715604601,-0.7948747343241003,-0.7237431933224068,-0.9550084596591724,-0.7887809924544633
13,4,-0.1341096703395663,-0.2367632972342538,0.6951474489816422,-0.1809000650869661,-0.5265896880788626,-0.3480648984327948,-0.8146188754248984,-0.4509005615868908,-0.6689571759085177,-0.7380149619060954,-0.8145829878246972,-0.7962679499716144,0.3866397747959831,0.9969459489513666,-0.8797382868152039,-0.7962607148233054,-0.23326122786492,-0.346012618423126,0.0752749863194504,0.035820387923734,-0.4732945831443378,-0.168519507758675,-0.166046725935326,-0.498750433911598,0.4331787158702173,0.8747465058003266,-0.7511610003112471,-0.7334623237023304,-0.9356534291952844,-0.7581435478433812
13,5,-0.1341095766304923,-0.2367626812739716,0.6946660033755165,-0.1809016374850594,-0.5085098974491905,-0.3393577961760983,-0.83784001131059,-0.4509005615868908,-0.6689571759085177,-0.8926042752659836,-0.8383025120871964,-0.8594813442302491,0.2832129695528683,0.0576420284242125,-0.904191559795764,-0.8606210051452887,-0.2325674814585966,-0.3476627231783007,0.6272823039845614,0.3623813942698374,-0.2783096626647924,-0.1685195925369255,-0.158067500943088,-0.4573060527573825,0.4331787158702173,0.9570801240942454,-0.9007079850920598,-0.8737822685624816,-1.024133568458773,-0.8647854223550349
14,1,-0.134109677045155,-0.2367740891258918,0.584414959572718,-0.1809047767347169,-0.5950557804633559,-0.6269533837147879,-0.4298114807477323,-0.5752246186480114,-0.0142331314023088,-0.1619510111782132,-0.4298328497875668,-0.4450985265084602,0.5767384947860695,1.4781063003065855,0.0605140330843731,-0.4454971325684965,-0.1923711828108454,-0.525461510548371,-0.7670945620249962,-0.8993658658156778,-0.7990718576904097,-0.1685197385580884,-0.6350075402519002,0.0786564973935733,0.4240163158706212,0.3142445658763262,-0.3076966723650682,0.0300100788206188,-0.3522375109266581,-0.2891549726429591
14,2,-0.1341096728974733,-0.23677398225608,0.5264810049689186,-0.1809049460876298,-0.7758536867600707,-0.6095391792013947,-0.44260680052148,-0.5420632567745657,0.2476564864001746,-0.1203869033408847,-0.4426653368885718,-0.4825918577736104,0.7712463964856675,1.3827510598329988,1.2551283395758557,-0.4818147249644728,-0.2264198055981207,-0.6236427434812635,-0.1480805757415772,-0.7145911624558745,-0.7693827957243883,-0.1685196799264732,-0.9088400343037284,0.0827267925854257,0.4273480976886561,0.2730777567293633,-0.2956178774404642,0.1042052259173593,-0.3052324369429298,-0.2567499831504686
14,3,-0.1341096934707902,-0.2367747138180638,0.5141239010783574,-0.1809046723807237,-0.7583666761510441,-0.6879901705342314,-0.5809858143709039,-0.6249459614819796,-0.1451779403035506,-0.3092483757947097,-0.5804929826031563,-0.6047440442722443,0.5580939549858489,0.6111408380697343,-0.4096121268654151,-0.6045589929356845,-0.2259248879040349,-0.3814898706593813,0.5411308729038792,-0.0893739008833148,-0.5150197513128003,-0.1685197741035436,-0.3568227416588512,0.0791406960781059,0.4071491704168199,0.4852451577175484,-0.4704728134918758,-0.083148367745638,-0.5153727676937144,-0.4364503794270106
14,4,-0.1341097153505759,-0.2367746364237042,0.3505928768643086,-0.1809047084273369,-0.7325807452529882,-0.6792830682775347,-0.4819405613074475,-0.5917845996085337,-0.2761227492047924,-0.2443500319785312,-0.4819858731659951,-0.4882792519848457,0.6659299419384762,0.993657837210896,-0.2516248043733652,-0.4882507539966714,-0.2286160164646573,-0.376952082582651,0.2858673734055618,-0.1180328344656518,-0.5302654858358923,-0.168519782119111,-0.4075996279730974,0.3464940259845804,0.4156868613255341,0.4535783814506523,-0.3813198033340845,-0.0565075371506677,-0.4821927154699069,-0.3545541332550775
14,5,-0.1341096704312841,-0.23677398225608,0.5523185858310009,-0.1809047156749059,-0.473535876231138,-0.6095391792013947,-0.4099076499885675,-0.5171818853813811,-0.1451779403035506,-0.1466379188170923,-0.4098919879075793,-0.4563284131675875,0.3623262870835329,1.1679277594557265,0.3187118272026402,-0.4560706088356793,-0.2090354571393271,-0.5035976225423067,-0.9170618679802568,-0.8307352617106079,-0.7717900169648767,-0.168519672592125,-0.6574944470482094,0.155628957025371,0.4281810431431647,0.3332446316364597,-0.3042455881008947,0.0445019964406836,-0.3190574587028498,-0.2667660708117831
15,1,-0.1341096225525652,-0.2367664522151059,0.3273230059015637,-0.1809017922964727,-0.2384985980454082,-0.3567720006894915,-0.9496805841477952,-0.3099751236128464,-0.4070675581060341,-0.8692700392871321,-0.949716933623036,-0.9108490193355464,0.0176542540199969,0.4050858356670481,-0.3005313503344854,-0.9102703719651052,-0.2327916805230414,-0.2267925498617564,0.2539594359682722,-0.0893739008833148,-0.2815192909854448,-0.1685194180147969,-0.2269789895124215,0.1746488866021688,0.4340116613247259,0.7607461112395119,-0.8587197932112928,-0.8248395048635792,-0.8056982246520359,-0.8901202323218916
15,2,-0.1341096383932447,-0.2367654959240959,0.2445143616479333,-0.1809028195285188,-0.4907264968298415,-0.3306506939194017,-0.7473249714296304,-0.2022524474646494,-0.1451779403035506,-0.6461364077393703,-0.747277902417385,-0.7216435418496732,0.4216612752315326,0.9673529432871464,-0.1130562574835242,-0.7227060973124684,-0.2296644255990911,-0.365813875485222,-0.1480805757415772,-0.432526921408664,-0.519031786713614,-0.1685187972550637,-0.423195385912473,1.4138343699923237,0.4348446067792346,0.6024122299050452,-0.6947932906630957,-0.5288399180250045,-0.639797963532995,-0.7192575604523905
15,3,-0.1341076743405697,-0.2367591370212144,0.1421269294118554,-0.1809018473908704,-0.3268228211215084,-0.2347419625618882,-0.7895021366097628,-0.0779283904035286,-0.4070675581060341,-0.5331112022168105,-0.7894417886064017,-0.7372567068499437,0.2615449908661251,1.1986168023667618,0.1643205742665552,-0.736497588095749,-0.228170751552507,-0.5275241414923393,-0.7064694808941454,-0.7824675840982509,-0.6289615566959091,-0.1685180030020973,-0.6651109799953463,1.5661451186956217,0.4348446067792346,0.4535783814506523,-0.620594978983384,-0.3013081335950008,-0.5181377720456989,-0.6344154061447781
15,4,-0.1341096687192189,-0.2367681196226992,0.4614858481419413,-0.1809036571855087,-0.5568214691317552,-0.4178087875089349,-0.8136710739601765,-0.3845778378399992,-0.538012367007276,-0.7124931413042284,-0.8136850878526153,-0.795434764832389,0.390797003264951,0.9026867457246052,-0.169874156467767,-0.7958009984638627,-0.2329877241537331,-0.3352869375144907,0.2922489608930199,-0.3163828221539306,-0.4588512557014085,-0.1685194610850128,-0.3738692677786338,0.0112318305724033,0.4331787158702173,0.7259126573459268,-0.7557624459968101,-0.6318453444622336,-0.7697531680762438,-0.7652137273690149
15,5,-0.1341096697097709,-0.2367675277283571,0.1426083750179811,-0.1809038161949714,-0.1771458659086543,-0.3829368429708649,-0.901342709446969,-0.3016951331325853,-0.4070675581060341,-0.9283348241086,-0.9013425726271188,-0.8742975495321299,-0.0819932526149654,-0.0179845416065606,-0.6320889633944333,-0.8739527795691276,-0.2333906471230059,-0.1261361597961026,0.5889927790598136,0.2839464181497574,-0.0680790076621548,-0.1685195403418163,0.0120350682096376,0.5315941043560731,0.4340116613247259,0.8335796966533638,-0.8892043708781512,-0.9142207931789508,-0.8665283203956896,-0.9013146832374797
16,1,-0.1341097245936899,-0.2367745554088051,-2.487368489378323,-0.1809047575742468,1.423360189832756,-0.7141114773043212,2.105083536651484,-0.7658299995036225,-0.6689571759085177,2.182410509821966,2.10478912140453,2.0779309768298684,-1.1660220700534638,-1.0098982499812088,0.6804764245326922,2.078345680772133,-0.2189169699810699,2.7636097927035315,0.41668991689845,0.7930195804675834,1.8440570643656515,-0.1685198762314258,2.1261669991077903,-0.3133628625711641,0.1199912249749434,-2.7637660872656324,2.12474255316592,2.2179425276511626,2.606317145696233,2.145343510683852
16,2,-0.1341097246833695,-0.2367745554088051,-2.489294271802826,-0.1809054526885438,1.423360189832756,-0.7054043750476247,2.0927621176100963,-0.7741099899838837,-0.6689571759085177,2.183868899570644,2.092779709277933,2.0731492186395304,-1.1660220700534638,-1.0098982499812088,0.635405686097934,2.0732888008182617,-0.2148152846512488,2.745871166585403,0.41668991689845,0.7930195804675834,1.8440570643656515,-0.1685198763023486,2.12399084683718,-0.3180081437008991,0.1197829886113162,-2.744766021505499,2.127043276008701,2.2192441968984733,2.600787136992265,2.157127143226576
16,3,-0.1341097248158508,-0.2367745554088051,-2.489294271802826,-0.180904712369053,1.423360189832756,-0.7141114773043212,2.0951316212719022,-0.7658299995036225,-0.6689571759085177,2.1583470789687773,2.095099284205812,2.068077656922505,-1.1660220700534638,-1.0098982499812088,0.6838327561182589,2.0677722045049496,-0.2181083824778774,2.764847371269913,0.41668991689845,0.7930195804675834,1.8440570643656515,-0.1685198764362284,2.135959684325538,-0.3156022814871276,0.1214488795203334,-2.7289326333720547,2.0931076140776708,2.231132776023916,2.598022132640281,2.113527702818496
16,4,-0.1341097245386592,-0.2367745554088051,-2.488170898721866,-0.1809057180332464,1.423360189832756,-0.7054043750476247,2.112665948369261,-0.7658299995036225,-0.6689571759085177,2.2006403816804463,2.1127953961555943,2.0782207803565558,-1.1660220700534638,-1.0098982499812088,0.6591397451673012,2.078345680772133,-0.2216977868708501,2.7252448571457206,0.41668991689845,0.7930195804675834,1.8440570643656515,-0.1685198764459931,2.141400065002064,-0.3208225485547451,0.1216571158839606,-2.7669327648923217,2.137971709511912,2.2293972170275014,2.625672176160121,2.153592053463759
16,5,-0.1341097247547056,-0.2367745554088051,-2.4899361992776603,-0.180904967126194,1.423360189832756,-0.7141114773043212,2.1031879337220403,-0.7658299995036225,-0.6689571759085177,2.1853272893193223,2.1029933214603656,2.0873133660063647,-1.1660220700534638,-1.0098982499812088,0.6651331944272423,2.0875400079609863,-0.2204506795748763,2.733495380921594,0.41668991689845,0.7930195804675834,1.8440570643656515,-0.1685198763203363,2.1170996979802457,-0.3156930687404775,0.1210324067930791,-2.735265988625432,2.1448738780402614,2.222107869242558,2.595257128288297,2.161251414616528
17,1,-0.1341096928613765,-0.2367749256835256,0.1244739238539107,-0.1809048188042677,0.1118343941557673,-0.6792830682775347,-0.5013704913342492,-0.5337832662943045,0.1167116774989328,-0.1174701238435286,-0.5015526100576153,-0.4821933779244156,-0.1886954499851467,0.7273207862329545,0.6363646379795245,-0.4822744413239155,-0.2106444509686709,-0.4103667038749379,-1.3669637858460406,-1.0162641475331045,-0.7252504063154379,-0.1685197685581987,-0.6433494572892414,0.5726753364968892,0.421101006779841,-0.1069235584733481,-0.2674340226163885,0.1226889292291785,0.0901631853907778,-0.2785497033545085
17,2,-0.1341097222579438,-0.2367759958724538,-0.1600604293664115,-0.1809049290216623,0.744330676183947,-0.9930434980975976,-0.4606150283511998,-0.8404327137307752,-0.4070675581060341,-0.4076896838304876,-0.4604362738360276,-0.478679510163334,-0.7994301050626411,-0.6975276346367044,0.014724080738422,-0.478596710448374,-0.2318955805356489,0.1849085865543226,0.5985651602910004,0.3495602924040548,0.6051405325943832,-0.1685198617089435,0.0900138579065151,0.7205980346216101,-0.0220259750187912,-0.1797571438872001,-0.4555181150137949,-0.3546765727347615,0.2256483986380001,-0.4364503794270118
17,3,-0.1341097180348496,-0.236775859399406,0.2830300101379939,-0.1809044925639346,0.6275530121168883,-0.9320067112781544,-0.3246055181635798,-0.8487127042110362,-0.1451779403035506,-0.1327832162046495,-0.3245540780609539,-0.3236708488265445,-0.6195354913145669,-0.0344251003089035,0.4822131230138365,-0.3236722973161712,-0.2323206536065915,-0.4083040729309696,-0.1608437507164925,-0.7719090296205482,-0.2389917157368181,-0.168519851515839,-0.6020025641476402,0.1141997070800472,0.1533090431552917,-0.4552580974091635,-0.2196940236286664,0.1508917629209221,0.4551437598526731,-0.2243449936579768
17,4,-0.1341097187930499,-0.2367759029736656,0.0060383047469746,-0.180904881856162,0.6660837134588108,-0.9494644513028312,-0.4061164441296796,-0.7907113708968072,-0.4070675581060341,-0.2253909652457153,-0.4056643755390265,-0.3988024131201881,-0.6381800311147876,-0.1352605270166011,0.1477786543091176,-0.39906578026478,-0.2302143051368091,0.144893546241337,-0.0523567634297082,-0.2575565900638705,0.1734455234668296,-0.1685198528626023,0.0091335318488235,0.697855827657468,0.181837424972215,-0.3412577028483486,-0.2915916124655966,-0.1249753395592386,0.3611336118852163,-0.2974035154228664
17,5,-0.1341097204154355,-0.236776069603679,-0.1294083924430718,-0.1809052082654829,1.065913837383841,-1.0540367494057576,-0.2539943090417849,-0.7989913613770683,-0.4070675581060341,-0.2603923192139911,-0.2536573927653139,-0.2847284999279588,-1.0195112606774066,-1.091005006246098,0.0451708029789237,-0.2850561231229814,-0.2262127521919429,0.592896987271258,0.4741242042855711,0.790757033079504,1.096213665653979,-0.1685198607707575,0.4889751075184504,1.5877676162017824,0.0748039340678459,-0.3919245448753782,-0.2565055891131752,-0.2915890032150768,0.4606737685566412,-0.2508581668791059
18,1,-0.1341096018223089,-0.2367701093435112,0.127844043096791,-0.1809040778675724,0.1696304461686512,-0.4047045986126065,-0.3729433928644071,-0.2602537807788785,-0.0142331314023088,0.0021178355480821,-0.373078089052218,-0.3598962896624382,-0.2568488015521692,0.5859319813928099,0.674243237302353,-0.3595301733527048,-0.2108092494657696,-0.394278182511985,-1.363772992102312,-1.011739052756946,-0.7075974505518575,-0.1685193763098459,-0.6368210004774091,0.6623126179709938,0.4340116613247259,-0.1354236571135483,-0.1915101688045907,0.2039130902613999,0.1426982680784797,-0.196064275555438
18,2,-0.1341097091117288,-0.2367747877196673,-0.1759481343685615,-0.1809047768086999,0.6838671140781598,-0.7228621150723014,-0.1653748720902703,-0.5917845996085337,-0.4070675581060341,-0.2137238472562878,-0.1654013080094221,-0.1923536257964294,-0.76932169281769,-0.7819225026420641,-0.0466488396833755,-0.1926531348749911,-0.2322339679434754,0.2311115196992125,0.5953743665472717,0.470229486434947,0.5963140547125926,-0.1685198177139039,0.1654538032876817,0.709567383339601,0.4019432613261405,-0.2589240845544299,-0.224870650024926,-0.1958729245627906,0.2920085030856167,-0.2025452734539369
18,3,-0.1341096843275467,-0.236774191139921,0.2353668951315438,-0.1809042666494292,0.6669728834897788,-0.6531182259961613,-0.1388364310780527,-0.5917845996085337,-0.2761227492047924,0.0699329588616183,-0.1392125588236978,-0.1481585879766394,-0.6323851065822862,0.0576420284242174,0.4551227323589025,-0.14714121529016,-0.2326361511254627,-0.355913246954174,-0.1097910508168294,-0.7153453449185675,-0.1796135918047755,-0.1685197719085327,-0.5548525982844115,0.1264257238644963,0.4165198067800432,-0.616758656370319,-0.0293092083884785,0.3541257214011161,0.6099840035637776,-0.0293258750758926
18,4,-0.1341096764540849,-0.2367744705177988,-0.0059978354061693,-0.1809046775817812,0.4159305447466347,-0.6792830682775347,-0.2217690592412344,-0.5254618758616422,-0.3415951536554132,-0.150283893188789,-0.2222308937424445,-0.2465831107277624,-0.5339973661500418,-0.1023794096119154,0.1974044141814302,-0.2455205162109062,-0.2304341525113384,0.1585069104715281,0.0306038739072454,-0.1896801684214941,0.1541877535429237,-0.1685197738545427,-0.0064622260905519,0.7750401242137488,0.4194351158708233,-0.366591123861867,-0.1943860723580676,-0.0414081738818575,0.3804886423491045,-0.1831022797584429
18,5,-0.1341097036616546,-0.2367752197565349,-0.1194585165831391,-0.1809050741774724,1.0985167385193144,-0.7751482641237646,0.0237115201217858,-0.5337832662943045,-0.4070675581060341,-0.0416338569122633,0.0239433486033661,-0.019992978299247,-1.0424390055668666,-1.1458068685872376,-0.0181200212060558,-0.0197997837245214,-0.2224317864088915,0.5330806898961772,0.4230715043859072,0.961956452110832,1.0304162850806329,-0.1685198003169903,0.478457038210499,1.5858459526725437,0.4148539158710255,-0.4520914197824746,-0.037936919048909,-0.102760184405127,0.4966188251324333,-0.0087045181261249
19,1,-0.1341097210350401,-0.2367753196408349,-0.1753062068937272,-0.1809050778086714,0.9008246016342182,-0.7925624686371578,-0.7392686589794926,-0.7741099899838837,-0.538012367007276,-1.053027147620584,-0.7392342151674841,-0.8360434840094257,-0.9225092630681512,-1.0098982499812088,-1.5917600588962193,-0.8371754708137096,-0.2345282659007067,0.2026472126724504,0.41668991689845,0.7930195804675834,0.8410482141622282,-0.1685198669415597,1.1374684841603948,0.1274243836513449,0.2382694795151796,0.900079926813838,-0.98008292316803,-1.306717460218198,-0.91906340308338,-0.880693326287712
19,2,-0.1341097237621154,-0.2367753662819046,-0.1261987550689001,-0.1809047965539458,1.1530525004186514,-0.8012695708938545,-0.8610611471962797,-0.782431380416546,-0.538012367007276,-1.1769902762582305,-0.8611241363776135,-0.8851651817828977,-1.0455884210736606,-1.0098982499812088,-1.5502853900174265,-0.8854456885551969,-0.2339145470719287,0.2199733126017843,0.41668991689845,0.7930195804675834,0.9277081788198036,-0.1685198678527642,1.129851951213258,0.1133674905910067,0.2080752067892391,0.9317467030807342,-1.0519805120049588,-1.413020448748616,-0.9467134466032202,-1.0291670963260358
19,3,-0.1341097227307999,-0.2367753429613698,-0.1220262264824769,-0.1809045631467823,0.9194971722845344,-0.7925624686371578,-0.7350035523882437,-0.782431380416546,-0.538012367007276,-1.0420892245054971,-0.7351936652931149,-0.8237992850068933,-0.931957509588533,-1.0098982499812088,-1.6080622408832592,-0.823383980030427,-0.2345271344613286,0.1997595293508945,0.41668991689845,0.7930195804675834,0.8418506212423909,-0.1685198684170634,1.1432715568820235,0.1200857473388971,0.2220270431522598,0.9190799925739714,-0.977207019614553,-1.3160894787988386,-0.9301234204913164,-0.8930661404575724
19,4,-0.1341097198793961,-0.2367753196408349,-0.1969712591693865,-0.1809050056772313,0.9565459235748448,-0.7925624686371578,-0.7833414270890688,-0.7741099899838837,-0.4070675581060341,-1.1077167631960163,-0.7836054387878687,-0.8473458215502246,-0.9506020493887536,-1.0098982499812088,-1.570423379530829,-0.8477489470808914,-0.2343034140827746,0.2282238363776576,0.41668991689845,0.7945279453929693,0.8410482141622282,-0.1685198692221406,1.1534269341448729,0.1779323589316557,0.235354170424399,0.9190799925739714,-1.0168944886525375,-1.3298003948705177,-0.9439484422512364,-0.946681668526968
19,5,-0.1341097218197366,-0.2367753662819046,-0.1356671853227067,-0.1809059121924001,0.912087422026472,-0.8012695708938545,-0.7264733392057438,-0.782431380416546,-0.538012367007276,-1.0668818502330268,-0.726065015576948,-0.803223234612106,-0.92817821098038,-1.0098982499812088,-1.605185385238488,-0.802696743855504,-0.2343778714972282,0.1853211127431162,0.41668991689845,0.7930195804675834,0.823395258398648,-0.1685198683641283,1.1251369546269356,0.1121267314618918,0.214114061334427,0.9159133149472826,-0.9869850916963756,-1.3140935859529623,-0.9328884248433,-0.9119199525259316
20,1,-0.1341005200358426,-0.2351990227576324,0.7201826205001817,-0.1807309401670256,-0.7106478844891243,0.5845092887706977,-0.7951889453980957,0.5022505425483681,-0.538012367007276,-0.8459358033082821,-0.7952781384249346,-0.7539204096344546,0.486035328190402,0.1869744235493051,-0.0157226415020785,-0.7548862424734585,-0.2091202280588803,-0.4136669133852872,1.0676118406191586,-0.1135077396894931,-0.3657720344025308,-0.1684563006801839,-0.4971845631132319,-0.1853528353478478,0.4348446067792346,0.7290793349726157,-0.8155812399091362,-0.7739008483187996,-0.7891081985401375,-0.8376830675067697
20,2,-0.1341032709679555,-0.2352700838135973,0.7201826205001817,-0.1807289961328258,-0.7497713658516924,0.5758021865140011,-0.7449554677678255,0.4981105473082376,-0.4070675581060341,-0.7489528850211822,-0.74492091499067,-0.7289248554576879,0.4808702867592601,0.1014835182971252,-0.022435304673213,-0.7286824099852233,-0.2102430075739693,-0.4083040729309696,1.0676118406191586,-0.1542335926749193,-0.3954610963685538,-0.1684564452158214,-0.5000860994740459,-0.1883639459172852,0.4348446067792346,0.6942458810790377,-0.7206764226443899,-0.6797467727632871,-0.7448681289083874,-0.7398789174021595
