f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,ela_level.qda_mda_10,ic.eps.ratio,ela_meta.lin_simple.intercept,ela_level.lda_qda_10,ic.eps.s,disp.ratio_median_02,ic.m0,ela_level.lda_qda_50,ela_meta.lin_w_interact.adj_r2,ela_level.mmce_qda_50,ela_level.lda_mda_10,ela_level.lda_mda_25,disp.ratio_mean_02,disp.ratio_mean_10,disp.diff_mean_25,pca.expl_var_PC1.cov_init,ela_level.mmce_qda_10,ela_level.mmce_mda_25,nbc.nn_nb.sd_ratio,ela_level.mmce_lda_25,ela_meta.quad_simple.adj_r2,ela_level.mmce_qda_25,disp.ratio_median_05,nbc.nn_nb.cor,nbc.nn_nb.mean_ratio,disp.ratio_median_10,disp.ratio_mean_05
11,2,-0.0851468341104603,-0.1335603304777416,0.7052425300365449,-1.5739183502236658,1.56683777104609,-0.1673686555493034,1.403401561001323,1.4977033488591938,1.7996175184996757,-0.1328908885715626,5.818572040181777,1.0406902465772196,-0.9268337822822578,-1.0105174057999362,3.789364139737419,1.818902398678861,1.7323643527518373,1.6254428289066165,0.4416545473180059,-0.8880835458738293,-1.391383876030006,-1.378098986620612,0.7893740496384443,-1.3986453464631792,-0.948251873089364,1.787397205458414,-1.5360379705452876,-1.0007996275739977,1.730271484378152,1.7939726648497294
11,3,-0.0705331895723751,-0.1287788343580549,0.6972431128631481,-1.7124657711545055,1.5975292347776588,-0.1608855472062524,1.6414576763340307,1.5390751831430285,1.6902339174636145,-0.4292891176042326,0.3683250000839436,1.2783627219147564,-0.932215256128716,-1.0105174057999362,2.3337331732753124,1.6914575670661345,1.5855862112401775,1.4257610235823726,0.4416545473180059,-0.9868722976791752,-0.4449829029862244,-1.5576913542156547,2.2944263047945217,-0.0662844433620942,-1.0589114605189829,1.6438002145300847,-1.2509133517052693,-0.9230935962119086,1.5923477643169746,1.6486551230093651
11,4,-0.0627053264547019,-0.1315299481503679,0.6950032760545969,-1.8477427594024287,1.61504219553747,-0.1584987999230174,1.9496417874255776,1.5473412838990397,1.6615431368639917,-0.4638467586573682,-0.3971882481267937,1.3410863263288009,-0.896614736836767,-0.9708012398166844,1.6827549112623554,1.6702934434048151,1.5146788965002456,1.2896527650844756,0.4416545473180059,-1.0452474692005165,-0.2413076126709767,-1.2498187240527243,2.110846342220042,0.1130806764892772,-1.1453390215041572,1.6179976302226493,-0.8715526300282951,-0.8826864599036295,1.525836325708794,1.6171887261541693
11,5,-0.0851468341104603,-0.1331711609313952,0.7038026349453336,-1.5629178039265814,1.56683777104609,-0.1672308788203647,1.3843216918849537,1.4977033488591938,1.8318946466742507,-0.1262451883690371,5.361837614079335,1.1130884429317338,-0.9533271919878936,-1.0105174057999362,3.150989522681151,1.8529490323948967,1.801853521196971,1.6729539104443911,0.4416545473180059,-0.8813479491598286,-1.257386974506817,-1.3169191690882387,0.7893740496384443,-1.4037043626641157,-0.9409822651560332,1.82666200766538,-1.410389833429352,-1.0194490751008958,1.8016837658311469,1.8334486899953395
12,1,3.0841354370744165,0.105451040063318,-0.9467971046133992,-0.2294732054827644,2.281235222840683,1.3496109956226738,0.0559331884386908,2.556838838726884,-0.9295929860394354,-0.6858131454217437,-0.2276695092080026,-0.6662302581196349,-0.328662266272198,0.5946776360231278,-0.1887963387704685,-0.9609592352709349,-0.8670978056140811,-0.6100296428075979,0.4416545473180059,-0.1786006919990719,-0.3821957834153587,0.5026870168747215,-0.5184435349830679,-1.252547090720994,-0.3537594909857258,-0.8854139733442962,0.5492378435134917,0.6403517547932196,-0.8398705275232708,-0.9230076745199036
12,2,6.393581048010185,1.504972972360545,-0.160614384811944,-0.1283871043744266,2.377644071823443,1.8343723287181115,0.0122137532448917,2.5319992059550707,-0.8314167211751013,-0.9037921120646067,-0.356653067810202,0.2088365828958411,-0.5095625794184928,0.9190263248863432,-0.2028404002936352,-0.8786031888497152,-0.5962318633075396,-0.1915601523948095,0.4416545473180059,-0.5108901298897811,-0.7436045692379032,0.3349359042859495,-0.9667731130058732,-0.6859372762161485,-0.6550443531116186,-0.72162365556667,0.4187570857392462,0.404125419452483,-0.5668235690265238,-0.7456516195178843
12,3,4.456873736214957,10.218183123510544,-0.7479315936827505,-0.3029092848173519,2.4915658815660136,8.435333273794155,0.1961891799563688,2.916744865643603,-0.6341676045526949,-0.9636034138873394,-0.2630664272309419,-0.401952654945807,-0.6291968826205048,0.9554328103709931,0.0647169769297784,-0.6632812350780332,-0.4161272838681109,0.0013585096500355,0.4416545473180059,-0.9060451371111647,-1.1739260472723734,0.3921686368162376,-1.2429016517542653,-1.2528536977634748,-0.9466364046597344,-0.5112765008864981,0.6821349116168903,0.3264193880904007,-0.3861925041748313,-0.5442666796446238
12,4,3.7565098417073615,2.4922476181867346,-0.8245660102038933,-0.0876553518690078,2.4127137757449644,5.383493774901833,-0.0408560813834186,2.8381342474539384,-0.8524865131779499,-0.8014483289457023,-0.2985072620256216,-0.5109530574750976,-0.4574036790605221,0.7833294244435666,-0.1948280831425979,-0.8891852506803737,-0.6331036669723035,-0.2581771136968855,0.4416545473180059,-0.3582166043724281,-0.4886276080537773,0.3033592242692345,-0.6823000305040927,-1.2942456484984064,-0.4628036099857137,-0.7519136458406138,0.3341862242189017,0.4289913494883471,-0.6207328403194728,-0.7731132022278737
12,5,5.028755245056788,0.3714499524488307,-1.0152721156176774,-0.0204628258381706,2.386400552203348,2.492217619248383,-0.0786367493688113,2.676800625948494,-0.8421757638999606,-0.6406223840445673,-0.1734322961083376,-0.7271801873445933,-0.2317957370359667,0.8726907979058837,-0.1524258204668819,-0.8951664160629208,-0.6359399595619005,-0.3460134370380747,0.4416545473180059,-0.4345533671311046,-0.3691789415531075,0.4119040618266819,-0.4630661082560551,-1.346215542198932,-0.3691064410672055,-0.7362077249578282,0.7014653942501118,0.5160221046138852,-0.6109311546298456,-0.7759737837601653
13,1,-0.2364449191878636,-0.1340995999651471,0.7042825999757374,-0.7131999304923722,-0.2607272490439937,-0.1808552887480046,0.6524634010107259,-0.3640291939133856,-0.7924151912974895,-0.9410080331987526,-0.2059746239681366,1.0471399745375327,-0.6109826634478802,1.149600732955774,-0.1110138441806198,-0.7980875010077397,-0.628849228087908,-0.5052009219769196,0.4408198228184793,-1.060963861533185,-0.8079230819690338,0.3724332118057933,-0.958428569252486,0.9324879975196878,-0.871517122681965,-0.7205018040750425,0.9696758407860612,0.7304907511732339,-0.6284341647898914,-0.7261996650983077
13,2,-0.2364435364515063,-0.1340995738867591,0.7046025766626732,-0.6995235756365383,-0.2431705058822831,-0.1808550803341951,0.6837998747912521,-0.3557630931573746,-0.6498578751931139,-1.0180981555480573,-0.2880550703513542,1.1796818841219665,-0.7041235569442562,1.5092526804707689,-0.1149749897384361,-0.649478545733694,-0.4685986967756613,-0.2917392122209014,0.4408198228184793,-1.1395458231965283,-1.0108326757041504,0.5145282718809923,-1.2042133125340233,0.9895169074211496,-1.004793268126395,-0.5163248325988229,0.5806498777924767,0.5688622059401034,-0.4709070733494628,-0.5293916556767142
13,3,-0.2364461801122392,-0.1340995677355614,0.6905236024374947,-0.5134062247723624,-0.2782402098038047,-0.1808561381027609,0.3632328022864327,-0.3806027259291878,-0.7525170745261396,-0.5396077409661678,0.1775505436426927,0.6312937642963474,-0.3911701547964325,0.9510199030395164,-0.0383628336088518,-0.7603601501332142,-0.67990249470066,-0.6643038676247717,0.4399850983189528,-0.4682313507011089,-0.1203275530100403,1.10659102219432,-0.0390115666067364,0.482388859157614,-0.5128831313042268,-0.7378905021952693,1.1823111497514989,0.8517121600980851,-0.699846446242888,-0.7250554324853915
13,4,-0.2364461801122392,-0.134099783176268,0.6882837656289434,-0.5345153811802804,-0.2782402098038047,-0.180854263821378,0.395327416561649,-0.3806027259291878,-0.7395165645669349,-0.5622031216547575,0.1931409976106128,0.6093646892312828,-0.3547417164511832,1.0094909251815258,0.0068302361644164,-0.750238177947366,-0.6770662021110614,-0.6737722682159294,0.4399850983189528,-0.5288517211271166,-0.1540182025358709,1.4598551298812683,0.0277447834203462,0.4736505584469061,-0.4862279022153408,-0.695260145513421,1.5689208024159258,0.8330627125711871,-0.6921451217724663,-0.6953053845495698
13,5,-0.2364455641950835,-0.1340996894673159,0.6878038005985396,-0.5163793453931956,-0.2694837294238992,-0.1808558362068963,0.2915885255382135,-0.3806027259291878,-0.8022776471286097,-0.5409368810066729,0.2192275600245406,0.4679544037014189,-0.3563975545577855,0.0640255294135767,-0.0593388998581974,-0.7727825705431196,-0.8273897093597187,-0.8104723017507737,0.4399850983189528,-0.1471679073337343,0.195905134584686,1.1322470747078974,0.3562163693490688,0.5142759915756355,-0.2899484880153626,-0.8411008394250066,1.0349162196731845,0.9138769851877524,-0.8671752233729455,-0.7988584360184904
14,1,-0.2364569712482837,-0.1340997898818481,0.5778918086360652,-0.6031944675215336,-0.558710276372179,-0.1808589754314483,0.5859997509762225,-0.5047182287806931,-0.3974686646058077,-0.8532847905254071,-0.207775211609502,1.0326280866268285,-0.534814110544177,1.4938075048106174,-0.0133355957662843,-0.3766453863606011,-0.1168984156655965,0.0700044139359312,0.4308031288241598,-0.96891070644184,-0.8569276630975161,0.1257403991752366,-0.9129128760522014,0.3931662097956497,-0.8141679934301195,-0.262786395490989,0.3366025345480541,0.2829040105276316,-0.1320487966509369,-0.2399008046089022
14,2,-0.2364568643859544,-0.1340997857341717,0.520136016644139,-0.7845548253923759,-0.5411973156123678,-0.1808591447830068,0.7810945716098217,-0.4716124952528689,-0.4328838469084671,-0.8373351100393429,-0.0702278825178818,1.009892795566725,-0.6333364778870104,1.3978267703510925,0.1530325176620027,-0.3890678067705055,-0.0764812462638348,0.1422855077345038,0.4341420268222663,-0.8095015842104858,-0.8163457443504913,0.2086291842191065,-0.727057128817706,0.1727157462518271,-0.7842818274819746,-0.2510069548288994,0.2085380871029611,0.2424968742193455,-0.1103450640524769,-0.2084344077537062
14,3,-0.2364575958967179,-0.1340998063074618,0.5078169141971075,-0.7670134137294582,-0.6200932038353167,-0.1808588710782896,0.5672989521071985,-0.5543561638205392,-0.5525781972225189,-0.5622031216547575,0.1190534036841877,0.5597017839368723,-0.3903422357431313,0.621155080011959,-0.0047831224028175,-0.5234139830554009,-0.2601311914402597,-0.0402348215182661,0.413899957708746,-0.409856179179768,-0.2275250742285918,0.5520255794008322,-0.0981819677671063,-0.016307495437695,-0.5282300813857067,-0.4215283815562916,0.5927314294382402,0.450749038269735,-0.2951768513425818,-0.3829298812234327
14,4,-0.2364575185077772,-0.1340998281872191,0.3447887922032773,-0.7411472643282071,-0.6113367234554112,-0.1808589071246146,0.6754603293496608,-0.521250430292715,-0.4391599551646348,-0.6951171257052794,0.078518223367596,0.7040144470488775,-0.3857886809499752,1.0061812446829197,0.0283464586261918,-0.4272552472898432,-0.1970236813217206,-0.0142812591835736,0.4224558838288937,-0.5670201025064546,-0.2834209245782648,0.29941213926715,-0.1270085734606201,-0.2502486688506805,-0.5435770314671864,-0.334584890955155,0.3680145688270391,0.419666625724898,-0.2363667372048213,-0.3034057146257533
14,5,-0.2364568643859544,-0.1340997832679857,0.5458941399424773,-0.481296522067361,-0.5411973156123678,-0.1808589143721256,0.3709405639824487,-0.4467728624810559,-0.4077794138837969,-0.8546139305659093,-0.1557338370968679,0.9460404887596254,-0.5128742556316973,1.1815943111089475,-0.0324211152721271,-0.3573216212785262,-0.1020078795702108,0.0841224755316755,0.4349767513217928,-0.912780733825166,-0.7949062401067811,0.4612426243527926,-0.843880741365103,0.1892725265458001,-0.7867050301264189,-0.2594208410161053,0.4284223270558566,0.3015534580545297,-0.1215469905549078,-0.2181603849634933
15,1,-0.2364493348721956,-0.1340997353893291,0.3215904824004261,-0.2455280568352655,-0.2869966901837102,-0.1808559910170716,0.0252284984037393,-0.2399136910618803,-0.8506933393904736,-0.4771381590624192,-0.2085217967290925,0.3126772030568816,-0.2351074132491713,0.4137484354327624,-0.1113739483222394,-0.8813637267185827,-0.8046993686429397,-0.7627921416310136,0.4408198228184793,-0.1516583051430683,-0.0736200616219573,0.8263479870460118,-0.0981819677671063,0.1981641307777481,-0.2931794248746229,-0.8001532599805994,0.7328774285290968,0.7211660274097849,-0.7971631827327542,-0.8234594371961895
15,2,-0.2364483786481402,-0.134099751229988,0.2390364971709691,-0.4985406216681947,-0.2607272490439937,-0.1808570182409025,0.4304545928156261,-0.1323717202261772,-0.6677896130678791,-0.7137250862723568,-0.2602557538395423,0.52648568494126,-0.3746117737304101,0.9797038006940834,-0.0746433258770332,-0.6849054483841632,-0.5877229855387471,-0.4744286200556559,0.4416545473180059,-0.5804912959344565,-0.4243090953226467,0.4809780493632369,-0.4433426412025981,-0.1289855835494539,-0.5322687524597803,-0.6402894224236706,0.3680145688270391,0.5657539646856135,-0.5773253751225528,-0.6575457083233327
15,3,-0.2364420201904769,-0.1340977871798676,0.1369639340384235,-0.3341270513361034,-0.1642746176593342,-0.1808560461110287,0.2698551646904287,-0.0082562173746719,-0.6812384164739508,-0.8599304907279326,-0.4044345154639958,0.5110063378365086,-0.5368839081774298,1.2124846624292505,-0.1615184500427786,-0.7258534267723674,-0.4778166476918515,-0.2527665990733669,0.4416545473180059,-0.7511264126891453,-0.6287500822180281,0.3724332118057933,-0.7953306686181326,-0.1470753990558316,-0.6429283398893977,-0.567930001213691,0.3776798101436455,0.419666625724898,-0.4821089998518937,-0.5751609601933643
15,4,-0.2364510021630455,-0.1340997815559227,0.4553407375396234,-0.5648412115127813,-0.348379617646848,-0.1808578558911934,0.3994971892824446,-0.3143912588735396,-0.7390682711200659,-0.5768236621003136,-0.2697856933072566,0.5530908127775518,-0.3439787687582686,0.9146134175548712,-0.1399122015455984,-0.7493179986577435,-0.6522486419520863,-0.5747767584637327,0.4399850983189528,-0.3986301846564332,-0.2841866211583972,0.7809565095219856,-0.326519028655201,0.44038369433772,-0.4716886863486758,-0.6997475514799308,0.7715383937955403,0.6869753736104648,-0.6480375361691461,-0.7021707802270666
15,5,-0.2364504103101448,-0.1340997825464734,0.1374438990688273,-0.1839844599840125,-0.3133099137253264,-0.1808580148993845,-0.0747196901462457,-0.2316475903058693,-0.8152781570878134,-0.4027063167941276,0.0097006420500454,0.080648239684619,-0.1341012887464353,-0.01209712205432,-0.1460339719531325,-0.8344345829478315,-0.8621342935822863,-0.8498676113532707,0.4408198228184793,0.0953135743702968,0.2479725020336952,1.069093714674472,0.2773225011352419,-0.1870876180995991,-0.0783221237339044,-0.8298823245087308,0.9890063234192829,0.7926555762629011,-0.8552731764641127,-0.8343296470188939
16,1,-0.2364574374985503,-0.1340998374303211,-2.4844450736837667,1.4215006752660675,-0.6463626449750334,-0.1808589562711314,-1.16201951628104,-0.6950038681840665,2.0636623587055785,2.7061522379476464,-0.6344705658413604,-1.7522032034373485,2.7656851954407413,-1.0105174057999362,-0.4880428804564132,2.084374123734974,2.1627717532232262,2.201493557729392,0.1261286864969485,1.372831751125794,1.3031023894562948,-1.922796716908873,0.7893740496384443,-1.838013238338419,1.8465085101695875,2.1093685835555305,-1.8429093823476803,-2.7383064888301885,2.156644811876917,2.124083773676068
16,2,-0.2364574374985503,-0.1340998375200006,-2.486364933805382,1.4215006752660675,-0.6376061645951279,-0.1808596513798694,-1.16201951628104,-0.7032699689400775,2.058731130790018,2.6848859972995616,-0.63302131237392,-1.753493149029411,2.7478849357947666,-1.0105174057999362,-0.4880428804564132,2.07241179296988,2.1641898995180244,2.202761647094279,0.1259200053720669,1.372831751125794,1.3031023894562948,-1.8438550168670969,0.7893740496384443,-1.8386264524233809,1.8465085101695875,2.111612286538785,-2.0289652776924383,-2.7196570413032903,2.1545444506577125,2.13552609980523
16,3,-0.2364574374985503,-0.1340998376524816,-2.486364933805382,1.4215006752660675,-0.6463626449750334,-0.1808589110662991,-1.16201951628104,-0.6950038681840665,2.053351609427589,2.6649488966919823,-0.6377643237219068,-1.7542993650244505,2.766927074020694,-1.0105174057999362,-0.4880428804564132,2.074712241193937,2.1393723393590496,2.214343529960249,0.1275894543711199,1.372831751125794,1.3031023894562948,-1.7728074868294974,0.7893740496384443,-1.8383198453809,1.8465085101695875,2.078517667535772,-1.8090810377395423,-2.7041158350308754,2.134240958872056,2.0931894931273285
16,4,-0.2364574374985503,-0.1340998373752905,-2.4852450154011065,1.4215006752660675,-0.6376061645951279,-0.1808599167224499,-1.16201951628104,-0.6950038681840665,2.0636623587055785,2.714127078190677,-0.6273999655911208,-1.752525689835364,2.7271869594622395,-1.0105174057999362,-0.4880428804564132,2.091735558051955,2.180498581908212,2.2126527441404,0.1277981354960015,1.372831751125794,1.3031023894562948,-2.1398863920237603,0.7893740496384443,-1.838013238338419,1.8465085101695875,2.122269875709245,-2.043463139667359,-2.741414730084672,2.170647220004956,2.1320934019664817
16,5,-0.2364574374985503,-0.1340998375913365,-2.4870048871792534,1.4215006752660675,-0.6463626449750334,-0.1808591658214027,-1.16201951628104,-0.6950038681840665,2.0726282276429595,2.71678535827169,-0.6287174687433392,-1.751719473840325,2.7354661499952506,-1.0105174057999362,-0.4880428804564132,2.082533765155729,2.165608045812823,2.205551443697031,0.1271720921213566,1.372831751125794,1.3031023894562948,-1.883325866887985,0.7893740496384443,-1.8378599348171785,1.8465085101695875,2.1290009846590148,-1.7752526931314097,-2.7103323175398413,2.15804505268972,2.139530913950435
17,1,-0.236457807747346,-0.1340998056980489,0.11936521625695,0.1058948005472523,-0.6113367234554112,-0.1808590175006626,-0.1817438566466725,-0.4633463944968579,-0.4333321403553361,-0.2551717722980466,-0.1855972418804891,0.3923313433667479,-0.4193194026086706,0.7380971242959776,-0.0190072359967945,-0.446118922727105,-0.0736449536742378,0.1602923767159023,0.4278815930758169,-0.7713332028311478,-0.9296688382101028,-0.3439627160733332,-1.0304950834862705,-0.2493288477232376,-0.7398564456671649,-0.2235215932840242,-0.2747239787275784,-0.1304920763186574,-0.0690379600747639,-0.2296027110926571
17,2,-0.236458877861345,-0.134099835094578,-0.1642941167117065,0.7403587410331175,-0.926876493945307,-0.1808591277171758,-0.7943213763563161,-0.7694814359957256,-0.4297457927803836,0.7044673369467426,-0.3205534814394127,-0.0759189065519807,0.178024194348088,-0.6960977584325301,-0.3322978392059063,-0.4065512132733346,-0.3558560663391688,-0.3047582630337437,-0.0161918406723379,0.908075577859734,0.5925359630933261,-0.2610739310294671,0.3433202562756545,-0.545817857802342,0.5993668824956507,-0.4069443121651334,-0.2674750477401205,-0.2019816251717736,-0.3714899756403912,-0.382929881223434
17,3,-0.2364587413978523,-0.1340998308714893,0.2774336996032747,0.6232177885722779,-0.8654935664821694,-0.1808586912629385,-0.6138839386200593,-0.7777475367517367,-0.278670901185495,0.2405974628104121,-0.5167736175765004,0.8193033343394736,-0.4172496049754178,-0.0286455245473419,-0.3289668758959241,-0.2745054852124944,-0.0885354897696236,0.1877676462884593,0.1595176664780128,0.2637034922203186,-0.48633051831338,-0.6873591112550632,-0.7847103402047332,0.2271384962922006,-0.2503695114894409,-0.1769647563814785,-0.1176638073326528,-0.4723986143118234,-0.0830403682028022,-0.1769680108985091
17,4,-0.2364587849690611,-0.1340998316296886,0.0012938187776108,0.6618683566431129,-0.8830503096438799,-0.1808590805520527,-0.6325847374890833,-0.7198435009558796,-0.3521910264720281,0.560920212572177,-0.4125152014642696,0.2583382449912439,0.1378701202629837,-0.1301423931712042,-0.3278865634710652,-0.3536409041200363,-0.1785877794893387,-0.0809827597766423,0.1881069805867992,0.2928910779809889,0.0182635279939438,-0.8097187463198212,-0.2673486274948308,-0.394813889380461,0.1648058749253281,-0.2470804746082033,-0.9319603882571126,-0.3605019291504211,-0.1894586699758921,-0.2479104328993163
17,5,-0.2364589515874079,-0.1340998332520721,-0.1337363431093302,1.0629423283935495,-0.9882156390065452,-0.1808594069587632,-1.0150666170602658,-0.7281096017118905,-0.2410142516484903,1.007511266181941,-0.3602103263211921,0.0169571760765272,0.5874301662054916,-1.0921561914321751,-0.3725394770319045,-0.205952128135613,-0.2126232905645056,-0.2432981984822088,0.08084488239763,1.170763849705768,1.0795189880576022,-1.0327290489378376,0.7870982649784298,-0.7845114403737826,1.093700221962263,-0.2128640041135621,-1.342733144213072,-0.4102337892221562,-0.2237645698895868,-0.2027132446891243
18,1,-0.2364529917445473,-0.1340997146590998,0.1227249714697767,0.1638706526535047,-0.3352011146750902,-0.1808582765698928,-0.2501028579179014,-0.1902757560220343,-0.3136377900412853,-0.1940313304348031,-0.2118594713813796,0.4352220343028301,-0.4031749810692988,0.5957808628559933,-0.0383628336088518,-0.3214346289832466,0.0426430424992508,0.2394211530848662,0.4408198228184793,-0.760107208307813,-0.932731624530633,-0.334095003568111,-1.025943514166242,-0.254847774487895,-0.7220862929412408,-0.1494793948366033,-0.4511146327557255,-0.1584662476090045,0.0366802212919241,-0.1495064281885183
18,2,-0.2364576697931473,-0.1340998219483801,-0.1801329627150326,0.6797070803681139,-0.6551629077568384,-0.1808589755054307,-0.7641221133178246,-0.521250430292715,-0.1509072688278002,0.6938342166227017,-0.3210804827003001,-0.0838198233033641,0.22438766133295,-0.7810462245633755,-0.2988981800706819,-0.1199153645559026,-0.1672426091309476,-0.1500513605175006,0.4086829295867048,0.8743975942897302,0.6507289031833968,-0.5748671886955308,0.4646954381430804,-0.5767851690929207,0.5904818061326884,-0.1820130880938033,-0.6105911144798088,-0.2796876565338558,-0.1971599944463139,-0.1557997075595583
18,3,-0.2364570732551704,-0.1340997971642302,0.2299171615932965,0.6627602928293636,-0.5850234999137951,-0.1808584653502399,-0.6267723270297917,-0.521250430292715,-0.1065262175877587,0.3828154471444727,-0.5246347197180713,0.791730747309135,-0.3646767450907967,0.0640255294135816,-0.3201443244262424,-0.0941503444464713,0.1085868452073885,0.3857586657928532,0.4232906083284207,0.27717468564832,-0.4243090953226467,-0.5946026137059751,-0.7278157237043774,0.1903456511944833,-0.1905971795931512,0.0087016654828854,-0.6951619760001481,-0.6309189182904777,0.0996910578680956,0.0124024865391295
18,4,-0.2364573526134876,-0.1340997892907787,-0.0107053069824847,0.410936976244767,-0.6113367234554112,-0.1808588762793056,-0.5280877059709572,-0.4550389632370669,-0.2024610152177476,0.6380103349214816,-0.4321020816605861,0.2778486720711913,0.1515307846424523,-0.0970455881851604,-0.3281566415772802,-0.1746660322884459,-0.1055532453072086,0.0004285774491181,0.4262121440767635,0.2569678955063172,0.0351088527568589,-0.8077452038187731,-0.1990750876944041,-0.3912879083919297,0.1454202537697746,-0.152284023565672,-1.0116986291191563,-0.3853678591862921,-0.1145457864908879,-0.136919869446441
18,5,-0.2364581017997659,-0.1340998164983129,-0.1238170658143176,1.0956466552227184,-0.7077455724381712,-0.180859272871825,-1.0380635453992,-0.4633463944968579,0.0176510671949835,1.07529740824771,-0.3107161245695139,0.0282442000070749,0.5274060348411612,-1.147317533075578,-0.338239557542631,0.0636604037238011,9.865365529146607e-05,-0.0593407012825669,0.4216211593293672,1.1842350431337694,1.1936077784973462,-0.4564546386328651,0.95929930425284,-0.7638154650063169,1.0274660163474536,0.0002877792956795,-0.5332691839469176,-0.4692903730573404,-0.0228300132522381,0.0324265572651642
19,1,-0.2364582016770724,-0.1340998338716759,-0.1794930093411609,0.8973395098131252,-0.7252585331979822,-0.180859276502995,-0.9177719202416962,-0.7032699689400775,-0.7794146813382858,-0.003964304642553,0.4406559231407437,-1.1988165444424872,0.1958244539940622,-1.0105174057999362,-0.480390667446995,-0.6770839244223712,-0.9833858017875698,-1.2322388245122686,0.2446595654297266,0.9754315449997426,1.2893198510139094,0.9526547071128548,0.7893740496384443,-0.1122754997342404,0.8368407416511799,-0.91850859234731,0.8416113933409682,0.8579286426070513,-1.053407251475854,-0.8143055762928593
19,2,-0.2364582483148766,-0.1340998365987476,-0.1305365762399714,1.1503520746460545,-0.7340150135778878,-0.1808589952505187,-1.0412224641270755,-0.7115774001998686,-0.8264854932595417,0.0571761372206875,0.396343900454459,-1.2215518355025905,0.2132107541133857,-1.0105174057999362,-0.5018168638733655,-0.7953269631388712,-1.1039282368454555,-1.3357994559780602,0.2144008023218872,1.1685186508011007,1.3344959492417277,1.1460618722152085,0.7893740496384443,-0.0273453489670103,0.9240760368511702,-0.9886243105740332,1.1943927013972624,0.8890110551518883,-1.117818328864831,-0.958478885520306
19,3,-0.2364582249959745,-0.1340998355674335,-0.1263768793098051,0.916070169724376,-0.7252585331979822,-0.1808587618452218,-0.9272486764253228,-0.7115774001998686,-0.7659658779322123,0.0319224764510876,0.4483852749670927,-1.2054275156018082,0.1929267373075082,-1.0105174057999362,-0.4853420993942655,-0.6729431176190701,-0.9727497045765796,-1.2413690679394564,0.2283824376889577,0.9911479373324116,1.2977425133953655,1.3986753123488946,0.7893740496384443,-0.0773222968914095,0.8376484758659947,-0.9157039636182412,1.416693251679311,0.8765780901339493,-1.0506067698502468,-0.8263200187284798
19,4,-0.2364582016770724,-0.1340998327160333,-0.2010914357093328,0.9532341774847944,-0.7252585331979822,-0.1808592043721318,-0.9459494752943468,-0.7032699689400775,-0.7897254306162742,0.0093270957625009,0.4119343544223789,-1.217037025930371,0.2214899446463969,-1.0105174057999362,-0.4866924899253393,-0.7198722613898203,-1.0365662878425197,-1.2547262759162692,0.2417380296813833,1.0180903241884152,1.3023366928761624,0.8677923795679445,0.7908912394117869,-0.1142684455103669,0.8368407416511799,-0.9544078400793922,0.7087143252375697,0.8765780901339493,-1.0933141146407634,-0.8783826026161697
19,5,-0.2364582483148766,-0.1340998346563714,-0.1399758885045799,0.908637368172292,-0.7340150135778878,-0.1808601108800509,-0.923457973951872,-0.7115774001998686,-0.7457926728231027,0.0359098965726029,0.4554119584455918,-1.1775324421734537,0.1784381538747385,-1.0105174057999362,-0.4790402769159216,-0.6646615040124658,-0.996858191588157,-1.2394246642466302,0.2204525549434549,0.9844123406184108,1.287022761273512,0.7829300520230342,0.7893740496384443,-0.0940323807066226,0.8190705889252562,-0.9252397012970758,0.5806498777924767,0.8734698488794663,-1.0667095391974906,-0.8446277405351403
20,1,-0.2348820151581857,-0.1340906328844458,0.713241947209942,-0.7191461717340392,0.6596226212859774,-0.1806851402539817,0.495022891613404,0.5709494625990195,-0.699170154348715,-0.5063792399535374,-0.2076434612942802,0.6229091179479407,-0.4226310788218751,0.1942062956920109,-0.0191872880676043,-0.7313745025101033,-0.7820090279261622,-0.7131675778184264,0.4416545473180059,-0.1157351226684016,-0.2252279844881941,0.9546282496138988,-0.1224570041405913,0.9870640510813018,-0.3779915174301677,-0.7580838290445661,0.947929047823682,0.6900836148649478,-0.774059209321492,-0.772541085921417
20,2,-0.2349530712388157,-0.1340933838129807,0.713241947209942,-0.7583913639290414,0.6508661409060719,-0.1806831962353288,0.4898422648996883,0.5668164122210141,-0.6736174278771768,-0.4864421393459578,-0.2098832166530516,0.6190392811717524,-0.4172496049754178,0.1081546027283001,-0.0273796572894519,-0.6826050001601071,-0.6877022993220516,-0.621442447091583,0.4416545473180059,-0.1269611171917314,-0.2512616682126996,0.7493798295052788,-0.1634211280208476,0.983997980656492,-0.4078776833783141,-0.6655310809852909,0.7062980149084126,0.6558929610656347,-0.6690411483612042,-0.6775697790493687
20,3,-0.2348820151581857,-0.1340925653735004,0.713241947209942,-0.7176596114236226,0.6508661409060719,-0.1806842523148457,0.4981818103412796,0.5626833618430083,-0.6556856900024126,-0.4651758986978733,-0.2061502910550989,0.6143632284005257,-0.4205612811886223,0.2460579568368125,-0.014055804049524,-0.6803045519360499,-0.7252831761342163,-0.6582170386733125,0.4416545473180059,-0.1449227084290676,-0.2749982621968073,0.976337217125388,-0.1596281535874905,0.9889036933361876,-0.3925307332968327,-0.710405140650393,0.6893838426043483,0.6807588911014988,-0.7082478911197101,-0.7342092933887231
