f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.qda_mda_10,ela_level.lda_qda_10,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.intercept,ic.eps.s,ela_level.lda_mda_10,disp.diff_median_02,disp.ratio_median_02,ela_level.mmce_mda_50,ela_level.lda_qda_50,ela_meta.lin_w_interact.adj_r2,ic.m0,disp.diff_median_25,ela_level.mmce_qda_50,ela_level.mmce_mda_25,disp.diff_mean_25,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.adj_r2,ela_distr.number_of_peaks,ela_distr.kurtosis,nbc.nn_nb.cor,disp.diff_mean_02,disp.ratio_median_05,disp.diff_median_10,disp.ratio_mean_02,ela_level.mmce_qda_25
10,1,-0.1254661085102821,0.0653619787532528,0.6695077809916007,1.5893897087863895,-1.95652491228565,2.805379977338117,-0.1477740384456543,-0.1411205372844151,1.5021745460261189,1.1578418109388415,0.6096068188188233,0.6094110258981739,-1.089772037134426,-0.3807781485843287,1.3011401750352534,-0.9851368221692576,0.715518399161329,-0.95892453003931,-1.22471517281271,0.7187592160374116,-0.3406628001629825,1.191711176570957,0.5188957876248409,-0.2561841212989043,-0.4218540700226733,0.6062400383924705,0.6037762058466278,0.6292039173998358,0.6058377796700551,-1.1703840491601345
10,2,-0.104190436266059,0.0325452582659149,0.6710977586229099,1.5807281855088464,-1.9889049213104493,2.617411457107673,-0.1526353325886801,-0.1459642647573239,1.498071257673544,0.7446214602344908,0.7228511592305522,0.7227481995117304,-1.0263086936326895,-0.3532809909478038,1.2759564169502118,-0.8838822337009651,0.6852711815829866,-0.8537871588663559,-0.9216632617547764,0.689268062831805,-0.4416166490881813,1.0274661316205036,0.6490441313039177,-0.2425535128673782,-0.1899203115305136,0.7489930883909763,0.7335514021850368,0.7148227602687963,0.7488025537257819,-1.071367256078846
10,3,-0.1318732609961128,-0.046227649034897,0.6793656423057165,1.5289745066216351,-1.230796820105964,0.8082459882319715,-0.1584695206573009,-0.1584816492034366,1.4694707254249983,-1.3334734960781798,0.8602447659256657,0.8601128539313623,-0.8544136946622701,1.720382451324897,1.155106055825138,-0.5354086500113862,0.8661580630444548,-0.8447164837063365,-0.6947512586989606,0.8772102386074189,-0.2336291678863175,-0.0294932662130412,0.1284507565876105,-0.2163261837109771,-0.4950963095465135,0.8678497998628198,0.8820278276901179,0.898538403588141,0.8680174793227401,-0.6904720117258258
10,4,-0.1303138438195136,0.1265407143101921,0.6655328369133282,1.6238634332741242,-2.1415959730420746,3.2850150873489548,-0.1412118265261839,-0.1311860262761082,1.5879965571416694,1.4075184872219515,0.5498766809108075,0.5500223469246706,-1.2544140825617898,-0.5418078289285793,1.3044663317634664,-1.0429965870082811,0.5538022894044441,-1.1271443239160348,-1.683816202251221,0.5683202408700833,-0.0887646943603339,1.239970427826319,0.2585991002666873,-0.2072370227612594,-0.3412876065464548,0.561756085135146,0.5131035795839837,0.4781872075639528,0.5620635491774228,-1.4195230769130558
10,5,-0.132518977449679,-0.046227649034897,0.6817506087526801,1.511737644377768,-1.3050628958509178,0.9650546262497174,-0.1653051697397329,-0.1607167391235832,1.444932652789201,-0.8831832458383403,0.7673629725280331,0.767629720262699,-0.8808869750944225,3.2175280118413823,1.1083814732145263,-0.5459286072548439,0.8960644669036046,-0.826162829969933,-0.7844606552559111,0.905252404516796,-0.3631001117984209,-1.0341036457356845,-0.0016975870914662,-0.1886757794889903,-0.1850374955622575,0.7726688453312384,0.8366915145587958,0.9026605860034326,0.7725524021845512,-0.6721059936542947
11,1,-0.1329355360625256,-0.085452928596271,0.6857255528309526,1.494457689978291,-1.5023135930295144,1.2786719022852098,-0.1653169684361329,-0.1671377999000493,1.444932652789201,-1.0140181853753394,1.8339317508663855,1.8339058496190423,-1.2279408021296363,4.310605915651167,0.9452414051164584,-0.1422252480371088,1.6867522954304184,-0.864919351108198,-1.1960684747525072,1.678329744328505,-0.3243166484686607,-1.104938411137623,1.234711677859763,-0.2048127823608828,-1.664530733943827,1.8463497171330296,1.8159558781953515,1.7873143554256603,1.8464180991633985,-0.8901026429380997
11,2,-0.1335701967918413,-0.085452928596271,0.6857255528309526,1.490148474417324,-1.5727178328357307,1.397508376149021,-0.1670271543908063,-0.1674142603842513,1.4367669048238776,-1.0140181853753394,1.79670758597395,1.796731256673796,-1.2544140825617898,5.820138374655671,0.9964008633646876,-0.1172403495838966,1.6294103871762646,-0.913983457655576,-1.3408096860040577,1.6179836851679,-0.317038307936955,-1.2668931865369744,1.1045633341806866,-0.2039529498237015,-1.5229290708644028,1.8169020753486356,1.783653755089284,1.7248688623507713,1.816614367764159,-0.9188494538326673
11,3,-0.1287886944656993,-0.0708382622671973,0.6777756646744076,1.5203560754997014,-1.7111497980243238,1.6351813238766422,-0.1558856676191167,-0.160931100294207,1.4776364733903216,-1.0140181853753394,1.686071080530693,1.6861141752269646,-0.9399985464703264,0.3688488358005536,1.2298653880021166,-0.4104841577453136,1.425859393388489,-0.9193434020683158,-0.4090381385722025,1.416659685538875,-0.3379039771727327,0.395842507563033,1.0394891623411482,-0.2233301637304455,-1.2348429287372986,1.687494211327327,1.6385775530690545,1.5865529307674078,1.6876200928018252,-1.0282470397369956
11,4,-0.1315398118290002,-0.0630098518226768,0.6755496959905749,1.5375929377435686,-1.846314055880139,1.942869391555872,-0.1549019811449573,-0.1585443339603886,1.4858022213556452,-0.9747677035142392,1.6572420008107354,1.657099858781894,-0.9795271432799796,-0.3968108363436445,1.2914784816818723,-0.4446740187865542,1.295072128648332,-0.8838853082609661,-0.2085112521507837,1.2794320651312836,-0.1839375627151815,0.6448275259042578,1.0394891623411482,-0.2316047464870441,-0.8515418752292019,1.6661345610442646,1.6125091730185437,1.51870403641842,1.6661986608586223,-1.1136889498958482
11,5,-0.1331810267403469,-0.085452928596271,0.6842945729627746,1.490148474417324,-1.5617264536254774,1.3784592173874115,-0.1665089844055239,-0.1672764825556038,1.4367669048238776,-1.0140181853753394,1.8295020037966527,1.8293723626745,-1.269282637325054,5.363316586445031,1.0675172619821949,-0.1106653763067355,1.6807028519147498,-0.9403708763029056,-1.2088841028320716,1.665885500490301,-0.3615886984027923,-1.240227905334859,1.0394891623411482,-0.1846662446050819,-1.3959758556897517,1.8507613488610288,1.823323029079192,1.7973969907927925,1.85107493219453,-0.9116627511090272
12,1,0.1054414839896437,3.0840509398812235,-0.9560853492587372,2.1932831775002777,-0.2293930547610112,0.0522088461238841,1.038700843746335,1.3495774990437883,2.483044191620781,0.572355456510775,-0.9633106286033928,-0.9632555951635416,-0.4823371779035141,-0.2272596726423878,-0.6802989044859404,-0.6642781262437583,-0.6127178679620003,-0.3182050210088418,-0.3472215796001863,-0.6358734368432379,-0.1969942069726148,-0.868059103280794,2.666343458329608,4.528866102154803,0.5840060194380632,-0.997682203517084,-0.9166903957950856,-0.8687637492164436,-0.9970441496452922,-0.3311368755437283
12,2,1.5049652328878076,6.393727948377922,-0.1747703412334867,2.2881721041527667,-0.128391191747875,0.0085597803522506,1.1972514168913242,1.8343427014161449,2.458506118984984,0.8929010583764211,-0.8651059939687413,-0.8639722310780655,-0.6709139700229608,-0.3562679026399503,0.1792750271336852,-0.8799372497346685,-0.2054454735268527,-0.4983816139601378,-0.703043723926914,-0.2139624300000229,-0.4230530662287431,-0.274388517498727,0.2585991002666873,1.1749712814743938,0.4521699882951513,-0.9139714914783004,-0.7512128528657607,-0.5939144514184916,-0.9136868383880452,-0.6289857773124433
12,3,10.218186693918245,4.456885221349792,-0.7584511296870268,2.4002978930491228,-0.3027679375970257,0.1922390860271004,8.870910963349568,8.435356334163588,2.8385808580309675,0.9288806667490992,-0.6632667121623477,-0.6644988055182052,-0.8029177245065741,-0.2626633612287124,-0.4207002912696948,-0.9391120092291212,-0.0131413324724327,-0.6175373012894847,-1.126713311027806,-0.0194571941179588,-0.4278757364238274,-0.8054038719899338,4.813791129034375,5.076166569477283,0.7182834585651034,-0.695301612160476,-0.538698885062688,-0.4121484889712447,-0.6957470525311067,-0.917252408782969
12,4,2.4922411602116323,3.756472357160865,-0.8346110582267284,2.322688920796111,-0.0876933822396404,-0.0444246347462634,5.149788823934315,5.38349247604266,2.7609245948807413,0.758795245350995,-0.886183016316666,-0.8852796197174149,-0.6023735590410848,-0.2981109749869802,-0.5277708602350283,-0.7786826612663759,-0.2799984746002324,-0.446431383498208,-0.4520081856625064,-0.281127252907589,-0.35904803824937,-0.8503913096008646,5.204236160071606,5.588067000212299,0.3667207088506712,-0.9248535164073648,-0.7818148642294023,-0.6480041693272496,-0.9243975543596455,-0.4389374163983569
12,5,0.3714407416458251,5.028806716340918,-1.0241363918787632,2.2967905352747,-0.0205568497662019,-0.0821444921616344,2.054668290663165,2.492193242748048,2.6015496089675394,0.8471088295384717,-0.8746799634420362,-0.8748525997449678,-0.3869608388123313,-0.1730120852923744,-0.7401697255937749,-0.6195683079590598,-0.3643498701003988,-0.2217260215795435,-0.3344059515206234,-0.3696859470712456,-0.2375223037858392,-0.9411841382338344,3.3821593485645307,5.345522513997362,0.7378147224381274,-0.93033129246963,-0.76594715463344,-0.6381443546312147,-0.9304514373001166,-0.3463088035158611
13,1,-0.1341094669792268,-0.2367615924871603,0.6847715662521673,-0.3086042850414395,-0.7127166757091687,0.6477789025050419,-0.1685193257993053,-0.1809010012308093,-0.4023636806661142,1.1207719114033623,-0.825202546574451,-0.8245308946605481,-0.6480671663623355,-0.2055606377023825,1.002736399989855,-0.9167571000867736,-0.5310077787855765,-0.5993959509694459,-0.7663680038494672,-0.5301825987653416,-0.355754850151124,1.2295006241641389,-0.6524393054868503,-0.2914734587985857,1.0088110086763356,-0.8326136496944493,-0.7500794450374778,-0.6578082788555104,-0.8321922603432493,-0.8429898139720026
13,2,-0.1341094409008051,-0.2367602096541217,0.6850895617784291,-0.2913243306419626,-0.6990517177720975,0.6790649380870217,-0.1685191894588558,-0.1809007928153362,-0.3941979327007907,1.476206830478876,-0.679378130940168,-0.6803660098241034,-0.764477070728379,-0.2876567840644675,1.132931677637051,-0.9930267901018508,-0.3295016673129561,-0.6921642196514632,-0.9661410297956188,-0.3149653680018835,-0.3384336578026375,1.4279361216988995,-0.6524393054868503,-0.2927802650109656,0.6157443232317271,-0.6816623174014121,-0.5437992202899625,-0.497990152511302,-0.6817765534377127,-0.9747460305721044
13,3,-0.1341094347495993,-0.2367628534997003,0.6710977586229099,-0.3258411472853066,-0.513089464106734,0.3590138402181387,-0.1685194914221565,-0.1809018505923449,-0.418736005336588,0.9245195020978616,-0.7847275189130979,-0.7841828608541223,-0.1933069792127448,0.1780378888787248,0.5942526760821686,-0.5196287141461995,-0.70243707953945,-0.3804628368798846,-0.0894012970583623,-0.6905940159126003,-0.4004072953182379,0.3632879618009411,-0.6524393054868503,-0.2893673912480001,1.2236549112795998,-0.7944530352472569,-0.7676472663758644,-0.7288880729354024,-0.7940062294879738,-0.4884458129390013
13,4,-0.1341096501905856,-0.2367628534997003,0.6688717899390771,-0.3258411472853066,-0.534181029618301,0.3910567960158115,-0.1685194721922984,-0.1808999762960019,-0.418736005336588,0.9823049337267036,-0.7710453162702929,-0.7710357487149491,-0.1650204603948278,0.1936313249186073,0.5727118515565984,-0.5419836232885502,-0.7210966306652444,-0.3441801362398066,-0.122571157970176,-0.7001402851583455,-0.1211043234698115,0.3073399484811652,-0.6524393054868503,-0.289246248850049,1.614280188740075,-0.7837180647091255,-0.7245777689011081,-0.7200866564270775,-0.7837611968194854,-0.462094569618981
13,5,-0.1341095564815118,-0.2367622375394794,0.6683947966496845,-0.3172227161633731,-0.5160601071365318,0.2874848798351446,-0.1685195569705484,-0.1809015486940707,-0.418736005336588,0.0479254071999681,-0.833383289146781,-0.8345045659385409,-0.1570422114974672,0.2197228770529457,0.4338052110497971,-0.5209437088016318,-0.8533323537119704,-0.3458293499052647,0.2219430792275245,-0.8379645473937959,-0.3666117973390724,0.1939716057016194,-0.6524393054868503,-0.2888793405528064,1.0747290242477918,-0.8070261856720545,-0.871920786577905,-0.8968948589424198,-0.8065796786720287,-0.2680535960806493
14,1,-0.1341096568961743,-0.2367736453902647,0.5591633333787551,-0.6018894961208402,-0.6028028836066378,0.5814222302626167,-0.1685197029917104,-0.1809046879436794,-0.5413447110359207,1.4609427541995612,-0.4247391219638891,-0.4251306948463732,-0.6339239069533769,-0.2073615697520589,0.988481442583228,-0.8299674528282383,0.0313348578822005,-0.5235321223583738,-0.8146150742666524,0.0497532579136957,-0.3163008372431394,0.7740641648592962,-0.0016975870914662,-0.2050042430472997,0.369162116834799,-0.4056412256195992,-0.2876490510979921,-0.1551805500288144,-0.4056263546916348,-0.7862947147077164
14,2,-0.1341096527484926,-0.2367735385204635,0.5017651408884996,-0.584652633876973,-0.7840121084243242,0.776203032434298,-0.1685196443600956,-0.1809048572965896,-0.5086408904348,1.3660874230352351,-0.4617132204894852,-0.4609452417082573,-0.9077229032037284,-0.069787931225547,0.966148675979512,-0.8141875169630487,0.1070807069727542,-0.6216603354531299,-0.7746604690774206,0.122628795459342,-0.272057614697866,0.5973862280600036,0.2585991002666873,-0.1998264498659094,0.2397674936760148,-0.41825113964213,-0.2757482689010201,-0.1326199570802595,-0.4181998038756886,-0.7567493812882995
14,3,-0.1341096733218094,-0.2367742700823745,0.4895223131274201,-0.6623046982855948,-0.7664853145485151,0.5627515316088544,-0.1685197385371655,-0.1809045835896878,-0.5903800275676885,0.598522444418172,-0.5821737617728764,-0.5819893431275368,-0.3557731385771919,0.1195295598502082,0.5239282195428073,-0.5419836232885502,-0.1047350195054422,-0.3796382300471555,-0.1949417635959512,-0.0613925911617696,-0.2984780711332964,0.1059598186664162,-0.131845930770543,-0.1984562875718424,0.6279513631523671,-0.5536882336917035,-0.4480262588000439,-0.3191208587883142,-0.5541793283847183,-0.5036177409111344
14,4,-0.1341096952015951,-0.2367741926880227,0.3275035924970315,-0.6536862671636612,-0.7406407201892715,0.6707388157143984,-0.1685197465527328,-0.1809046196363005,-0.5576762069665677,0.9790340602382764,-0.4673218518600345,-0.4672921234306168,-0.4065438133785816,0.078986626146514,0.6656858515309345,-0.6734830888317838,-0.0773847185402365,-0.3751028924671458,-0.2499735782905508,-0.0352255852828062,0.0578484279160492,0.0403599550955679,-0.2619942744496198,-0.0800632650777447,0.4009004206284629,-0.4568896808598556,-0.3601871521081082,-0.2601847912831999,-0.4568515180340782,-0.5187896688832672
14,5,-0.1341096502823034,-0.2367735385204635,0.5273637807525747,-0.584652633876973,-0.4810065193849143,0.3667091957443509,-0.1685196370257474,-0.1809046268838693,-0.4841028177990028,1.152390355124803,-0.4358134896382223,-0.4355577148188203,-0.6564080629368495,-0.155310240999212,0.9034268633903516,-0.8312824474836675,0.0408776420195931,-0.5016800412910541,-0.7535523757699029,0.0639874272354766,-0.2756854083740683,0.5669583611667922,-0.131845930770543,-0.1864931276638378,0.461935620231663,-0.3860462280277363,-0.2842488276131421,-0.1447079784872626,-0.3860676559608829,-0.759144948862847
16,1,-0.1341097044447091,-0.2367741116731316,-2.4842128507098327,-0.6881599916513956,1.4202050196858955,-1.163783480387021,-0.168519840665047,-0.1809046687832095,-0.7293202291976684,-1.0140181853753394,2.0633497805585383,2.063753637707336,2.126912859210764,-0.6341385403534604,-1.7470448837485495,2.691588234419633,2.2070044377779103,2.763763016315961,1.3120253264657626,2.1987718873153077,-0.3454489983500696,-1.326276604183403,-0.6524393054868503,-0.2776667065355561,-1.8329878848486592,2.0850189936177834,2.1089418018065205,2.1556926299165107,2.085313633660428,1.8440384821452247
16,2,-0.1341097045343887,-0.2367741116731316,-2.4861208238674037,-0.679541560529462,1.4202050196858955,-1.163783480387021,-0.1685198407359699,-0.1809053638974958,-0.7374859771629919,-1.0140181853753394,2.058634243355274,2.0587668020683387,2.124736973147848,-0.6326890096793306,-1.7483119910735827,2.6705483199327142,2.212713067574386,2.7460339694122857,1.3120253264657626,2.200050405517862,-0.3250838990589146,-1.3264401948656248,-0.6524393054868503,-0.2788419270398168,-2.0209762996265157,2.073217878745385,2.1112086174630864,2.153631538708865,2.073205867779486,1.8440384821452247
16,3,-0.1341097046668699,-0.2367741116731316,-2.4861208238674037,-0.6881599916513956,1.4202050196858955,-1.163783480387021,-0.1685198408698496,-0.1809046235780165,-0.7293202291976684,-1.0140181853753394,2.0536329160184783,2.053326617734889,2.13670434649389,-0.6374329282492103,-1.749103933151729,2.650823400101228,2.2220854448521825,2.7649999265650558,1.3120253264657626,2.2117275384345327,-0.3075087410767593,-1.3269309669122895,-0.6524393054868503,-0.2780419694809332,-1.7988081730708667,2.0754972218048517,2.0777730865287363,2.133410562806827,2.075534284295052,1.8440384821452247
16,4,-0.1341097043896784,-0.2367741116731316,-2.485007839525487,-0.679541560529462,1.4202050196858955,-1.163783480387021,-0.1685198408796143,-0.1809056292421942,-0.7293202291976684,-1.0140181853753394,2.0636355706920693,2.063753637707336,2.142144061651181,-0.6270665876705843,-1.7473616605798077,2.699478202352226,2.220210969396623,2.72541879859406,1.3120253264657626,2.2100228474977928,-0.3732828287467874,-1.3269309669122895,-0.6524393054868503,-0.279424663747202,-2.035624747531288,2.092886403532715,2.121975991831773,2.169786037363386,2.0927645665102377,1.8440384821452247
16,5,-0.1341097046057247,-0.2367741116731316,-2.486756814919927,-0.6881599916513956,1.4202050196858955,-1.163783480387021,-0.1685198407539576,-0.1809048783351535,-0.7293202291976684,-1.0140181853753394,2.07260223613161,2.0728206115964194,2.1178466672819445,-0.6283843428288841,-1.746569718501662,2.7021081916630934,2.2095605406718546,2.7336648669213504,1.3120253264657626,2.202863145563484,-0.2910652191592522,-1.326276604183403,-0.6524393054868503,-0.2787820520615192,-1.7646284612930798,2.083254340926584,2.128776438801476,2.157642310788608,2.0834509004479758,1.8440384821452247
17,1,-0.1341096727123958,-0.2367744819478153,0.1034757442455908,-0.6536862671636612,0.1056954790002189,-0.1850856414958914,-0.1685197329918206,-0.1809047300132295,-0.5004751424694764,0.7140933076758562,-0.4613202590558798,-0.4613985904027115,-0.6422648035278916,-0.1851793579206769,0.3595210441197057,-0.2382198578836754,0.1309376673162357,-0.408499469192672,-0.8862318194171573,0.1407837539356255,-0.2894189597157072,0.06358983197103,0.1284507565876105,0.0641010620287428,-0.2485141031495853,-0.4761170424743854,-0.2479797771080858,-0.0914538380951183,-0.4759445334617149,-0.7128306424215991
17,2,-0.134109702108963,-0.2367755521366369,-0.1784272897854974,-0.9642514326425388,0.7396307015591421,-0.7966771757758858,-0.1685198261425649,-0.1809048402306224,-0.8028936183652333,-0.7032852039749647,-0.4578550536868144,-0.4577718008470781,0.0910087996750367,-0.3201614113025324,-0.1004389148674679,0.7112062833384919,-0.3487576424473377,0.1864543606213332,0.612442805416603,-0.3280914882147835,-0.184194205193474,-0.3574925840672832,-0.3921426181286966,0.1362845256906181,-0.2411898791972014,-0.4357138485654598,-0.4332919570323645,-0.3969966833366598,-0.4358957693939871,0.6111197037782121
17,3,-0.1341096978858688,-0.2367754156636027,0.2605655342189219,-0.9038362304777842,0.6225873661850951,-0.6165301644409367,-0.1685198159494604,-0.1809044037729014,-0.8110593663305569,-0.0436590504759307,-0.3049930560143261,-0.304993290816003,-0.6009229683324736,-0.5164190795453342,0.7789335687058067,0.2522731485925978,0.1554762550981022,-0.4064379521108494,-0.4497466042367011,0.1684849816576549,-0.2746993257358311,0.7220423279128377,-0.131845930770543,-0.1874768874816817,-0.089822584181265,-0.3021884615980191,-0.2009433522343381,-0.1042660266831864,-0.3022446614005218,-0.2289259923630432
17,4,-0.1341096986440691,-0.2367754592378581,-0.0138646049450143,-0.9211161848772612,0.6612057255724706,-0.635200863094699,-0.1685198172962237,-0.1809047930651229,-0.7538583018334656,-0.1439658374542952,-0.3790841481322836,-0.3793424767064963,0.0101383676699667,-0.4121407213518667,0.2279002707318471,0.5691868605517977,-0.1078875464079731,0.1464609292339746,0.0470474489652345,-0.1024756427372095,-0.2655351481667636,-0.0959110831949974,-0.3921426181286966,0.1069792049173115,-0.912577074832402,-0.3818919414838703,-0.2717813415020298,-0.2125011676684764,-0.3823421895359784,0.1815145854093951
17,5,-0.1341097002664547,-0.2367756258678549,-0.1480587170274953,-1.0246235426516836,1.0619454702922395,-1.0170671119118493,-0.1685198252043789,-0.1809051194744386,-0.762024049798789,-1.094699731423156,-0.2665900068210741,-0.2669120004818481,0.4899212445430993,-0.35982584156736,-0.0092071874650534,1.0110250647770729,-0.2893708518780285,0.5942224394058448,1.0918980676873633,-0.2661259726642749,-0.2808456955973106,-0.4944179850867348,-0.3921426181286966,0.7737817742737519,-1.3276164321341628,-0.2325214438933661,-0.2372124027393968,-0.247205487191809,-0.2328578492366678,1.0998154889858622
18,1,-0.1341095816733284,-0.23676966560828,0.1068146972713397,-0.3819040417334848,0.1636230180812822,-0.2533346142775493,-0.1685193407434701,-0.1809039890765457,-0.2307196584350137,0.5734457476735808,-0.340716822705723,-0.3403544889834329,-0.6357371453391408,-0.2114466107427887,0.4016523626770711,-0.1777301037337846,0.206001888968404,-0.3924196359544558,-0.8892472613182314,0.2205632897750701,-0.2486733692768112,0.0619539251488147,-0.0016975870914662,0.0943351411863407,-0.4267368859909295,-0.3498708478581434,-0.1731748604414039,0.0157229047024618,-0.3497443583180608,-0.6952631468749187
18,2,-0.134109688962748,-0.2367743439839707,-0.1941680683354567,-0.6968215149289388,0.6790295837512594,-0.7665265205174452,-0.1685197821475255,-0.1809046880176624,-0.5576762069665677,-0.7872376235112086,-0.1754944017580112,-0.1757889128965483,0.1664395165228165,-0.3206885133658523,-0.1081999472332981,0.7006863260950341,-0.192835365916727,0.2326323432541589,0.6697362015370083,-0.1721122675030493,-0.2756686780951705,-0.3695982945516791,-0.3921426181286966,0.1386440175679519,-0.5878698129433829,-0.1457961168404496,-0.2060436874616125,-0.2202998911568655,-0.1457750715545153,0.6023359560048716
18,3,-0.134109664178566,-0.2367737474042837,0.213343198569044,-0.6277878816422506,0.6620969184814106,-0.6293978081077184,-0.1685197363421545,-0.1809041778583996,-0.5576762069665677,0.0479254071999729,-0.131911406394507,-0.1309073921455797,-0.5537787703026117,-0.5242816853231904,0.7518491496332147,0.3929775767238598,0.3711261359172148,-0.3540754182325552,-0.3886839057399534,0.3681042903499396,-0.3333667255356451,0.6849072430485421,-0.2619942744496198,-0.1801637854812347,-0.6733190923878577,-0.1200615984271215,-0.0133643566534936,0.0773328202607379,-0.1196968065801815,-0.1698353255242097
18,4,-0.1341096563051042,-0.2367740267821337,-0.025789437179832,-0.6536862671636612,0.4104834538575075,-0.5308720266983386,-0.1685197382881646,-0.1809045887907453,-0.4922685657643263,-0.1112571025700442,-0.2289728804950327,-0.2279240127587848,-0.0054554824476028,-0.4317313480385925,0.2470652690229797,0.6454565505668751,-0.0372539031053084,0.1600669419740039,0.0636323794211412,-0.0203947741331661,-0.3562253055937305,-0.0681006672173314,-0.3270684462891582,0.1409241402880075,-0.9931435383086308,-0.2016400217973722,-0.1760083800121112,-0.1371320756699704,-0.2011913846249763,0.1623500448130166
18,5,-0.1341096835126738,-0.2367747760207953,-0.1382008557133791,-0.7485751938161502,1.0946225436200197,-1.0400270251212054,-0.168519764750612,-0.1809049853864302,-0.5004751424694764,-1.1492142895635713,-0.0055207198403438,-0.0053298037817584,0.4794044619056681,-0.3103221727872262,0.0018800016289898,1.0780897922041248,-0.1109548698807065,0.53443844403299,1.2042232785023683,-0.0806555987469343,-0.2654755883738874,-0.4657896156979605,-0.3921426181286966,0.7783413234931852,-0.5097447574512819,0.0402644512879138,-0.0218649153656155,-0.0440487403192653,0.0400325663876185,1.0343366419482345
19,1,-0.1341097008860593,-0.2367748759050854,-0.1935320772829331,-0.7658120560600175,0.8964806535324837,-0.919929017564573,-0.1685198313751811,-0.1809049890176292,-0.7374859771629919,-1.0140181853753394,-0.810270012097447,-0.8113837825213759,1.1383352912922755,0.4411935939912192,-1.2034558413091625,0.0103141319930431,-1.2889774902699014,0.2041834075250078,1.2984558379109297,-1.263199701563654,-0.3299728211584342,-1.1787178088195498,-0.5222909618077735,-0.1727406806136828,0.8794163855175515,-0.7096761788742068,-0.9501259267294356,-1.084899800180378,-0.7097175516244997,0.8458853260838479
19,2,-0.1341097036131346,-0.2367749225461504,-0.1448787617648773,-0.7744304871819511,1.1492823753683052,-1.0431808593532597,-0.1685198322863855,-0.180904707762908,-0.745692553868142,-1.0140181853753394,-0.8587114397309815,-0.8589853954390696,1.1307196900720673,0.3968730955003988,-1.225788607912878,0.0708038861429311,-1.3604631678705474,0.2215001510123176,1.3429336059517707,-1.3676120214389955,-0.095963398764486,-1.1736464976706813,-0.5222909618077735,-0.16990149268929,1.2358619512002398,-0.8294519802893834,-1.0209639159971262,-1.1499634361406557,-0.8293981605245699,0.9321257587675508
19,3,-0.1341097025818191,-0.2367748992256179,-0.1407448199234739,-0.7658120560600175,0.915195704620212,-0.929390520260736,-0.1685198328506847,-0.1809044743557481,-0.745692553868142,-1.0140181853753394,-0.7981953789557543,-0.7977833216877486,1.144137654126721,0.4489244242532454,-1.2099497663499592,0.045818987689716,-1.3088298894128698,0.2012972836104559,1.3067483031388818,-1.2724050326220513,-0.2625702081404927,-1.18395271065064,-0.5222909618077735,-0.1657172064152338,1.4604714857400165,-0.7057057103190073,-0.9472924071587284,-1.0833400554827004,-0.7055264018964821,0.8466838486086969
19,4,-0.1341096997304152,-0.2367748759050854,-0.214996775305605,-0.7658120560600175,0.9523287424926886,-0.9480612189144983,-0.1685198336557619,-0.1809049168861902,-0.7374859771629919,-1.0140181853753394,-0.8214158273051629,-0.821810802493822,1.154291789086999,0.4124665315402812,-1.2213537322752608,0.0234640785473683,-1.3077222448254937,0.2297462193396081,1.3112714659904945,-1.2858720910222998,-0.3845128611541571,-1.175773176539562,-0.3921426181286966,-0.1434903612739287,0.7451389463905113,-0.7532778057859315,-0.9863949772344932,-1.1257873933266485,-0.7530260988140189,0.8458853260838479
19,5,-0.1341097016707558,-0.2367749225461504,-0.1542596297896005,-0.7744304871819511,0.907769097045716,-0.9256059191822706,-0.1685198327977496,-0.1809058234013449,-0.745692553868142,-1.0140181853753394,-0.777904279475041,-0.7773826304373085,1.1260052702690817,0.4559524517641783,-1.1825485704461085,0.0497639716560126,-1.3104487545790346,0.1868666640376977,1.2961942564851243,-1.270444638044801,-0.3285015604321604,-1.1716834094840225,-0.5222909618077735,-0.1632595474223189,0.6157443232317271,-0.6967353924720757,-0.9569263736991346,-1.099438848969447,-0.6971441024404449,0.8283178305371678
20,1,-0.1341004998868862,-0.235198579178702,0.6936754409874979,0.5972359180293927,-0.7186579617687651,0.4905918043794492,-0.1684562651141757,-0.1807308513786919,0.5212640716916301,0.1765797644113508,-0.7292842330080496,-0.730234366214068,-0.4961177896353192,-0.2072297942362291,0.5860164784694508,-0.4867538477603911,-0.7430791155531669,-0.4117978965235882,-0.1926801821701455,-0.7398595839843938,-0.1012016490873921,0.8329568104590603,-0.5222909618077735,-0.2684048828577243,0.9868383368191784,-0.7647480482787293,-0.7880486072849596,-0.8025860099006825,-0.7646681813918477,-0.3550925512892013
20,2,-0.1341032508189918,-0.2352696402275972,0.6936754409874979,0.5886174869074591,-0.7578704497621008,0.4854195162388802,-0.1684564096498123,-0.1807289073445223,0.5171811977089684,0.0915370537123011,-0.7046348339909856,-0.7043934906301779,-0.4990189710525413,-0.2094699780053388,0.58221515649435,-0.4670289279289049,-0.6520818525287446,-0.4064379521108494,-0.2183114383292743,-0.6473801006662347,0.0537321100960307,0.8283762713568562,-0.3921426181286966,-0.2688894524495284,0.7426975384063788,-0.7152642457296723,-0.6945424614516081,-0.697136127304103,-0.7153057512618575,-0.3846378847086197
