f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_level.qda_mda_10,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.max,ela_level.mmce_qda_25,nbc.nn_nb.mean_ratio,nbc.dist_ratio.coeff_var,ela_level.lda_mda_10,disp.diff_median_25,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.lda_qda_10,ela_level.lda_mda_25,disp.ratio_median_10,nbc.nn_nb.cor,ela_level.qda_mda_25,pca.expl_var_PC1.cor_init,ela_level.mmce_qda_10,disp.diff_mean_02,ela_meta.lin_simple.adj_r2,disp.diff_median_05,ic.m0,disp.ratio_mean_05,disp.ratio_median_02,ela_level.mmce_mda_25,disp.ratio_mean_25,ela_level.lda_qda_50
10,1,-0.1254661293018877,0.065361524464315,0.6490606167243343,1.590919274160085,-1.9663856532055235,-0.1411206409648253,-0.1477740755811169,-1.1640317638179416,-0.4245232767727908,0.4786250954550349,1.0963068983872666,0.943383810408074,-0.9290357256609224,-1.3670704164685976,2.8303291929436862,0.4762867038089391,0.8400638857474765,-0.5748874819375717,-0.6169966698336724,1.0493890225751938,-1.1861324431268472,0.8082859461077472,1.1720523330121124,0.8053840236062705,-1.021520741714717,0.8134874593257441,0.8075207446498831,-1.2041459643274175,0.9443405502788578,-0.4013876694423652
10,2,-0.1041904569993225,0.0325448003916605,0.6509336900222843,1.5820934084907212,-2.0002733792111864,-0.1459643685263223,-0.1526353697538257,-1.0566811222525814,-0.4283266560832351,0.4850778370701968,0.6784995607734123,0.9093540019678636,-0.3611906627226351,-1.2168495233755263,2.6365755070693617,0.6780740970110926,0.9353980099252052,-0.3244829791001594,-1.1039252810609723,0.9680417773382212,-0.9357000669335672,0.9657883135585384,1.001103913239877,0.9497390935565942,-0.8987641337935931,0.957229524368316,0.9323009002402888,-0.8892835891528899,0.9115824516461238,-0.3736864685128956
10,3,-0.1318732818052881,-0.0462281155153076,0.6606736711716229,1.5293577633717856,-1.2068653354822632,-0.1584817532013687,-0.15846955785807,-0.643727444618092,-0.3636692078056718,0.459266870609544,-1.422663461632962,1.1128618423018553,1.4491445246845938,-0.0270230137229632,0.7717287895366858,2.180802006835382,1.141036079432532,-0.6539625880967548,-0.2758882264871796,0.0952078216874512,-0.4187525013969798,1.096925360678911,-0.0989934375055554,1.114129736957871,-0.4762900935455691,1.113805702361116,1.0835344488158618,-0.653528427641614,1.1226901983903987,1.7153646411985024
10,4,-0.1303138646244126,0.126540266705199,0.64437793347946,1.6260470977197423,-2.1600742156048653,-0.1311861297748234,-0.1412118636215777,-1.434139829692076,-0.5196077595339093,0.5657371072597176,1.3487551314046151,0.761444158522103,-1.9895145849231548,-1.6124312085206154,3.3247261820001843,-0.1895212061378979,0.671456426457944,-0.4879048651624763,0.4720400269976646,1.0933605064870664,-1.5169788850702632,0.7592058882618918,1.222281201371484,0.7058492735240045,-1.0916673748125008,0.7037557936012823,0.7421359431205109,-1.6811389655246498,0.775697005465903,-0.563612274246576
10,5,-0.1325189982606249,-0.0462281155153076,0.6634832811185477,1.511793851591957,-1.2845894776970874,-0.1607168431623934,-0.1653052069822403,-0.6238156320696764,-0.3066185181489974,0.4399086457640647,-0.9673747269772256,1.1465082162807678,1.1558205848886578,0.921294521649199,0.9333635758063402,2.0867853693748266,1.1441876207276631,-0.3192113053562137,0.2527560277034906,-1.1271994310627338,-0.4899763882042431,0.9919102617012912,-1.1446052361323469,1.0633729508821237,-0.489044026836074,1.0849289482230986,0.9817138418540896,-0.7467339566111884,1.1542350341108067,3.223619804904645
11,1,-0.1329355568746138,-0.0854533993621509,0.668165964363422,1.4941860300326788,-1.49102479941966,-0.167137904056296,-0.1653170056787123,-0.8601601897095426,-1.3601545871422154,1.5884966532628408,-1.0996620106544368,2.03607616649247,0.8617445324265776,1.331127932549272,1.2566331483456497,3.0889357638653427,2.1306200461038145,-1.9165284497717103,0.8799673320819454,-1.305283940905841,-0.7495989433403959,2.176524385162623,-1.2183309988428823,2.149004208613398,0.0003881631871041,2.163636141689892,2.1556455456486296,-1.174382854236293,2.0241445422466957,4.324808918530609
11,2,-0.1335702176056699,-0.0854533993621509,0.668165964363422,1.4897950520877214,-1.5647072862393137,-0.1674143645455543,-0.1670271916438281,-0.8913265050027117,-1.3905816216257791,1.6304394737613916,-1.0996620106544368,1.9715633183790569,0.8617445324265776,1.7991237918007656,1.3791270893480752,3.7914816476418105,2.0612861376109213,-1.76364991119729,1.5714133433243511,-1.610885754093384,-0.8024424722619137,2.144034198109292,-1.3868956757099276,2.1130885880568746,0.0306787547520532,2.1257755084867145,2.1147176546149766,-1.3247648841703958,1.9562018191565835,5.845542897990921
11,3,-0.1287887152664161,-0.0708387314363848,0.6588005978736733,1.5205758074818712,-1.7095850873277452,-0.1609312043369378,-0.1558857048041088,-1.0099316493128292,-1.295497138864652,1.4884791582278345,-1.0996620106544368,1.7425570863687383,2.353936062055136,-0.9483778246938048,1.6241149713529253,2.328387315495791,1.906072728825696,-1.4526211603045036,-2.256458354792306,0.5151354930458798,-0.903534440633513,2.0012558480122578,0.3437016734584011,1.952655588794057,-0.3248371357208094,1.9627822740187988,1.9929322227587405,-0.3566805664696091,1.729321654552106,0.3538019392834013
11,4,-0.1315398326372611,-0.063010320136589,0.6561782952565435,1.5381397192617,-1.8510430261587247,-0.1585444379594672,-0.154902018323943,-1.1025648642119692,-1.2460532078288749,1.4207253712686374,-1.0599758255512728,1.5954141118455742,2.171924796848428,-1.261145427749124,1.941272850445192,1.6740713333232469,1.8312236230663248,-1.0387947714047787,-2.8423231811893683,0.6998157254757685,-0.9632706037621854,1.9776893078399915,0.6028485807226862,1.9235669043763768,-0.3662874189149538,1.9274884634056688,1.9609885029275969,-0.1483387958317374,1.5752372646870307,-0.4175393281312733
11,5,-0.1331810475531083,-0.0854533993621509,0.6664801983952674,1.4897950520877214,-1.5532041131915193,-0.167276586714387,-0.1665090216553819,-0.8835349261794212,-1.4134018974884457,1.6497976986068763,-1.0996620106544368,2.029270204804428,0.8617445324265776,1.396608834666765,1.359491648699066,3.149833932307069,2.1416504406367736,-1.6265863938547112,0.7718019923627647,-1.5405313798343807,-0.7955498380547593,2.18139182891593,-1.3591420975994948,2.1571173790972407,0.0386499630586188,2.170053198165005,2.150654339425013,-1.1876979298033752,2.0095853872988134,5.385331253156281
12,1,0.1054414638312323,3.084050815392333,-1.2659695230995125,2.206270923366382,-0.1588330018575768,1.3495774226271493,1.038700813855469,-0.2541485034534758,0.6176026542890941,-0.682868395274064,0.5043213039317506,-0.5509561438861318,-0.4348977040046908,-0.4368564246230366,-0.0075771429766205,-0.2070758044702826,-0.8310408859959849,0.5110773093152078,-0.0329776683464946,-0.9293277534592862,-0.0764183357749735,-0.9613543544699272,-0.971783875506033,-0.8770599702047533,-0.6325257763542718,-0.9216846115452884,-0.9239286943225908,-0.2924549078519194,-0.5770911417747049,-0.2467300061061087
12,2,1.504965216567166,6.393728185480321,-0.3455413044869944,2.302960257714339,-0.0531281684454168,1.834342633865505,1.1972513879685656,-0.5770661591299228,0.3285458266952856,-0.392495022591789,0.8284251489409166,-0.0927519626348451,-0.8793962896954579,-0.7873718418402046,-0.0525696096293162,-0.221191873232406,-0.5237656097206654,0.3687421182286787,0.0630052269674538,-0.1378410430454937,-0.4164549566612619,-0.868994609250908,-0.3538836610105719,-0.6959482803184832,-0.8939814088096538,-0.7227558608167297,-0.8146212780253949,-0.6621440647732555,-0.1027053430562485,-0.3766955446521991
12,3,10.218186701490971,4.456885246846811,-1.0331465121643562,2.417213503842124,-0.2356244543658234,8.435356387340635,8.87091098128205,-0.88959504304198,0.2334613439341671,-0.2827984151340403,0.8648041519521529,0.1236009321526344,-1.1531653001716635,-0.8451491084144629,0.1367628511982115,0.047737334210105,-0.320491196184687,0.65604833727371,0.4085436500976676,-0.8567748050046881,-0.8208228301476589,-0.627731647211942,-0.9065714803140348,-0.4605673951835819,-0.9657222835687472,-0.4968754728926892,-0.5950082041862801,-1.102324798226202,0.115681981161966,-0.2823964085807933
12,4,2.492241146598296,3.7564723061358585,-1.12286672313615,2.3381319910534457,-0.0105353385116932,5.3834924734033605,5.149788819145686,-0.3710221858028599,0.3589728611788408,-0.4215323598600159,0.6928306831717729,-0.1766282510438152,-0.5973540398916712,-0.6525582198336014,-0.1071847425603336,-0.2131384750283742,-0.5844327796519483,0.2764878277096318,-0.0805999510214917,-0.8062075985060299,-0.2602219146324266,-0.8810009705090678,-0.9533950016659914,-0.7294893143919307,-0.7712248008885301,-0.75355773189728,-0.838079947276392,-0.4013252316062957,-0.1791409065326232,-0.3181070621751735
12,5,0.3714407222168361,5.028806804321929,-1.3461370602517626,2.311742213604253,0.0597272860505082,2.4921931872290104,2.05466826697578,-0.270597392080426,0.465467481871301,-0.5215498548950224,0.7821245996538928,-0.2715282802151065,-0.3799934793762208,-0.2165324480865308,-0.1460655157659867,-0.1705188058811929,-0.5734023851189877,0.6771350322494921,-0.0924132304447473,-1.0238664438698215,-0.3383384356468443,-0.8870447131694248,-1.0478933811217592,-0.7112346808032844,-0.5783215598696224,-0.7567662601348385,-0.8266001729620748,-0.2791398322848389,-0.2774152024308197,-0.1920798732819952
13,1,-0.1341094877945342,-0.2367620797839267,0.6670421203846523,-0.343086961696298,-0.6646617193916514,-0.1809011056387748,-0.1685193630614384,-0.8090820618679597,0.7279006542919902,-0.7732067778863334,1.0588255013453942,-0.459027731789901,-0.8711230503678786,-0.7796682062969702,0.606322958374175,-0.1288945005569816,-0.5930995182135571,0.9697129250384692,-0.5708510470865821,1.1219419710297909,-0.9793534169122124,-0.779230834033653,1.211384090947756,-0.6948599281804071,-0.9386201753264244,-0.7009378688013391,-0.771197783879934,-0.7279362028694254,-0.4581913763670099,-0.2248699529764633
13,2,-0.1341094617161123,-0.236760696950737,0.6674167350442421,-0.3254791401370197,-0.650360477224124,-0.180900897223298,-0.168519226720988,-0.9519276736283184,0.5301249301488644,-0.5538135629708307,1.4182059553351507,-0.2323221065473708,-1.114807554198349,-0.9776516397580955,0.638571894009633,-0.1328759558488627,-0.415825320362414,0.5453431886508536,-0.447180778124379,1.2494592743742357,-1.0597674826623482,-0.6126831336079649,1.4179183869474787,-0.4646239804255035,-1.0310861916825955,-0.4801911260573926,-0.6124774259689373,-0.9354947337680584,-0.215538793902327,-0.3075752956876115
13,3,-0.1341094555649066,-0.2367633407966045,0.6509336900222843,-0.3606508734761265,-0.4557392251182048,-0.1809019550003261,-0.1685195286842906,-0.4246975065855402,0.8762324473993389,-0.924846205842626,0.8603945758295748,-0.6518952658228688,0.0404375009979549,-0.0547561016786072,0.308670483900129,-0.0558709909990725,-0.6734638212394113,1.2016665697720728,-1.0876820218539969,0.4513768413736622,-0.3728016066826168,-0.7371274455675391,0.3098184707346213,-0.7143018550105907,-0.4571591936098118,-0.6996544575063163,-0.7267760484897499,-0.0245869170317987,-0.6389675503032002,0.1615750753255476
13,4,-0.1341096710058935,-0.2367633407966045,0.6483113874051545,-0.3606508734761265,-0.4778128815072152,-0.1809000807039487,-0.1685195094544323,-0.3961283842334686,0.8534121715366725,-0.90226161018956,0.9188214594536772,-0.6728883025789425,0.1066234156185751,0.008798891553077,0.3416996357203157,-0.0104462056235206,-0.6647970826777989,1.6234004692877098,-1.0142181904406278,0.4008096348750027,-0.4348353145470071,-0.7252833324344895,0.2515870369078239,-0.6659196554179191,-0.4842613018521383,-0.6662857638357204,-0.7123015504412621,-0.0590494655583641,-0.649886916514107,0.1772842228174994
13,5,-0.1341095772968195,-0.2367627248363162,0.6477494654157696,-0.3518689175862123,-0.4588481908067975,-0.1809016531020463,-0.1685195942326828,-0.1857557560045769,0.9523000336082356,-1.005505476032147,-0.0259302248077402,-0.821660873562624,0.4322882000586808,0.0507837052637047,0.2349400544432555,-0.0769546065219879,-0.8617684136235169,1.040880520581734,-1.1449025940603883,0.2601008863569962,-0.0442527094749189,-0.750999660264467,0.1335917631008925,-0.828331476749966,-0.4587534352711249,-0.7824344860352976,-0.7821784375718895,0.2988910952743703,-0.8051845692915057,0.2035693879167085
14,1,-0.1341096777114822,-0.2367741326883479,0.5190693298466204,-0.6419369206300826,-0.5496299889137123,-0.1809047923517124,-0.1685197402538458,-0.7476151622619872,0.180214033587937,-0.221497369790005,1.4027724389061444,0.1736391293520427,-0.8259962903992729,-0.6872245797781565,0.5379240061796149,-0.0307154325640053,-0.0344888236515061,0.2791236645816042,-0.2068543748575324,0.7349929126052666,-0.8851540827477677,-0.308143402775995,0.7373597875155811,-0.1808608956979305,-0.8334002256797485,-0.1554880684165842,-0.3314725155793428,-0.7780635461807947,0.193330807550664,-0.2266842488839844
14,2,-0.1341096735638004,-0.2367740258185351,0.4514513837906335,-0.6243730088502538,-0.7392768959178826,-0.1809049617046257,-0.1685196816222305,-0.7155831159884523,0.1307701025521513,-0.1666490660611307,1.3068641582401648,0.2588574383755562,-0.6417286871941336,-0.7122613952936686,0.7386996377164986,0.1365056896949991,-0.0100643786142364,0.1394243103670476,-0.1883961257586957,0.6492485189771103,-0.7220284065117778,-0.3220561795042004,0.5534710491151682,-0.1686416694204356,-0.8142693257439877,-0.1201942578034541,-0.3709030447459112,-0.7365518400010665,0.2746194226763319,-0.0880897419972445
14,3,-0.1341096941371174,-0.2367747573805259,0.4370287193964202,-0.703498431418382,-0.720933998355184,-0.1809046879977189,-0.168519775799301,-0.4411463952124907,0.3855965163519601,-0.4118532474372737,0.5307787606671899,0.0205529206787569,-0.0182272869612321,-0.1306369117794667,0.5186786736229704,-0.0221191086383534,-0.2180661040929133,0.5585223730107175,-1.0086807157109774,0.1567678991640836,-0.3130654435539444,-0.4714867027307554,0.0419879286014275,-0.358707529169971,-0.4842613018521383,-0.3159144802944528,-0.5041682509164657,-0.1342404805254155,0.0671514646690294,0.1026325838909571
14,4,-0.1341097160169031,-0.2367746799861657,0.2461625503353386,-0.6947164755284677,-0.6938859968644255,-0.1809047240443322,-0.1685197838148684,-0.457595283839441,0.3475627232475076,-0.3731367977463043,0.915514277361745,0.0513235361979335,-0.0468075682746825,-0.1841771788049463,0.6299895159776162,0.0111803356210153,-0.1518837368951527,0.3133895439172501,-0.8610147229202876,0.134782157208145,-0.4738935750542158,-0.3646868743769226,-0.026289278897244,-0.2607063661913583,-0.6436854679834635,-0.2267173952903574,-0.3778907334589743,-0.1914169814899439,0.0986963003894374,0.0617888004118828
14,5,-0.1341096710976113,-0.2367740258185351,0.4816078638876249,-0.6243730088502538,-0.4221623956814012,-0.1809047312919012,-0.1685196742878824,-0.7181803089295499,0.2030343094506034,-0.1827809200990349,1.0907949282340526,0.1843752942683909,-0.7575540377802211,-0.6013290434710924,0.3166026817782048,-0.0498988080612507,-0.0226705437947627,0.3792854657165693,-0.2769957214331097,0.6140713318476088,-0.8277154643548136,-0.286523840105052,0.5218013219462083,-0.1776947803871625,-0.8349944673410581,-0.1311032538111479,-0.34295228989366,-0.7146211273023433,0.2103164883231926,-0.1742466720446528
15,1,-0.1341096232188924,-0.2367664957774874,0.219002987515067,-0.3694328293660409,-0.175621416575979,-0.1809018079134601,-0.1685194197105542,-0.1892186799260417,0.7164905163606571,-0.7506221822332612,0.323528682906229,-0.7549432772967464,-0.0182272869612321,-0.2515839898082478,-0.0391758984581381,-0.1292564510380617,-0.78297988124523,0.711400911585138,-0.5184296196458872,0.3898167638970334,-0.0488477989463553,-0.87179338940906,0.155215716597978,-0.7832143335715235,-0.382229835528085,-0.810027828878291,-0.8360834647869457,0.0231907070618484,-0.7505877382369527,-0.2274365179188103
15,2,-0.1341096390595719,-0.236765539486468,0.1223524053408586,-0.343086961696298,-0.4401943966752397,-0.1809028351455089,-0.1685187989508209,-0.4454750501143198,0.5263215508384116,-0.5570399337784111,0.8890568206263008,-0.4290239851933206,-0.3604385500564914,-0.5031076902948529,0.3778496522794179,-0.0923375019678919,-0.5355838895774089,0.3133895439172501,-0.5217521044836774,0.2732923315305591,-0.4876788434685248,-0.6523122381661473,0.1000490950778542,-0.6032899369267916,-0.6660048512418542,-0.6239331910999618,-0.6324422508634033,-0.335533093510126,-0.4242200148219527,-0.2795643369202726
15,3,-0.1341076750068968,-0.2367591805835245,0.002850328931663,-0.2463537175688915,-0.2682685940960494,-0.180901863007858,-0.1685180046978542,-0.5640801944244356,0.3475627232475076,-0.415079618244855,1.121661961092065,-0.1780661302736829,-0.7094188271470416,-0.8555490163978297,0.2125738571476955,-0.1796580555284654,-0.4284314855429402,0.3239328914051363,-0.2699815867755519,0.3106680928556544,-0.6622922433831057,-0.6980256474159648,0.197271752139554,-0.5227518787091328,-0.8413714339863141,-0.5315275778583108,-0.6474158695342503,-0.544658103887239,-0.1718613290586836,-0.4248407628810536
15,4,-0.134109669385546,-0.236768163185097,0.3755919152236678,-0.4309943401543404,-0.5095243315308626,-0.1809036728025011,-0.1685194627807701,-0.380545226586884,0.6746533439457602,-0.7086793617347105,0.8240155728183433,-0.5405075548157569,-0.2446131994704038,-0.4846189649910903,0.3459908247363241,-0.1579410266636596,-0.6151603072794785,0.7535743015367027,-0.6077675452842554,0.5679012737401365,-0.3015777198753535,-0.724309843683828,0.4644212248712646,-0.671410886660032,-0.5017979601265825,-0.6739862316058572,-0.7118024298189005,-0.192200221229184,-0.5370534656680312,-0.289166829894226
15,5,-0.134109670376098,-0.2367675712907491,0.0034122509210479,-0.3958226068152334,-0.111265826822105,-0.1809038318119643,-0.1685195420375736,0.0410657608512652,0.8039682405008868,-0.8216023400000458,-0.1019954129221356,-0.8619214919989293,0.3540684827797642,0.1794344188357195,-0.1420343988115546,-0.1640941848420209,-0.8483743631192078,0.9907996200142511,-0.6694180972743673,-0.1532310624146515,0.203882121982643,-0.8193466829671662,-0.3080817437608396,-0.8160133093690097,-0.2929523024945437,-0.822220236181009,-0.7966529356203762,0.3521513975426968,-0.8488620341351492,-0.0075527041511825
16,1,-0.1341097252600171,-0.2367745989712657,-3.066180269759039,-0.729844299088125,1.5675756450180929,-0.1809047731912422,-0.1685198779271832,2.1041026870629898,-3.516670656164429,3.230719394321484,-1.0996620106544368,2.621388871664093,0.8617445324265776,1.9909443168273036,-1.2609944437434757,-0.5078566542478424,2.541108299794687,-2.098401193937831,1.3805550476423836,-1.692232999330357,1.5111850766062795,2.4398530922165853,-1.4487027238945107,2.4731847341049926,3.4359789433172336,2.496039667100837,2.408699701185973,1.431455758215582,2.608937265986581,-0.6566281278468081
16,2,-0.1341097253496967,-0.2367745989712657,-3.0684279577165783,-0.7210623431982107,1.5675756450180929,-0.1809054683055412,-0.168519877998106,2.1041026870629898,-3.493850380301762,3.224266652706321,-1.0996620106544368,2.6278113988908367,0.8617445324265776,1.982855499506908,-1.2609944437434757,-0.5078566542478424,2.5387446438233403,-2.3013606330797343,1.3805550476423836,-1.681240128352388,1.5111850766062795,2.4268326801764863,-1.4488729912448814,2.4761034966571067,3.4104710767362203,2.5088737800510663,2.4032093743399945,1.431455758215582,2.610150528898904,-0.6551678408968521
16,3,-0.1341097254821779,-0.2367745989712657,-3.0684279577165783,-0.729844299088125,1.5675756450180929,-0.1809047279860483,-0.1685198781319858,2.1041026870629898,-3.4748334837495403,3.2210402818987403,-1.0996620106544368,2.638355846576536,0.8617445324265776,1.9944109528217595,-1.2609944437434757,-0.5078566542478424,2.5158959694336365,-2.061499477730212,1.3805550476423836,-1.6790415541567945,1.5111850766062795,2.429347526115696,-1.4493837932959936,2.438604818445199,3.38655745181652,2.461387562135217,2.397219926871656,1.431455758215582,2.623496420934463,-0.6599469618239809
16,4,-0.1341097252049864,-0.2367745989712657,-3.067116806408013,-0.7210623431982107,1.5675756450180929,-0.1809057336502445,-0.1685198781417505,2.1041026870629898,-3.5204740354748734,3.2533039899745484,-1.0996620106544368,2.636246957039396,0.8617445324265776,1.9909443168273036,-1.2609944437434757,-0.5078566542478424,2.5568660062703463,-2.317175654311576,1.3805550476423836,-1.6790415541567945,1.5111850766062795,2.4485333669099845,-1.4493837932959936,2.487877487969025,3.4455443932851124,2.5050235461659978,2.408699701185973,1.431455758215582,2.6210698951098164,-0.6495036975758104
16,5,-0.1341097254210328,-0.2367745989712657,-3.069177187035758,-0.729844299088125,1.5675756450180929,-0.18090498274319,-0.1685198780160937,2.1041026870629898,-3.482440242370429,3.21781391109116,-1.0996620106544368,2.624264630123829,0.8617445324265776,1.9863221355013632,-1.2609944437434757,-0.5078566542478424,2.5426840704422524,-2.024597761522599,1.3805550476423836,-1.7032258703083267,1.5111850766062795,2.437906114715262,-1.4487027238945107,2.49549595293556,3.448732876607742,2.513365719583645,2.4186821136332046,1.431455758215582,2.612577054723551,-0.6508312311666794
17,1,-0.1341096935277037,-0.2367749692459899,-0.0177534773457846,-0.6947164755284677,0.1918583278157088,-0.1809048344212633,-0.1685197702539561,-0.6679679120683328,-0.3256354147012278,0.294721959422921,0.6476325279153949,0.2856978506664266,-0.9425737536515042,-0.4946336911972951,-0.2521749168891071,-0.0364161526410172,0.0364208554889528,-0.3877430640275054,0.3930387208546453,0.200739383075961,-0.6829701460045691,-0.3859008167350902,-0.0021113151445975,-0.1379699273473714,-0.1159914780887706,-0.1439373667613789,-0.3714021653682727,-0.8524713214086043,0.2952448921858303,-0.204337433437687
17,2,-0.134109722924271,-0.2367760394349284,-0.3498493730722788,-1.0111742560215304,0.8553116057614464,-0.1809049446386582,-0.1685198634047009,0.7674140533781797,-0.4131131388414575,0.4528141289943884,-0.7854797119210581,-0.2539861536107163,0.4195022847342423,0.0943092460829795,-0.8825895941499963,-0.3513130711807007,-0.3039456043852469,-0.3798355534115872,0.279705071387791,-0.2367768818472177,1.0355933163126183,-0.3413231443610443,-0.4403794749989143,-0.3426295998574779,1.035051001379423,-0.3159144802944542,-0.3674092003893802,0.7046092802007519,-0.2313112117625297,-0.3403211242623841
17,3,-0.1341097187011768,-0.2367759029618793,0.1673061644916532,-0.9496127452332308,0.7328183576308834,-0.1809045081809293,-0.1685198532115964,-0.1433349379666521,-0.7440071388501545,0.7206029060235974,-0.1185313233817876,0.3133051318798932,-0.698889249821034,-0.8355195639854198,-0.6968981421845359,-0.3479650292307096,0.0206631490132954,-0.2164136673492754,0.6603141678057939,0.7130071706493278,0.3761979771615056,-0.1940018467609225,0.6832147700976816,-0.0846901431333556,0.478660661581087,-0.0849004471903225,-0.1992055506535126,-0.3989755123885756,0.3267897279062383,-0.538035127062497
17,4,-0.1341097194593771,-0.2367759465361394,-0.1559862867344776,-0.9672205667925092,0.7732349115825916,-0.1809048974731578,-0.1685198545583597,0.301650785941374,-0.6070854836741391,0.6109062985658488,-0.2199515742009815,0.0170061519117496,-0.1859484115112163,-0.0844150985200598,-0.7161434747411805,-0.3468791777874694,-0.0990954202016994,-1.104690693204098,0.500096565627896,-0.0411037784393632,0.4060660587258416,-0.2819403305706869,-0.1681219817560809,-0.164634554730245,0.8628729019575893,-0.1644719474817453,-0.2810613327208188,0.1171794757706627,0.0222607369130627,-0.432982968905051
17,5,-0.1341097210817627,-0.2367761131661544,-0.3140736730814384,-1.0726918570303805,1.1926343829737818,-0.1809052238824796,-0.1685198624665149,1.297241413362055,-0.6679395526412579,0.7270556476387593,-1.1812391689220512,-0.187172698729514,0.8594881944281472,0.5422756529220634,-1.109762539936872,-0.3917610374414016,-0.1377018010670609,-1.5527829614394686,0.3764262966656929,-0.4280528368638838,1.3044060503916444,-0.1171367974899339,-0.5828932472592342,-0.1254538777594922,1.3985381001588548,-0.1137772013283386,-0.1572794183751363,1.2027497543574674,-0.1621552257600973,-0.3802798853475457
18,1,-0.1341096024886361,-0.2367701529059283,-0.0138200234200901,-0.4177774965400193,0.2524831587432711,-0.180904093484566,-0.1685193780056032,-0.648921830500285,-0.3598658284952274,0.3560230047669634,0.5054236979623915,0.3701492907673435,-0.9380610776546436,-0.496174418305942,-0.3225244095454894,-0.0558709909990725,0.1553915393801649,-0.5801591556815174,0.4687175421598745,0.2095336798583367,-0.6714824223259783,-0.2466108013279266,-0.0038139886483047,-0.0545131065775991,-0.0426563616683569,-0.0540985761097707,-0.2381369591977194,-0.8556042803655648,0.3850263476977638,-0.2307996030156788
18,2,-0.134109709778056,-0.2367748312821302,-0.3683927987219816,-0.7386701647574888,0.7918887057141494,-0.1809047924256955,-0.1685198194096613,0.7578910125941554,-0.5081976216025761,0.5302470283763288,-0.8703640522806048,-0.0785648875668139,0.5398403113171907,0.1775085099499115,-0.8515109827916312,-0.3177421640605217,-0.1077621587633117,-0.7541243892317256,0.1416373681284965,-0.3071312561062223,1.0011301452768469,-0.0214509657061544,-0.4529792589263499,-0.0913191970652758,1.022297068088918,-0.0611573382323976,-0.0569561732804498,0.7641355003830009,-0.0553880894756352,-0.3408521376987317
18,3,-0.1341096849938739,-0.236774234702378,0.1116758875425448,-0.6683266980792751,0.7741676012891701,-0.1809042822664233,-0.1685197736042901,-0.0792708454195823,-0.9379794836828445,0.9012796712481236,-0.0259302248077353,0.5559232872662959,-0.6424807998602768,-0.7808237516284552,-0.7101618173249257,-0.3390972424442475,0.2263012185206221,-0.8463786797507667,0.7374696490389299,0.7481843577788344,0.3899832455758144,0.0069424561881419,0.644564081563521,0.1217999397907886,0.6492445193416075,0.1275041221359756,-0.0075432316666489,-0.335533093510126,0.551243366686072,-0.5459560774880163
18,4,-0.1341096771204121,-0.2367745140802586,-0.170034336469101,-0.6947164755284677,0.5108382074653458,-0.1809046931987765,-0.1685197755503001,0.2808732424125945,-0.6375125181577027,0.6334908942189147,-0.1868797532816774,0.0964729440157907,-0.1182582715583082,-0.1005927331608524,-0.608603677279391,-0.3471506406482797,-0.0147916905569331,-1.1916733099792045,0.4155577847552255,0.0534349119711723,0.3693053429543506,-0.0830646912167781,-0.1391765321930533,-0.0579760451987513,0.9553389183137604,-0.0399810518645198,-0.1143550448520369,0.1344107500339452,0.11446871824964,-0.4527189682893059
18,5,-0.1341097043279817,-0.2367752633190021,-0.3024606186341494,-0.7914058098764244,1.2268330055483048,-0.1809050897944687,-0.1685198020127477,1.2262514729720568,-0.7402037595397101,0.7689984681373099,-1.2363588704542212,0.0135552417600662,1.030217769642705,0.585801193741338,-1.1334290975403127,-0.3572852541185225,0.0884212868586215,-0.6697776093285919,0.0678043717331515,-0.3664927593872562,1.318191318805953,0.1838334745896096,-0.5530964609443523,0.1130931226861765,1.479844424885834,0.1499638197988776,0.1307131807275211,1.3194524755042452,0.0477392580718543,-0.330408873450561
19,1,-0.1341097217013673,-0.236775363203303,-0.3676435694028018,-0.808969721656253,1.0194649941191545,-0.1809050934256678,-0.1685198686373172,1.0219389616057275,0.8838392060202277,-0.8829033853440749,-1.0996620106544368,-1.3117859737169817,0.8617445324265776,1.4216456501822765,-1.0096347962300063,-0.5001652065248902,-1.0713459097497593,0.8300135708239126,-0.4305683539354274,-1.4965598959225035,1.1045196583841637,-0.6435914014414706,-1.295121573860092,-0.916389058830698,0.1853201958994427,-0.799760538518107,-0.7567232858314473,1.4173574429092597,-1.2819968938346085,0.4266835334221178
19,2,-0.1341097244284426,-0.2367754098443732,-0.3103275264855389,-0.8177516775461674,1.2840379742184151,-0.1809048121709414,-0.1685198695485217,1.1154379074852347,0.9218729991246802,-0.9151670934198832,-1.0996620106544368,-1.3922113519742678,0.8617445324265776,1.423186377290924,-1.1366799983100162,-0.5217012601491562,-1.1438313595377838,1.2148457541319364,-0.3423379232429893,-1.4064183539031594,1.3021085056559258,-0.7757424993437825,-1.2898432859985989,-0.9938599428410502,0.2586553123198529,-0.9614703616909984,-0.8091309511794176,1.4635685875244269,-1.3996833963299775,0.3820341536492189
