f_id,i_id,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ic.eps.max,ic.eps.s,ela_distr.kurtosis,ela_meta.lin_simple.intercept,disp.diff_median_02,disp.ratio_median_02,ela_distr.skewness,disp.ratio_mean_02,ela_level.lda_qda_50,ic.m0,pca.expl_var_PC1.cov_init,ela_level.mmce_qda_10,ela_meta.quad_simple.cond,disp.ratio_mean_10,nbc.dist_ratio.coeff_var,ela_level.lda_qda_10,disp.diff_mean_25,ela_distr.number_of_peaks,ela_level.lda_qda_25,ela_meta.lin_simple.adj_r2,ela_level.lda_mda_25,ela_level.mmce_mda_25,ela_level.mmce_lda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ic.h.max,disp.diff_median_10
10,1,-0.1254661275689624,0.682425349507488,1.5861925841210875,0.0653615963180547,1.4962160184098487,-0.2783380637921099,-0.1411206254505785,0.6178501215969322,0.6176605249144429,-0.072766586981953,0.6156637012636851,-0.3725752096353326,-0.9959016794853788,0.4409092999737943,-1.2370497677199843,-0.2117051689912718,0.6403446458791516,0.2732108045438695,2.8402126951061426,0.7401360853477813,0.5311847251745772,0.823428728736118,1.2063651294645132,0.4961574237744487,-1.247451445224138,0.8408482959626846,-1.98378867616287,-0.979359284748622,-0.6801199979872903,0.6445386383790142
10,2,-0.1041904552712599,0.6840211597399568,1.5774781496177293,0.0325448728124932,1.4920919301245683,-0.2648541334872273,-0.1459643529988196,0.7301574366337311,0.7300598216413472,-0.0301184723161663,0.7572405274655138,-0.3451075636633622,-0.8942263345013697,0.4409092999737943,-0.9949926840283466,-0.2135811566115411,0.7332120957493761,0.2786125482939848,2.6510404254310758,0.7108937205442629,0.6610173360036449,1.3368101790803923,1.041509811170396,0.696892547375825,-0.942643409744688,1.5365817912123192,-2.0163954302585174,-0.4155780408099173,-0.6963619614547684,0.7293277340819945
10,3,-0.1318732800708984,0.692319372948793,1.5254083195752768,-0.0462280417332308,1.4633464192405985,-0.2389090349830271,-0.1584817376396092,0.8664141980316897,0.8662877692743567,0.1104226795149157,0.875298076350427,1.726330293670106,-0.5443046926732857,0.4409092999737943,-0.4953335663162501,-0.1956954679280737,0.9267450256316018,0.257005573293519,0.8302890701222583,0.8972504095377836,0.1416868926873739,2.254605901030659,-0.0193768536685384,2.191784115827869,-0.71441649760709,0.6559461508287783,-1.252978582074177,1.3818013686741393,-0.5089546906761848,0.911262957002248
10,4,-0.1303138628903793,0.6784358239263167,1.620876900552363,0.1265403375017327,1.5824730689139237,-0.2299176819270335,-0.1311861142877649,0.5586142128456619,0.5587632934295452,0.109879583608312,0.5723144450325068,-0.5334320628833255,-1.0540018766190973,0.4409092999737943,-1.556831603055726,-0.2098813924511872,0.5169939872728978,0.3461343451704247,3.3229193859146027,0.5909662186477522,0.2715195035164416,-0.3820908968671618,1.2548036941027243,-0.1661784683595995,-1.7092128721071849,0.0228913488448765,-2.170155720214141,-2.0322487601838195,-0.83379396002573,0.4949854578645186
10,5,-0.1325189965260876,0.6947130882974959,1.508066161359639,-0.0462280417332308,1.438683960937578,-0.2115561750352075,-0.1607168275945171,0.7743009427964603,0.7745699431452016,0.1373964428762268,0.7807598047824306,3.2218690241950894,-0.5548683648794154,0.4409092999737943,-0.5641754892010279,-0.2098639887577923,0.9125667890101932,0.2408003420431782,0.9881019098579013,0.9250560107526896,0.0118542818583062,1.875748364644212,-1.0277199907643275,2.098257751064716,-0.8046457419405592,0.6747497588084986,-1.327764715321076,1.0905766201495106,-0.2928116383782218,0.9153451906275056
11,1,-0.1329355551399813,0.6987026138786672,1.490680647748462,-0.0854533249022373,1.438683960937578,-0.2275195286263081,-0.1671378884708469,1.8320445382976167,1.8320225267519217,0.1529199342066458,1.8442000693473088,4.313773768623977,-0.1494874439691481,0.4409092999737943,-0.815115401651992,-0.1305611011760725,1.803668960665712,1.2023107295636817,1.303727589329188,1.6916116430298926,1.2452640847344498,2.2421785874760998,-1.0988179517417709,3.095182187784556,-1.218638745352946,0.4365707243987139,-1.5263966852248383,0.7986051415004594,-0.902509959311208,1.7914256257992895
11,2,-0.1335702158708923,0.6987026138786672,1.4863451081945522,-0.0854533249022373,1.4304768200713482,-0.2266689486933972,-0.1674143489593486,1.7951283798533446,1.795155557425497,0.1512604744920238,1.8146856821260808,5.821686103244959,-0.1243987224795903,0.4409092999737943,-0.8661916670181173,-0.1420900908470542,1.73277777755867,1.23742206393943,1.4233250913653717,1.6317746653394565,1.115431473905382,2.3435629986217683,-1.2613744906971252,3.794064474619124,-1.3642187025968624,0.4365707243987139,-1.5972939395428989,0.7986051415004594,-0.8800210868177779,1.7295853029085666
11,3,-0.1287887135327314,0.6907235627163246,1.5167372404674575,-0.0708386572290216,1.471553560106828,-0.2458376456106253,-0.1609311887684748,1.68540732159815,1.685453843820038,0.1100606155771799,1.6869437249342023,0.3762472283161802,-0.418861085225485,0.4409092999737943,-0.9639027833707052,-0.1526793680931786,1.5860330285270934,1.1185837014368956,1.6625200954377382,1.432149042027576,1.050515168490848,4.775454860708013,0.4075393092445136,2.3385998048834047,-0.427047727839151,0.4397046590620002,-1.7366952919151173,2.280117708353955,-1.2136060288036532,1.5926098151854042
11,4,-0.1315398309029476,0.6884894283908686,1.5340793986830954,-0.0630102460645055,1.479760700973058,-0.2540231860985981,-0.1585444223975362,1.6568167843001385,1.6566796238579506,0.068559036714223,1.665730259118945,-0.3885906901141971,-0.4531930198954091,0.4409092999737943,-1.0216411703063253,-0.1774919007847485,1.5151418454200511,1.0618653920606864,1.972178595932697,1.2960790786354814,1.050515168490848,5.115485818587844,0.6574494630728462,1.68769591306208,-0.2253588287408086,0.5775977842466121,-1.8728060544244725,2.0994090182438025,-1.2335961376867026,1.5254184563264386
11,5,-0.1331810458184197,0.6972663846694456,1.4863451081945522,-0.0854533249022373,1.4304768200713482,-0.2075897865059492,-0.1672765711285583,1.8276514445863987,1.827526554882845,0.1799540415575796,1.8488116923506264,5.365354604669093,-0.1177964273507593,0.4409092999737943,-0.8595295454486228,-0.170554962634477,1.802251137003572,1.2536272951897751,1.4041539418882336,1.6792723792688704,1.050515168490848,2.3177254201580526,-1.2346101312529607,3.1557627878669448,-1.2315286374005845,0.4365707243987139,-1.5862255918223571,0.7986051415004594,-0.902509959311208,1.801410548585392
12,1,0.1054414655113822,-0.9491310321683466,2.1937750972059598,3.084050835081279,2.48205777926137,4.455220532842652,1.3495774340617477,-0.942052427636587,-0.9419921164680872,4.013426670313761,-0.9716569364779936,-0.219221499296616,-0.6737096771983879,0.4409092999737943,-0.164448195031351,-0.2287564811041545,-0.8660929951454943,-0.6991030704768636,0.0694102700130789,-0.6030688389941797,2.673422803854195,-0.2103552530567006,-0.8610584887040403,-0.1836415239554144,-0.3648729544328952,0.2391328406116485,-0.2445623613729971,-0.4887575930032854,-2.1194078375668024,-0.8389119618479516
12,2,1.5049652179274462,-0.1649498839333062,2.289243678183046,6.393728147976022,2.457395320958349,1.1374167650105496,1.8343426439734285,-0.8446603743128763,-0.8435303325353185,1.8827256547312656,-0.8891088847186219,-0.3480912696155891,-0.8902649574240711,0.4409092999737943,-0.4931128591264188,-0.2241428925128681,-0.5952886756765934,-0.4560246017216801,0.0254816758469221,-0.1847170881923986,0.2715195035164416,-0.2412480099154917,-0.2651820443919379,-0.197683981032461,-0.7227570159908562,-0.5286811518935728,-0.1428532201572157,-0.9300750965367632,-2.3867755438775777,-0.5667262766179545
12,3,10.218186700859793,-0.7507718202725073,2.40205441737577,4.45688524281234,2.839396692577014,4.996631533993373,8.435356379383322,-0.644491185051705,-0.6457075702959659,4.258785332119333,-0.6732849281633909,-0.2545871904362456,-0.949685613583553,0.4409092999737943,-0.8839573245367696,-0.204801689441552,-0.4152250705847057,-0.3641949579697216,0.2103372628582628,0.0081472947024832,4.8156608825338125,-0.1082687338006045,-0.7981704539364637,0.0698428294353819,-1.1488816825069028,-1.105325129938315,-0.3184510610209334,-1.2018848618264155,-3.533708041042501,-0.3867218398718093
12,4,2.492241147732928,-0.8272111304077502,2.323971350009861,3.756472314204951,2.761346782939169,5.503023436141026,5.383492473798195,-0.8655629976162557,-0.8646614003199772,4.480443892000623,-0.8997156176262496,-0.2899967596045844,-0.788589612440062,0.4409092999737943,-0.3421047702178741,-0.2095607294003862,-0.6321520908922543,-0.480332448597198,-0.0278420511755797,-0.2513153062998334,5.205158715021016,-0.164226750201642,-0.8433250480907287,-0.189672579238505,-0.4702667776459386,-0.3124396601267999,-0.1018704191379151,-0.6500512998784647,-2.96024179246004,-0.6202918016196423
12,5,0.3714407238361902,-1.017431710118,2.2979147572908647,5.028806790404305,2.601163911082529,5.263088956005013,2.49219319553657,-0.8541551252371236,-0.8543206650211022,4.1666400599655935,-0.905710727530562,-0.1650321338407319,-0.6288140703223343,0.4409092999737943,-0.4176088146721464,-0.2299300121497723,-0.6349877382165358,-0.5640594767239838,-0.0658034663654087,-0.3391269162156011,3.387502163414068,-0.1269448095379647,-0.9344552290202456,-0.1472751607558826,-0.3519830623852583,-0.531815086556859,-0.0342637546827183,-0.4342462939204704,-2.2980694357090505,-0.610527540110581
13,1,-0.1341094860596334,0.6977451277391861,-0.323395812398336,-0.2367620027093067,-0.4179764815252538,-0.3132476549333696,-0.1809010900156595,-0.8050871027368185,-0.804415377274356,-0.4552720512023356,-0.8084054821605757,-0.1975457531142624,-0.9272378101455276,0.4400748010888776,-1.0371861206351458,-0.2319167307692666,-0.6278986199058323,-0.7747274829784813,0.6687943539969657,-0.4982696125307032,-0.6373087722870325,0.0919022884821532,1.2442949885540957,-0.1058679155286926,-0.7864482472850695,-0.8890836381715361,-0.731270516543813,-0.9218610651681184,0.5780074798395878,-0.6300008978094435
13,2,-0.1341094599812116,0.6980642897856798,-0.3060102987871591,-0.2367606198761409,-0.4097693406590241,-0.3145403986856561,-0.1809008816001832,-0.6604692920175085,-0.6614434718377329,-0.4520134757627141,-0.6594500591534396,-0.2795537887717905,-1.003824433639976,0.4400748010888776,-1.1149108722792498,-0.2330312632942757,-0.4676845460839174,-0.5910681954745598,0.7002807451912051,-0.2848679618691886,-0.6373087722870325,0.0391739693890802,1.443467798405454,-0.1098286085504237,-0.9873789174394346,-1.1272626725813208,-0.717509868026384,-1.1638016254808872,0.5580173709565412,-0.4717315968518306
13,3,-0.1341094538300059,0.6840211597399568,-0.3407379706139738,-0.2367632637219626,-0.4344317989620447,-0.3111642506442559,-0.1809019393772084,-0.7649469803593126,-0.7644012276395783,-0.4625736739466726,-0.7705901735333771,0.1856410716033375,-0.5284591843640913,0.439240302203961,-0.4509194225196196,-0.2326367215650134,-0.6789402717429033,-0.9016684611061828,0.3781800417243292,-0.6573277933405927,-0.6373087722870325,0.4359352625914179,0.3748638029292453,-0.033225204880123,-0.1055586555921692,0.1388469313864826,-0.5302453903761499,-0.0168241543685021,0.7529209325662672,-0.7003918451855027
13,4,-0.1341096692709927,0.6817870254145006,-0.3407379706139738,-0.2367632637219626,-0.4344317989620447,-0.3110444118520887,-0.1809000650808362,-0.7513779892996617,-0.7513629092192567,-0.4721683682966692,-0.7604446029260801,0.20121777179511,-0.5509069878021197,0.439240302203961,-0.510878516645071,-0.2324193929437447,-0.6761046244186204,-0.8827623579807794,0.4104282004474613,-0.6667935299243902,-0.6373087722870325,0.4020936516688331,0.3187079076537593,0.0119627018678099,-0.1389207291272335,0.1012397154270426,-0.5514846522182695,0.0488880965806435,0.7179382420209303,-0.6916757247423859
13,5,-0.1341095755619187,0.6813082823447602,-0.332066891506155,-0.2367626477616851,-0.4344317989620447,-0.3106814518321339,-0.1809016374789294,-0.8132001548325368,-0.8143065153863235,-0.4308478214025801,-0.7830415556423335,0.2272813208483853,-0.5297796433898575,0.439240302203961,-0.1333582943737092,-0.2317257687434911,-0.8263939326055504,-0.9691902579826226,0.3061930102439517,-0.8034551018529722,-0.6373087722870325,0.4222441544380899,0.2049183303850113,-0.0541988747451994,0.2075898982710466,0.6434104121756322,-0.5332368357060255,0.3722222404554257,0.7754098050596946,-0.8667704480743703
15,1,-0.1341096214839915,0.3160273201327117,-0.3494090497217927,-0.236766418702791,-0.2947462614188137,-0.16705810306319,-0.1809017922903428,-0.8634373071108272,-0.8628630115723469,0.199218860244601,-0.8918758585206117,-0.2000906787793969,-0.4663976101530712,0.4400748010888776,-0.1377997087533724,-0.2319499283144174,-0.8037087540112963,-0.7558213798530727,0.0385586850929166,-0.7557883569131328,-0.377643550628897,0.0741389532883485,0.2257715429580718,-0.1062279785306681,-0.0593066900094667,0.2767400565710945,-0.2607161661543274,-0.0750691040734277,-0.020446404846682,-0.797758633679817
15,2,-0.1341096373246711,0.2336835121373349,-0.323395812398336,-0.2367654624117882,-0.1879713587491644,1.2684122732370466,-0.1809028195223888,-0.6783959486132874,-0.6794273593140386,1.4347017037781231,-0.69495955627898,-0.2517789965988558,-0.701439316739484,0.4409092999737943,-0.5619547820111963,-0.2288232242683238,-0.5867817337037476,-0.5937690673496171,0.4457234292861652,-0.4675059686333601,-0.1179783289707615,0.1022934885164739,0.1725712211181376,-0.0695015523291607,-0.4065755463517255,-0.1181357110030225,-0.5152881637267699,-0.4148313106854948,-0.4239967279232286,-0.5769870260003581
15,3,-0.1341076732719964,0.131870819305842,-0.2278838760257105,-0.2367591035089546,-0.0647411386427242,0.9485900860903972,-0.1809018473847405,-0.6936654920772816,-0.6929152749212657,1.5865573536634463,-0.7360030010085,-0.395830564851218,-0.8466898095737806,0.4409092999737943,-0.7307285284383935,-0.2273298133381079,-0.4769003998878319,-0.4749307048470834,0.2843556744156885,-0.2459063139662348,-0.377643550628897,-0.0737250147675927,0.2663285784348118,-0.1563667515557655,-0.6090226743940479,-0.6665742770781846,-0.3498612369846306,-0.7613140884173611,-0.7613298153246751,-0.4819923462342347
15,4,-0.1341096676506452,0.4494370555670814,-0.4101933142676034,-0.2367680861103718,-0.3686926006235441,-0.2339005999448666,-0.1809036571793787,-0.7505631412725808,-0.7509133120323492,0.0362900882635269,-0.7595222783254167,-0.2613005288287559,-0.5654320370855479,0.439240302203961,-0.3820774996348417,-0.2321459374112774,-0.6512927103311568,-0.7207100454773242,0.414617921856372,-0.5678258733205751,-0.5074761614579647,0.0834769911570283,0.5239560629004189,-0.1347629714372317,-0.2678196496036175,0.3143472725305344,-0.5819973945830034,-0.2998348715244877,0.2056917018928069,-0.6478744612497594
15,5,-0.1341096686411972,0.1323495623755825,-0.3754656424407886,-0.2367674942160341,-0.2865391205525839,0.0636529224480916,-0.1809038161888415,-0.8276902784445404,-0.827344833806644,0.5550975390440025,-0.8448373038867794,0.0179392458767068,-0.3924519047101581,0.4400748010888776,0.1064780821280971,-0.2325487894041357,-0.8611306123280019,-0.8152405611043452,-0.0618676674661289,-0.8428393272819885,-0.377643550628897,0.1068571912342498,-0.2210126413828568,-0.140884042470816,0.2591494664615988,0.6058031962161923,-0.1987932478258956,0.2945623075155244,0.0245313401401782,-0.8549650697526802
16,1,-0.1341097235251163,-2.48286424659386,-0.7052701363066817,-0.2367745218964294,-0.7465904018090943,-0.2995894762697612,-0.1809047575681168,2.059564278728634,2.0599683005140843,-0.2873347280825841,2.080776329417467,-0.6256636792301015,2.696101756557322,0.1254687214752495,1.3700604731422432,-0.2180776618555134,2.163087259018416,2.577054513967996,-1.1543692651533457,2.207663317857302,-0.6373087722870325,-0.8114300063933158,-1.3209785549807551,-0.4828538785971071,1.3039889512642917,0.4365707243987139,1.416587230307113,0.7986051415004594,1.4725648523560206,2.15623388206722
16,2,-0.1341097236147959,-2.4847792188728217,-0.6965990571988627,-0.2367745218964294,-0.7547975426753241,-0.3007520502995212,-0.1809054526824139,2.0548877596166912,2.0550227314581,-0.2919661292861202,2.0687861096088422,-0.6242157042826973,2.6749744121450605,0.1252600967540203,1.3700604731422432,-0.2139766990531736,2.1645050826805563,2.57165277021788,-1.1543692651533457,2.208931050435489,-0.6373087722870325,-0.8114300063933158,-1.3211427535049522,-0.4828538785971071,1.3039889512642917,0.4365707243987139,1.416587230307113,0.7986051415004594,1.4875574340183084,2.154192765254592
16,3,-0.1341097237472771,-2.4847792188728217,-0.7052701363066817,-0.2367745218964294,-0.7465904018090943,-0.2999607010340033,-0.180904712362923,2.049927815104025,2.049627565215209,-0.2895674556986211,2.071091921110501,-0.6289545313832928,2.6551675267585644,0.1269290945238537,1.3700604731422432,-0.217269216788087,2.1396931685930927,2.568951898342822,-1.1543692651533457,2.2205096746495987,-0.6373087722870325,-0.8114300063933158,-1.3216353490775443,-0.4828538785971071,1.3039889512642917,0.4365707243987139,1.416587230307113,0.7986051415004594,1.4663179433300686,2.1341677543631263
16,4,-0.1341097234700856,-2.483662151710094,-0.6965990571988627,-0.2367745218964294,-0.7465904018090943,-0.3013285162135669,-0.1809057180271164,2.059847704129357,2.0599683005140843,-0.294772124803572,2.0881549262227743,-0.6185993166079174,2.70402451071192,0.1271377192450829,1.3700604731422432,-0.2208579888938149,2.1808100547951788,2.595960617093398,-1.1543692651533457,2.2188193645453493,-0.6373087722870325,-0.8114300063933158,-1.3216353490775443,-0.4828538785971071,1.3039889512642917,0.4365707243987139,1.416587230307113,0.7986051415004594,1.5000512520702125,2.1701907078400597
16,5,-0.1341097236861319,-2.485417542965809,-0.7052701363066817,-0.2367745218964294,-0.7465904018090943,-0.3006928196321282,-0.180904967120064,2.0687401760770663,2.0689602442522355,-0.289657971683055,2.07893168021614,-0.6199156574691939,2.706665428763455,0.1265118450813953,1.3700604731422432,-0.2196111012805376,2.165922906342697,2.5662510264677647,-1.1543692651533457,2.211720062107501,-0.6373087722870325,-0.8114300063933158,-1.3209785549807551,-0.4828538785971071,1.3039889512642917,0.4365707243987139,1.416587230307113,0.7986051415004594,1.4888068158234988,2.1581646682413287
17,1,-0.1341096917928028,0.1143169067486878,-0.6705858198754059,-0.2367748921711471,-0.5165852790330047,0.0385005506667906,-0.1809048187981377,-0.4442157112652622,-0.4442880305613529,0.5960560220003558,-0.4556163224068322,-0.1771863477931852,-0.2458809528500953,0.4271400683726675,-0.7507148931468773,-0.2098066000788226,-0.0728206561776922,0.1192611076655812,-0.1694038502948418,0.1670364445019473,0.1416868926873739,-0.1683691880531617,0.0740521065997407,-0.0138718185239364,-0.9070066493776876,-1.3152987523785196,0.0928726718370091,-0.9928004269882204,-1.1586332293752697,-0.0691350968906396
17,2,-0.1341097211893701,-0.1686202474679838,-0.9830481555256608,-0.2367759623600672,-0.8205367410138246,0.1099072525811803,-0.1809049290155323,-0.4407791782814865,-0.4406912530660923,0.743536732638039,-0.4159563645783071,-0.3120235300166119,0.7074904637532062,-0.0168133384030624,0.910374084847114,-0.2310539861784481,-0.3549675649437203,0.2516038295434089,-0.7849120136402951,-0.2978833496719108,-0.377643550628897,-0.4220408483504623,-0.3485948946841805,-0.3271266302426761,0.6003524912520293,0.6152050002060521,0.7312471052325352,0.3595278283402492,0.2081904655031878,-0.3717168730330257
17,3,-0.134109716966276,0.2719829577165799,-0.9222638909798502,-0.2367758258870204,-0.8287438818800544,-0.2103701842299665,-0.1809044925578046,-0.2891820170693532,-0.2891770010782244,0.1389503006090093,-0.2836027843831111,-0.5080705622893975,0.2466502637607527,0.1588486768719209,0.2730311213654627,-0.2314789843711515,-0.087707804630171,0.475776195173189,-0.6036113417637875,0.1945039836960038,-0.1179783289707615,-0.5171764973133306,0.7349511664939851,-0.3237960474744019,-0.4679920908140026,-0.1306714496561685,0.6133841592354228,-0.7508598666754517,-0.076668586080256,-0.0818231203204934
17,4,-0.1341097177244763,-0.0034538884074901,-0.9396494045910272,-0.2367758694612798,-0.7712528601121148,0.0809172845357661,-0.1809048818500321,-0.3626600522069937,-0.3629109397310738,0.7208624785373399,-0.3629227000401623,-0.403904122133714,0.5648808889704421,0.1874302636803209,0.3019003148332726,-0.2293730069426686,-0.1777396071761156,0.3839465514212306,-0.6224016074764789,-0.0741708073744732,-0.377643550628897,-0.4726628431122543,-0.0860414544926534,-0.3227158584684753,0.031680783267981,-0.0241176711044231,0.6522729485238097,-0.2415899218195616,0.2431731560485248,-0.1890093356431291
17,5,-0.1341097193468619,-0.1381402720278348,-1.0437890646759325,-0.2367760360912919,-0.7794600009783446,0.7405444330586016,-0.1809052082593529,-0.2510967288470949,-0.2514108373779846,1.6081152439561277,-0.2148896016336896,-0.3516453899410356,1.008555121627935,0.0801971569685138,1.1701968260574045,-0.225372158886583,-0.2117673750674952,0.4811779389233044,-1.006713325802941,-0.2364405773824369,-0.377643550628897,-0.4843178377453436,-0.4860290594373437,-0.3673636707134454,1.082586099622502,0.4929815483378734,1.0558189235240742,0.7963649511271929,0.5230346804112042,-0.223377329542255
18,1,-0.1341096007537353,0.1176681082368718,-0.397143340210336,-0.2367700758311688,-0.2454623805171039,0.0684092827854866,-0.1809040778614424,-0.3246101921598259,-0.3242455816570189,0.6854254706314561,-0.3306413390169445,-0.2034254089612975,-0.1851398376648413,0.4400748010888776,-0.7396113571977196,-0.2099713695460388,0.0434408841178566,0.170577673291681,-0.2380898891500173,0.2461429573808299,0.0118542818583062,-0.2226421449891744,0.0724101213577678,-0.033225204880123,-0.9100395651536028,-1.3121648177152332,0.1512058557695895,-0.9883200462416876,-1.193615919920607,0.0370029773660518
18,2,-0.1341097080431552,-0.1844187687694224,-0.7139845708100396,-0.2367747542072899,-0.5740763008009443,0.1122413541136783,-0.18090477680257,-0.1607548823663889,-0.1610418028095532,0.7325390405293166,-0.1286522514716637,-0.3125500663611225,0.6969267915470766,0.4079465940195813,0.8770634769996415,-0.2313923139780449,-0.1663970178789869,0.3164247545447914,-0.7545682737393947,-0.1432199751330703,-0.377643550628897,-0.3506364535200295,-0.3607455854747827,-0.2937307868094425,0.6579778909944128,0.6120710655427658,0.6702216205030654,0.4790046482477895,0.3056422463080508,-0.1967324803395616
18,3,-0.1341096832589731,0.2245873938122642,-0.64452922715641,-0.236774157627548,-0.5740763008009443,-0.2031357780637347,-0.1809042666432992,-0.1175325087560124,-0.1165316813056988,0.1511397865127785,-0.1028271626530898,-0.5159247294283476,0.3879393795177507,0.4225503245056252,0.2863553645044517,-0.231794426313934,0.1093696844074064,0.627025020176414,-0.6165613897549662,0.3924392969036344,-0.2478109397998292,-0.5398545892801249,0.6976781015011918,-0.3149745039260008,-0.4065755463517255,-0.0805284950435825,0.6531703821227731,-0.6948551073437922,0.0545165034647508,0.098015820467871
18,4,-0.1341096753855113,-0.0154224651510042,-0.6705858198754059,-0.2367744370054237,-0.5083371024624438,0.1144969405754462,-0.1809046775756513,-0.2137908604768268,-0.2127454793039297,0.797816151303586,-0.183530565211135,-0.4234737229380254,0.6414675124648904,0.4254710706028337,0.2663689997959675,-0.2295928155902462,-0.1047216885758623,0.4028526545466339,-0.5174046497440759,0.0072176241451458,-0.3127272452143631,-0.4538463457528087,-0.058127705379108,-0.3229859057199571,0.048361820035513,0.0573646301410301,0.3997949626822801,-0.1743842106215707,0.2169361381395234,-0.1143706586840318
18,5,-0.1341097025930809,-0.1282462485865296,-0.7660544008524923,-0.2367751862441542,-0.5165852790330047,0.7450549172534466,-0.1809050741713424,0.0078123747140806,0.0080067394677118,1.6061993222856097,0.0553515063606811,-0.302194851585747,1.0758985319420198,0.4208813267357914,1.1835210691963935,-0.2215918591350442,0.0009061742536313,0.5162892732990529,-1.0298202741793585,-0.0525348380400782,-0.377643550628897,-0.3781590914487704,-0.4572943177028113,-0.333067669775273,1.195562212275333,0.4428385937252865,1.08872482215271,0.9658726893710152,0.5317803530475399,-0.0221894102001797
19,1,-0.1341097199664664,-0.183780444676435,-0.7833965590681301,-0.2367752861284535,-0.7547975426753241,-0.1957925527643855,-0.1809050778025415,-0.7902781255490008,-0.7913770588540354,0.1521354623415517,-0.687119797173341,0.448514341600262,0.0036858030197456,0.2439675631334329,0.9769953005420604,-0.2336862077859591,-0.9823545354410432,-0.8665571267304338,-0.9089531595950204,-1.22510295735804,-0.5074761614579647,-0.3402452534857087,-1.1728714861547656,-0.4752025398051262,1.2903408302726742,0.4365707243987139,0.8891954186499847,0.7986051415004594,0.2656620285419521,-1.0529534005776615
19,2,-0.1341097226935417,-0.1349486515628978,-0.792067638175949,-0.2367753327695228,-0.763045719245885,-0.192983917164053,-0.1809047965478159,-0.838318730971682,-0.8385847634793352,0.1381205707516982,-0.8056385083585849,0.4042414106326614,0.0644269182049967,0.2137169785551995,1.1679761188675726,-0.2330725970660886,-1.1028695467230156,-0.8935658454810097,-1.0329943055497453,-1.3286344512433297,-0.5074761614579647,-0.3946586320438067,-1.1677813319046484,-0.4966262884226725,1.335076337967419,0.4365707243987139,1.1437674162224274,0.7986051415004594,0.3318792642170521,-1.1173864934736155
19,3,-0.1341097216622263,-0.1307995449584797,-0.7833965590681301,-0.2367753094489881,-0.763045719245885,-0.18884465773345,-0.1809045631406523,-0.7783034023684205,-0.7778891432468064,0.1448187535998091,-0.6829693364703563,0.4562368746530842,0.039338196715436,0.2276948348775555,0.9925402508708812,-0.2336850765458885,-0.9717208579749864,-0.8773606142306645,-0.9184752537061812,-1.2342306319209877,-0.5074761614579647,-0.343545161604716,-1.17812583892908,-0.4801534060822903,1.2986813486564388,0.4365707243987139,0.9080415242282032,0.7986051415004594,0.3056422463080508,-1.051408771638375
19,4,-0.1341097188108224,-0.2053238828147604,-0.7833965590681301,-0.2367752861284535,-0.7547975426753241,-0.1668569942855301,-0.1809050056711013,-0.8013317161772283,-0.8017177941529096,0.2024925216816281,-0.7300078911041877,0.4198181108244337,0.0168903932774106,0.241046817036224,1.0191887371488595,-0.2334613955765306,-1.0355229227713252,-0.8908649736059524,-0.9372655194188728,-1.24758408174456,-0.377643550628897,-0.3412984156513493,-1.169915912719214,-0.4815036423396987,1.3032307223203128,0.4365707243987139,0.9454345908516524,0.8000986017493035,0.2731583193730974,-1.0934447449146738
19,5,-0.134109720751163,-0.1443639319344622,-0.792067638175949,-0.2367753327695228,-0.763045719245885,-0.1864134454555751,-0.1809059121862701,-0.7581801989170324,-0.7576572698359637,0.1368835189644346,-0.6746684150643848,0.4632573592465591,0.0432995737927346,0.219767095470846,0.9858781293013866,-0.2335358398750273,-0.9958238602313813,-0.8800614861057218,-0.9146664160617168,-1.232286775301101,-0.5074761614579647,-0.3320305885937121,-1.1658109496142806,-0.4738523035477182,1.288066143440738,0.4365707243987139,0.9005629109035128,0.7986051415004594,0.3318792642170521,-1.0673515489045828
20,1,-0.1341005189672703,0.70668166504101,0.5879779572289725,-0.2351989892570947,0.5103332218539964,-0.2904273184984948,-0.1807309401608959,-0.7099624526188989,-0.7108991623975706,-0.1597071900307428,-0.7415369486124808,-0.1992131182052127,-0.4954477087199334,0.4409092999737943,-0.1022683937160723,-0.2082826456666986,-0.7810235754170437,-0.7396161486027327,0.510600630496876,-0.7061777553534065,-0.5074761614579647,0.1405583805347492,0.8462777658997734,-0.0140518500249241,-0.2094360209172553,1.0758933957091892,-0.7372534072035649,-0.0989644680549355,0.2269311925810467,-0.7733755625667934
20,2,-0.1341032698993828,0.70668166504101,0.5793068781211536,-0.2352700503125256,0.5062296514208816,-0.2909066736671636,-0.180728996126696,-0.6855170118064726,-0.6852721227438371,-0.1627093035144682,-0.6926537447773218,-0.2014508976693826,-0.4756408233334375,0.4409092999737943,-0.1133719296652251,-0.2094052273999029,-0.6867383018846771,-0.6964021986018055,0.5053952190494416,-0.6144784321978648,-0.377643550628897,0.1507389481359418,0.841680207222248,-0.0222432833198683,-0.2352158050125322,1.0758933957091892,-0.7767404855579276,-0.1392878947737305,0.2744077011782878,-0.6689476132071693
