f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_meta.lin_w_interact.adj_r2,ela_level.qda_mda_10,ela_level.lda_qda_10,ela_meta.lin_simple.coef.max,ic.m0,ela_meta.lin_simple.intercept,ic.eps.s,disp.diff_median_02,disp.ratio_mean_02,ela_level.lda_mda_10,ela_meta.quad_simple.adj_r2,ela_distr.number_of_peaks,pca.expl_var_PC1.cor_init,ela_meta.lin_simple.adj_r2,disp.diff_mean_25,ela_level.mmce_mda_50,disp.ratio_median_05,disp.diff_mean_02,nbc.nn_nb.cor,ela_distr.kurtosis,nbc.dist_ratio.coeff_var,disp.diff_median_10,nbc.nb_fitness.cor,nbc.nn_nb.sd_ratio,ela_meta.quad_simple.cond,disp.ratio_median_02
10,1,-0.1254661270931058,0.0653616187943363,0.6580129925041847,1.5867154319663863,1.2964829389724175,-1.928985412278371,2.794708330806131,-0.1477740680377608,-0.93951518808469,-0.14112061701252,1.4973377318956291,0.6283723386324986,0.6261296504980253,1.112254310722732,0.5626443522317752,0.5222519864207772,1.0679378952547118,1.184412419678278,0.7422993203830701,-1.0808081451835123,0.6237362807050149,0.6265209137311135,-0.4792687346561905,-0.2630094649708189,0.306853708475324,0.6502579150703406,0.839958834494198,-0.6860726376211829,-0.2121248434813357,0.6281961430561213
10,2,-0.1041904547967385,0.0325448954661616,0.6596013483068687,1.5779970868198536,1.2713009317160398,-1.9616108648185449,2.604954773576873,-0.15263536220444,-0.8379599269703106,-0.1459643445535512,1.4932188121112058,0.740266580091797,0.7672616642299589,0.7004045130654147,0.4350856758264185,0.6522497752484598,0.990783661617304,1.0198891227507476,0.7130314122670944,-1.0172978383609514,0.752081190634119,0.7674441976597721,-0.2473610844604743,-0.2494990398580169,0.3122651755010354,0.735002977063069,0.8634681315697057,-0.3841454043478122,-0.2140009920526497,0.7401820499044027
10,3,-0.1318732795946396,-0.0462280186537649,0.6678607984808244,1.525903890198035,1.1504589723662513,-1.1977562328687807,0.7786086230904434,-0.1584695503014481,-0.4884515607974451,-0.1584817291757089,1.464509326449627,0.8760221802976207,0.8849482945732005,-1.3707978994276104,-0.4185058971083533,0.1322586199377292,0.1629395871834869,-0.0388608986125721,0.8995508845090783,-0.8452756358815562,0.8989212185879432,0.8847774392104681,-0.5525027294548379,-0.2235029613809324,0.2906193073981857,0.9168437151580718,0.7969323851295889,-0.4973681168253259,-0.1961137688599734,0.8759089690045213
10,4,-0.1303138624142185,0.12654035964732,0.6540421029974752,1.6214153131466154,1.2998088644591093,-2.115459329090559,3.2788982801924647,-0.1412118560863608,-0.9975467658643348,-0.1311861058644936,1.5834866810185964,0.5693543033896136,0.582916590918867,1.3611028692016982,0.5847423308205169,0.2622564087654119,1.109642886410063,1.2327534282376615,0.592999153259668,-1.2455720268831867,0.5340629811912299,0.5826071425352145,-0.3987113403776839,-0.2144939410597745,0.3799085133224244,0.500782402342763,0.9464160287983848,-0.6066181025492431,-0.2103009104696752,0.5695155278676222
10,5,-0.1325189960497884,-0.0462280186537649,0.6702433321848502,1.5085539496079206,1.103737638148443,-1.2725852524563364,0.9369063892890788,-0.16530519941714,-0.4990027567573794,-0.1607168191272899,1.4398777762960098,0.7842477235802151,0.790707047618652,-0.9220011542231926,-1.304558638590725,0.0022608311100466,-0.9964591669353992,-1.0451732157758822,0.9273807740181996,-0.8717685067275383,0.8540845688310507,0.7908164858003994,-0.2424788181405644,-0.1960963553254145,0.2743849063210571,0.9209238287478324,0.574702992019599,-0.2768817820006933,-0.210283505283124,0.7845284690163224
11,1,-0.1329355546636559,-0.0854533016107439,0.6742142216915596,1.4911606341663308,0.9406089118964348,-1.4713311284808832,1.25350192168635,-0.1653169981135974,-0.0941006117948558,-0.1671378799940622,1.4398777762960098,1.838100869639776,1.85080614750738,-1.0524021455658803,-1.2207387198058426,1.2372398249730316,-1.165364381114594,-1.1161279842715202,1.694605995439875,-1.2190791560372038,1.822556203579927,1.8507352360286944,-1.721805513073241,-0.212091075586142,1.2376260368976375,1.7965492871125184,0.8288695434208458,-1.573977067050109,-0.1309738138811299,1.838091880644958
11,2,-0.1335702153945271,-0.0854533016107439,0.6742142216915596,1.4868231490188015,0.9917648134298316,-1.542269039049886,1.3734669222970624,-0.167027184076592,-0.0690415213900117,-0.1674143404821523,1.4316809210036248,1.8013204912168772,1.8213844899215692,-1.0524021455658803,-1.437298909975511,1.107242036145349,-1.4552140696443123,-1.2783571316403,1.634716749930884,-1.2455720268831867,1.790610090628141,1.8216650453444667,-1.5802197897958563,-0.2112388243340065,1.2728005725647598,1.73474107989466,0.840402406137132,-1.405136180022237,-0.1425037926860015,1.8013605031987217
11,3,-0.1287887130566662,-0.070838634016526,0.6662724426781407,1.5172289199029776,1.225213107114744,-1.6817503315610884,1.6133969235184853,-0.1558856972506916,-0.3631561087732133,-0.1609311803009286,1.4727061817420115,1.69200299411926,1.694043878182984,-1.0524021455658803,-0.112791793322038,1.0422431417315077,0.5612222527171348,0.3871954480125061,1.4349167529079516,-0.9309238210822672,1.647132811406086,1.693915892774578,-1.292166076921177,-0.2304451861554133,1.1537482979991147,1.597836727957155,1.120296112828557,-1.5858952473108996,-0.1530939784430441,1.6920622581147988
11,4,-0.1315398304267098,-0.0630102228943255,0.6640487445543832,1.534578860493092,1.2868219173205997,-1.817939147210439,1.92400694102329,-0.1549020107717459,-0.3974474956430027,-0.1585444139335426,1.4809030370343972,1.6635176146688964,1.672897061793183,-1.0132818481630737,0.0655160339112565,1.0422431417315077,0.7363832155696328,0.6366022786138018,1.2987279319058682,-0.9704816693317484,1.621351737795872,1.6728300241259688,-0.9089081708082551,-0.2386468105534954,1.096927894229148,1.530680263736502,1.116747539685084,-1.276022560530335,-0.1779086399349405,1.6633938659616387
11,5,-0.1331810453420789,-0.0854533016107439,0.6727847014691444,1.4868231490188015,1.0628762678833767,-1.5311943441509273,1.3542368638127549,-0.1665090140887884,-0.0624470239150528,-0.1672765626515671,1.4316809210036248,1.833723934011715,1.855403281505163,-1.0524021455658803,-1.4423281051026036,1.0422431417315077,-1.3884860837957438,-1.25164667606342,1.6822559532868908,-1.260451584481615,1.8298421591654224,1.8550903207753948,-1.4532808654782057,-0.1921221731707192,1.289034973641893,1.806529024406392,0.8798802823582681,-1.3435589153414875,-0.1709711066275207,1.8336124443710264
12,1,0.1054414659727469,3.084050841240401,-0.9659219801597584,2.1945706005410472,-0.6848183866709038,-0.1887617327501865,0.0153917986106181,1.0387008199272203,-0.6177037113066552,1.3495774402809295,2.481943989616924,-0.9257927880087952,-0.9562038715388352,0.528709874464209,-1.2920618506991606,2.6672155020775405,-0.8087867067362986,-0.8788473727664766,-0.602078898366068,-0.4729237798818521,-0.8799728605167662,-0.956842730677722,0.5264781272452329,4.479850182837973,-0.6672103561526781,-0.8324222814465521,2.1294216005036626,0.4878681180667219,-0.2291776185177839,-0.9257203003706372
12,2,1.5049652183009752,6.393728136245082,-0.1854039387209264,2.290082023489628,0.1746957855326377,-0.086994266111112,-0.0286717791083908,1.1972513938436642,-0.8340032284853353,1.834342649471046,2.4573124394633066,-0.8287589489641223,-0.8739151729785228,0.8481923032537922,-0.728791996464753,0.2622564087654119,-0.0580968659398939,-0.2841710335732421,-0.1833617157820225,-0.6616401201546059,-0.7163190889041092,-0.8742049976090751,0.3946569366076679,1.155527204986598,-0.4236943399956773,-0.5603779510157628,1.7594828502966129,0.3190272310388543,-0.2245636341019752,-0.8276206459715421
12,3,10.218186700686472,4.456885241550771,-0.768489353886159,2.4029433870283223,-0.4252378213048446,-0.2626928041026916,0.15675183117738,8.87091097763938,-0.8933537057599688,8.43535637505545,2.838835069047369,-0.6293259949436067,-0.6587693018822851,0.8840525758730347,-1.2923666504038327,4.812179017734304,-0.739973471329961,-0.81608599555209,0.0096711348557132,-0.793741558345534,-0.5061472931686752,-0.6583379636642746,0.6607404510427531,5.022325011830914,-0.3316994005585879,-0.3804669963753768,2.393346728049459,0.3766317689660103,-0.2052207716450605,-0.630525449918566
12,4,2.492241148044495,3.7564723167293783,-0.8445715968347141,2.324825279521332,-0.5323009464954825,-0.0459879633771316,-0.0821593589985169,5.149788820118386,-0.7324479673709556,5.383492474012968,2.7608829752167874,-0.84958469106538,-0.8844885811734222,0.7145312871275352,-1.333514610534593,5.202172384217352,-0.6920127315013026,-0.8611496475989732,-0.2500181076762098,-0.5930489887862394,-0.7465838274900107,-0.8849475399842704,0.3092172760092459,5.52971193218735,-0.4480459416113769,-0.6139156577138367,2.396008157907064,0.2872454170100742,-0.2099802199074703,-0.8486739964590198
12,5,0.3714407242808605,5.028806786051283,-1.033903608514626,2.298756993784685,-0.7446850454313494,0.0216574703300188,-0.1202374218250592,2.05466827178741,-0.5728611284769314,2.492193200054989,2.600900852047662,-0.8382187775796092,-0.8904648553705403,0.8025519562838518,-1.3851781604765476,3.382203340629795,-0.8984524377203129,-0.952096290820865,-0.3379064213539517,-0.3774768616285159,-0.7308910000750989,-0.8903551035447568,0.6802695163223924,5.289306000640607,-0.5319236805098999,-0.6041564671004909,2.196400918586713,0.3964954027339952,-0.2303512502469274,-0.838371293028978
13,1,-0.1341094855832343,-0.2367619785999326,0.6732612082099495,-0.3237299012625959,0.9980999095949582,-0.675748992225996,0.6166176668517751,-0.1685193554923515,-0.8709324143451083,-0.1809010815183884,-0.4144558122238022,-0.7893312304436065,-0.7934653280173224,1.0753073631756414,0.8800932446479739,-0.6477281130283665,1.1367511306610485,1.2222658873976595,-0.4971881293955192,-0.6387764096984837,-0.715198172660187,-0.7938899764053354,0.9512352970773876,-0.2979876505716254,-0.742970894512639,-0.6236197116570508,0.0756848937187223,0.3567681351980254,-0.232338139317673,-0.7886495503883403
13,2,-0.1341094595048125,-0.2367605957667742,0.6735788793704862,-0.3063365858210061,1.1282861357883085,-0.6619804526218861,0.6482008092630877,-0.1685192191519013,-0.9474285850546408,-0.1809008731029125,-0.4062589569314171,-0.64524533339728,-0.644977899888936,1.429563389656609,0.9367859897170216,-0.6477281130283665,1.2576956050115806,1.4210375598808211,-0.2836000716127486,-0.755272458213011,-0.5111914162663264,-0.6448734933223915,0.5582128583246466,-0.2992829344584744,-0.5589810156384555,-0.4654326050486329,0.1661735088772821,0.4997862983275171,-0.2334527674644082,-0.6462034768773256
13,3,-0.1341094533536068,-0.2367632396125817,0.6596013483068687,-0.3410798418527103,0.5896445843484253,-0.4746085875746478,0.3251103564505871,-0.1685195211152035,-0.4726247668575436,-0.1809019308799361,-0.4308905070850343,-0.7493387460355985,-0.755768829235503,0.8797058761616073,0.4326472781890401,-0.6477281130283665,0.5007500155418733,0.3545857507131251,-0.6563852481072715,-0.1836796968099565,-0.7325723744409822,-0.756218493346374,1.16605501515342,-0.2959001525653824,-0.8701403696168449,-0.6939741027453539,-0.2978024296317995,1.0956953113670649,-0.2330581918852938,-0.7487825675503524
13,4,-0.1341096687945935,-0.2367632396125817,0.6573776501831112,-0.3410798418527103,0.568105257386995,-0.4958600291375138,0.3574576071460443,-0.1685195018853453,-0.495046058272407,-0.1809000565835666,-0.4308905070850343,-0.7358196626037654,-0.7456551344403808,0.937299647337962,0.4239604866058795,-0.6477281130283665,0.4527892757132136,0.2985429543493648,-0.6658592530465466,-0.1553722457690434,-0.6899775571719341,-0.7456211204627354,1.5566363207462008,-0.2957800782998994,-0.8512002350268559,-0.6852625088645141,-0.3217552983502423,1.451254355813991,-0.2328408446182364,-0.7357922023559511
13,5,-0.1341095750855195,-0.2367626236523075,0.6569011434423061,-0.3324048715576532,0.4292082739665961,-0.4776017483581497,0.252902123598917,-0.1685195866635957,-0.4739436663525354,-0.1809016289816576,-0.4308905070850343,-0.7974144422083318,-0.7681810910295174,0.0060192341656,0.464346447474959,-0.6477281130283665,0.3193333040160759,0.184982551191219,-0.8026401993573349,-0.1473880929113506,-0.8356966688818347,-0.7686304848744713,1.0171458923961705,-0.2954164050935224,-0.937783707438234,-0.8602662998631612,-0.4064774821506578,1.121518035265445,-0.2321471609082406,-0.798504310190989
14,1,-0.1341096755001823,-0.2367740315040803,0.5477810997979273,-0.6189391404033939,0.9838459432234236,-0.5650020432364146,0.5496308406084265,-0.1685197326847584,-0.7838850476756413,-0.1809047682313104,-0.5539662893001961,-0.3936421305197158,-0.3723678538204126,1.4143499406666304,0.3439505641294012,0.0022608311100466,0.7697472084939139,0.7660578608575759,0.0783576706654596,-0.6246226841780271,-0.2578643451398832,-0.3723903576704814,0.3116584091692005,-0.2122808481321641,-0.2802904638143326,-0.1261215370569275,0.7610030820519258,0.1084727130982103,-0.1919544949428133,-0.3940112146549949
14,2,-0.1341096713525005,-0.2367739246342699,0.4904414553210412,-0.6015891998132794,0.9615147292413526,-0.7475848510300491,0.7462613723949857,-0.1685196740531433,-0.7680582537357369,-0.180904937584223,-0.5211378838541939,-0.430175423866837,-0.384780115614426,1.3198092219431805,0.1247995764700184,0.2622564087654119,0.6884224757409744,0.5890806091825432,0.1506815476572494,-0.8986242936125072,-0.246094724578699,-0.3848386415714677,0.1822783516915902,-0.2071487084057412,-0.2342929940957878,-0.1037911856535086,0.8364102613507249,0.191899974923751,-0.2260000406350746,-0.429398761219052
14,3,-0.1341096919258174,-0.2367746561962442,0.4782111156403757,-0.6797506821717453,0.5193250169155209,-0.729925202407386,0.5307828362661914,-0.1685197682302136,-0.495046058272407,-0.1809046638773174,-0.6031884053309684,-0.5491998346557183,-0.5190164283496851,0.5547900727327436,-0.0631094414604534,-0.127736957717636,0.221326574800989,0.0968216610049527,-0.0319468154132466,-0.3462660822757142,-0.4164739936548903,-0.5185397432951805,0.5704185241244212,-0.2057906270582086,-0.4399287410728104,-0.2883887572551058,0.5307893993691217,0.5375272024866843,-0.2255051676684592,-0.5489997097330178
14,4,-0.1341097138056032,-0.2367745788018857,0.3163576593468941,-0.671075711876688,0.6610727936102271,-0.703884703590917,0.6397956181374967,-0.168519776245781,-0.6269360077715977,-0.1809046999239305,-0.5703599998849662,-0.4357171891378494,-0.4229363277960247,0.9340396225543928,-0.2956716161254172,-0.2577347465453186,0.2004740792233111,0.0311106629293158,-0.005977891160054,-0.3970743277337635,-0.329602984750912,-0.4229819254779882,0.3433931402486143,-0.0884414953360163,-0.4074599389185442,-0.2300541602555566,0.7636645119095307,0.2832726902564815,-0.2281960530222322,-0.4356699720025561
14,5,-0.1341096688863113,-0.2367739246342699,0.5160139837442508,-0.6015891998132794,0.8987972772065999,-0.4422824511128242,0.3328787906727239,-0.1685196667187951,-0.7852039471706301,-0.1809047071714995,-0.4965063337005768,-0.4045844695898682,-0.3530598910297237,1.1068209360834564,0.1412587605223227,-0.127736957717636,0.65505848281669,0.5586011936162877,0.0924840887445575,-0.6471234785951633,-0.2545015964081154,-0.3530465229205522,0.4044214692474872,-0.1939329483007627,-0.2478216616600657,-0.1157558430721302,0.8470559807811444,0.4461544871539576,-0.2086172632616168,-0.4043139180850367
15,1,-0.1341096210075924,-0.236766394593393,0.2933265002079787,-0.3497548121477676,0.2766908337911749,-0.2049248009810986,-0.0155545868972409,-0.1685194121414673,-0.4106364905929207,-0.1809017837930707,-0.2913800300086404,-0.847466818987286,-0.8766734533771923,0.3504951862958695,0.1500979519578191,-0.3877325353730013,0.4423630279243746,0.2057937650455978,-0.7549318173416982,-0.2163421403187025,-0.7947832259786699,-0.8767091713384281,0.7120042474018061,-0.1515108483219913,-0.7240307599226447,-0.7912903255281558,0.5108286754370864,0.813631711861679,-0.2323713397110194,-0.8468822219494474
15,2,-0.134109636848272,-0.2367654383023954,0.2113673407894931,-0.3237299012625959,0.4866992716651193,-0.4596427836571364,0.3928612909780802,-0.1685187913817347,-0.6454006007014886,-0.1809028110251152,-0.1847389426547107,-0.6631060545892056,-0.6803758316718642,0.9079594242858532,-0.1751233329275229,-0.127736957717636,0.3318448013626824,0.152700589543088,-0.4663976133428743,-0.4126797174101643,-0.6350526612197419,-0.6803311416351134,0.3433931402486143,1.2867801085533468,-0.5616867491513108,-0.570633371660296,1.219212589202865,0.4660181209219425,-0.2292443674082075,-0.6641212219730517
15,3,-0.1341076727955974,-0.2367590793995961,0.1100302405782649,-0.2281751034625402,0.4714950408688155,-0.2941209923294646,0.2309976861201029,-0.168517997128769,-0.7904795451506003,-0.1809018388874683,-0.0616631604395489,-0.6783194356835142,-0.7212903242521312,1.1372478340634136,-0.1931065155031885,-0.3877325353730013,0.3672940438447344,0.2462691179749803,-0.2446043905680526,-0.6547447154138706,-0.562753563486752,-0.7212326458812114,0.3531576728884295,0.9663294972584556,-0.4426344745856664,-0.4756880256931666,1.330549071579326,0.3567681351980254,-0.227750828350254,-0.6775595307948441
15,4,-0.1341096671742461,-0.2367680620009648,0.4261130453123463,-0.4105663539161189,0.5128315433462666,-0.5263902691292357,0.3616602027088397,-0.1685194552116831,-0.5095539527173166,-0.1809036486821038,-0.3652336961930299,-0.7350078116404961,-0.7447357076408243,0.8438456035423698,0.390889718648935,-0.5177303242006839,0.6112682421035655,0.5033777363806524,-0.5668051478332302,-0.3633231361080593,-0.6944612221476228,-0.7447501035133953,0.7510623779610851,-0.2184846851821227,-0.6888562242555224,-0.6414839927797861,0.4212272035643957,0.7679453541953093,-0.2325673656245516,-0.7353442587285581
15,5,-0.1341096681647981,-0.2367674701066303,0.11050674731907,-0.3758230978844146,0.0487857492507481,-0.1429663727626031,-0.1162895290236453,-0.1685195344684865,-0.3367781188733745,-0.1809038076915664,-0.2831831747162553,-0.8118512702073393,-0.8297826865998071,-0.0689613358564443,-0.2328828769629235,-0.3877325353730013,-0.0726936128442692,-0.2400905884801091,-0.8420588270511058,0.0228195293731152,-0.8244875064426116,-0.8297831331927272,0.9707643623570268,0.0796535052744689,-0.7835568972054724,-0.8484670524549349,0.6501101713183985,1.0579544072078892,-0.2329702521802442,-0.8114946753853893
16,1,-0.1341097230487171,-0.2367744977869876,-2.492490742119183,-0.7057755930569171,-1.751490203474083,1.4733404503285894,-1.2121481598677797,-0.1685198703580957,2.748127799912764,-0.1809047490708403,-0.7426578981309004,2.064783777731768,2.086639121593641,-1.0524021455658803,-1.8740768867709137,-0.6477281130283665,-1.532368303281721,-1.3378411523421858,2.2111084432900125,2.1382571206228955,2.112313052633845,2.0863453208252047,-1.89024370111013,-0.2843026347164832,2.614844394941118,2.1611680866947656,-1.6524702271525795,-1.9533724720186207,-0.2184978830759356,2.065199299733273
16,2,-0.1341097231383967,-0.2367744977869876,-2.494396769082403,-0.6971006227618598,-1.752757222707108,1.4733404503285894,-1.2121481598677797,-0.1685198704290185,2.727025407992892,-0.1809054441851363,-0.7508547534232854,2.060124459159961,2.0746865731994046,-1.0524021455658803,-1.8746864861802583,-0.6477281130283665,-1.521942055492882,-1.3380050201678109,2.212377283237237,2.1360796243889792,2.1145548851216893,2.07469546912778,-2.0782109544266585,-0.2854674931080661,2.609432927915407,2.1591280298998856,-1.6382759345786877,-1.873917936946681,-0.2143965684299908,2.060271919831949
16,3,-0.134109723270878,-0.2367744977869876,-2.494396769082403,-0.7057755930569171,-1.7535491097277491,1.4733404503285894,-1.2121481598677797,-0.1685198705628983,2.707241915568012,-0.1809047038656466,-0.7426578981309004,2.055182757644408,2.076985140198297,-1.0524021455658803,-1.8743816864755865,-0.6477281130283665,-1.5198568059351143,-1.338496623644686,2.223966021421886,2.14805585367552,2.0814878559259813,2.076945596246909,-1.856067836870761,-0.2846745889066865,2.6067271944025507,2.1391134186420064,-1.6382759345786877,-1.8024088553819355,-0.2176893686476687,2.0548965963032315
16,4,-0.1341097229936865,-0.2367744977869876,-2.4932849200205247,-0.6971006227618598,-1.7518069582823392,1.4733404503285894,-1.2121481598677797,-0.168519870572663,2.756041196882714,-0.1809057095298385,-0.7426578981309004,2.065066160675513,2.093994535990094,-1.0524021455658803,-1.874076886770914,-0.6477281130283665,-1.5198568059351143,-1.338496623644686,2.222274234825587,2.1534995942603103,2.125203589438949,2.094111888623488,-2.092857753386393,-0.2860450917299588,2.6337845295311064,2.175117664238136,-1.6502523689379092,-2.1718724434664547,-0.2212784486534134,2.065199299733273
16,5,-0.1341097232097328,-0.2367744977869876,-2.495032111403477,-0.7057755930569171,-1.7510150712616983,1.4733404503285894,-1.2121481598677797,-0.1685198704470062,2.7586789958727005,-0.1809049586227872,-0.7426578981309004,2.07392592553554,2.084800267994528,-1.0524021455658803,-1.873924486918578,-0.6477281130283665,-1.5427945510705598,-1.3378411523421858,2.2151687311211306,2.129184219648244,2.131929086902487,2.0846032869265243,-1.8218919726313971,-0.2854081460573101,2.604021460889696,2.1630978701493824,-1.642711651008029,-1.9136452044826509,-0.2200314540629568,2.074158172281135
17,1,-0.1341096913164037,-0.2367748680617033,0.0925583267487427,-0.671075711876688,0.3549292714304873,0.1488668036288626,-0.2241561484687335,-0.1685197626848687,-0.1903802749292711,-0.1809048103008611,-0.5129410285618088,-0.4297871473191864,-0.4417845771869334,0.6699776150854528,-0.2947572170114004,0.1322586199377292,0.2630315659563448,0.0543798941680697,0.1686990749078353,-0.6329697530747073,-0.2186322766026029,-0.4419628364990259,-0.3059482802993919,0.054451711162735,0.1526268982425515,-0.0630451864260353,0.9552874616570672,-0.3642817705798272,-0.2102261116804716,-0.4298467048464451
17,2,-0.134109720712971,-0.2367759382506176,-0.1890571570670992,-0.983678266459076,-0.1049987101576982,0.787607314828234,-0.8415556420576193,-0.1685198558356134,0.761865160454907,-0.1809049205182555,-0.8165115643152898,-0.4263632541262679,-0.402249224806001,-0.7426997911269952,-0.5894985314295126,-0.3877325353730013,-0.1519330960394445,-0.3674158889907575,-0.2966268284042523,0.1008464777551188,-0.4019020824839006,-0.4020775186938246,-0.2986248808195273,0.125998721341006,0.2852078403724797,-0.3654698220995006,0.8275388284920436,-0.2808545087542904,-0.2314753207073666,-0.4262631558273005
17,3,-0.1341097164898768,-0.2367758017775716,0.249487880053905,-0.9228667246907244,0.7743126375618636,0.6696767799582467,-0.6596978704311898,-0.1685198456425089,0.3015692367027223,-0.1809044840605285,-0.8247084196076748,-0.2753236770901994,-0.2703114790696321,-0.0852614597742809,0.1789015240493515,-0.127736957717636,0.7488947129162359,0.7139478923088163,0.196190607097697,-0.591597324630295,-0.1721142524798258,-0.2702636203603487,-0.1472746249023224,-0.1949080341463235,0.5097837219394914,-0.0757266205563719,0.6913623341112703,-0.7099089981427649,-0.2319003553629455,-0.2753061533958163
17,4,-0.1341097172480772,-0.2367758453518307,-0.0246623314893233,-0.9402600401323143,0.2233176485999837,0.7085878701437751,-0.6785458747734249,-0.1685198469892722,0.619424014995779,-0.1809048733527554,-0.7672894482845175,-0.3485314552563143,-0.3493821838314978,-0.1852355531370067,-0.4393846768784058,-0.3877325353730013,0.033654114601889,-0.1053912358163343,-0.0727188723840564,0.0199162010612266,-0.2421715177249713,-0.3489454847840755,-0.969936499807128,0.0969517904058717,0.4177887825024018,-0.1828571706226515,0.9100431540777878,-0.8330635275042749,-0.2297941972513581,-0.348768908288289
17,5,-0.1341097188704627,-0.2367760119818419,-0.1587195612358382,-1.0444464333759518,-0.0137733253798764,1.112365259838223,-1.0640385041244065,-0.1685198548974274,1.0625742453130704,-0.1809051997620757,-0.7754863035769025,-0.2373784690243491,-0.2018141825026679,-1.1328160902272053,-0.826785101516897,-0.3877325353730013,-0.3333498075652418,-0.5045732590389078,-0.2351303856287772,0.5000541206397924,-0.2079835722853408,-0.2014895737353661,-1.3849291369994634,0.7578750517239629,0.5151951889652027,-0.2172073161148242,1.4707177107465057,-1.0575225890825009,-0.2257930059410487,-0.2376788886947938
19,1,-0.1341097194900673,-0.2367752620190075,-0.2041465371925956,-0.7839370754153828,-1.2079389525062272,0.9456462041971504,-0.9659779409925084,-0.1685198610682297,0.0588917296242065,-0.1809050693052645,-0.7508547534232854,-0.774576721632885,-0.6725607038756332,-1.0524021455658803,-0.1585117490228824,-0.5177303242006839,-1.3467810926403878,-1.1900323736284089,-1.2246563658041636,1.1489479983468784,-0.9130398897124744,-0.6725282814639414,0.8218552395997772,-0.1803017588404922,-0.8349658339497225,-1.0463525615583196,-0.1602952203222255,0.9407589679767824,-0.2341077681472941,-0.7756591851939401
19,2,-0.1341097222171426,-0.2367753086600766,-0.1555428496304706,-0.7926120457104401,-1.2302701664882978,1.2003641868731882,-1.0904002399273969,-0.1685198619794341,0.1195611063938347,-0.1809047880505393,-0.7590925929921325,-0.8224406305978089,-0.790707047618652,-1.0524021455658803,-0.0740822308286563,-0.5177303242006839,-1.2612858607719128,-1.184952471034033,-1.3282782948274885,1.141326761528171,-0.9830971549576186,-0.7907688323368667,1.1782606809531944,-0.1774876045034809,-0.862023169078278,-1.1107521922723778,-0.2303795399058149,1.1354225789030346,-0.2334941047824672,-0.8226932660702182
19,3,-0.1341097211858271,-0.2367752853395421,-0.1514131245434928,-0.7839370754153828,-1.214432426075482,0.9645031171332143,-0.9755292945443164,-0.1685198625437334,0.0945020159889878,-0.1809045546433761,-0.7590925929921325,-0.762646042259622,-0.668423283277629,-1.0524021455658803,-0.1237645826902409,-0.5177303242006839,-1.2800531067918184,-1.1952761440484097,-1.2337920134241789,1.154754654970656,-0.9102375991026688,-0.6686087051919104,1.4028449316690468,-0.1733402117704163,-0.845788768001145,-1.0448087347946269,-0.2082009577591088,1.3896770911332412,-0.2341066368101683,-0.7622208763721458
19,4,-0.1341097183344233,-0.2367752620190075,-0.2255893405288273,-0.7839370754153828,-1.2258355991727092,1.0019176269269918,-0.9943772988865516,-0.1685198633488106,0.0720807245741273,-0.1809049971738245,-0.7508547534232854,-0.7855896564389737,-0.7153140500550131,-1.0524021455658803,-0.1604929471032525,-0.3877325353730013,-1.3738893368913692,-1.1870827527671586,-1.247157127534943,1.164916304062266,-0.9489092095179882,-0.7155710357105003,0.687592915802257,-0.1513093443822152,-0.8593174355654228,-1.0868228774351336,-0.1611823636080936,0.8553453427744472,-0.2338829366500197,-0.7859618886239809
19,5,-0.1341097202747639,-0.2367753086600766,-0.1649141488663052,-0.7926120457104401,-1.1870331351613093,0.9570202151744582,-0.9717087531235932,-0.1685198624907982,0.0984587144739631,-0.1809059036889919,-0.7590925929921325,-0.742596853253666,-0.6601484420816188,-1.0524021455658803,-0.140376166594881,-0.5177303242006839,-1.28839410502289,-1.1829860571265325,-1.2318464588384357,1.1366088530213527,-0.9197653871760088,-0.6597533662069522,0.5582128583246466,-0.1709042223614782,-0.8484945015140002,-1.0607432324627457,-0.213523817474319,0.769931717572112,-0.2339573873354922,-0.7420634131394552
20,1,-0.1341005184908717,-0.2351989651561692,0.682156000704979,0.5880528515993961,0.581408959333761,-0.6817353137930005,0.4579378465110671,-0.168456294806915,-0.4396522794827459,-0.1807309316638781,0.5126904898978728,-0.6945564549489011,-0.7268068850494711,0.1342468756525765,0.9343475920796432,-0.5177303242006839,0.8906916828444497,0.8250502780825868,-0.7052778807403175,-0.4867145893633219,-0.752748866831584,-0.7268942560519224,0.9292650986377884,-0.2751224740629126,-0.7077963588455168,-0.7669199173298565,0.2597671255363789,0.9427453313535804,-0.2087020265201208,-0.6954772758905692
20,2,-0.1341032694229841,-0.235270026211216,0.682156000704979,0.5793778813043389,0.5776079016346848,-0.7212450361352299,0.4527164399027455,-0.1684564393425524,-0.4198687870578661,-0.1807289876296811,0.5085920622516804,-0.6702009260508204,-0.678077264672973,0.0494862312798292,0.93129959503292,-0.3877325353730013,0.796855452744899,0.8204619789650858,-0.6134984578910875,-0.4896179176752103,-0.6602732767079936,-0.6780447221430956,0.6851517826422976,-0.2756027711248449,-0.664504622639822,-0.6625462007701718,0.2477906911771586,0.7361635401665375,-0.2098247045656359,-0.6699444891291617
