f_id,i_id,ela_level.qda_mda_10,ela_meta.lin_simple.coef.min,ic.eps.s,ela_meta.lin_simple.coef.max,ic.eps.ratio,ic.eps.max,ela_meta.quad_w_interact.adj_r2,disp.diff_median_25,ela_meta.quad_simple.adj_r2,ela_meta.lin_simple.intercept,disp.diff_mean_10,ela_meta.lin_w_interact.adj_r2,ela_level.lda_qda_25,ela_level.lda_qda_50,disp.diff_mean_05,disp.ratio_mean_05,ela_level.lda_mda_25,ela_level.qda_mda_50,ela_level.lda_mda_50,ela_meta.lin_simple.coef.max_by_min,disp.diff_median_02,disp.ratio_median_25,ic.h.max,pca.expl_var_PC1.cor_init,disp.diff_median_10,ela_meta.lin_simple.adj_r2,ela_level.lda_qda_10,disp.ratio_median_02,ela_level.mmce_mda_10,ela_level.mmce_lda_50
11,1,-1.585640388368659,-0.1329355509747815,1.4422054825994144,-0.1653169799853965,1.495341269672911,-0.0854527313391891,0.7112254519715726,1.7002847973257245,-1.197089741805246,-0.1671378105529722,1.811947598305505,0.9910330019872912,2.3216212847265125,4.385334042644684,1.8357783459757544,1.8358987753164733,3.1261273542209804,3.787303601457361,5.032790412089883,-0.3287369365799304,1.842391080694244,1.6998763615513324,-0.8504098870767101,-1.1572921323159902,1.7992100118837002,-1.104919945662451,1.3672719385823229,1.8423647375595729,0.6503018349636586,1.151322241299427
11,2,-1.658202644967249,-0.1335702117053442,1.4340322306749018,-0.1670271659433081,1.4910344780529552,-0.0854527313391891,0.7112254519715726,1.6434144771426311,-1.4131499447384066,-0.1674142710376913,1.7404794511347277,1.0431657457016197,2.4251154325819484,5.909689029740097,1.8017863033919932,1.802160325137653,3.8280816163135705,4.127383573030957,6.636199681086141,-0.3214573466691394,1.8056131748522928,1.64411703030564,-0.8281624783077994,-1.4483632307971848,1.737386869826644,-1.2678252313711291,1.4902257618496426,1.8056356147686647,0.6503018349636586,1.5870617761276635
11,3,-1.8008777992919005,-0.1287887093698075,1.4749393565570876,-0.1558856791505219,1.5212250873088429,-0.07083806567913,0.7032049093602405,1.441537515898336,-0.0917008077277809,-0.1609311109355198,1.5941292515641856,1.2810718269242831,4.907613216009048,0.4048717301274201,1.6573765501045423,1.6569134379271375,2.366219372138521,-0.6534717386023989,-0.0217178737232279,-0.3423265976459238,1.6963030266828845,1.441453307124186,-1.1581657083799684,0.5765702384928766,1.600449437420158,0.4046690352379689,1.7361334083842812,1.696344078659135,0.6619979111320692,-0.9710699950079832
11,4,-1.9401850851668287,-0.1315398267385138,1.4831126084816004,-0.1549019926744999,1.538452253788665,-0.0630096555929702,0.7009591574290674,1.3118258643663174,0.0861953481003667,-0.1585443445972368,1.5230528640098495,1.3438570817381337,5.254719973671013,-0.3683061718704895,1.625731899571719,1.6254623403028146,1.712454396714575,-0.1644112274647135,-0.2289845495604906,-0.1883337537547373,1.6678195621776497,1.3117056324947889,-1.1779411828412223,0.7524693195894322,1.533276746050403,0.6551153431658562,2.054482001748392,1.6676774462369637,0.7701866156898723,-1.2622802849508044
11,5,-1.6468743601818143,-0.1331810416530852,1.4340322306749018,-0.1665089959570446,1.4910344780529552,-0.0854527313391891,0.709781754301533,1.694285105300465,-1.4181675286207391,-0.1672764932087861,1.8104924911587237,1.115635101515036,2.3987401926852727,5.448381578602569,1.8411502624000136,1.8416171567027133,3.186974239639362,3.984420018101929,6.1547547199945125,-0.3660153845273797,1.8380144393080615,1.6934425925614431,-0.8504098870767101,-1.3813540570461178,1.809192160601209,-1.2410034520069733,1.470516603342885,1.837885576243608,0.6503018349636586,1.2122899128391802
12,1,-0.2737025422718026,0.1054414695457585,2.4812709997627103,1.0387008344768962,2.193773666681083,3.0840509920481205,-0.9451770081207672,-0.5802741939095346,-1.2682482041365053,1.3495774912279932,-0.8576703251034584,-0.6654324739884167,-0.1819480218789092,-0.1970901371213683,-0.9131983142907696,-0.9134989951880748,-0.1671086062018149,0.2878253377064038,-0.1021445661535467,-0.2013926392783202,-0.921316772699685,-0.5808947453637726,-2.054241894905525,-0.7992118600837206,-0.8303968002683976,-0.8666503964643033,0.098315388895613,-0.9212777943904328,0.0684220455851988,-0.4948048902739105
12,2,-0.1696047901894389,1.5049652211937503,2.4567103777295496,1.1972514079221033,2.288609218152501,6.393727849037937,-0.1569180802790317,-0.176351266011782,-0.7062788093152794,1.8343426945071384,-0.5869644301425739,0.2104944614222981,-0.2134836347988482,-0.3273651355820339,-0.7366924889222379,-0.736229172214611,-0.1812127876658078,0.3195950165795213,-0.1619136267876331,-0.4274903031506334,-0.8242894568076264,-0.17663959383251,-2.3187388658247903,-0.0453586553842124,-0.5582867352286867,-0.2694955663261274,0.0531540058271493,-0.8231841615708134,-0.6187224293089486,-0.8211612496925899
12,3,-0.3493264974610501,10.2181866993442,2.837134388555992,8.870910968910529,2.4006719361037416,4.456885210672538,-0.7457863188030471,0.0143713382278049,-1.2685523001293737,8.435356339602265,-0.4070348348770695,-0.4008951150169481,-0.0777371555480202,-0.2328414645845267,-0.5349070568513078,-0.5349421474189363,0.0874899515071924,0.4664094416749877,-0.0910191834766555,-0.4323138011914678,-0.6248699097759327,0.0142288862008183,-3.4533567130392173,-0.7301086496529319,-0.3783323083489591,-0.8036274424982185,0.2431972825545561,-0.6261010636683817,-1.139197818803243,-0.874956253992372
12,4,-0.1276595194974272,2.4922411504574065,2.7594067627538768,5.149788822449279,2.3231066190283443,3.756472378546368,-0.82262311701961,-0.2502911325202621,-1.3096052591666385,5.3834924757726,-0.6236779027690657,-0.5100026529453876,-0.1348596180416368,-0.2686371485333714,-0.7639132082821418,-0.7636774028685661,-0.1731661713177607,0.1949230949410758,-0.1530982877691894,-0.3634742882515137,-0.8451137988870426,-0.2506279372162171,-2.886047789432004,-0.6819458060193528,-0.6118373783485812,-0.848878910750629,-0.00166617015191,-0.8442362197558466,-0.4140410963617538,-0.6956395729930978
12,5,-0.058465131348561,0.3714407277245836,2.5998853183172006,2.054668283317475,2.297222801392412,5.028806679482849,-1.0138328528737712,-0.3339488100555705,-1.361149529957871,2.492193237069599,-0.6265881170626292,-0.7264423102856803,-0.0968018669950743,-0.1423098772987868,-0.7671183012747674,-0.7665365935616874,-0.1305823926668579,0.2182689953251091,-0.0781944583383775,-0.2419276930285419,-0.8337486494809887,-0.3342669340847544,-2.230985197902979,-0.8892554373117166,-0.6020758296027304,-0.9402046012236762,-0.0406929144798597,-0.8339341487291287,-0.6274944864352568,-0.2896666072107407
13,1,-0.7718409029718226,-0.1341094818937894,-0.4067884340234645,-0.1685193373546326,-0.3067064799488403,-0.2367613883036309,0.7102629868582129,-0.4992361002162409,0.8988918890417767,-0.1809010119094773,-0.6200961005616029,1.0496218130346635,0.1265992818036746,-0.1751780331923357,-0.717100793727879,-0.7167866755013921,-0.0889931396320056,-0.2886017903323543,-0.1779246190410111,-0.3601805348540328,-0.7848643888369362,-0.4972557484952353,0.6142111902098829,1.154524362095836,-0.6215437771015178,1.24321987965355,0.7145202717459477,-0.7842154581219238,-0.9959208857402072,-0.8139885824526188
13,2,-0.757757089454797,-0.1341094558153675,-0.3986151820989518,-0.1685192010141829,-0.2894362455528191,-0.2367600054706555,0.7105838085626661,-0.2993872038818924,0.955453743715342,-0.1809008034940039,-0.4601462457346009,1.1822939967287134,0.0727737242971426,-0.2580803049400318,-0.5200552879136489,-0.5200743558147121,-0.0929712420962088,-0.2399845544810687,-0.2085658877978907,-0.3428563691992882,-0.6407881780434186,-0.2988812046403725,0.5944357157486315,1.275978489519646,-0.4633184474300684,1.4428199923450922,0.7468902804192971,-0.6417781282742573,-1.2590825995294574,-0.9983261305198726
13,3,-0.5660947576796205,-0.1341094496641618,-0.4231758041321125,-0.1685195029774842,-0.323933646428662,-0.2367626493161131,0.6964676535667215,-0.6692555418334534,0.4524789715106301,-0.1809018612710146,-0.6711927476774369,0.6333668717366657,0.4777913347757216,0.2121871563061293,-0.7158368133927593,-0.7156429992241441,-0.0160311239817327,-0.8905409332237666,-0.1198017964163932,-0.4048406449319675,-0.7448745929454476,-0.6698952163905488,0.7872465917458549,0.5158431747809762,-0.6919151680603081,0.371923427302588,0.4157503126600726,-0.7443509224098416,-0.0543867541831117,-0.1390405951713504
13,4,-0.587832817673291,-0.1341096651051485,-0.4231758041321125,-0.168519483747626,-0.323933646428662,-0.2367626493161131,0.6942219016355483,-0.6877616341367186,0.4438122357138742,-0.180899986974668,-0.667890773767432,0.6114162428043168,0.4432455042588795,0.2279337087247662,-0.6861784176722671,-0.6859074160156929,0.0293554086780403,-0.8847646279741095,-0.1198283486423524,-0.1254897287355179,-0.7313564183413525,-0.6870519336969159,0.7526395114386594,0.467680331147396,-0.683201469179831,0.3156470558759536,0.4489034667045514,-0.7313613545935443,-0.1274872302356813,-0.0798660904415898
13,5,-0.5691564562702779,-0.1341095713960746,-0.4231758041321125,-0.1685195685258761,-0.3153200631887512,-0.2367620333559204,0.6937406690788684,-0.8189098316466167,0.4841049547689674,-0.1809015593727397,-0.8178227755454369,0.4698669665273321,0.4638153245043849,0.2542814612224288,-0.7891476728297147,-0.7894101191066504,-0.0370969847580816,-0.9093139252851548,-0.0952409874041632,-0.3710393457144335,-0.7929470572033535,-0.8189441979896085,0.8094940005147627,0.3336619836452622,-0.8582475466901761,0.2016133558798789,0.3417430750883424,-0.7940696130170454,0.5655052827426775,-0.0407750539837481
14,1,-0.6585580551174852,-0.1341096718107372,-0.5458971817786702,-0.1685197145470384,-0.5998267176030069,-0.2367734412061835,0.5835384135991631,0.0584817500191494,0.3639870375858591,-0.1809046986223543,-0.1077864535754673,1.0350956615353153,0.0745655204857754,-0.176996649105474,-0.2306489333260128,-0.2307242576709294,0.0091032506784608,0.0591799215741198,-0.120731124324964,-0.3207197493832171,-0.3892018893280354,0.0581929742983825,-0.7070376972326208,0.7859739064649621,-0.1239253910347749,0.7851104701455089,0.6458645275436016,-0.3896013461854641,-0.9374405048981514,-0.7279165755729671
14,2,-0.8453216691476092,-0.1341096676630555,-0.513163307820997,-0.1685196559154235,-0.5825995511231852,-0.2367733343363872,0.5256300959453442,0.133604654391765,0.1453420187133149,-0.1809048679752649,-0.0671553847845634,1.0123380241863358,0.2472230012224408,-0.0380721359359797,-0.1990042827931891,-0.1992731600466063,0.1761835541749969,1.2584852990343005,0.1776893432301211,-0.276468932173106,-0.4257327267046378,0.1332536125137351,-1.0518725331507308,0.7043064759558532,-0.101589643904438,0.6073956130087687,0.8473939363809064,-0.4249867205815825,-0.4315852106143702,-0.7512277441028729
14,3,-0.8272576474627283,-0.1341096882363724,-0.5949775595853688,-0.1685197500924936,-0.6602079361147821,-0.2367740658982647,0.5132784603238923,-0.076469069196899,-0.0421331608901945,-0.1809045942683625,-0.2513943358309214,0.5617045243398798,0.4407369895947932,0.1531043173719766,-0.373614137659041,-0.3736837923269474,0.0176923355443538,-0.4127923531999946,-0.0561295585663092,-0.3028939238684009,-0.5447491360127568,-0.0769161744892558,-0.4561363650054658,0.2352422596983812,-0.2862318201818905,0.113085028898799,0.6265469417224089,-0.5445803277178315,0.3403558165007639,-0.2096913674850644
14,4,-0.8006208697240059,-0.1341097101161581,-0.5622436856276956,-0.1685197581080609,-0.6515943528748712,-0.2367739885039164,0.3498198019049409,-0.0493437010263594,-0.2741584034489583,-0.1809046303149752,-0.1878173466484602,0.7061590309167346,0.4159385303441142,0.112163281083521,-0.2945250824043944,-0.294198291058201,0.0509637379722354,-0.2541846382198106,-0.0278514379197956,0.0534937411669965,-0.4312741194274654,-0.0490365088664085,-0.5475979343887646,0.2143018929011727,-0.227883127678442,0.0471001606471021,0.7382756813368738,-0.4312575464239329,0.1064342931325413,-0.2595414048028628
14,5,-0.5330284129005167,-0.1341096651968663,-0.4886026857878364,-0.1685196485810753,-0.5825995511231852,-0.2367733343363872,0.551456243153834,0.0679460529322349,0.1617632023282211,-0.1809046375625441,-0.0931234507886676,0.9484229575892024,0.1091830228501631,-0.1244342135672074,-0.2092064097837997,-0.2089944084032145,-0.0100639702854277,0.3183916196525089,-0.065422837652018,-0.2800973485859782,-0.4001434927934914,0.0678436277832126,-0.765128153462555,0.6708018890803197,-0.113557192366865,0.5767891653907746,0.4237122905998878,-0.399903417212182,-0.9842248095717956,-0.6479413358472909
15,1,-0.2902357146613548,-0.1341096173181474,-0.2840670563769067,-0.1685193940037482,-0.3325472296685728,-0.2367658042965069,0.3265602283320774,-0.7600959492581574,0.170581986121411,-0.180901714184151,-0.7961080996626948,0.314437145484303,0.10846630437471,-0.1777507093621411,-0.814427279532113,-0.8139991590674854,-0.0893547853105695,-0.3032832328419009,-0.1812436472859071,-0.2384257792354877,-0.8429960691840511,-0.758895687417325,0.0221829235261052,0.4572101477487917,-0.7892549055542464,0.2225113066728103,0.066598001364871,-0.842444555229461,0.1649146739745969,-0.3223022431526088
15,2,-0.5507862647263312,-0.134109633158827,-0.177733048838997,-0.1685187732440175,-0.3067064799488403,-0.2367648480056358,0.2437882285831283,-0.47278675368235,-0.1538884382694154,-0.180902741416183,-0.578961340835275,0.5284557775747044,0.1372067152403815,-0.2300026495006036,-0.6479430125348892,-0.6481660988665031,-0.0524669260970486,-0.1150719534572208,-0.1802081104734996,0.2109905068293296,-0.6586476985386461,-0.4725929673673337,-0.3770344671604518,0.3462262037235871,-0.5685446339107675,0.1691968495317883,0.4851892022335481,-0.6596947735381157,-0.3029283727618482,-0.5564898285376609
15,3,-0.3814743326629566,-0.1341076691061533,-0.0550116711924392,-0.1685179789910542,-0.2118278605612222,-0.2367584891036781,0.1414461048625284,-0.2515586730889786,-0.1718301018486645,-0.1809017692785479,-0.4684851289988497,0.5129612159753992,-0.042474606555725,-0.375624992008729,-0.5659648593713974,-0.565821406904638,-0.1397139460505971,0.1633940954533611,-0.2179388235614769,-0.4261794281193458,-0.673860056905135,-0.2517002320478625,-0.7107455986941054,0.3818248272788411,-0.4735763461121497,0.2631553527031574,0.3192929077826318,-0.6731322574860072,-0.843871895550868,-0.8846393547663329
15,4,-0.6190621432979996,-0.1341096634848011,-0.3577080562167659,-0.168519437073964,-0.392928448180348,-0.236767471703858,0.4606637007935528,-0.5710633991101922,0.4108178204876279,-0.1809035790731614,-0.6434337805696017,0.5550870553235103,0.1179986600982367,-0.2396280068945307,-0.6929497408961236,-0.6927694736791811,-0.1180152053367612,-0.1721129677975907,-0.1938028501645934,-0.0669176771077681,-0.7305446219552056,-0.5723163867105879,0.2458929783690366,0.6268271188061808,-0.6394123748057873,0.5213355479323658,0.453210766245763,-0.730913438461948,0.0596499884588963,-0.5392754271617307
15,5,-0.226858553834739,-0.1341096644753531,-0.275893804452394,-0.1685195163307671,-0.358431047304505,-0.2367668798096019,0.1419273374192083,-0.8544009675706868,-0.2115146289180206,-0.180903738082622,-0.8533050036631137,0.0821801231780531,0.1418653853308269,0.0426566680130877,-0.8247196908323754,-0.8248640837013429,-0.1241631818723478,-0.6361428228534262,-0.1353348486025063,-0.146193656182699,-0.8073829146787453,-0.8532576326023402,0.0666777410639264,-0.0600169121422591,-0.8464454482064919,-0.2252314028355876,-0.0366466633956912,-0.8070591808333416,0.5245690161532326,0.0790084889237663
16,1,1.4264586851204588,-0.1341097193592721,-0.7340454410809519,-0.1685198522203753,-0.6860486858345147,-0.2367739074890291,-2.486885708871056,2.216258311498042,-1.8489195025191512,-0.1809046794618844,2.171023269603632,-1.7524728111896632,-0.7955307087143569,-0.6079642640335728,2.13213659240655,2.132110931123744,-0.4676361650884412,0.6815768122247374,-0.2804162112433983,-0.3498729139799816,2.069058749904428,2.216722470405625,1.499163672350983,-1.5258425879468565,2.163916915026709,-1.3275571694643111,-1.1598076498238066,2.069458216278965,0.6503018349636586,1.7656611904029402
16,2,1.4264586851204588,-0.1341097194489517,-0.7422186930054646,-0.1685198522912981,-0.6774351025946038,-0.2367739074890291,-2.488810639097775,2.2219199927049766,-1.849527694504888,-0.180905374576172,2.172758205047871,-1.7537640246562718,-0.7955307087143569,-0.6065005000059249,2.1436478418871063,2.1435476938962257,-0.4676361650884412,0.6363290877690851,-0.2805489723731941,-0.3295043188742226,2.0643997445578464,2.222083944563864,1.5139952781969244,-1.5153724045482522,2.161876365288876,-1.3277217202579563,-1.1598076498238066,2.0645311388314043,0.6503018349636586,1.7581298898009716
16,3,1.4264586851204588,-0.1341097195814329,-0.7340454410809519,-0.1685198524251779,-0.6860486858345147,-0.2367739074890291,-2.488810639097775,2.2312152902089,-1.84922359851202,-0.1809046342566913,2.1479654178930905,-1.7545710330729023,-0.7955307087143569,-0.6112910004600454,2.100943363421983,2.101231671638044,-0.4676361650884412,0.6849463236203708,-0.2799117189501742,-0.311926143990796,2.0594583752508666,2.2306623032170485,1.492983836581842,-1.5132783678685315,2.1418569178609443,-1.328215372638892,-1.1598076498238066,2.0591561452522478,0.6503018349636586,1.7688888906609277
16,4,1.4264586851204588,-0.1341097193042414,-0.7340454410809519,-0.1685198524349426,-0.6774351025946038,-0.2367739074890291,-2.4876877631321888,2.2293562307081154,-1.8489195025191516,-0.1809056399208709,2.188708418002978,-1.7527956145563153,-0.7955307087143569,-0.6008228698380784,2.1401718959655263,2.1401166650644816,-0.4676361650884412,0.6601563469239231,-0.2793010177531134,-0.3777115222522892,2.0693411138648266,2.228517713553753,1.5263549497352065,-1.5132783678685315,2.177869863234056,-1.328215372638892,-1.1598076498238066,2.069458216278965,0.6503018349636586,1.7656611904029402
16,5,1.4264586851204588,-0.1341097195202877,-0.7340454410809519,-0.1685198523092858,-0.6860486858345147,-0.2367739074890291,-2.4894522825066816,2.2187933926354755,-1.848767454522717,-0.1809048890138287,2.174045415216178,-1.751988606139685,-0.7955307087143569,-0.6021535644086673,2.147891204440723,2.147550560866592,-0.4676361650884412,0.6661733315589832,-0.2783982420705015,-0.2954797994254226,2.0782002831223405,2.2188670600689204,1.5152312453507526,-1.5363127713454607,2.1658471647787136,-1.3275571694643111,-1.1598076498238066,2.078416538910893,0.6503018349636586,1.7613575900589582
17,1,0.0716570587543942,-0.1341096876269587,-0.5049900558964843,-0.1685197445471487,-0.6515943528748712,-0.2367742777636958,0.1238009111175972,0.1572654116744786,-0.2732461154703525,-0.1809047406919045,-0.0644130674694747,0.3941695770473935,-0.1390882570468104,-0.154596623833892,-0.2205822327998794,-0.2204311711756972,0.0034073312410785,0.6372918053106946,-0.0066096571524616,-0.2938332573896975,-0.4253444762590894,0.1568440988099889,-1.1037831536115217,0.2771229932927984,-0.0608337991406872,0.0704663733447102,-0.1472006849534618,-0.4254346367131789,-1.3263350374978211,-0.548599894573693
17,2,0.7250235380007634,-0.134109717023526,-0.807686440920811,-0.1685198376978931,-0.9619848249250592,-0.2367753479524685,-0.1606075298802445,-0.3184848151172256,-0.5673069405743161,-0.1809048509092976,-0.3472635105400374,-0.0745409113315845,-0.398038642228036,-0.2909041043478945,-0.3735238533493893,-0.3736837923269487,-0.3112244091095411,0.0132101589622603,-0.1936435368088385,-0.1885904402875424,-0.4219208132392533,-0.3192548064416829,0.248364912676693,-0.1395903059716509,-0.3633315102762391,-0.3530873694978534,-0.7799821448260361,-0.4218513076604078,0.7467944633530438,-0.000249484077912
17,3,0.6043926135288467,-0.1341097128004318,-0.8158596928453237,-0.1685198275047886,-0.901603606413284,-0.2367752114794405,0.2822868331175232,0.181602190593841,0.1993190574474966,-0.1809044144515758,-0.0790201045967832,0.821561234494892,-0.495153995651939,-0.4890888823942866,-0.1679464802730994,-0.1678220624222819,-0.3078791865828245,0.4825349604969486,-0.2352774271128133,-0.2791110966796201,-0.2708913899209137,0.1815068799378904,-0.0334355983961699,0.7650335396677536,-0.0735182975110019,0.7327833177663575,-0.593593546497233,-0.2709035713124089,-0.1070190969409616,-0.8659904199424082
17,4,0.6441946952073975,-0.1341097135586321,-0.7586060631141125,-0.1685198288515519,-0.9188738408093052,-0.2367752550536938,0.0054177021743332,-0.0795956692663999,-0.4175396640865166,-0.180904803743798,-0.1695165759947054,0.2600447782034091,-0.4497140443082087,-0.3837865853750083,-0.2390905162784208,-0.2387299916116669,-0.3067942495471328,0.1467872178605954,-0.2130532139849901,-0.2699453460140839,-0.3440942466543178,-0.0790607641525514,0.2829719929838886,0.0467789585235054,-0.1806747337437052,-0.0899706504592909,-0.6129111323184255,-0.3443618168942241,-0.0397666589725978,-0.1666553640452386
17,5,1.0572178350871313,-0.1341097151810177,-0.7667793150386251,-0.1685198367597071,-1.022322975520635,-0.236775421683683,-0.1299690571049555,-0.259586430024185,-0.8040456710225435,-0.1809051301531143,-0.2039354565820417,0.0184264582642456,-0.4616115710007311,-0.3309580109226242,-0.1929552340465438,-0.1935547786603649,-0.3516383136890605,0.043776440908366,-0.2085127833459723,-0.2852585216093424,-0.2329487327423172,-0.2592062958693995,0.559828635441436,-0.3217714971073649,-0.2150331793293839,-0.4908163837788269,-1.0080079720532202,-0.2332786162583084,0.7117062348478167,0.4168411159263996
18,1,0.1313601812722204,-0.1341095965878912,-0.2349866785702082,-0.1685193522987974,-0.3799650054042822,-0.236769461424381,0.1271695390143568,0.2317122944104449,-0.2787198433419875,-0.1809039997552194,0.0510440880617024,0.4371024248121349,-0.1944905951993395,-0.1811218022743,-0.1404097658294159,-0.1403738317683255,-0.0160311239817327,0.6753191482042745,-0.0301614815782432,-0.2530806726794715,-0.306186884970771,0.2319047370253438,-1.1383902339187169,0.285499140011682,0.0452747872266425,0.0688208654082592,-0.2178142925836316,-0.305841029576931,-1.2473865233610462,-0.5500344280216871
18,2,0.6625648867513442,-0.134109703877311,-0.5622436856276956,-0.1685197937028536,-0.6947053369906251,-0.2367741397998575,-0.1764882042506824,-0.1638448657337766,-0.5980206358540476,-0.1809046986963373,-0.1579316844799442,-0.082449593814563,-0.3251483732744502,-0.2914363821761301,-0.1470908047436208,-0.1466640512931909,-0.2776817724227364,-0.0484037637007547,-0.1952897748183068,-0.2800806154352086,-0.1429452203651807,-0.1637720558527365,0.3447703506753047,-0.206599479722719,-0.1883957327517226,-0.3652641282275929,-0.7487868542093804,-0.1432474738074249,0.7584905395214608,0.0772153221137742
18,3,0.6451132047845953,-0.1341096790931289,-0.5622436856276956,-0.1685197478974826,-0.625710535238939,-0.2367735432201979,0.2346448100062094,0.395478535888655,0.1628275383032612,-0.1809041885370736,0.1174193602187439,0.7939615466461297,-0.5183040024090758,-0.4970286933321345,0.0215151435304113,0.021456361462286,-0.2990188674580084,0.4553381899464773,-0.2405613200786877,-0.3377885671572181,-0.0998847164043551,0.3959658462674726,0.0963409527558062,0.7985381265432917,0.1062706793899825,0.6954302876089132,-0.6069070178064329,-0.0989037767793777,-0.0631588113094199,-0.8150644825386144
18,4,0.3857873341558813,-0.1341096712196671,-0.496775937712349,-0.1685197498434927,-0.6515943528748712,-0.2367738225980351,-0.0066131117426652,-0.0095429271686517,-0.4140425601685272,-0.18090459946942,-0.0967052529961298,0.2795743818858668,-0.4305059891660641,-0.4035695779910986,-0.1283116683361249,-0.1277933927185973,-0.3070654838060559,0.1966078506388924,-0.2229040898158412,-0.360651071053673,-0.1957825764548172,-0.0093616000954378,0.2570166827534933,0.1368225357515015,-0.1060567933305053,-0.0619970155396192,-0.5049675953310867,-0.1947578289410153,0.0918141979220274,-0.1817179652491777
18,5,1.0908965195843672,-0.1341096984272367,-0.5049900558964843,-0.1685197763059401,-0.7464299043462898,-0.2367745718366624,-0.1200235842669031,-0.0826377666313203,-0.7835191915039114,-0.1809049960651057,0.0095735343784244,0.0297245760970721,-0.3532437375122136,-0.2809682515541631,0.0416485445826786,0.0414706963141289,-0.3171915628058461,-0.019762916837869,-0.1915990154099826,-0.2698857759973442,0.0249907450820402,-0.0822776486474948,0.5684804055182362,-0.2631384700751817,-0.0139011551705219,-0.4620199948909291,-1.0317633816441456,0.025168991672835,0.6970861396373028,0.4573666858322356
19,1,0.8866812235874937,-0.1341097158006223,-0.7422186930054646,-0.1685198429305093,-0.7636570708261116,-0.2367746717209478,-0.1758465608417759,-1.250972160169882,-0.1373152066580749,-0.1809049996963047,-0.974526622121926,-1.198542234014507,-0.3145409398377433,0.4779268620527575,-0.8044057211608052,-0.8048497488494999,-0.4599511944189575,-1.5995824026192498,-0.1859433912806798,-0.3343940801921045,-0.7701108719060957,-1.251079015143716,0.3052194017527964,-1.339473323451701,-1.0443787727763176,-1.1791323535964044,-0.9075043160916108,-0.7712258903056277,0.6503018349636586,1.2356010813690854
19,2,1.14723177365247,-0.1341097185276976,-0.7504328111895998,-0.1685198438417138,-0.7722706540660224,-0.2367747183620108,-0.1267608400604225,-1.3218699293134415,-0.0530806166334653,-0.1809047184415829,-1.0940133051364986,-1.2212998713634862,-0.370086621685363,0.4331711679952803,-0.9487703322934304,-0.948952959782766,-0.4814691122935117,-1.5579448689446342,-0.1866868536075365,-0.1003444884110792,-0.8179715631937023,-1.3218504740324777,0.3707256609057,-1.2536178195831498,-1.1087939645003515,-1.1740312789934055,-1.0350264873571848,-0.8182570841232532,0.6503018349636586,1.2370356148170802
19,3,0.9059699247086376,-0.1341097174963821,-0.7504328111895998,-0.168519844406013,-0.7636570708261116,-0.2367746950414793,-0.1225901579025298,-1.270661290337283,-0.1026482634710517,-0.1809044850344226,-0.9632775245641136,-1.2051597030308772,-0.3179095166723732,0.4857336035335464,-0.816955240202353,-0.8168583497606055,-0.4649238224992116,-1.615948600826613,-0.1858902868287615,-0.2669798970347018,-0.7581809945792435,-1.2703803221133787,0.3447703506753047,-1.272464149700633,-1.0428345729747144,-1.1843979789930486,-0.9172936332307284,-0.7577884063577341,0.6503018349636586,1.243491015333054
19,4,0.9442411570918596,-0.1341097146449782,-0.7422186930054646,-0.1685198452110902,-0.7636570708261116,-0.2367746717209478,-0.1975020258923732,-1.269562755177728,-0.1392918306117211,-0.1809049275648656,-1.0269664450655582,-1.2167806242303556,-0.3156160175509231,0.448917720413917,-0.8686881496326181,-0.8688956203753968,-0.4662799937938264,-1.578161937318436,-0.1897669118188,-0.3889434823748512,-0.7811230663616512,-1.2703803221133787,0.3126352046757684,-1.3666958002880716,-1.0848588675754969,-1.1761704393107926,-0.936611219051921,-0.7815279613323446,0.6503018349636586,1.2384701482650742
19,5,0.8983156782319925,-0.1341097165853188,-0.7504328111895998,-0.1685198443530778,-0.7722706540660224,-0.2367747183620108,-0.1362250803417946,-1.272266841724324,-0.1192214950823918,-0.1809058340800219,-0.9873987238049944,-1.1772372118154624,-0.3061553336749415,0.4928306412433546,-0.8351023864422888,-0.8351571701965763,-0.4585950231243431,-1.6130604482017843,-0.1839785265597015,-0.3329225669134291,-0.7381331533909249,-1.2714526169450264,0.3707256609057,-1.280840296419517,-1.0587729209269796,-1.172056669469664,-0.9133779063750812,-0.7376321804358947,0.6503018349636586,1.2402633150750673
20,1,-0.7779643001531381,-0.1341005148014311,0.5176880911581637,-0.1684562766693836,0.5986241864819908,-0.2351983750667225,0.7192459945829051,-0.7095633319186477,0.9530209757723928,-0.1807308620570417,-0.7726584883357135,0.6249739842037091,0.1762678721525785,-0.1768635796484152,-0.7628297965663249,-0.7631055647299433,0.0032265084017966,-0.0173561229838442,-0.1355472664101797,-0.1055836379170296,-0.6900959846280691,-0.7095701251615195,0.266904419984119,0.9074280338887756,-0.764878608686076,0.8443487558577556,0.5518870830080705,-0.6910489027498646,0.9105395297108058,-0.575497396723584
