f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.min,ic.eps.ratio,disp.diff_median_25,nbc.dist_ratio.coeff_var,disp.diff_mean_02,ela_level.lda_qda_50,ela_meta.quad_w_interact.adj_r2,disp.ratio_mean_10,ela_level.mmce_lda_50,nbc.nb_fitness.cor,ela_level.lda_mda_50,ela_level.qda_mda_10,ela_meta.quad_simple.adj_r2,disp.diff_median_10,pca.expl_var_PC1.cor_init,disp.ratio_mean_02,ela_level.mmce_lda_10,ela_meta.lin_w_interact.adj_r2,disp.ratio_median_05,ela_level.mmce_mda_10,ic.h.max,ela_level.mmce_lda_25,disp.ratio_median_25,ela_level.mmce_mda_25,ela_level.lda_qda_25,disp.ratio_median_02,ela_distr.number_of_peaks,ela_level.qda_mda_50,ela_level.mmce_qda_50
11,2,-0.0852027005723286,-0.1335675837494879,1.562325031821468,1.6317183158271409,1.231956884246459,1.8247468122058368,5.8189842105637215,0.7111184450300008,1.73350053257239,1.5821556393963268,0.7725420519600218,6.624499047128671,-1.5528387632891802,-1.4004175734909274,1.7298000685163233,-1.4415435967493977,1.824459379599148,0.431166419678722,0.9836237660300104,1.7900064181849438,0.6143369470983251,-0.822077847417005,0.8033350825712933,1.6324211591291693,-1.332921321827813,2.32484181675002,1.803089794071424,1.0998224495027895,4.110923103199737,-0.9022341410924886
11,3,-0.0705888723693128,-0.1287860830690459,1.592963863872484,1.4261540970324948,1.1118192448252613,1.6939891691473083,0.3666531032362886,0.7030983069476828,1.5835749025731325,-0.9673216514847102,1.0471215048558609,-0.0360149327572162,-1.6908312238475849,-0.0547353046626701,1.5901286668546697,0.5870665000137804,1.6941192250852457,0.4342831547508854,1.2164025158429277,1.6434673627720466,0.6259869860835755,-1.1530410338771078,2.275771879160834,1.4260565853809877,-0.4031541952477199,4.75498130981398,1.691448787031028,1.034458324596939,-0.643252659236652,-0.9075819697550694
11,4,-0.06276091087071,-0.1315371994854657,1.6104467922896115,1.2940732783427578,1.0544808260105991,1.6724067286311135,-0.3991528621783998,0.7008526682846337,1.511147061993781,-1.2575467405349556,1.0436403073548044,-0.2433624375308904,-1.8255663516460272,0.1264231643891145,1.521614866120117,0.7632849572300275,1.6724742896786051,0.5714194979260894,1.2778346282426731,1.6171361262525408,0.7337498466971457,-1.1728740338147925,2.0961702134477966,1.2939395831400873,-0.2030586809513566,5.094767248691734,1.6621658999384652,1.034458324596939,-0.156921348862571,-0.8722040262949237
11,5,-0.0852027005723286,-0.1331784138319382,1.562325031821468,1.6835180896715851,1.2483392896220764,1.8589592523356384,5.362075138203401,0.7096748201751837,1.8044798163401548,1.2086516762713184,0.8112703741592766,6.142866334272373,-1.5418822803693064,-1.4055271713359778,1.803038958956707,-1.374412755905115,1.8592794930793968,0.431166419678722,1.05453126851712,1.8300756911494087,0.6143369470983251,-0.8443899723468999,0.8033350825712933,1.6826474575017425,-1.2012795361065216,2.2990228562901787,1.8360330420505568,1.034458324596939,3.9687573559742426,-0.9285619129698058
12,1,3.08411940229224,0.105444014768833,2.275497389277146,-0.632585751808319,-0.7257405581398683,-1.0191947772594627,-0.2295693026292805,-0.9452004717303404,-0.9217041030666404,-0.4926678112646039,2.037087044218831,-0.1164729896313463,-0.2137788777846587,-1.252858581177807,-0.889249654144407,-0.7912135760704049,-1.0185558318557124,0.2348121101323997,-0.6881508917173056,-0.9375662343246608,0.0347475075820905,-2.0517238435534213,-0.4761412467232483,-0.6332216478945307,-0.3414706156526005,-0.2272361363117788,-0.9824448406086252,2.668561447243202,0.2927915114685794,-0.3078024166749346
12,2,6.393606606486751,1.5049672819781872,2.371740910213433,-0.221285221947118,-0.480004477505601,-0.9346109269059772,-0.3586021820064214,-0.1569813010001139,-0.6450297520535172,-0.8179200662347068,1.674172204733681,-0.1762653587378721,-0.1130976833858231,-0.6805836225321692,-0.6117068849947496,-0.0359916165722183,-0.9343288005994372,-0.5287879825477091,0.1688981416847993,-0.7704201242443246,-0.649692282801389,-2.3169902177199444,-0.9147552319976548,-0.2215843764497421,-0.6965273177123125,-0.2581066325137635,-0.8822424613387613,0.2500888257267324,0.3243838997409117,-0.4875717340247414
12,3,4.456874954068411,10.218185744087544,2.4854673595668486,-0.0270790930984299,-0.3871708470437665,-0.7136602277832143,-0.2649797557372054,-0.7458198390039118,-0.4610630369819635,-0.8715330752957127,2.296001108359915,-0.1053432683271995,-0.2869208043038137,-1.2531682537744768,-0.4281596503503776,-0.7219848964497373,-0.7141151099405704,-1.1022672358258363,-0.4293148191641365,-0.5557633047918368,-1.1681190176450498,-3.4549085891445706,-1.184899886210654,-0.0272304392689134,-1.119285509571546,-0.1252231784079477,-0.6809226125773908,4.82557756913627,0.470379027363052,-0.6064580789082523
12,4,3.756502257356428,2.492242869500872,2.406750474368732,-0.2965755909070662,-0.5045780855690273,-0.9456064559813536,-0.3004341424097803,-0.8226527618325192,-0.6826922291547791,-0.6928230450923595,2.298612006485708,-0.1674465819527248,-0.072529084466292,-1.2949740543248884,-0.6663266719514415,-0.6737346045929095,-0.9451512683027564,-0.3137332625684169,-0.5360708808151078,-0.8013307062454819,-0.4458166005594995,-2.885949403432257,-0.6364468657067873,-0.2969238240086039,-0.4460318054540833,-0.1811408726647244,-0.9037470815473628,5.217762318571373,0.2004077093994874,-0.4357389331412731
12,5,5.028763650342325,0.371443180873252,2.380482374421997,-0.3817612655017498,-0.5892205133430531,-0.9511413675767284,-0.1753113502864924,-1.0138528537149836,-0.6855893427779529,-0.2882235367119678,2.102794647051274,-0.092513541859651,-0.0056057023070651,-1.3474635594604056,-0.6563702329284402,-0.8814206434549098,-0.9512683152655032,-0.5319047176198725,-0.7478458492677009,-0.7853029970596966,-0.6584298120403269,-2.2289812804964724,-0.4219638847519599,-0.3820901560316638,-0.3286825564682479,-0.1438857965664204,-0.8932235439984731,3.387566821207558,0.2236233280541557,-0.2115415007484932
13,1,-0.2365026871707537,-0.1341068537512671,-0.2621059631478836,-0.5500675074282163,-0.8021917832260899,-0.852404488244465,-0.2078661216921653,0.7101560284601227,-0.6783465587200185,-0.8107716650265727,0.0223439904823249,-0.1922825948867992,-0.6955680050990896,0.9540231789889344,-0.6762268599065163,1.1660700022957269,-0.8519839376393905,-0.8872125158465382,0.98994069275492,-0.7692752878739114,-1.0254060400757277,0.6244915855378264,-0.9065915199197878,-0.5480553158714708,-0.7597153748585324,0.0748036049371845,-0.8424360366973088,-0.6650089229551751,-0.2804188666544146,-0.5883577357425968
13,2,-0.2365013044170182,-0.1341068276728543,-0.2445793274097131,-0.3465683958964712,-0.6165245223024162,-0.699878669381307,-0.2899779540230729,0.7104768339834154,-0.5146596390106842,-0.9944855760756196,0.1111145267592691,-0.2229358129893897,-0.6819464317392472,1.011622281969502,-0.5148425460252096,1.2877446513259905,-0.6999988477188476,-1.1240843813309818,1.1197535369518117,-0.5609150684586972,-1.2875319172438713,0.6046585856001445,-1.1470499483950962,-0.3460582463295992,-0.9590586503793468,0.022113280737888,-0.6969366914561365,-0.6650089229551751,-0.232072939146755,-0.6809163087487903
13,3,-0.2365039481109768,-0.1341068215216507,-0.2795888915650111,-0.7231923329681189,-0.9305206253350904,-0.8138458423652741,0.1758056983965544,0.6963613909585357,-0.7304946039371524,-0.1381071113411511,-0.3440520465038812,-0.134137105782319,-0.4965745855813901,0.4994238070777894,-0.7480032225808095,0.5262291754986531,-0.813399487566683,0.1350765878231669,0.5826568421663757,-0.7870202516153164,-0.0875779017630368,0.7980303349925651,-0.0070988800677088,-0.7238473601754785,-0.0842049544144192,0.4185886762774682,-0.8017145218342139,-0.6650089229551751,-0.8789988899051898,-0.3699195034479799
13,4,-0.2365039481109768,-0.1341070369625628,-0.2795888915650111,-0.7420364367420944,-0.9114078190635364,-0.8029989015206461,0.1914021138473155,0.6941157522954865,-0.727597490313977,-0.0791328013740445,-0.367550129636014,-0.1341636683629972,-0.5175991879411473,0.4905981380727023,-0.739115553848413,0.477978883641824,-0.8030475619374202,0.0976757669572018,0.5611792913016831,-0.743516469539612,-0.1603906454208544,0.7633225851016163,0.0582108165552129,-0.741317377000722,-0.1173034605386298,0.3847714508925668,-0.7884457136203957,-0.6650089229551751,-0.873254819310221,-0.3337188171166687
13,5,-0.2365033321860801,-0.1341069432535213,-0.2708474273564474,-0.8755800397430535,-0.998780647733498,-0.8265501360942562,0.2174986512494337,0.6936345440105474,-0.8811445123422033,-0.0401740147897137,-0.4506637199737403,-0.1095667186550262,-0.4995357971813555,0.5316297571314399,-0.9176564434473212,0.3437172019532585,-0.8261041235662338,0.6368709344415283,0.4226806728580411,-0.8923451976933366,0.5298741644552563,0.8203424599224572,0.3795642101657346,-0.8756181313447772,0.2264696598878287,0.4049074336424976,-0.8525020291353772,-0.6650089229551751,-0.8976671193388411,-0.3353643028590011
14,1,-0.2365147393826447,-0.1341070436681492,-0.5595779901653098,0.0178369898696761,-0.3352932300209772,-0.4209785602666966,-0.2096673978428165,0.5834378467594963,-0.1554175497370995,-0.7249908505289632,0.6946502578738804,-0.1350667961060544,-0.5860031759003563,0.4093090814469015,-0.1686734740051469,0.7968503776521655,-0.4209673978028049,-0.7251422920940245,0.9757276076238736,-0.3021820487452984,-0.9671558451494736,-0.7006007227986896,-0.8620621813132493,0.0175364788457715,-0.8078586564937491,0.0238672862039098,-0.4393387940637468,-0.0113676738966697,0.065422050417705,-0.5126653915953095
14,2,-0.2365146325189724,-0.1341070395204689,-0.5420950617481822,0.0943320047329833,-0.2888764147900599,-0.4337200010533656,-0.0720674733589196,0.5255324498051593,-0.1141336806068688,-0.7482231544553991,0.7686257047713331,0.163470048135724,-0.7666370834982681,0.1866544844413744,-0.1458917914948894,0.7150346653731997,-0.4336720338023545,-0.1204956880942597,0.9534604409185672,-0.2901612668559592,-0.4632916590373754,-1.0464386592120565,-0.6802340486698837,0.0939678024562085,-0.7679900013895848,0.1928832529097757,-0.4754848578186293,0.2500888257267324,1.2580347076982394,-0.6105717932640832
14,3,-0.2365153640389296,-0.1341070600937787,-0.6208556542673421,-0.1195786892492233,-0.4963868828812185,-0.570569761572575,0.1172861902827132,0.5131814371583893,-0.3017217877073898,-0.2085188632412723,0.4688075699928338,-0.0704400373161046,-0.74916593505847,-0.0042586714055062,-0.334220366913019,0.2451187794632167,-0.5710703194271173,0.5527190874931073,0.5125389555198796,-0.4641763951587754,0.3056109139891785,-0.4489695360893227,-0.0649870202562088,-0.1200399036530187,-0.1895183829914526,0.382315843240136,-0.5976494024079161,-0.1420959237083708,-0.4039163844462576,-0.3690967605768138
14,4,-0.2365152866490162,-0.1341070819735569,-0.6121141900587783,-0.0919578796079165,-0.4636220721299835,-0.4727615586824884,0.0767355101107348,0.3497310230407459,-0.2372610095917675,-0.2582002516378046,0.697261155999673,-0.0421508888938699,-0.723403394138768,-0.2405388626645008,-0.2747067370467161,0.2241403916993782,-0.4727270259491203,0.3033802817200082,0.6538801909897313,-0.3754515764517482,0.072610134284162,-0.5406971608011126,-0.0931889347070167,-0.0916511263119971,-0.2444318136066197,0.3580404075903938,-0.4818904893701277,-0.2728241735200719,-0.2461937793593883,-0.3645716747853999
14,5,-0.2365146325189724,-0.1341070370542806,-0.5420950617481822,0.0274741570965495,-0.3025284192697414,-0.4011791785194819,-0.1576061237325298,0.5513572944302237,-0.1402077032154357,-0.6452861770582676,0.7790692972745037,-0.0797369405534587,-0.46459350030176,0.2033768046615394,-0.1580982732349529,0.6814692449510583,-0.4012046306923927,-0.8716288404857194,0.8909228663419625,-0.2987475396340577,-1.0137560010904765,-0.7588601601156384,-0.7945260177599991,0.0273633633099696,-0.7469273156741782,0.0577546718074522,-0.4498623316126365,-0.1420959237083708,0.3231872183669593,-0.4908627055094062
15,1,-0.2365071029105823,-0.1341069891755783,-0.2883303557735749,-0.8156919291189122,-0.7830789769545303,-0.9371740738863858,-0.210414268441867,0.3264726226020233,-0.85796760335681,-0.3207487622089782,0.4492258340493901,-0.1956029174715685,-0.2297694204244741,0.2123573099649609,-0.8472863574711921,0.4674896897599048,-0.9371520530437816,0.2722129309983708,0.2706006619558433,-0.8505586701732519,0.1308603292104161,0.0307411499034108,-0.0649870202562088,-0.8144730724564262,-0.0383183891058548,0.0570530696210436,-0.901916901104078,-0.4035524233317729,-0.2950183794166286,-0.2148324722331579
15,2,-0.2365061466745091,-0.1341070050162524,-0.2621059631478836,-0.5231350668745433,-0.6192549231983522,-0.7361713447415859,-0.2621680075996035,0.2437047975925001,-0.6363384111839944,-0.5541440616545574,1.1441598851978143,-0.1945669768251206,-0.4817685275815609,-0.1180633506816273,-0.6221695836290903,0.3563042346115613,-0.7362305874212682,-0.1204956880942597,0.4800067828865954,-0.6874194873893631,-0.3351412301996168,-0.3696375363385868,-0.4026678380224595,-0.5229421666851845,-0.3828437483078636,0.085187317296034,-0.7152384958889894,-0.1420959237083708,-0.1078574125305403,-0.3534646460246566
15,3,-0.2364997881369324,-0.1341050409642586,-0.1658187348905532,-0.2978662829463792,-0.4991172837771553,-0.7780360787549272,-0.4064019003456548,0.1413678356621205,-0.5240752582859989,-0.8811834169266939,1.2533824567934644,-0.2323124039687782,-0.3180135261034542,-0.1363340338851406,-0.5253052446595508,0.3919674938100864,-0.7781088320123771,-0.665924325722913,0.4648461587468124,-0.6135775414977067,-0.8739555332674724,-0.7043194102870048,-0.7470280565796912,-0.2980157000601791,-0.5836915013797782,-0.0907043508366376,-0.7289648492136267,-0.4035524233317729,0.169054657401946,-0.514722248773225
15,4,-0.2365087702223867,-0.134107035342216,-0.3496080198756072,-0.623206722989308,-0.7475837653073585,-0.8021073721361562,-0.2717015911286601,0.4605693313383824,-0.7022477461112051,-0.5369878987550356,0.361325597147711,-0.2081670181323356,-0.5478035462607975,0.4569986613340379,-0.6944522059147223,0.6374146306469965,-0.8021064777893054,0.3096137518643359,0.5060641056268477,-0.7480958150212645,0.0260099783431582,0.2551019616984622,-0.2883758689323441,-0.6244866394819077,-0.2451840523821699,0.0663843787002796,-0.7879881685095745,-0.534280673143474,-0.1645801096558638,-0.3230231597915086
15,5,-0.2365081783620476,-0.1341070363327676,-0.3145984557203092,-0.9117194168438284,-0.8431477966651344,-0.8891429282969887,0.0078916143041365,0.1418490439470596,-0.9166341542260864,0.0792042853861255,0.5858628359658625,-0.1496762154790394,-0.1684723403051828,-0.1767463077505388,-0.9056187149110368,-0.050676488006906,-0.8891567614899258,0.5994701135755633,0.0433492230272219,-0.8808968339892039,0.4890990280068724,0.0753653997632006,0.3023800232477343,-0.9105581649952617,0.2776218966252434,0.0897477315076908,-0.8657708373491944,-0.4035524233317729,-0.6260204474517439,-0.1144578419508866
16,1,-0.2365152056387711,-0.1341070912166676,-0.6470800468930336,2.21502507146084,2.586235728630864,2.0956603039177244,-0.6365259119825166,-2.4868314139135324,2.173137524889054,1.760150829478866,-1.6729991925322385,-0.2948141563044757,1.4305819236763324,-1.844178404518632,2.164845827860354,-1.5191636314756003,2.0959621563302733,0.431166419678722,-1.7517634290239532,2.118574456493552,0.6143369470983251,1.512018332749191,0.8033350825712933,2.2154829706716552,1.314206929333472,-0.8278777680963029,2.0725838643451677,-0.6650089229551751,0.6843456570256647,2.767199064308606
16,2,-0.2365152056387711,-0.1341070913063472,-0.6383385826844697,2.220790162569773,2.580774926838991,2.083736098400171,-0.6350761043490657,-2.4887562470532885,2.174586081700641,1.752645008210326,-1.6590744025280115,-0.2949469692078664,1.4305819236763324,-1.8447977497119716,2.1627645383470715,-1.508674437593681,2.08372806240478,0.431166419678722,-1.7530268143689351,2.120864129234378,0.6143369470983251,1.5268930827024552,0.8033350825712933,2.220942350929543,1.314206929333472,-0.8278777680963029,2.0675508681261325,-0.6650089229551751,0.6393504373650702,2.7495100925785327
16,3,-0.2365152056387711,-0.1341070914388284,-0.6470800468930336,2.2302552375247378,2.578044525943054,2.0860392159767702,-0.639820929331269,-2.4887562470532885,2.1492363374978694,1.7633676100225266,-1.6590744025280115,-0.2943094672715908,1.4305819236763324,-1.844488077115302,2.1423454006897296,-1.5065765988172974,2.0860807727750674,0.431166419678722,-1.753816430209549,2.0870914563071867,0.6143369470983251,1.5058205202686654,0.8033350825712933,2.229677359342166,1.314206929333472,-0.8278777680963029,2.0620603267962774,-0.6650089229551751,0.6876963648727299,2.768433178615356
16,4,-0.2365152056387711,-0.134107091161637,-0.6383385826844697,2.2283622225337445,2.605348534902417,2.10360977426276,-0.6294526080738617,-2.487633427721764,2.191244485033895,1.760150829478866,-1.6708234440940783,-0.2936985279159932,1.4305819236763324,-1.8441784045186325,2.1790773480457744,-1.5065765988172974,2.103490829515192,0.431166419678722,-1.7520792753601988,2.131740074753301,0.6143369470983251,1.5392887076635065,0.8033350825712933,2.227493607239011,1.314206929333472,-0.8278777680963029,2.0725838643451677,-0.6650089229551751,0.6630447285693193,2.72894152079938
16,5,-0.2365152056387711,-0.1341070913776832,-0.6470800468930336,2.2176064555394666,2.575314125047118,2.0938772451487444,-0.6307706150133625,-2.4893978580998737,2.176034638512228,1.755861788753986,-1.663425899404333,-0.2927954001729359,1.4305819236763324,-1.8440235682202977,2.166814615237784,-1.5296528253575197,2.094079988034044,0.431166419678722,-1.751289659519585,2.138609092975785,0.6143369470983251,1.5281326451985604,0.8033350825712933,2.21766672277481,1.314206929333472,-0.8278777680963029,2.081734766561592,-0.6650089229551751,0.669028135439079,2.7371689495110414
17,1,-0.2365155758922202,-0.1341070594843652,-0.6121141900587783,0.1184249228001666,0.101570913328825,-0.4921894698528324,-0.1874809476945509,0.1237235318810204,-0.1112365669836951,-0.54628082032561,0.8852458210567293,-0.0209008243513464,0.12024579069148,-0.2396098448744917,-0.10432225229716,0.2870755549908938,-0.492019250985473,-1.311088485660806,0.3486147070084762,-0.2621127757808347,-1.3545196414090632,-1.098500284048477,-0.9770963060468072,0.1179890755909173,-0.87932134017102,-0.1852803255645359,-0.4759424029294505,0.1193605759150313,0.6403077824642317,-0.3978927610676295
17,2,-0.2365166460196684,-0.1341070888809223,-0.9271128528143748,-0.3660148226221265,0.2353605572297094,-0.4513648534547293,-0.3224887918640959,-0.1606705645179802,-0.3994993724895149,0.0002144520362442,0.7599227110186926,-0.2080076426482668,0.7521683461241752,-0.5390632458541083,-0.4128593598743529,-0.1303943615094916,-0.4515526326165362,0.6088203187920543,-0.1099941732199576,-0.4492935223434033,0.7104497687266378,0.2575810866906725,0.3669475642272151,-0.3668038913095754,0.6161293456228518,-0.4387691955140144,-0.4722820420428806,-0.4035524233317729,0.0197088219327395,0.1957162204787582
17,3,-0.2365165095544606,-0.1341070846578296,-0.8658351887123428,0.1432062099549837,0.4619838315924224,-0.3164467399352481,-0.5187839587204339,0.2822014603876271,-0.1264464135053588,-0.862597573785545,0.6263317569156449,-0.249657769151613,0.6354966090855236,0.2416213703502494,-0.1172599979202691,0.775871989888327,-0.3165070573620592,-0.1329626283829142,0.7667952561974896,-0.2146020664086831,-0.1400030771966653,-0.025039162421325,-0.7366378775714991,0.1431022247772038,-0.4437750891274328,-0.5338362917723992,-0.3180893396961036,-0.1420959237083708,0.4864145577740082,-0.3958359038897141
17,4,-0.2365165531262171,-0.1341070854160297,-0.8833618244505133,-0.1227623962795291,0.3691502011305878,-0.3969815610008415,-0.4144856762412603,0.005346293786005,-0.2184297710411365,-0.1656284559924675,0.8408605529182578,-0.2274248891239978,0.6739923598850783,-0.3865494919942725,-0.2265558229015793,0.0563132895886713,-0.3974402940999339,-0.0269936359293476,0.2173805542984801,-0.2861543395595132,-0.0730153530314732,0.2922888365816213,-0.2304877287438437,-0.1222236557561739,0.0519502639601737,-0.4893547131540849,-0.393126737870796,-0.4035524233317729,0.152540454441409,0.1558131912271993
17,5,-0.2365167197466579,-0.1341070870384147,-0.9883468095953644,-0.3060406658620307,0.4674446333842951,-0.246053065618228,-0.3621608007430738,-0.1300336370435251,-0.2531951345192247,0.4158939822892436,1.3908897580852,-0.2228826878280332,1.0734598047204609,-0.7801433623614834,-0.2616002382198273,-0.3129063350548863,-0.2463962883275057,0.4872676509776691,-0.0190304283812601,-0.2512368302619087,0.6754996517708917,0.5699508357091956,0.8011086156409662,-0.3056588324212244,1.0945532068728028,-0.50100130944847,-0.2796555503871148,-0.4035524233317729,0.0501045288311199,0.602562570270426
18,1,-0.2365107598288937,-0.1341069684453292,-0.3364521162417187,0.1942315685758397,0.1534485303516204,-0.3646264737553935,-0.2137532193552694,0.127091989875594,0.0075450915664413,-0.5477105005672368,0.8904676173083141,-0.0444618334128694,0.177989416890812,-0.2451839516145464,0.0039048023935456,0.2954669100964294,-0.3645023489159158,-1.3079717505886428,0.3906222697291251,-0.1865535753335586,-1.27588187825862,-1.1332080339394257,-0.9726433721861536,0.1944203992013567,-0.8823302952732212,-0.2395141745739318,-0.3537778583401648,-0.0113676738966697,0.6781229138811141,-0.3818492750798894
18,2,-0.2365154379362876,-0.1341070757347119,-0.6558652184226401,-0.2085503938258928,0.300890178732181,-0.158423156534402,-0.3230159946398962,-0.1765504379209702,-0.2068413165484383,0.0774171850840926,0.6911690603728237,-0.2096545226503123,0.6917596294848729,-0.5703401781177497,-0.2344309724112976,-0.1975252023537756,-0.1584049204787707,0.605703583719891,-0.1177324084579717,-0.2197538300755435,0.7220998077118946,0.3542669613868828,0.4856924671779847,-0.2084818638308113,0.6732994925646698,-0.3674162531562456,-0.1876889831120343,-0.4035524233317729,-0.041561264413601,0.2417898212640627
18,3,-0.2365148413908135,-0.1341070509505384,-0.585846090112044,0.3609889800551298,0.614886281764855,-0.1324202161534449,-0.5266480667927895,0.2345618401786573,0.0749029833052389,-0.8118439252077927,0.5775949919008525,-0.2549437227065658,0.6748807233650687,0.2044606587498833,0.0661184835203232,0.809437410310473,-0.1320545643315566,-0.0830948672282947,0.739790394448501,-0.0251316471052882,-0.0963154310019747,0.1051148996697262,-0.6809762043133258,0.3614774350927414,-0.3828437483078636,-0.5564980423934014,-0.142392017140726,-0.2728241735200719,0.459369558722694,-0.3435917315706627
18,4,-0.2365151207526416,-0.1341070430770793,-0.6121141900587783,-0.0514301495734757,0.3882630074021421,-0.2148495371610794,-0.4340800460751743,-0.0066839133374722,-0.1438290952444045,-0.1806400985295493,0.8882918688701535,-0.237279606555593,0.4240661008479673,-0.3829882571325706,-0.1504481279969408,0.1465203569731762,-0.2143994272916023,0.05404147594691,0.2364892576413319,-0.1894156662595915,0.0580475855525985,0.266258024163411,-0.1636937208340362,-0.0512517124036248,0.0684995170222787,-0.4705517745583305,-0.2403066708564837,-0.3381882984259224,0.2020830633230199,0.1693884486014411
18,5,-0.2365158699483357,-0.1341070702846395,-0.7083577109950658,-0.1258600571738813,0.5029398450314669,0.0295781024199188,-0.3126476733824889,-0.1200886658214503,-0.0359116127811696,0.4562824491152014,1.442237421225785,-0.205962323936049,1.1060331323200845,-0.7592404620862777,-0.0564525934916553,-0.2541668493161391,0.0293413670701354,0.4373998898230488,-0.0079758066126685,-0.0337179198833867,0.6609371030393281,0.5786277731819341,0.9695779467023704,-0.1254992839109066,1.2066367844297885,-0.394919058863468,-0.0156520214432267,-0.4035524233317729,-0.0130802477135445,0.5429137121108799
19,1,-0.2365159698268975,-0.134107087658019,-0.7258406394121935,-1.315533932877012,-0.8950254136879183,-0.7281847273388634,0.4390116842148894,-0.1759088268743848,-1.0404857616167769,1.2318839801977537,-0.2091556433379388,-0.2003044942516019,0.9085203186023676,-0.1011861941631274,-1.1075037976994675,-1.3324559803774378,-0.7282313721622922,0.431166419678722,-1.2097711160267133,-0.971338907251852,0.6143369470983251,0.3146009615115134,0.8033350825712933,-1.315644180130585,1.3006666313735675,-0.3570325407973961,-0.8291672284834917,-0.534280673143474,-1.5840835554376913,0.2134051922088309
19,2,-0.2365160164652878,-0.1341070903850934,-0.7345821036207573,-1.3877266409426074,-0.9223294226472812,-0.8492098412833761,0.3946827174830086,-0.1268255818105979,-1.1636130906016755,1.2333136604393813,-0.2779092939838063,-0.2010482465105903,1.1605194257594544,-0.0154068848856162,-1.1732050450376923,-1.2464445905457042,-0.8491606851950453,0.431166419678722,-1.232038282732019,-1.042891180402681,0.6143369470983251,0.380297773805093,0.8033350825712933,-1.3877079995347117,1.3450487191310316,-0.4114067102440737,-0.8772094651197275,-0.534280673143474,-1.5426783798989534,0.2306827925033203
19,3,-0.2365159931460927,-0.1341070893537783,-0.7258406394121935,-1.3355826825543464,-0.9059470172716638,-0.7241728451086584,0.4467439915932948,-0.1226551100077925,-1.0296215855298738,1.239747221526702,-0.2561518096022021,-0.2002513690902456,0.927175951682152,-0.0658835181427801,-1.1059287677975242,-1.2653251395331544,-0.7239964934957759,0.431166419678722,-1.2162459659197455,-0.9684768163258192,0.6143369470983251,0.3542669613868828,0.8033350825712933,-1.3352979490589836,1.308941257904619,-0.3603300710735173,-0.8154408751588523,-0.534280673143474,-1.600358422123438,0.2105255921597492
19,4,-0.2365159698268975,-0.1341070865023754,-0.7258406394121935,-1.334464082786941,-0.9195990217513452,-0.7722411377557424,0.4102791329337695,-0.1975631996966438,-1.0948066420512912,1.2347433406810078,-0.2100259427132029,-0.2041295058692562,0.964191096681724,-0.1031990660414807,-1.1487920815575643,-1.3597278844704277,-0.7719917850496305,0.431166419678722,-1.2276164340245823,-1.0079736711050764,0.6143369470983251,0.3220383364881469,0.8048193938581778,-1.3352979490589836,1.313454690557922,-0.3580849440770092,-0.8396907660323804,-0.4035524233317729,-1.5627826269813463,0.2389102212149819
19,5,-0.2365160164652878,-0.1341070884427153,-0.7345821036207573,-1.3372175591374766,-0.9086774181675998,-0.7151089630330104,0.4537733619372998,-0.1362893447477333,-1.0542470513268538,1.2365304409830415,-0.2613736058537879,-0.1983388632814186,0.919772922682237,-0.0827606746612796,-1.1221853264283008,-1.27371649463869,-0.7155267361627414,0.431166419678722,-1.188925257834511,-0.9782079254743322,0.6143369470983251,0.380297773805093,0.8033350825712933,-1.336389825110561,1.298409915046917,-0.3488237952164139,-0.7948513451718942,-0.534280673143474,-1.5974863868259537,0.1961275919143413
20,1,-0.2349397634984289,-0.1340978866620128,0.6566656324932152,-0.764236339818285,-0.7666965715789181,-0.7838310197541121,-0.2095355971488665,0.7191385831123192,-0.8347906943714185,-0.5730873248561129,0.2029311108496359,-0.1498887161244648,-0.7014904282990211,1.0091449011961442,-0.8224233854476516,0.9185250266824329,-0.7837553369010665,1.066980374400124,0.5744448374239935,-0.8076273062827554,0.8735503145201555,0.276174524132252,-0.0887360008463625,-0.7642467740838509,-0.1872616666648017,0.1234246364553104,-0.7472666536464786,-0.534280673143474,-0.0106868849656398,-0.4011837325522942
20,2,-0.2350108204720949,-0.1341006375931716,0.6479241682846514,-0.6723390666191713,-0.7230101572439315,-0.7338310801072999,-0.2117762089460179,0.7191385831123192,-0.7384616664008802,-0.5634369832251318,0.1911820692835707,-0.1528902877410962,-0.7405784214185696,1.006048175229447,-0.7159401138626694,0.8241222817451594,-0.7338778770509815,1.066980374400124,0.5706546813890475,-0.7131783057236613,0.8939378827443446,0.3232778989842521,-0.1288124055922474,-0.6725291857513256,-0.2128377850335099,0.1335978681582371,-0.7211865823296656,-0.4035524233317729,-0.0173883006597711,-0.3958359038897141
20,3,-0.2349397634984289,-0.1340998191529106,0.6479241682846514,-0.6998738301245236,-0.7503141662032945,-0.7314165213576396,-0.2080418559507652,0.7191385831123192,-0.7768484219079371,-0.5620073029835049,0.1720354830277586,-0.1554137329055208,-0.7000098224990384,1.0110029367761624,-0.755428363547116,0.8304157980743115,-0.7315251666806937,1.0420464938228131,0.5660749095134883,-0.7589717605401907,0.8327751780717773,0.2823723366127776,-0.1251016273750358,-0.6998260870407695,-0.2361571870755672,0.1427186965815507,-0.7028847778968137,-0.534280673143474,-0.0607081663968325,-0.3991268753743788
