f_id,i_id,ic.eps.max,ic.eps.s,ela_meta.lin_simple.coef.max,ela_meta.quad_w_interact.adj_r2,disp.diff_mean_02,ic.eps.ratio,ela_level.qda_mda_10,disp.diff_mean_25,ela_meta.lin_simple.coef.min,nbc.nb_fitness.cor,disp.diff_median_25,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_05,ela_level.lda_qda_50,ela_level.lda_mda_25,disp.ratio_median_02,disp.diff_median_05,ela_level.lda_qda_25,disp.ratio_mean_02,ela_level.mmce_qda_50,pca.expl_var_PC1.cor_init,ela_level.mmce_qda_25,ela_meta.lin_w_interact.adj_r2,disp.diff_mean_10,ela_meta.lin_simple.intercept,ela_distr.skewness,ela_meta.quad_simple.adj_r2,disp.diff_mean_05,ic.h.max
10,1,0.0653616458678219,1.4957687113201374,-0.1477740744849804,0.6730145092150557,0.6083986547422198,1.586184115674965,-1.9274330898237773,0.7092487664120182,-0.1254661246876917,0.7561977797745806,0.7060798213063005,0.6180449844639095,0.7085163468812439,0.6000307584826188,-0.3562201453505715,0.4815265013905389,0.608907080040833,0.5994317185505912,0.798991736485744,0.607996073136419,-0.9472090919399198,1.0403202123059516,-1.1324681504623262,1.2653113336971842,0.6181883393399419,-0.1411206067396214,-0.0987897566705904,0.5965300765776446,0.6056352313050039,-0.6098489116000874
10,2,0.0325449227533209,1.4916307416609496,-0.152635368656813,0.6746053801939714,0.7506926529037482,1.5774775995014838,-1.960139125565589,0.6790641909965575,-0.1041904523980742,0.7798671877485235,0.6751328194094494,0.7127338180052007,0.678680539502572,0.7305530357911916,-0.3286818561719456,0.6827454600649394,0.7223119214015677,0.7304903657226823,1.3133483211435606,0.7505014596653596,-0.8423129928585678,0.9627061554728586,-1.0327663740823567,1.239841576837001,0.7125154545684189,-0.1459643342718751,-0.0560025164319719,0.4691914979488509,0.7352464030414056,-0.626328037559712
10,3,-0.0462279908537057,1.462788475528997,-0.1584695567600058,0.6828779092843321,0.8691671561373874,1.525455082464913,-1.1943978116839022,0.871425430277167,-0.1318732771871929,0.7128782972562316,0.860204608217943,0.9100624558431613,0.8709557426095587,0.8798842002228355,1.7480834694410805,2.181240189529411,0.8597585891307796,0.8797391267072125,2.23288733572876,0.869333312927278,-0.8332631333299806,0.1299283024258779,-0.6492361536529603,1.1176187813381355,0.9101287637252344,-0.1584817188713494,0.0849971050972003,-0.3829272343090635,0.8766737169361083,-0.4361842764871304
10,4,0.1265403863224635,1.5823160966297227,-0.141211862526624,0.6690373317677669,0.5640577487995341,1.620836916365437,-2.114367587687528,0.5552725363302602,-0.1303138600072665,0.8633800045622475,0.5406223294746844,0.4922750834243302,0.5549171903762377,0.5088361542495545,-0.5174907014669339,-0.1824058295180889,0.5494829431678083,0.5090650296848449,-0.408817694391541,0.5643625020168092,-1.1150428504700816,1.0822737565400515,-1.3833306845796698,1.268675263848529,0.4921905955864767,-0.1311860956095979,0.0844522375172249,0.6185899259219397,0.5067093899796936,-0.7657667956796055
10,5,-0.0462279908537057,1.4380430052287778,-0.1653052058829441,0.6852642157527056,0.7742922755707644,1.5081286821196769,-1.2694116551284251,0.9001269485190357,-0.1325189936421368,0.4891354030119773,0.8908029115018719,0.8956061453788418,0.8996865200853145,0.8342868981063034,3.247468530725886,2.087488396676181,0.7672202385804189,0.8336575050490339,1.853310184359288,0.7741749929323828,-0.8147520570215068,-1.036380227282225,-0.6307430822276416,1.0703635720692426,0.895634458057943,-0.1607168088188801,0.1120588615693085,-1.2674511245692877,0.8507972815894416,-0.2168851387167565
11,1,-0.0854532735552842,1.4380430052287778,-0.165317004579414,0.6892413931999944,1.8445205053692275,1.490758965773578,-1.4686484233170771,1.691381569959004,-0.1329355522558721,0.7450329646925327,1.6997836934815336,1.804185258061315,1.6919929604744468,1.8191886238233963,4.342181511892192,3.086815736281108,1.834132986102215,1.8192921905156347,2.220436417309116,1.8445900461432536,-0.8534196386436519,-1.2062920814303522,-0.8502477995803163,0.9053708075032776,1.804381772040701,-0.1671378696740164,0.12763299323027,-1.183775833952995,1.8260412006547917,-0.8354861747395494
11,2,-0.0854532735552842,1.4298082397378564,-0.1670271905442215,0.6892413931999944,1.8151675585427056,1.4864273656872686,-1.539761546902485,1.6296166006117607,-0.133570212986542,0.7566443723778624,1.641115151857362,1.731903705739718,1.6301112859112783,1.786700546065367,5.853972000570563,3.787382550248842,1.796936198135894,1.7866847272370403,2.3220134014784115,1.8148820828277743,-0.9023711515482824,-1.4978692138573748,-0.8791934765938556,0.9571112569739636,1.7315107943354586,-0.1674143301616056,0.1259681200692343,-1.399962357527088,1.7915545531927737,-0.8126689234108395
11,3,-0.0708386060562241,1.4710232410199182,-0.1558857037065103,0.6812870383054168,1.6861758321639833,1.5167918822922948,-1.6795873510830746,1.4235588921397424,-0.1287887106501981,1.03844430504877,1.4328549052895374,1.5822808924340126,1.423470694066415,1.6407891792924651,0.3945281663466027,2.328409750784096,1.686253072967817,1.6410290751537329,4.758524482276112,1.6863023041029643,-0.9077187958151758,0.5305846498615767,-0.989347858562049,1.193227116168364,1.5822879229970028,-0.1609311699921303,0.0846338600438833,-0.0777406288976412,1.6450435502299643,-1.151124818120031
11,4,-0.0630101949849953,1.47925800651084,-0.1549020172265218,0.6790598189349348,1.6648848682361312,1.5341182826375306,-1.8161125461521055,1.2831046539348527,-0.1315398280193688,1.0348715642225146,1.2990418125806171,1.5099993401124157,1.2831318963963718,1.6145707305754582,-0.3722768155585563,1.6759369749210502,1.6572214335794686,1.6146197247297474,5.099201306605681,1.6649497054699638,-0.8723420722034252,0.7067895356448198,-1.0753808430189566,1.255539917543277,1.5098163946605443,-0.1585444036290695,0.042996895807435,0.1002595347770167,1.6129384507998523,-1.171406819301107
11,5,-0.0854532735552842,1.4298082397378564,-0.1665090205558687,0.6878096093189705,1.848917950586684,1.4864273656872686,-1.5286594980726953,1.6786447259975668,-0.1331810429342173,0.7963911140699557,1.6935942931021633,1.8027396270148832,1.6787326016394812,1.8265981854173328,5.396466876836202,3.147542354751005,1.8295967924477847,1.8266580637631409,2.296126746233051,1.849231915411298,-0.9286980156314452,-1.4307435430828075,-0.8719570573404725,1.029035287352719,1.8028981029566475,-0.1672765523312701,0.1547552905445977,-1.4049828749640658,1.8314912817278064,-0.8354861747395494
12,1,3.084050848658838,2.484928742089628,1.038700814737764,-0.9534919796282124,-0.9903658448176962,2.193214551770307,-0.1829111466779602,-0.6772352135819637,0.1054414683049052,2.054442477515196,-0.652885847905008,-0.9179380023700268,-0.6771911513725524,-0.9291887612505773,-0.2024720292494568,-0.1999109765955929,-0.9646984986807272,-0.9280437892203652,-0.2367558500161282,-0.9897353289242128,-0.3079599234206258,-0.8475892782287545,-0.2874151909837151,-0.7386299136040042,-0.9176374194375748,1.3495774478524565,4.000733374221593,-1.2549758994228584,-0.9629347407091394,-2.070152996637504
12,2,6.393728122113813,2.4601832717894085,1.1972513888222849,-0.1717379805891063,-0.90692432181646,2.288596385670831,-0.0808923195934101,-0.2454038600948806,1.5049652201891333,1.6819842463780532,-0.2361910054628977,-0.6418224725015264,-0.2451244593332897,-0.7627586085252356,-0.3316732358271319,-0.2139872804311112,-0.8653558576487231,-0.7636141431281698,-0.2677072856355811,-0.906645869026232,-0.4877230422384706,-0.0924254820148715,-0.5873245667073326,0.1307057497935615,-0.6416179056080866,1.834342656164105,1.863081641083369,-0.6926779464813744,-0.7838606483100825,-2.3414247624343827
12,3,4.456885240030518,2.843470431564349,8.870910980752727,-0.7557467169490086,-0.6889576205378686,2.4013046199165906,-0.257024824001149,-0.0463252442044717,10.218186699810351,2.320165076467953,-0.0394378131215082,-0.4582273296046694,-0.0462190768088214,-0.5490212548539907,-0.2379286763388698,0.0541843541788968,-0.6657633368538292,-0.5499139912279605,-0.1344754241282091,-0.6894063872817883,-0.606605287864002,-0.7783659302424815,-0.8775853834264368,-0.4760831746490366,-0.4581565169453193,8.435356369786469,4.246892438686004,-1.2552801732069174,-0.5791391155674266,-3.5051045801985734
12,4,3.756472319769599,2.7651578117456865,5.14978881928703,-0.8319494368390637,-0.9177713533528524,2.323292502362166,-0.0397847333858116,-0.3141479220237332,2.4922411496194385,2.322844632087645,-0.3124688270396442,-0.6794088797087559,-0.3147413432168532,-0.7935367874538939,-0.2734293143055649,-0.2059565686275143,-0.8866759678245419,-0.7940657410660306,-0.1905397291025361,-0.9173221683427312,-0.4358920285747442,-0.7301193543732618,-0.3959614797844881,-0.5843696880923299,-0.6790520178826668,5.383492474274427,4.4692740873687145,-1.2963571340549154,-0.8114774456800649,-2.923264671316478
12,5,5.02880678080718,2.604435776276626,2.054668267674965,-1.0215812575257983,-0.9232315144978608,2.297259585843449,0.0280277810880372,-0.4047888869273855,0.3714407265286303,2.1218779606107696,-0.3987717337379052,-0.6823001418016194,-0.4042487653528638,-0.7775777317131082,-0.1481432958060014,-0.1634569589702755,-0.8762427224193545,-0.7774925262591417,-0.1531869738436057,-0.9233565983911884,-0.2117023266165622,-0.9377893983320786,-0.3026920760741942,-0.7991806563282127,-0.6820193560507739,2.492193205555923,4.154446572616856,-1.3479315404529573,-0.8147291747236284,-2.251423382193363
13,1,-0.2367619495592838,-0.4248668179549384,-0.1685193619615629,0.6882868706126452,-0.8258281029312005,-0.3216691423398302,-0.6711012398149132,-0.5690592785670175,-0.1341094831750782,-0.0132812756802114,-0.5692853554568944,-0.6750719865694605,-0.5688982208870083,-0.7616186759723224,-0.1807405358720746,-0.1219499091988743,-0.8258909728551876,-0.7626260381803338,0.0660758098514728,-0.8254131568354675,-0.5885055688068278,1.1095435602922237,-0.8028090511414597,0.9635187429765254,-0.6753999093680735,-0.1809010711734016,-0.4825430202893281,0.9134312226753476,-0.7639838820437932,0.6666495377338301
13,2,-0.2367605667261345,-0.4166320524640169,-0.1685192256211126,0.6886050448084282,-0.6753621857405658,-0.3042994259937311,-0.6572986926211213,-0.3487816689599702,-0.1341094570966563,0.0778236153893063,-0.3631173005666032,-0.5117156783226517,-0.3478922403042658,-0.5541509513421012,-0.2629594855124131,-0.1259201487422256,-0.6816400146443323,-0.5535969278517138,0.0132473367828158,-0.6754807794776567,-0.6810609503491964,1.2312088385711275,-0.9354767374535158,1.0951925803291696,-0.5123104385132714,-0.1809008627579261,-0.4792738148094762,0.9700261465103672,-0.5640712443655623,0.6463675365527571
13,3,-0.2367632105719248,-0.4413775227642361,-0.168519527584415,0.6746053801939714,-0.7877902018002023,-0.338995542685066,-0.4694640286360368,-0.7332424315493794,-0.1341094509454506,-0.3893122476436087,-0.7446807577567949,-0.727114704241011,-0.7335476764211528,-0.779287630542478,0.2034317954329424,-0.049132106665134,-0.7855188493307663,-0.780277185657589,0.4107622519771979,-0.7873498288375094,-0.3700748683668376,0.4697520107221294,-0.4458123679744728,0.5503960829613563,-0.7274995198965671,-0.1809019205349477,-0.4898684621978854,0.4667573076763769,-0.7627015100266135,0.844117048068241
13,4,-0.2367632105719248,-0.4413775227642361,-0.1685195083545568,0.6723781608234896,-0.7770897517710581,-0.338995542685066,-0.4907679601742815,-0.7430131611636323,-0.1341096663864373,-0.4134282482208345,-0.763772006814289,-0.7242234421481458,-0.7434929455473727,-0.7359701935317721,0.2190485568681059,-0.0038352827841704,-0.7723638877329205,-0.736351429340144,0.3768563611395246,-0.7771377164478134,-0.3338754302524889,0.4215054348529087,-0.4192788307120617,0.5286106305526463,-0.7241327323596763,-0.1809000462385817,-0.4994944561107829,0.4580855048306884,-0.7326115666234984,0.8086235460013577
13,5,-0.2367625946116545,-0.4413775227642361,-0.1685195931328073,0.6719008995298149,-0.8003229206699533,-0.3303323425124481,-0.4724645823738174,-0.8840780699694128,-0.1341095726773634,-0.4987274354476861,-0.8990670686281292,-0.8774603330699322,-0.8849367731203294,-0.8841614254105016,0.2451791379737029,-0.0701563297015174,-0.8358705988949322,-0.8838036358740627,0.3970451384640311,-0.799882875861228,-0.3355208592576866,0.2872540933037749,-0.2238955108706702,0.38812649994648,-0.8770077122127256,-0.1809016186366698,-0.4580391144009931,0.4984017812185382,-0.8370790870230503,0.8669342993969481
14,1,-0.2367740024633531,-0.5650225266104224,-0.1685197391539702,0.562608063278316,-0.4002286966350407,-0.6164778442140201,-0.5600807515170201,0.0245125454988638,-0.1341096730920261,0.6767042963903941,0.0060673558648477,-0.1531991788075301,0.0245028369776556,-0.296526194383694,-0.1825441618406427,-0.0240474113685042,-0.4262523118999568,-0.2959710196340595,0.0150059410793756,-0.4002179318826673,-0.5128158345677352,0.7403523710320998,-0.7457217436980902,0.9491018994707616,-0.1530342633901666,-0.1809047578863169,0.0780651786630697,0.3782136365151367,-0.2704538514319681,-0.6884416661767535
14,2,-0.2367738955935434,-0.5320422908192818,-0.168519680522355,0.5051776209394643,-0.4127980608816037,-0.599151443868784,-0.7431145295216549,0.0991015974648146,-0.1341096689443443,0.7526250389483249,0.0835656225868219,-0.1119986939842196,0.0985398404728735,-0.2845569025781044,-0.0447647341929484,0.1427026494522547,-0.4620882417699491,-0.2848772959015349,0.1844650510958799,-0.4127509789063849,-0.6107188603769962,0.6585429597756002,-0.7159720201008413,0.9265155113117314,-0.1116056574277501,-0.1809049272392293,0.0821365503023297,0.1594407857765397,-0.2383487520018558,-1.0421090617717528
14,3,-0.2367746271555129,-0.614472293383406,-0.1685197746994255,0.4929279144018144,-0.5477996290575164,-0.6772068774240722,-0.7254112624687475,-0.08924666358137,-0.1341096895176612,0.4449227352870646,-0.1331505653443681,-0.299207914497156,-0.0904202729253699,-0.4578266506209263,0.1448359468931184,-0.0154753032635413,-0.5832046123432151,-0.4574363508827461,0.3743943151243406,-0.5482935615332597,-0.3692521538642387,0.1886632643536283,-0.4610892530649521,0.4792729883329209,-0.2994609891471376,-0.1809046535323241,0.0785495054008255,-0.0281440020959844,-0.4154992863751428,-0.4311137761918622
14,4,-0.2367745497611549,-0.5814920575922654,-0.1685197827149928,0.3308181616503191,-0.4513123519111595,-0.6685436772514541,-0.6993064449500539,-0.0624643957994435,-0.1341097113974469,0.679383852010086,-0.1051675016573558,-0.2348773329309353,-0.0616894954496141,-0.3694818777701463,0.1042323671616939,0.0177303365535794,-0.4684389128861506,-0.3684619917162235,0.3500552316599529,-0.4512784938311482,-0.3647272240999452,0.167686492236576,-0.4763661381554311,0.6226404876402404,-0.2346360630131085,-0.1809046895789372,0.3459735406948297,-0.2603048993331881,-0.3352594373001689,-0.5249180316543359
14,5,-0.2367738955935434,-0.5072968205190627,-0.1685196731880068,0.5307906437000048,-0.3806967107941716,-0.599151443868784,-0.4370580482680033,0.0390814012629732,-0.1341096664781551,0.7633432614270923,0.0158309170266713,-0.1380200528199948,0.0399732556184483,-0.2931063967249532,-0.1304149722612948,-0.0431767473501067,-0.4366855573051443,-0.2930965325130814,0.0489821760889115,-0.3807220809568829,-0.4910139002488661,0.6249801243883167,-0.7183841598519697,0.8630813998863699,-0.1380834441585511,-0.1809046968265061,0.1550579947556951,0.1758715701157391,-0.2486993261405224,-0.7480200446461638
15,1,-0.2367663655527156,-0.3012218141087521,-0.1685194186106787,0.3077505324560435,-0.9094528528164972,-0.347658742857684,-0.1991141368619773,-0.8348754672690665,-0.1341096185994362,0.4248260681393768,-0.8383935099796547,-0.8543302363270204,-0.8352104274892129,-0.8425538872291656,-0.1832920067544393,-0.1223108400664516,-0.8848614903627704,-0.8428421944001262,0.0482787343702877,-0.909430990587058,-0.2149931846269576,0.4110170487943825,-0.2271116972055094,0.2338662744348057,-0.8548668043430042,-0.1809017734480827,0.1740829544231671,0.1846955098534569,-0.8627265273666492,0.0594571273753935
15,2,-0.2367654092617241,-0.1940875150718635,-0.1685187978509455,0.2256615899440004,-0.7111647188860236,-0.3216691423398302,-0.4544612599471319,-0.5373044073206947,-0.1341096344401158,1.1380344555806448,-0.5419996889957267,-0.6331486862229341,-0.5379573836054229,-0.6801134984390214,-0.2351132601928123,-0.0854958915735568,-0.699784789262051,-0.6794904809782978,0.0764867472871071,-0.7112231728415932,-0.3536205783148609,0.299840156574006,-0.4651094859834992,0.4462744354197279,-0.6334577256457928,-0.1809028006801253,1.4135961580248295,-0.1399646177377566,-0.6938198131038047,-0.3499857714675619
15,3,-0.2367590503589663,-0.0704425112256771,-0.168518003597979,0.1241640214891876,-0.7524640585533021,-0.226243992438443,-0.2885306382478483,-0.3085646479584459,-0.1341076703874418,1.250129199004412,-0.3137764468381023,-0.5211122801244583,-0.3081111637993716,-0.6065878487761125,-0.379535310310111,-0.1725704633766049,-0.7133933702253377,-0.6063707148384193,-0.0998660915719118,-0.7525358093271816,-0.5148726208242322,0.3355006691729945,-0.575263867951691,0.4308964690135796,-0.5208130036488087,-0.1809018285424802,1.5659471874701545,-0.1579167709972521,-0.6106488279895627,-0.6922445413982047
15,4,-0.2367680329602765,-0.3754170511819549,-0.1685194616808946,0.4407473462933841,-0.776210262727567,-0.4083877760677361,-0.5213736082996461,-0.6408566935003246,-0.1341096647660899,0.3346143622764239,-0.643383810702876,-0.6989248988355881,-0.640725164576399,-0.7405299237434249,-0.2446592805630387,-0.1509146113219608,-0.7719102683674776,-0.7413368679405902,0.0576345092279857,-0.7762093425942047,-0.3231801417187041,0.580928902942506,-0.4048059922052919,0.4727053151802954,-0.69919567890847,-0.1809036383371124,0.0106226804305673,0.4250717992602602,-0.7394814167155337,0.2888972657363067
15,5,-0.2367674410659458,-0.2929870486178306,-0.1685195409376981,0.1246412827828622,-0.8620703805984038,-0.3736916593764011,-0.1370026744899128,-0.924731284257288,-0.1341096657566419,0.5650561455699086,-0.9356804229849672,-0.9128782937075156,-0.9247178496252236,-0.8727620998813685,0.0352986624605647,-0.1570504360707764,-0.849025560492777,-0.8726200844190078,0.0810591184581625,-0.8620839240530125,-0.1146220153099008,-0.1071092224968088,-0.0132353059387995,0.0033569654926468,-0.9131864121854146,-0.1809037973465746,0.5311225714125587,-0.1976244998169835,-0.8731686995065432,0.1050916300328133
16,1,-0.2367744687462573,-0.7545868282114354,-0.1685198768273076,-2.482478077463957,2.082422291633621,-0.7031964779419261,1.4832963439117746,2.2240608112503435,-0.1341097206405609,-1.753206058066671,2.232072126107376,2.1706527283318118,2.224617373678856,2.113861188751485,-0.6099595255140134,-0.4998445275524124,2.0641180043817857,2.113612723387024,-0.8389723053300735,2.082717939593895,2.766935530042512,-1.5754832706904685,1.902807703040772,-1.8174903692853392,2.170505650628668,-0.1809047387258469,-0.3140578563925114,-1.8359866900839847,2.126711639682876,1.5742690905869463
16,2,-0.2367744687462573,-0.7628215937023569,-0.1685198768982305,-2.484387122638656,2.0706591256769253,-0.6945332777693081,1.4832963439117746,2.225369391109395,-0.1341097207302405,-1.7389150947616483,2.2379128278738234,2.1720983593782432,2.225722403581769,2.116141053857312,-0.6085078265637026,-0.4998445275524124,2.059128191361913,2.116262641201676,-0.8389723053300735,2.0706490794969805,2.749247168236636,-1.564994884631942,1.902807703040772,-1.8187718664858517,2.172274640690424,-0.1809054338401416,-0.3187043660328566,-1.8365952376521035,2.138390384839336,1.589480591472754
16,3,-0.2367744687462573,-0.7545868282114354,-0.1685198770321102,-2.484387122638656,2.072931139039277,-0.7031964779419261,1.4832963439117746,2.237321087155401,-0.1341097208627217,-1.7389150947616483,2.247502039729186,2.1467998160656854,2.2378777325138213,2.0825130435463697,-0.6132588413101747,-0.4998445275524124,2.053684758976598,2.082217934362592,-0.8389723053300735,2.0729700141310032,2.768169601796411,-1.5628972074202372,1.902807703040772,-1.819572802236172,2.146995202065974,-0.1809046935206532,-0.3162978675546322,-1.8362909638680447,2.095064530258899,1.567930965217861
16,4,-0.2367744687462573,-0.7545868282114354,-0.168519877041875,-2.483273512953415,2.0902644022714187,-0.6945332777693081,1.4832963439117746,2.235576314009999,-0.1341097205855302,-1.7509730950502616,2.245584197358113,2.1887231164122136,2.235667672707994,2.126970413109986,-0.6028769942715874,-0.4998445275524124,2.0641180043817857,2.1269521401828126,-0.8389723053300735,2.090144930422765,2.7286793056716667,-1.5628972074202372,1.902807703040772,-1.8178107435854676,2.188537936419472,-0.1809056991848433,-0.3215195151960625,-1.8359866900839852,2.1348638617920908,1.6021568422109245
16,5,-0.2367744687462573,-0.7545868282114354,-0.1685198769162181,-2.485023471030221,2.080663313546639,-0.7031964779419261,1.4832963439117746,2.2282482667993087,-0.1341097208015766,-1.7433810207944682,2.2346873657042927,2.1735439904246747,2.2279324633875968,2.1338100084274703,-0.6041967205900517,-0.4998445275524124,2.073190391690644,2.133868874817666,-0.8389723053300735,2.0808611918866773,2.736906450697655,-1.5859716567489943,1.902807703040772,-1.817009807835147,2.173587117187856,-0.1809049482777934,-0.3163886788179614,-1.835834553191956,2.1426954908970117,1.590748216546571
17,1,-0.2367748390209706,-0.5238075253283603,-0.1685197691540806,0.1066644407211162,-0.4704778839839075,-0.6685436772514541,0.1555513149437255,0.1176834314633494,-0.1341096889082475,0.8723118566278865,0.1079745254913807,-0.109107431891356,0.117325348822407,-0.256628555031729,-0.1603287688131569,-0.0297320725328486,-0.4625418611353921,-0.2570307019170603,-0.1946900352424173,-0.4703101578301263,-0.3980471614551979,0.230616808587733,-0.6717494579968227,0.3129987265664432,-0.1088095118462646,-0.1809047999558676,0.5722146680690317,-0.2593920779810105,-0.2602406742951423,-1.095349314872075
17,2,-0.236775909209878,-0.8287820652846382,-0.1685198623048253,-0.1753969838406121,-0.4302046148673686,-0.980722095471743,0.7958694825861702,-0.3622164221795684,-0.1341097183048148,0.7436931868826869,-0.3828187721967115,-0.3967880101313124,-0.3622576290421425,-0.4430075274330538,-0.2955127347012043,-0.3437419273251867,-0.4589129062118489,-0.4428393459715298,-0.4488435281812426,-0.4303900821249509,0.1955413521698599,-0.1868209565416069,0.6613597777934124,-0.1521847572195396,-0.3972119561080456,-0.1809049101732618,0.720176486453444,-0.5536248271662996,-0.4154076883739155,0.2914325158839408
17,3,-0.2367757727368329,-0.8370168307755594,-0.1685198521117208,0.2638424934379739,-0.2971086062856868,-0.919993062261691,0.6776476653176023,0.1460359950761378,-0.1341097140817206,0.606589257675129,0.1330808256217839,-0.1242865578788913,0.1460561262981628,-0.2093213540858258,-0.4920639743978512,-0.3404033168000955,-0.3060431800575777,-0.2086584733343524,-0.5441598810547852,-0.2971684341320967,-0.3959903751987008,0.7193755989150474,-0.184497228268908,0.7371742999360315,-0.1237032668823399,-0.1809044737155355,0.1136177882564601,0.2134493824470557,-0.2068390395797198,0.0024139990536201
17,4,-0.2367758163110917,-0.7793322985116545,-0.1685198534584841,-0.0107418375228517,-0.3765557832144,-0.9373627786077902,0.7166548639087538,-0.1312956963855664,-0.1341097148399209,0.8267594110931281,-0.1363760275138985,-0.2160841293273206,-0.1313063793331776,-0.2805671386429083,-0.3876296317300265,-0.3393205241973634,-0.3804367559902198,-0.2812392731390472,-0.4995616760940281,-0.3770085855424483,0.1556396987938166,-0.0001276846998411,0.2287827157577389,0.1798832048632229,-0.2159760710713583,-0.1809048630077617,0.6974282649894742,-0.4037699885171218,-0.2790182645467056,0.3269260179508241
17,5,-0.2367759829411018,-0.7875670640025759,-0.1685198613666393,-0.1450113481433251,-0.2276656172266871,-1.041407812680932,1.1214295631353977,-0.2987939183441926,-0.1341097164623065,1.391252461641507,-0.3220580388950062,-0.2507792744416865,-0.2992709245760629,-0.2457991957790526,-0.3352364968869859,-0.3840759517769613,-0.2679391533603709,-0.2456674950169443,-0.5112388086231853,-0.2280045820382463,0.6023736737049821,-0.3693188739599615,1.1534362870235837,-0.0599169587826505,-0.2510705513287776,-0.1809051894170815,1.587575403353064,-0.7905019680564216,-0.2322116859196376,0.6108740344858737
18,1,-0.2367700226810498,-0.2517720473357686,-0.1685193769057277,0.1100052697768389,-0.3446376600110288,-0.395349659807946,0.2140621128304527,0.1993388146681799,-0.13410959786918,0.8776709678672697,0.18477539498751,0.0094343139160627,0.1990975616380225,-0.1813930065394504,-0.1866353134278827,-0.049132106665134,-0.3414254905621272,-0.1812610179625308,-0.249066080092047,-0.3445155006661431,-0.3820042286545207,0.2390075174345541,-0.6540604331552152,0.3556085084834792,0.0089139235538249,-0.1809040590191747,0.6618756553960838,-0.2648690060940766,-0.1789016492054428,-1.1308428169389582
18,2,-0.2367747010571151,-0.5814920575922654,-0.1685198183097857,-0.1911466065318761,-0.1412191733268558,-0.711902994115407,0.7346581863354392,-0.2025696793752527,-0.1341097051585998,0.6731315555641384,-0.2232891567847741,-0.2045190809558631,-0.2020282931196547,-0.2144510505739364,-0.2960406252285901,-0.3102655893573827,-0.1767616609063398,-0.2146769307439001,-0.3773035053971893,-0.1412016267258299,0.2416133643153938,-0.253946627316175,0.6525152653726083,-0.1600339275726776,-0.2041637825944716,-0.1809047579603,0.7091429179589437,-0.5843564793562833,-0.1856799012962507,0.3903072716416828
18,3,-0.2367741044773803,-0.5814920575922654,-0.1685197725044145,0.2165936253641817,-0.1155674095583601,-0.642510760732737,0.7175550300300886,0.3503489304027536,-0.1341096803744177,0.5565708861075511,0.3537198729483489,0.0766561575751485,0.3504866583372015,-0.0206625165786747,-0.499938341431356,-0.3315605105444494,-0.1318533437274886,-0.0211880164130674,-0.5668810485663379,-0.1152071588247861,-0.3437480042836749,0.7529384343023355,-0.1249977810744103,0.7097822972750798,0.0765920594648801,-0.1809042478010309,0.1258470383847953,0.1769365283599463,-0.0146206340045685,0.1355146318044255
18,4,-0.2367743838552527,-0.5155315860099843,-0.1685197744504246,-0.0226733698647185,-0.1968835007044921,-0.6685436772514541,0.4634081284400455,-0.0472848694344431,-0.1341096725009559,0.8754380048508598,-0.0641082399857585,-0.1416341304360759,-0.0473241067117374,-0.1842428379217334,-0.4072495629978657,-0.3395912223480467,-0.2289278879322783,-0.1844049882511003,-0.4807094380349067,-0.1964398710155497,0.1692144880866974,0.090072435403483,0.2094855977487125,0.1992658500209725,-0.1417355526731439,-0.1809046587333816,0.7746329740298677,-0.4002708400004404,-0.1666275170410059,0.3003058914006631
18,5,-0.2367751330939743,-0.5238075253283603,-0.1685198009128721,-0.1351479480740482,0.0442430787193695,-0.763925511151978,1.154435654250988,-0.1089626001244163,-0.1341096997085255,1.4439503888287764,-0.1395143150301989,-0.0339346174768954,-0.1081007513719898,-0.0292120107255235,-0.2856587781900026,-0.349697286640214,-0.0062007794997939,-0.0290928559957573,-0.404878420767247,0.0440089570691128,0.5427268722665676,-0.3105839120322157,1.0875044671594083,-0.0487038582781676,-0.0333706453416993,-0.1809050553290714,1.5856532316125955,-0.7699634876324227,0.0058057202690834,0.619747410002596
19,1,-0.2367752329782723,-0.7628215937023569,-0.1685198675374416,-0.19051025814031,-0.7032859628714142,-0.7812519114972141,0.9542987199410016,-1.3193117310900304,-0.1341097170819111,-0.2508685406262065,-1.3447910705960184,-1.0364797481774457,-1.319213524965419,-0.9628167715615198,0.4669811412303039,-0.4921747466163924,-0.8127360112573427,-0.9637503089262636,-0.366892567961555,-0.7033319950859188,0.2132297139757349,-1.3887899988487031,0.8977494734039847,-1.2677280702655414,-1.0367874597261777,-0.1809050589602705,0.1268459622814167,-0.1233816965065276,-0.852559149230437,0.3497432692795312
19,2,-0.2367752796193411,-0.771097533020733,-0.1685198684486461,-0.1418296061854939,-0.8226766005253568,-0.7899151116698321,1.2096458430261563,-1.426179086245925,-0.1341097198089864,-0.3214301719447535,-1.417930604656464,-1.1593583871241613,-1.4264014255480473,-1.034062556118601,0.4225943460526147,-0.513650133237248,-0.8603660446288514,-1.0340854156676944,-0.4214093011549096,-0.8226280352746405,0.2305067185303104,-1.302785233168793,0.9845865044446028,-1.2903144584245712,-1.1586195172051847,-0.1809047777055458,0.1127853516759422,-0.0390978583221174,-0.9990243531926324,0.4169273981918439
