f_id,i_id,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_w_interact.adj_r2,ic.eps.max,ela_meta.lin_simple.coef.max_by_min,disp.diff_mean_02,disp.diff_median_02,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,disp.ratio_median_02,ic.eps.s,ela_level.mmce_lda_50,ela_level.lda_qda_50,ela_level.lda_qda_25,disp.ratio_mean_02,disp.ratio_mean_10,ic.eps.ratio,nbc.nb_fitness.cor,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ic.h.max,ela_level.mmce_mda_50,ela_level.mmce_qda_50,disp.diff_median_10,ela_level.qda_mda_25,ic.m0,ela_distr.kurtosis,disp.diff_mean_25,disp.ratio_mean_05
10,1,2.7560672394174905,0.6350865627303183,1.2708189886030832,3.615469953569978,-0.3498000260489209,0.6045538132741275,0.608184008580246,0.1871274605954297,1.1656467565855475,0.6079885576488494,1.9636262983689263,-1.384116739804264,-0.3824292191091274,0.8058899649487276,0.6041530769075449,0.6249581065639008,1.9521067133360408,0.9772277713039584,0.54302047907119,-0.2118777698287413,-0.9947431853052422,-0.911446563019641,-1.105882070082975,-0.9651942265476416,0.6309455411915168,-0.6498708057917033,-0.998883160149994,-0.3464402957231138,0.7276045576676643,0.6071579140435635
10,2,9.974156387486593,0.6366985287123522,1.2455449231748277,3.181213650203897,-0.4508822282579674,0.7477668720517978,0.721714621745478,0.5749511027539462,0.9993484223229764,0.7216117028357292,1.9586718360086088,-1.2435369716061655,-0.3549296815949901,1.31891106528235,0.747577328205116,0.7186415020084375,1.9421806574737777,1.002971078601382,0.4117735426049509,-0.2137538213742061,-0.4278751740416795,-0.9308514706202456,-1.042128455962859,-0.8598754320832537,0.7164002044028726,-1.118872210177021,-0.8970736275457025,-0.290877324698727,0.698290469100223,0.7368471143334689
10,3,0.582345192136188,0.6450807518189277,1.1242612003964687,2.138829431980493,-0.2426303106181106,0.8670065885154103,0.8594555486330119,-0.6093731345175195,-0.0708244239623541,0.8593229548022288,1.924138493885197,-0.1300731152883996,1.7189132361444843,2.2360625728809698,0.8671754009483681,0.9138748375531612,1.8828712391126965,0.9301126617218808,-0.4664989677264783,-0.1958675232271513,1.379345094980037,-0.7069486906132821,-0.869447238288942,-0.8507891047176988,0.899763561117936,-0.3213209212943324,-0.5466901711802836,-0.183965858693023,0.8851042416181654,0.8781157075064003
10,4,1.1114007289256185,0.6310566477752338,1.274157072716249,4.425034442435291,-0.0975816555964448,0.5599265145048821,0.5483028775984583,0.2317104009177313,1.21450931495951,0.5484500295709248,2.067250973805631,-1.6137303611944926,-0.5434728365641236,-0.3987834886519684,0.5602381595721329,0.5005236729200109,1.991613403335096,1.0938012383111602,0.5657574035486149,-0.2100539311425793,-2.0533973520358697,-1.0950468426253523,-1.2712771604288784,-1.1337042976906608,0.4802184156443562,0.3990709250170045,-1.0570600359238738,-0.1469153639170822,0.5780688168539823,0.5081541048936817
10,5,0.3632762540216238,0.6474987007919785,1.0773690664258058,2.138829431980493,-0.3722658646069064,0.7715189219752641,0.7663389573933894,-0.3735149986188906,-1.0879938170962673,0.7666064683297338,1.894510315989165,0.7573817290801137,3.2161883745340347,1.8574709621861905,0.7714035067594363,0.8995720290883463,1.8631178941131683,0.6867655493443477,-1.3781712360833664,-0.2100365268561451,1.0865258573736938,-0.4487141510052552,-0.89604160303619,-0.8322034351063363,0.9038778389823736,0.1878602849829802,-0.5572677849573516,-0.071253457312212,0.912978042597033,0.8520620735195882
11,1,0.2219525313957051,0.6515286157470628,0.9136439884943384,1.619770103447169,-0.333433091766609,1.84865963317842,1.8356039374126845,3.80002347929464,-1.1597141146417786,1.835573018247902,1.894510315989165,1.1409121736000558,4.309360884181492,2.223643982241055,1.848720521392008,1.7985035411019603,1.843315165751142,0.9650847018240424,-1.2919277294448577,-0.1307309369897546,0.7929558012093848,-1.1771445286279023,-1.2446827956816298,-0.8710268338500711,1.7868352277003592,0.7919796072351818,-0.1513518562623227,-0.1370333399561611,1.6814138325007693,1.8253100453380229
11,2,0.0066344126357469,0.6515286157470628,0.9649869012825558,1.619770103447169,-0.3261454975123543,1.8191170990344816,1.7982856727697285,4.138710009807609,-1.323693547828975,1.7983046266266054,1.8846506894014676,1.5788722206787498,5.819023993144503,2.324957230173461,1.8188210032061956,1.7269894987778862,1.83837682950126,0.977713494083155,-1.5147495893236222,-0.1422603195166967,0.7929558012093848,-1.1502761950270668,-1.2712771604288784,-0.9201756046001184,1.724509477889084,1.4579687129316945,-0.1262300235417862,-0.1335283716644501,1.621430090576641,1.7911508363330928
11,3,1.6288303957104338,0.643468785836894,1.1992886147495294,1.813162705777468,-0.347037695475809,1.689292229887585,1.6873694869739162,-0.6225562620321782,0.3598286328929095,1.6874084369242104,1.9339981204728949,-0.9922956935700749,0.3672626454536015,4.755142111499455,1.6894121510582234,1.5789554311670526,1.872994566612932,1.284204567756256,-0.1519453780594819,-0.152849957597621,2.282579820211912,-1.5488231434394577,-0.9554235407594988,-0.9255447980434016,1.586458776032352,-2.2289725774938973,-0.4210810075775892,-0.212516450607689,1.4213148385642236,1.6440925467186471
11,4,0.6954727956703989,0.6412120334620467,1.261122649036268,1.9167543057419307,-0.1928755272643568,1.6678637500653275,1.6584675296160798,-0.1354996236724093,0.6119263069443368,1.6583209117563693,1.9438577470605929,-1.284989980177399,-0.3984632944967635,5.094934396635634,1.6679218723621707,1.5074413888429783,1.89274791161246,1.2803187855226827,0.0315180815169815,-0.1776633357883748,2.1008817291843878,-1.5727061066402008,-0.9951329346971718,-0.8900255183416861,1.5187399863176925,-2.793267671322176,-0.4554582523530632,-0.246246449107272,1.2849111316463608,1.6122492162903233
11,5,0.1386661573063855,0.6500778463632326,1.0363583187497682,1.619770103447169,-0.3707525295918978,1.853085480990246,1.8311629922920256,3.99633223264929,-1.2966949138799722,1.8310280924404263,1.8846506894014676,1.2021905340966632,5.362162667031039,2.299137787487086,1.853392321108542,1.7970732602554793,1.83837682950126,1.0209428214316592,-1.5199241997219328,-0.1707261612585439,0.7929558012093848,-1.1771445286279023,-1.286213721451306,-0.9466085569362784,1.796898528963375,0.687796581090452,-0.1196190149311187,-0.0549092367519176,1.6690443037989011,1.831099741779536
13,1,-0.1763210419681277,0.6505614361578427,0.971345156736205,-0.3824635162672393,-0.3649112641531827,-0.8389364505529264,-0.8302524416305983,-0.2591813290826658,1.2039086243292263,-0.8295714752555575,-0.3359837088127674,-0.8344138000552864,-0.2071965431604151,0.0748769938907395,-0.838498675557929,-0.65442811061379,-0.2229834879244511,0.1403274227480898,0.8696481596675775,-0.2320900203255864,-0.9369301563419384,0.5916874334270907,-0.6621569158069609,-0.6050452509674622,-0.6535987261052744,-0.6054241222828599,-0.930128670599043,-0.4902915732955466,-0.5138386208835429,-0.7592104461536417
13,2,-0.176312194474558,0.6508838293542494,1.1020073063086966,-0.3824452175477261,-0.3475680495446067,-0.6874986912582798,-0.6840593933843911,-0.210763297119736,1.4048248389313167,-0.6850428345778458,-0.3261240822250696,-1.019690725321499,-0.2892997949398442,0.0221856855824039,-0.6875995447139044,-0.4928063749613822,-0.2031807595624246,0.2394148697042121,0.9279801314303506,-0.2332045908288363,-1.1801953691225937,0.5678044702263507,-0.7790992594215754,-0.6979735990242744,-0.4940870613340444,-0.4863070104791588,-1.0068163704827948,-0.4956185574927462,-0.2999135525806836,-0.5600448885655757
13,3,-0.1763101075862741,0.6366985287123522,0.5613966363621719,-0.3824802029634102,-0.4096204806869166,-0.8006528669806315,-0.7896750962942549,-0.8586540911583451,0.326867110464372,-0.7891216355690286,-0.3557522601211016,-0.1560263032634333,0.1764351838539006,0.418668486182144,-0.8001899178823563,-0.7059182210871242,-0.2427368329239787,-0.2686511573355085,0.4092646405936488,-0.2328100356553717,-0.0269380640883779,0.8006633614335916,-0.2053167323405227,-0.3857343495533856,-0.7245422200920606,-1.103226977581908,-0.5308237505146816,-0.4817065295041087,-0.6732869292185851,-0.7580525068653391
13,4,-0.1763831991542923,0.6344417763375048,0.5397785678197644,-0.3824802029634102,-0.1299624014898668,-0.7898833039718548,-0.7759583061231876,-0.8529014536974037,0.270219669908795,-0.7759413507273499,-0.3557522601211016,-0.0965502474873143,0.1920299695048891,0.384850629185316,-0.7899119585059832,-0.70305765939416,-0.2427368329239787,-0.2948801874121298,0.4003266771783851,-0.2325926996285239,0.0391339690125391,0.75886817583229,-0.1769008357612706,-0.3493890400911657,-0.7157576808679916,-1.0324678574358284,-0.5533011797909541,-0.4812127121091632,-0.6827758827433057,-0.7279460853694693
13,5,-0.1763514069532878,0.6339581865428947,0.4003738169985055,-0.3824720520999301,-0.3757820149240453,-0.8132665332443357,-0.8384538644743958,-0.8773501629064078,0.1554340666777575,-0.8395703120320028,-0.3557522601211016,-0.0572600045806662,0.2181237798617542,0.4049869880195266,-0.8128037771169967,-0.8546674291211984,-0.2328601604242149,-0.3876532382386944,0.4418803667405755,-0.2318990517926865,0.3642384046113789,0.827531695034424,-0.1688860957004566,-0.3510410996121758,-0.8922268422426461,-1.1583408651328737,-0.5321459522368152,-0.4797170697692995,-0.8197726492564638,-0.8327395909608651
14,1,-0.1763854741252844,0.5232161235771738,0.9570390819654944,-0.3826230096312681,-0.3254070891942053,-0.4105881464983656,-0.4287766770936107,0.0871753847115597,0.742778581911898,-0.4291635116169918,-0.5037945533353838,-0.7479031734718407,-0.20899763108067,0.0239397238083804,-0.4105618215234818,-0.1380967250339727,-0.5590866530914146,0.8907691166069504,0.3180033299325361,-0.1917084644086727,-0.8918810428640395,-1.003993045422518,-0.6479489675173348,-0.5290505130010026,-0.1519348183915044,-0.2548286827651026,-0.8428633569382231,-0.1378137984826554,0.0626153057432512,-0.267086248624987
14,2,-0.1763840669623759,0.4650241516257543,0.9346262314913808,-0.3826215954471542,-0.2811076155702248,-0.4232386948271683,-0.4658442432216913,1.2815667375396742,0.5638919275258653,-0.4650684254960459,-0.4643067488516542,-0.7713331348381905,-0.0714120855626536,0.1929588472634809,-0.4231756807581213,-0.0973337209092501,-0.5393333080918868,0.9733419890703848,0.0925157616667628,-0.2257522494205514,-0.7079304961626186,-1.4204522162354671,-0.9230002741498397,-0.6273480545010971,-0.1294174868361375,-0.2370500093615647,-0.8269969362726182,-0.1167073618952428,0.135053299168576,-0.2352429181966632
14,3,-0.1763910467669943,0.4526120135640941,0.4908200008266655,-0.3826312760418758,-0.3075616631206086,-0.5591122226502266,-0.5866092992447709,-0.3828630344929217,0.0663220110669374,-0.5864179445556347,-0.5630016109945092,-0.2270371092506782,0.1179217909324453,0.3823949756689486,-0.5595922324808923,-0.2825550905286029,-0.6283221273147591,0.638678994203877,-0.1008264995792024,-0.2252574020465093,-0.0855019116096465,-0.7009779498130972,-0.3685259844880221,-0.3849083197928806,-0.3155607610271715,-1.0271342554147678,-0.5533011797909541,-0.1111221168765487,-0.047863224580285,-0.4118286596628261
14,4,-0.1763984698106418,0.2883526799948517,0.633085966602067,-0.3826302518997734,0.0492178714173473,-0.4620017452457442,-0.4714670527696223,-0.2249051975445521,-9.794116343188836e-05,-0.4714313216265116,-0.5235138065107795,-0.2771411804802572,0.0773753482398754,0.3581190866214334,-0.4619516184053484,-0.2189075928601774,-0.6184454548149952,0.8936834532821306,-0.3401130289071369,-0.2279481482399617,-0.1140330168123161,-0.8114366546165326,-0.4195288757841158,-0.3803651561101031,-0.2567377072356199,-0.8849048681864682,-0.685521352004316,0.3714878936285072,-0.0218533251866301,-0.3313518791257872
14,5,-0.1763832302709168,0.4909768039364982,0.8716795025002536,-0.3826215954471542,-0.2847400216434423,-0.3909300058008383,-0.4398790398952582,0.3453249907713385,0.5330836703816042,-0.4396168409741846,-0.4346785709556224,-0.6675203829380558,-0.1569417972879339,0.0578277423342476,-0.3909402627140411,-0.1230787761459172,-0.5393333080918868,0.984999335771106,0.109450850243052,-0.2083703710050775,-0.8235565540892259,-1.0741492498247016,-0.6705359622341763,-0.5071607243476202,-0.1414823286818522,-0.3223876416985445,-0.8441855586603537,-0.0623562301101764,0.0767640132310044,-0.2450854021472352
15,1,-0.1763669867014408,0.2649791732553619,0.2472988169519005,-0.3825219521133974,-0.2430226319160019,-0.923101323107818,-0.8892382207735438,-0.2738026159625604,0.1764698121472261,-0.8886555107527357,-0.1879414155984851,-0.3402218456973531,-0.2097444236329709,0.057126127043857,-0.9230582504271811,-0.8317829355774939,-0.2526135054237425,0.6168214691400264,0.1185456200340216,-0.2321232190019598,-0.0855019116096465,-0.1233087773951371,-0.2381043053165829,-0.2300277396981938,-0.8226733069938458,-0.5549326898168137,-0.4686802695743982,0.1121088879178729,-0.7719889904355478,-0.8576352856593734
15,2,-0.1763723608882344,0.1818017285824186,0.4580749852403721,-0.3825092977301604,0.2068878141710047,-0.7235324688595631,-0.7021813146025636,-0.0863625120268618,0.1228038158314163,-0.7032225378077477,-0.059667673692537,-0.5756028421931447,-0.2614927546100538,0.0852609001885208,-0.7235724025312107,-0.6129499660658266,-0.2229834879244511,1.3925207475171153,-0.2160791857233908,-0.228996408411897,-0.4271243554837142,-0.6054460970101275,-0.4351940495393444,-0.3692137543432857,-0.6001687122171072,-0.55813285102945,-0.7040321761141908,6.027223926435576,-0.4829995219282,-0.6897340888554786
15,3,-0.1757060267250065,0.0789582989286631,0.4428151721516139,-0.3824251518026262,-0.4309827271396467,-0.7650985562256292,-0.717617180304209,0.1909625522360579,0.2173818525484762,-0.7168573152301717,0.0883746195217453,-0.9054246060425314,-0.4057115751514482,-0.0906340531124079,-0.7651514200083565,-0.5021032004635109,-0.1141919403395523,1.514437165095479,-0.2345823380567436,-0.2275029465929734,-0.7755041663794668,-1.008471101022657,-0.6781863959285903,-0.531115587402265,-0.504428354344658,-0.3156317458052002,-0.8494743655488907,4.709338820566214,-0.2608563420905377,-0.6063624600976845
15,4,-0.1763826494272592,0.3997395293533861,0.4843027889866754,-0.382544016541984,-0.0713259463964894,-0.7889981344094896,-0.7751345824314525,-0.1431698069536657,0.4772644087815179,-0.7754868581466025,-0.2767766511536423,-0.5583007168764557,-0.2710253418953057,0.066457610406052,-0.7889775985626766,-0.6780277445807351,-0.3218489796470871,0.5187054677422983,0.3662996936501008,-0.2323192347779256,-0.3114982975571069,0.1468672438132631,-0.3856483837088535,-0.3386506532046008,-0.6716125913495681,-0.6409814690899356,-0.5678453987344226,-0.163327697221507,-0.583565484730376,-0.7348937210992847
15,5,-0.176382985486804,0.0794418887232732,0.0185605770068701,-0.3825361841376608,-0.1506890941406329,-0.8754128129353923,-0.8531018205578598,-0.605298349649352,-0.2742251754309172,-0.8527505968736805,-0.1780817890107873,0.0631339507479616,0.0085386465072026,0.0898213995760598,-0.8754058933185419,-0.8897093098599957,-0.2822929062855329,0.7693384218077829,-0.2755088021161086,-0.2327221004981626,0.2861532745830205,-0.0695721101934657,0.0019735901414576,-0.129252108916585,-0.8803287954454894,-0.7003622382577496,-0.3946369731349163,1.0627953521491575,-0.859253473743249,-0.8686357088982493
16,1,-0.1764016056749121,-2.5622479626336907,-1.7882966665338955,-0.3826291798478863,-0.3545923094349479,2.088097999798208,2.065601917774552,0.7070220711280768,-1.3838193399976138,2.0660007566868948,-0.7307631573841871,1.758381770839399,-0.6358115392074412,-0.8278212387258335,2.088383846850165,2.1610797356850173,-0.6579521448140506,-1.7520485250021507,-1.964156662098104,-0.2182504798387931,0.7929558012093848,1.660450036660322,2.1255153998909537,2.7639171272521668,2.154507113072316,1.2741372299391165,2.6979928549356837,-0.4340105804267851,2.1987312451967136,2.1252163210084274
16,2,-0.1764016361000561,-2.564182321812131,-1.7895683176246255,-0.3826291798478863,-0.3342013178435217,2.0762588569015725,2.060874460065464,0.6619597443506963,-1.383984975788712,2.0610013382986714,-0.7406227839718849,1.7508120910133482,-0.6343618830765042,-0.8278212387258335,2.0762371675871782,2.1625100165314985,-0.6480754723142869,-1.7365053960678567,-1.9647838876009296,-0.2141493772941406,0.7929558012093848,1.6783622590608802,2.12332956169255,2.7461574874013084,2.152449974140097,1.2741372299391165,2.6768376273815444,-0.4388011767639576,2.2000020871866317,2.136795713891454
16,3,-0.1764016810462915,-2.564182321812131,-1.7903630995563318,-0.3826291798478863,-0.3166038147079605,2.0785455449376826,2.0558604897679453,0.7103777763136261,-1.3844818831620067,2.0555474273297016,-0.7307631573841871,1.7616259193362784,-0.6391062122322979,-0.8278212387258335,2.0785730674454457,2.137480101718074,-0.6579521448140506,-1.7365053960678567,-1.9644702748495173,-0.2174420072232058,0.7929558012093848,1.6529866106600906,2.135351671783772,2.765156171892925,2.132267773264546,1.2741372299391165,2.6570046015495388,-0.4355402791387139,2.211609110694549,2.0939519602242536
16,4,-0.1764015870049374,-2.5630539456247075,-1.7886145793065782,-0.3826291798478863,-0.3824615279181182,2.095990761729297,2.0658884303629814,0.6856893738770827,-1.3844818831620067,2.0660007566868948,-0.7307631573841871,1.758381770839399,-0.6287389744474154,-0.8278212387258335,2.095858726396619,2.178958246266039,-0.6480754723142869,-1.7496199111061677,-1.9641566620981048,-0.221030901618098,0.7929558012093848,1.6932891110613426,2.140816267279781,2.725506743388684,2.16857349550073,1.2741372299391165,2.705926065268484,-0.4411766087155059,2.209914654707992,2.1333218960265468
16,5,-0.1764016603018751,-2.5648271082049443,-1.7878197973748722,-0.3826291798478863,-0.3001393864054211,2.086327660673477,2.0748777628249604,0.691681704565564,-1.3838193399976138,2.075090608301844,-0.7307631573841871,1.754056239510227,-0.630056843657358,-0.8278212387258335,2.0865151269635525,2.16394029737798,-0.6579521448140506,-1.741362623859824,-1.963999855722398,-0.2197839715165156,0.7929558012093848,1.6798549442609263,2.1164077407309363,2.733767040993734,2.156453055305496,1.2741372299391165,2.7085704687127543,-0.4385571060974903,2.202797939564451,2.1408485014005123
17,1,-0.1763908400143114,0.0612266731262913,0.3258232718044682,-0.3826340796097445,-0.2984910338984823,-0.4812910652922861,-0.4654502884126005,0.6629185172608533,0.023422341172509,-0.4655229180767934,-0.4544471222639564,-0.5676727014229956,-0.1868134993799681,-0.1852117942570635,-0.4811059972431337,-0.0944731592162874,-0.6184454548149952,1.1035156938950936,-0.3391721906528988,-0.2099791362216281,-1.008257919348612,-1.483144994637416,-0.6563280139445509,-0.4138193614105555,-0.0883303065412824,0.322978202849864,-0.247872581978083,0.959150459830708,0.1530992554254109,-0.2566647950302637
17,2,-0.1764008132382079,-0.224574895488298,-0.1357860741304644,-0.3826482411784422,-0.1931324960393206,-0.4407576757489794,-0.4619763232778917,0.0413939782515614,-0.4029241851142017,-0.4618869774308137,-0.8195983929393441,-0.0165279178976271,-0.321807235451764,-0.4387053986751948,-0.4409285196809478,-0.3790990476661038,-0.9743513483439852,0.9636275334864524,-0.6424357212690356,-0.2312272463363242,0.351474489125974,0.1498526142133556,0.0802994589176006,0.1821611107937995,-0.3932872536553276,0.2138171481521444,0.7067570614024105,1.253394676443099,-0.3129608636771749,-0.4118286596628274
17,3,-0.1763993804905192,0.2204889121512294,0.7467397828360465,-0.3826464352613831,-0.2837526852942658,-0.3068020153110454,-0.3087279025416053,0.5087957719531114,0.6901064003426772,-0.308722977718899,-0.8294580195270419,-0.8866806369494513,-0.5180818897858946,-0.5337742705231243,-0.3068478678164422,-0.109491108104343,-0.9051158741206408,0.8145106402730729,0.1481820250425275,-0.2316522590110488,-0.7649927065679574,-0.1904796113972248,-0.614797088174874,-0.411754287009293,-0.10111792693075,0.580413393733086,0.2453086603777686,-0.0663663679208547,0.1806341652069673,-0.2033995877683381
17,4,-0.1763996377212819,-0.0577364163478016,0.1937305147549058,-0.3826470118697326,-0.274576856338973,-0.3867623324447021,-0.383006291091981,0.1744237195358495,-0.1380725551482145,-0.3832597609614922,-0.760391335280219,-0.1837817959589554,-0.4137945063057632,-0.4892918611123588,-0.3872028229408149,-0.2003139418559185,-0.9249186024826672,1.053971970417033,-0.4879814411982523,-0.2295462098203553,-0.2529344500358379,0.1916477998146571,-0.0009408607897477,0.1420986674093072,-0.2091455200469925,0.4260945085903815,0.5639592754119777,1.1339362753623712,-0.0886996138563157,-0.2751918236431064
17,5,-0.1764001881397955,-0.193786345231453,-0.0442271955979159,-0.3826492168471154,-0.2899068696845014,-0.236910501949293,-0.2702277734713769,0.0718350181490474,-0.541561342263377,-0.2705456009361074,-0.7702509618679166,0.4026881600879864,-0.3614750986710388,-0.5009386749328432,-0.2372380520400968,-0.2346406821714736,-1.0435374392048309,1.667925563321628,-0.8865832482438678,-0.2255452254334159,0.7907033455354897,0.5260092846250493,0.4810364619583364,0.5906328273635196,-0.243783291797594,0.3069773967866805,1.008219054048884,3.852049118692757,-0.2513673885658168,-0.2294532217551489
18,1,-0.1763599536528206,0.0646118016885622,0.3681056705712358,-0.3825703460686933,-0.257693639289752,-0.3546380537438651,-0.3445419760953062,0.7007900472120558,0.0217659832615276,-0.3441733990172057,-0.1287343579393599,-0.5691145451993864,-0.2130830256314924,-0.2394466562042586,-0.3545002249250825,0.0228098701951943,-0.3069845875349425,1.1093443672454537,-0.3448172201783281,-0.2101439113034444,-1.0037530080008223,-1.5249401802387177,-0.6497704993493382,-0.3977117810807081,0.0186409179340912,0.3958707638043681,-0.1870513027599331,1.0823947942726846,0.2323997955962929,-0.1756090448490721
18,2,-0.1763963531886944,-0.2405333587104325,-0.1435749370611846,-0.3826322539651272,-0.2847232700935751,-0.1499057103818133,-0.1789018859094392,-0.0199674879984877,-0.4151812336554669,-0.1791925922058558,-0.5235138065107795,0.0613316460274737,-0.322334383135741,-0.3673511236424689,-0.1498753973409249,-0.1888716950840647,-0.6678782006763132,0.8868833343733769,-0.6741106091617242,-0.2315655856646061,0.4716054584003715,0.266282059816976,0.1560751831289404,0.2284187773820785,-0.2169292889797116,0.0808326710936849,0.6961794476253425,1.2630127635205148,-0.1579181409071815,-0.1819777109347376
18,3,-0.1763879447852707,0.172613522484826,0.719558240771696,-0.3826243595599061,-0.342494675151807,-0.1240882648128284,-0.1352087161739244,0.4817104372411757,0.6525070757633908,-0.1341978267118512,-0.5235138065107795,-0.8354951828875794,-0.525945176071886,-0.5564364444027412,-0.1237133189283394,0.089317929556584,-0.5887660539532049,0.7601096890030455,0.1105484948729965,-0.2319677117026697,-0.7086813147205835,-0.0337476653923524,-0.5674372605427871,-0.3593013972172257,0.0801326925025749,0.654728248559873,0.386784244646068,-0.036555690239776,0.3790549612328273,-0.0117606355542389
18,4,-0.1763852735959265,-0.0698261612130551,0.212964237502195,-0.3826280565043474,-0.3653823177354502,-0.205929567266511,-0.2325155540193295,0.2240402176364749,-0.1099144706615245,-0.231459238991821,-0.4445381975433202,-0.1989211556110585,-0.4333868285602447,-0.4704885713298901,-0.205469813967671,-0.1266544782621221,-0.6184454548149952,1.10691575334947,-0.4843748945570055,-0.2297660259580199,-0.1853607798189896,0.1603014106136826,-0.0166060345449764,0.1557281584576397,-0.1339209531472107,0.3446681844021796,0.6406469752957296,1.272307315063311,-0.0071115581035817,-0.1628717126777436
18,5,-0.1763945041697179,-0.1837921561428432,-0.03310024855403,-0.382637971011547,-0.2745172208214456,0.0367544210819484,-0.0084985239409303,0.0085560060786832,-0.5125750788211957,-0.0083033818447878,-0.4544471222639564,0.4434202467710253,-0.3119671453508585,-0.3948544430257811,0.0365294113487527,-0.0200985551992503,-0.7271876190373951,1.7252408512668356,-0.8654143875235069,-0.2217647968663146,0.961139158193541,0.5364580810253763,0.4704715773327166,0.5307456697269082,-0.0410161111002516,0.0097179774795351,1.0756513418777014,3.870635383747344,-0.0670105772283823,0.0085033019910589
19,1,-0.176400398349881,-0.2398885723176191,-1.2427583486107934,-0.3826392927579589,-0.3390964557457337,-0.715602824863375,-0.8152821588851512,-1.5647903394889946,-1.234415856427057,-0.8163911904138799,-0.7406227839718849,1.2256204954630123,0.4396136650794549,-0.3569672173446876,-0.715630343013104,-1.0119983222341622,-0.7469409640369228,-0.1180770957845406,-0.1989872907713953,-0.2338595576380735,0.7929558012093848,0.2185161334154895,1.132416245082731,0.199920750644657,-1.0798712718707046,-0.4703062044159761,0.002023543505178,-0.0062966036598387,-1.2424546951031823,-0.8483717713529514
19,2,-0.1764013235508499,-0.1905624132673854,-1.2651711990849066,-0.382639909948714,-0.1047895124733313,-0.8357645929544513,-0.8638460426239698,-1.5233234111247036,-1.2292811469030136,-0.8641129113923692,-0.7505317086925212,1.227062339239404,0.3952893306517162,-0.4113424023499609,-0.8356955957280083,-1.1335721941850896,-0.7568176365366867,-0.1948212948976147,-0.1121165586300619,-0.2332459260091177,0.7929558012093848,0.2976284490179505,1.124765811388317,0.2172673756152618,-1.1448101441093932,-0.3853241455470663,0.0628448227233249,0.005276886780321,-1.3462401242798177,-0.9942721216790932
19,3,-0.1764009736616943,-0.1863713017140977,-1.249275560450784,-0.3826396013533364,-0.2716081466714965,-0.7116195618327313,-0.8031770020239999,-1.581089478961664,-1.2397162017421988,-0.8027564129914537,-0.7505317086925212,1.2335506362331623,0.4473451644444519,-0.3602648092095237,-0.7114257232682245,-1.0012712158855506,-0.7469409640369228,-0.1705351559377804,-0.1632354371103414,-0.2338584263594553,0.7929558012093848,0.266282059816976,1.1382451469451422,0.1970296464828894,-1.078314518084161,-0.4720840717563289,0.0377229900027855,0.0223334531229794,-1.2516047574305915,-0.8605301338801299
19,4,-0.1764000062804122,-0.2616501130750753,-1.260720420267352,-0.3826392927579589,-0.3937058382510208,-0.7593449540702554,-0.826456149833906,-1.543457642238001,-1.2314344121872902,-0.8268445197710717,-0.7406227839718849,1.2285041830157946,0.4108841163027045,-0.3580196402802736,-0.7590780803768628,-1.0656338539772183,-0.7469409640369228,-0.1190485413429339,-0.2010257736555784,-0.233634737768059,0.7944574383253146,0.2274722446157703,1.1484457252043612,0.2255276732203118,-1.1206804604179628,-0.4870181574153011,0.0152455607265159,0.1129375929714596,-1.264990959724395,-0.913216371497904
19,5,-0.1764006645698907,-0.2000730125613847,-1.2217761056137506,-0.382639909948714,-0.3376233244504065,-0.7026203379486852,-0.7828346082454981,-1.578213160231193,-1.2272935174098354,-0.7823042468578155,-0.7505317086925212,1.2303064877362833,0.4543738002308129,-0.3487583184471175,-0.7030164837784635,-1.0255859902757365,-0.7568176365366867,-0.1763638292881415,-0.1803273320623366,-0.2337091846032815,0.7929558012093848,0.2976284490179505,1.120029828625109,0.1825741256740519,-1.0943824410952747,-0.5382207368174887,0.041689595169186,0.0323517025721613,-1.2496561330460516,-0.8790571624929739
20,1,-0.1732788221420845,0.659588445657232,0.5531309042724281,-0.3617805116475358,-0.1100344227367718,-0.7708521583810031,-0.7340916541389112,0.0109529383540766,0.8024074667072423,-0.7350370184600725,0.7792386545217296,-0.5947072722303224,-0.2088658441596758,0.1234989335148096,-0.7707575796681967,-0.8088984420337911,0.8151041751632274,0.3419023761147092,0.9254712294190484,-0.2084551298800123,-0.1095281054645259,0.1722428922140526,-0.5095125482850809,-0.4171234804525754,-0.79809883650626,-0.5286202531795788,-0.4977687074613411,-0.3962562539614966,-0.722256707230091,-0.806106987329903
20,2,-0.1742121168906919,0.659588445657232,0.5493159510002382,-0.3627208465727912,0.0450963200880056,-0.7212088987583547,-0.7093799433868576,0.0042415279829771,0.797769664556493,-0.7091309413574648,0.7743088412278808,-0.5849748267396846,-0.2111062218165783,0.1336723552254736,-0.7212365026729444,-0.7137847657427715,0.8052275026634635,0.3287878610763999,0.922335101904921,-0.209577749865738,-0.1500723075946351,0.2289649298158165,-0.5124269992162861,-0.411754287009293,-0.6928511608659886,-0.4991076553297059,-0.4779356816293357,-0.3982315235412787,-0.6303324699593575,-0.7099980264007778
