f_id,i_id,disp.diff_mean_05,ic.eps.max,disp.ratio_mean_05,disp.diff_median_02,pca.expl_var_PC1.cor_init,disp.ratio_mean_10,ela_meta.quad_simple.adj_r2,ic.eps.s,ela_meta.lin_simple.coef.max,ela_level.lda_mda_25,disp.diff_mean_10,nbc.nn_nb.cor,ela_level.lda_qda_50,ela_level.mmce_mda_10,ela_meta.quad_w_interact.adj_r2,disp.ratio_mean_02,disp.ratio_median_25,ic.m0,disp.diff_median_25,disp.diff_mean_02,ela_meta.lin_simple.intercept,disp.ratio_mean_25,nbc.nn_nb.mean_ratio,disp.ratio_median_05,ela_level.mmce_lda_10,ela_distr.skewness,ela_level.qda_mda_10,ela_meta.lin_simple.coef.min,ela_level.mmce_lda_25,ela_level.mmce_mda_25
10,1,0.6939050102381106,0.0653615153987956,0.6937784018024467,0.71073926728178,1.0438112577240175,0.6967564213163303,0.5407645442393063,1.5011614475387651,-0.1477740755363035,0.4762902584287876,0.6969038072527781,-0.5281778788870535,-0.3848218631191973,0.4494677746004333,0.6263805784336529,0.7034550555166525,0.7647391484023557,-0.931554233428893,0.7648083685212639,0.7038563290386503,-0.1411206285341043,0.7663950524763706,-0.2537245467935266,0.6919400190913519,0.8646818233708881,-0.1383444780116685,-1.967656029646776,-0.1254661292850557,-0.9289650234410716,-1.2045155533879888
10,2,0.8248394411392078,0.0325447912545928,0.8250607720785844,0.8264994510896392,0.9635833512641968,0.7912713188215112,0.4086160968352304,1.4969629887215992,-0.1526353697089764,0.6780778241576955,0.7910581104586206,-0.2882467634258865,-0.3573057294505939,1.1348634687409482,0.628067721788133,0.8490843880154675,0.7344993127395797,-0.8291087200531744,0.7345948334325823,0.8492692009409997,-0.1459643560849801,0.7372818292761546,-0.2568452230375107,0.8237378796484995,1.558372768619887,-0.0941837771153428,-2.001576048146158,-0.1041904569825377,-0.3609232453108173,-0.8894246554265868
10,3,0.9677106505464828,-0.0462281248241192,0.9680647825579476,0.966945402801004,0.102759598168273,0.9882374792712418,-0.4756891049691067,1.4676991041303045,-0.1584695578131778,2.180807018803424,0.988309382087074,-0.6039455995590011,1.7177887663339175,0.9474048173520888,0.6368408672314286,0.9705212255389096,0.914858332585427,-0.4765364986951809,0.9152802841178536,0.9703404898568624,-0.1584817407325784,0.9249003787886486,-0.2037937268897742,0.9745284450020936,0.6803225181020156,0.0513419001220715,-1.2074119452982348,-0.1318732817884418,1.4500390857613976,-0.6534983860574772
10,4,0.5939691901863896,0.126540257773064,0.5935583780648608,0.6496821608695593,1.0871776936482405,0.5712175498208975,0.563657644446703,1.5889739891674608,-0.1412118635768127,-0.1895182207789724,0.5711368977074056,-0.4448333861479168,-0.5459626714723932,-0.2154246295444249,0.6221627200474531,0.6588649667385145,0.6038200229111508,-0.9900945267864456,0.6032723414837484,0.6585435360945755,-0.1311861173658868,0.6165158663715626,-0.3317414528931359,0.5998541776540433,0.0491262526051788,0.0507795424169891,-2.161529162904714,-0.1303138646075698,-1.9898112580949243,-1.6818547495533962
10,5,0.9415700309496208,-0.0462281248241192,0.9416910921006868,0.8720001416336747,-1.1028273205252508,0.9738077239269394,-1.3936234815608612,1.4425919026465528,-0.1653052069372977,2.086790300959327,0.973841630717271,-0.2831955820477566,3.2159675202647207,0.8536754916576602,0.6393715822631486,0.8732768829908412,0.945098168248203,-0.487180188396553,0.945153385008353,0.8733860923922262,-0.160716830688702,0.9529353344629286,-0.1569835832300059,0.9284855242834392,0.6990709220276647,0.0792723328078268,-1.285210152865626,-0.1325189982437772,1.1566135314954389,-0.7467715623196834
11,1,1.9267706569595024,-0.0854534087564831,1.9268949511818736,1.9622638790997444,-1.2784613860183769,1.8807178473163544,-1.3067875842224597,1.4425919026465528,-0.1653170056337697,3.0889415522811454,1.8809240738830573,-1.8137035396210976,4.309799766819351,0.6603587574128997,0.6435894406493484,1.9671571459949704,1.7345738778728452,-0.0787285961063528,1.734960724791358,1.9670721402696687,-0.1671378915685246,1.7260531505575134,-1.0214109028136966,1.923012611806372,0.461591138969449,0.0953463905447632,-1.4918421921646152,-0.1329355568577652,0.8624356040134129,-1.1747308416403934
11,2,1.8919319196914717,-0.0854534087564831,1.8923161125823555,1.9242127398165303,-1.5798581156917546,1.8085690705948416,-1.5311399662549472,1.4342367607218436,-0.1670271915988728,3.791488036729236,1.808186599476608,-1.6672192796553325,5.820373967546553,0.6603587574128997,0.6435894406493484,1.9367979366141097,1.678414183070544,-0.053449833065594,1.6776826709471808,1.937075820312476,-0.1674143520571766,1.6656701691052165,-1.0463763127655763,1.8902070307943304,0.461591138969449,0.0936280753347894,-1.5655948929385022,-0.1335702175888199,0.8624356040134129,-1.3252220167861375
11,3,1.7439251195315388,-0.0708387407988535,1.7434512820013786,1.811118326802985,0.5169090612446472,1.6592211027813106,-0.1589749048585015,1.4760542460550137,-0.1558857047592356,2.328392453648199,1.6592371119489135,-1.3691995783456723,0.3653224454884509,0.672074923124703,0.6351537238769488,1.8053994835125728,1.474295292346801,-0.3501426834913749,1.4743583460827847,1.8052567862933488,-0.1609311918627763,1.4640341417555836,-0.9683594066659602,1.7428696844946374,0.4647158729570568,0.0509669949853498,-1.7106107518441178,-0.1287887152495767,2.355144064689471,-0.3564350767854093
11,4,1.711492244598087,-0.0630103294819899,1.7112167714425068,1.7816487784329715,0.6990480921264073,1.587072326059798,0.0257487312977338,1.484409387979723,-0.154902018279077,1.6740759120402466,1.5868983550998996,-0.9726818401624794,-0.4008656151783673,0.7804494559588872,0.6327917231806768,1.7835788017700795,1.343616002518372,-0.3847346750208373,1.3437167225303157,1.7834991559623508,-0.1585444254905395,1.3270941659619804,-0.927790615494167,1.7163950050814103,0.6022041684118129,0.0079934936886424,-1.8522034896167685,-0.1315398326204156,2.173069746401364,-0.1479420945522427
11,5,1.9322763803790184,-0.0854534087564831,1.9327557712834864,1.957735720490226,-1.5104718182129908,1.8792748717819243,-1.5363501200952514,1.4342367607218436,-0.1665090216104304,3.1498397727903638,1.87944312295544,-1.5358885638239617,5.363236922572948,0.6603587574128997,0.6420710116303167,1.97190077246073,1.728093913087963,-0.0467975270022364,1.7289180177736216,1.971565970974866,-0.1672765742263114,1.713113940246306,-1.065100370229481,1.9304945864231533,0.461591138969449,0.1233393074199721,-1.554080758218528,-0.1331810475362591,0.8624356040134129,-1.188055581106423
12,1,-0.8906792031653098,3.084050812908281,-0.8909873536737741,-0.8971222131787997,-0.9076783588662268,-0.8364050840158175,-1.3806770386849538,2.504781095534853,1.03870081389154,-0.2070728341204111,-0.8361082414356975,0.5123654850076931,-0.2311974427170099,0.0774795132506606,-1.0985547871866588,-0.9293011739977496,-0.5625736383673887,-0.6069216975370043,-0.5619488103448205,-0.9299507210143224,1.349577431789076,-0.5857524250447027,0.6013407440582118,-0.8522244345105173,0.2647328977501316,4.092772410838271,-0.1583809144595402,0.1054414638475517,-0.4346558204853402,-0.2921628040669145
12,2,-0.709776862238352,6.39372819021216,-0.7093019305237628,-0.7967358581984189,-0.1270825122301285,-0.5607967569396386,-0.7971398085708975,2.479673894051101,1.1972513880034683,-0.2211889149516707,-0.5605944092477599,0.3759835877981877,-0.3602947024369599,-0.6108452223177991,-0.2694925427952061,-0.8443902602606564,-0.1554158510507129,-0.8251173364151598,-0.1551299435169363,-0.8446802833831994,1.834342641964441,-0.1641498224045585,0.364169349515393,-0.6841677738874297,-0.5008269292138474,1.88650254437405,-0.0525753521678896,1.5049652165803784,-0.87930839118068,-0.6621202763002023
12,3,-0.5029652346313186,4.456885247355868,-0.5030010629469759,-0.5904125022001844,-0.8361237395912506,-0.3775388640669954,-1.380992805584366,2.868563974936698,8.870910981260412,0.0477405224233578,-0.3774691310827359,0.6512729729062637,-0.2666255637024644,-1.132214596493062,-0.8888428682248,-0.6223885416631143,0.0368231042340836,-0.884988090985381,0.036960052807443,-0.6219360747622431,8.435356380964906,0.0299383322635379,0.2861524434157838,-0.4683415830187369,-1.0757779829337384,4.346833125156572,-0.2352455435361226,10.218186701484845,-1.1531722418289072,-1.1026204868830578
12,4,-0.7376756120027907,3.756472305117847,-0.7374338670115058,-0.8182811290017746,-0.7862523382783895,-0.5983141208348243,-1.4236213370050357,2.7891065752327124,5.149788819151466,-0.2131355098620419,-0.5979599403445733,0.2875879136809154,-0.3020976401730122,-0.4058123223612347,-0.9696570349043898,-0.855300601131902,-0.2299354460768432,-0.7226718230394411,-0.2295999243693212,-0.8557650657893534,5.383492473719741,-0.2320806765383919,0.3891347594672658,-0.7152467453725204,-0.2852202840688938,4.576353174066978,-0.0099419344209594,2.4922411466093166,-0.5971684351557177,-0.401112144406802
12,5,-0.7409605394211576,5.028806806077912,-0.7403642770623134,-0.8065225235802825,-1.0009161961033155,-0.6012000719036845,-1.4771438264554322,2.626035092717198,2.0546682670043657,-0.1705158042753534,-0.6009218421998088,0.6714776984187829,-0.1769124186263944,-0.6196323466016518,-1.1707645227584011,-0.8614673155373896,-0.3141749882802935,-0.5616860163061698,-0.3138573884194476,-0.86134490558164,2.492193193885416,-0.3194203461390353,0.4765136942988343,-0.6991317231209919,-0.5039516632014551,4.25141976786094,0.0603876452199622,0.371440722232565,-0.3797325757124814,-0.2788380646008865
13,1,-0.6896971650612933,-0.2367620895081481,-0.6893751421782773,-0.7559459133046089,1.1153658769989925,-0.593985194231534,0.8696357699772876,-0.4475500792708202,-0.1685193630164721,-0.1288914633626636,-0.5943145226765915,0.951818264904989,-0.2094834330807637,-0.9886915665234672,0.6425771546366605,-0.7613767971098657,-0.4783340961639383,-0.8623702503699653,-0.480329711330607,-0.7618065554615154,-0.1809010931208235,-0.4800822075031832,0.6918403551337574,-0.6830167008694634,-0.8601713377887787,-0.5344161339106208,-0.6646916493081184,-0.134109487777683,-0.8710322858039463,-0.7279601654264654
13,2,-0.4877435287067742,-0.2367607066749554,-0.4877629306827831,-0.606881853271902,1.2411285411792532,-0.4309289588409154,0.9283684132679882,-0.4391949373461108,-0.1685192266760218,-0.13287292205866,-0.4315238399407787,0.5451981639655369,-0.2916362347207317,-1.2523052950390503,0.6429145833075566,-0.6081576622658355,-0.2785351819634484,-0.939537000704922,-0.2790479916553042,-0.6080426481653409,-0.1809008847053471,-0.2644287023164092,0.5295651904465708,-0.4735214115995863,-1.0976511208469943,-0.5310419876801269,-0.6503767791157187,-0.1341094616992611,-1.1148012078095124,-0.9356693394557491
13,3,-0.6884017007272897,-0.2367633505208286,-0.6882029781579548,-0.7145716898805379,0.4540277291545216,-0.6459323134710239,0.4060899616399314,-0.4643021388298625,-0.1685195286393243,-0.0558678913701846,-0.6463186840963947,1.174070245542702,0.1743798182417835,-0.0455402267232717,0.628067721788133,-0.7224790600906382,-0.6522131512249056,-0.4605709641431226,-0.6515681130163185,-0.7229349198615571,-0.1809019424823729,-0.6407440688673312,0.8135467286491509,-0.7008583326479413,0.1647414101466789,-0.5419767208345054,-0.4555700673669727,-0.1341094555480554,0.0408440520687268,-0.0241003983385575
13,4,-0.658004555461558,-0.2367633505208286,-0.6577267136295667,-0.7005855225624277,0.4041563278416593,-0.6430463624021621,0.3970906050066788,-0.4643021388298625,-0.168519509409466,-0.0104430671567714,-0.6429580646837237,1.5781647557930838,0.1899840154500172,-0.1187662624220447,0.625705721091861,-0.7120430818659675,-0.6694930573179215,-0.4831888047585414,-0.6702068853668011,-0.7119999318122431,-0.1809000681859996,-0.6504484766007325,0.7948226711852464,-0.6571175579652193,0.1272446022953815,-0.5519117069576265,-0.477664758316112,-0.1341096709890423,0.1070528950825829,-0.0585879593094573
13,5,-0.7635386320995093,-0.2367627345605391,-0.7638075574687664,-0.764308399768962,0.2653837328841317,-0.79600176905177,0.4389297191788175,-0.4643021388298625,-0.1685195941877166,-0.0769515249194381,-0.7955529698793998,1.020009213509742,0.2160935735956249,0.5754165560023228,0.6251995780855171,-0.7352868515481895,-0.8023323354079771,-0.4619014253557941,-0.8022953542615452,-0.7357423373713701,-0.1809016405840938,-0.7884667199202692,0.8759602535288398,-0.806757050300846,0.6678235821515837,-0.5091256582292797,-0.458681995669668,-0.1341095772799682,0.432830497639406,0.2996123898655694
14,1,-0.1911284628032639,-0.2367741424125956,-0.1912054335411518,-0.3465857680408546,0.7337412408657855,-0.0730710263022113,0.3142017939109322,-0.5897545948293733,-0.1685197402088795,-0.0307123114272978,-0.0729058768530682,0.29011350436998,-0.2112856079696019,-0.930110737964449,0.5092928296327437,-0.3268606128463004,0.0811028635974354,-0.7745598103336362,0.0813867156702371,-0.3268786403768172,-0.180904779833753,0.0989474539233051,0.2424629759999995,-0.2133789095391886,-0.6976851704331579,0.0441874604296353,-0.5495503021083805,-0.134109677694631,-0.8258898928399525,-0.7781238904750484
14,2,-0.1586955878698118,-0.2367740355427825,-0.1589709229822799,-0.38438128546708,0.6491766908135461,-0.0319462235709487,0.0871653932334393,-0.5562922514209123,-0.1685196815772643,0.1365089538045505,-0.0315531701818995,0.1562571978495393,-0.073617028656397,-0.4233865709289399,0.4483869545360171,-0.3396684043038506,0.1567024527543766,-0.758594275781575,0.15704821621626,-0.33972350647584,-0.180904949186666,0.1711913781608736,0.2018941848281994,-0.2012926428505419,-0.0914867768371858,0.0483895221703892,-0.7393779285728135,-0.1341096735469492,-0.641558454903645,-0.7365820556691902
14,3,-0.3376547322957638,-0.236774767104775,-0.3377259360814824,-0.5075179857194778,0.1634726084621959,-0.2188115552796671,-0.1075049002542855,-0.6399272220872531,-0.1685197757543347,-0.0221159801518514,-0.2190643414787142,0.5578261174108615,0.1158311120970872,0.3498803660501025,0.4353959507065214,-0.478182297104026,-0.0549763968850625,-0.4831888047585414,-0.0545316379540583,-0.4776841091254031,-0.1809046754797597,-0.0131923687738168,0.4109794931751613,-0.3762557415814282,0.5834557644861647,0.0446873339452639,-0.7210175515869092,-0.1341096941202662,-0.0178410587844647,-0.1338335468823294
14,4,-0.2565956782538124,-0.2367746897104146,-0.2562605366690582,-0.390114518545261,0.141789390500082,-0.1545991439975214,-0.3484350445059225,-0.6064648786787921,-0.1685197837699021,0.0111834925783,-0.1543581778720371,0.3229461833278239,0.0752601993556798,0.1155570518140289,0.2634760428850136,-0.379040503969655,-0.0268965494839107,-0.616234926025705,-0.0272117935499262,-0.3790819737355279,-0.180904711526373,0.014842586900463,0.3797727307353135,-0.2870475826890363,0.3334770454775161,0.3206956198091404,-0.6939437753534575,-0.1341097160000519,-0.0464312409949943,-0.1910515457658674
14,5,-0.1691518357085566,-0.2367740355427825,-0.1689343171550213,-0.3579061645646518,0.6144835420741642,-0.0579197831906937,0.1042168058017074,-0.5311850499371609,-0.1685196742429161,-0.0498957033261898,-0.057982448274768,0.3860859505544469,-0.1591983581336671,-0.9769754008116632,0.4755499625431445,-0.3069373816901098,0.0908228107747555,-0.7758902715463047,0.0909188732193424,-0.3069185423278982,-0.1809047187739419,0.11404319928638,0.2611870334639041,-0.2099256904852886,-0.8445476678507382,0.12365172836724,-0.4219612416978602,-0.13410967108076,-0.7574239301778953,-0.7146354259604358
15,1,-0.7894479187795851,-0.2367665055017184,-0.7890090839057031,-0.8160900845132978,0.3933147188606024,-0.7729141605008852,0.1133740458846658,-0.3220976232713092,-0.1685194196655879,-0.1292534141532087,-0.77345262526726,0.7043103773766268,-0.2120328512161934,0.1741378803730473,0.2390124642450542,-0.8472364361401118,-0.7418526640824227,-0.3980392871475525,-0.7430598037778199,-0.8472642360386881,-0.1809017953955072,-0.7399446812532456,0.6824783264018052,-0.7647428851450735,0.3022297056014351,0.1432873849030311,-0.1751853272940968,-0.1341096232020412,-0.0178410587844647,0.0237119020983715
15,2,-0.6188167593579431,-0.236765549210697,-0.6190453009589183,-0.6253596617913897,0.2783936636613997,-0.5521389037330564,-0.2235492357883307,-0.2133972268308406,-0.1685187989058546,-0.0923344335176059,-0.5524491791458633,0.3229461833278239,-0.263812412656473,-0.2945087480990999,0.1519558671538881,-0.6446835860521835,-0.4534942311552291,-0.6348613830031121,-0.4536907353228394,-0.6446299198234905,-0.1809028226275538,-0.4498907167770334,0.5264445142025798,-0.6007149800848689,-0.0914867768371858,1.422588679775861,-0.4400104258534942,-0.1341096390427207,-0.3601708720947504,-0.3352722552805392
15,3,-0.5347966439811261,-0.2367591903077396,-0.5346494914956891,-0.6410986647002819,0.3152551341969928,-0.440308299814711,-0.2421794828536604,-0.0879447708313297,-0.1685180046528879,-0.1796550617366178,-0.4400108279490488,0.3330485460840789,-0.4081182702188137,-0.836381412270025,0.0443161211380664,-0.686901861597442,-0.2310154402076541,-0.7812121163969938,-0.2308765526125046,-0.6868344798631372,-0.180901850489905,-0.2256110713827895,0.3797727307353135,-0.5264707704260381,-0.6383152246686036,1.5798301425358234,-0.2679207907144265,-0.1341076749900455,-0.7092720443496353,-0.5445490457175911
15,4,-0.6649445429651496,-0.2367681729093316,-0.6647596977515018,-0.6997456221751782,0.5689487843537242,-0.6177942905496338,0.3628298964204368,-0.3973774520129405,-0.1685194627358038,-0.1579380143039102,-0.6180666971695358,0.744719828401666,-0.2733507529217875,0.0686923889668136,0.3800576486795787,-0.7110943565728157,-0.5539336853208795,-0.4978238780979281,-0.5526719784443517,-0.7111011656712037,-0.1809036602845442,-0.5501695966888841,0.6481508877179732,-0.6617218500370843,0.3397265134527325,-0.0254199266216655,-0.5094064270036066,-0.1341096693686948,-0.2443053968205001,-0.1918353539697514
15,5,-0.7999966997850446,-0.2367675810149825,-0.8001446420987685,-0.779244019698746,-0.1422607648036089,-0.8313546696453121,-0.2833870632269745,-0.3137424813465999,-0.1685195419926073,-0.1640911777431771,-0.8316653886528449,0.9720229904175082,0.0063819542139838,0.5344099760110038,0.0448222641444104,-0.7988514461893654,-0.8368921475940064,-0.3235334592379416,-0.8380409450706896,-0.7988432101901847,-0.180903819294007,-0.827284350853889,0.7542538800134463,-0.7952463201211825,0.6303267743002862,0.5117878922055862,-0.1107684114282975,-0.1341096703592468,0.3545836831684834,0.3529113477296856
16,1,2.2305107767000334,-0.2367746086955144,2.23048543244544,2.196778674183048,-1.660086022151576,2.246512145294424,-1.9836339331128705,-0.7820899619361827,-0.1685198778822169,-0.507853941063411,2.246377195098234,-1.9879692971665768,-0.6383571011391737,0.6603587574128997,-2.7200682651773493,2.21050518368843,2.255131048924934,2.78841531720108,2.2546335283166843,2.210188381420854,-0.1809047606732828,2.2457780980576385,-2.7908343331528718,2.220564986950676,0.461591138969449,-0.3605226346612761,1.5696728720273394,-0.1341097252431659,0.8624356040134129,1.4329990526819556
16,2,2.2423087554561394,-0.2367746086955144,2.2422070726486667,2.1919583763083987,-1.649244413170519,2.247955120828854,-1.984265466911695,-0.7904451038608921,-0.1685198779531398,-0.507853941063411,2.2481429442811627,-2.182439780224576,-0.6369065701310844,0.6603587574128997,-2.722092837202725,2.198171754877455,2.2605310195790005,2.767127937798333,2.260335801136238,2.1981673842844502,-0.1809054557875803,2.246856365583572,-2.772110275688967,2.2228671329866083,0.461591138969449,-0.3653182962018392,1.5696728720273394,-0.1341097253328455,0.8624356040134129,1.4329990526819556
16,3,2.198540567600154,-0.2367746086955144,2.1988370038967284,2.1868459391686192,-1.647076091374308,2.2227030489763258,-1.983949700012283,-0.7820899619361827,-0.1685198780870195,-0.507853941063411,2.2229098188606007,-1.952611027519668,-0.6416537625211949,0.6603587574128997,-2.722092837202725,2.200543568110336,2.26917097262551,2.747171019608257,2.2696977415862523,2.200489196815469,-0.1809047154680891,2.258717308368846,-2.7565068944690463,2.1889104789566005,0.461591138969449,-0.362834549671059,1.5696728720273394,-0.1341097254653267,0.8624356040134129,1.4329990526819556
16,4,2.2387462285376287,-0.2367746086955144,2.238690580587699,2.197070813448178,-1.647076091374308,2.2645493394748053,-1.9836339331128707,-0.7820899619361827,-0.1685198780967843,-0.507853941063411,2.264376444833894,-2.1975933243589707,-0.6312802680391016,0.6603587574128997,-2.7209118368545893,2.218094986033646,2.267010984363883,2.796398084477109,2.2678253534962494,2.2182023795117893,-0.180905721132283,2.2565607733169784,-2.793955009396856,2.2338023266572864,0.461591138969449,-0.3682238110114312,1.5696728720273394,-0.1341097251881352,0.8624356040134129,1.4329990526819556
16,5,2.2466578142917237,-0.2367746086955144,2.2463096467197943,2.2062366828916398,-1.6709276311326329,2.249398096363284,-1.9834760496631645,-0.7820899619361827,-0.1685198779711274,-0.507853941063411,2.2494530162555937,-1.9172527578727645,-0.6325989325919099,0.6603587574128997,-2.7227676945445167,2.2086077331021268,2.2572910371865604,2.7990590069024552,2.257186784803052,2.208390849138775,-0.1809049702252302,2.24901290063544,-2.7627482469570146,2.2407087647650887,0.461591138969449,-0.3629282759552393,1.5696728720273394,-0.1341097254041816,0.8624356040134129,1.4329990526819556
17,1,-0.180811014714591,-0.2367749789702394,-0.1806559573582492,-0.3839795939775259,0.2068390443864236,-0.0290602725020885,-0.3474877438076855,-0.547937109496203,-0.1685197702089898,-0.036413036378384,-0.0287621472798509,-0.3488609399634443,-0.1890880879973259,-1.3196732478819213,0.0257575442387867,-0.3984893724792676,0.1804623236322725,-0.1758522646313884,0.1808786100890231,-0.3986675858923473,-0.1809048219033038,0.1895219261017497,-0.1725869644499333,-0.1730913539103667,-1.2851351601034808,0.5541990357972113,0.1926445980845261,-0.1341096935108525,-0.9425077413302696,-0.8525856698440347
17,2,-0.3375621991290491,-0.2367760491591803,-0.3377259360814837,-0.3804374053878218,-0.2246569930596408,-0.3162124038537099,-0.6528343355394453,-0.857369790677814,-0.1685198633597346,-0.3513102241526438,-0.3166362237482896,-0.3412841678962496,-0.3241632936900075,0.7570171245352735,-0.2733729725105099,-0.3576941848737366,-0.2990550704489043,0.7847407309175536,-0.298282523852606,-0.3575115863505799,-0.1809049321206985,-0.278446180153548,-0.2443625180615743,-0.3612917923478659,0.6397009762631104,0.7069103948217884,0.8567300978797724,-0.1341097229074198,0.4200401529662742,0.7056250394775252
17,3,-0.1268641785200042,-0.2367759126861309,-0.1267364124234067,-0.2241794159512826,0.7120580229036717,-0.0442115156136061,0.1432140178791348,-0.8657249326025231,-0.1685198531666301,-0.3479621793401011,-0.0436286162070892,-0.1846975451742243,-0.5205564010882833,-0.0982629724263881,0.1924473076614072,-0.2215521053064396,0.2053021886409818,0.3204097676951437,0.2053898723581508,-0.2214983103399355,-0.1809044956629705,0.2175568817760296,-0.5158613512882182,-0.1253218236647617,-0.1039857127876177,0.0808813006862568,0.7341201227535645,-0.1341097186843256,-0.6987388193247037,-0.39876071979515
17,4,-0.1997803138910748,-0.2367759562603911,-0.1994105816834108,-0.2999165204362983,-0.0316763531968274,-0.1358404620499285,-0.497319137578854,-0.8071971634199343,-0.1685198545133934,-0.3468763269684659,-0.135732371974692,-1.0358216073891025,-0.416206079476039,-0.0308950195835171,-0.0987536353218341,-0.3031424805175026,-0.0571363851466891,0.6410509199490149,-0.0576806542872443,-0.3026868517471704,-0.1809048849551982,-0.0530882672333703,-0.4035170065047769,-0.1972638872876601,0.0022552427910572,0.6834319606346019,0.7745751906886073,-0.1341097194425259,-0.185620285967308,0.1177688865644617
17,5,-0.1524958656999366,-0.2367761228904064,-0.153110102880666,-0.1849232021994061,-0.4133009893300307,-0.1704718748762541,-0.8986588667319739,-0.8155523053446436,-0.1685198624215486,-0.3917582249960618,-0.170762557377955,-1.4651720245301392,-0.3638550967295427,0.7218686273998688,-0.2411485344399429,-0.1508720709666242,-0.2385753991233499,1.088085887406695,-0.2389618648193349,-0.150533233787025,-0.1809052113645192,-0.2169849311753194,-0.4534478264085294,-0.1621561602396862,0.5178363507463948,1.602152619218119,1.1943743187222469,-0.1341097210649115,0.860178484365213,1.2041270571478029
18,1,-0.098641562672065,-0.2367701626301674,-0.0986044759356624,-0.260696824092563,0.2155123315712693,0.0892637213211921,-0.3531715479971079,-0.2719249960134296,-0.1685193779606369,-0.0558678913701846,0.0887456128615,-0.5332290602651835,-0.2153734680833082,-1.2405891293272462,0.0293005452831946,-0.269937095257187,0.2560619127892161,-0.1146510488484897,0.2558592422386811,-0.2700691305452787,-0.1809040809666081,0.2693137230208568,-0.2006730506457901,-0.0971205347245864,-1.282010426115873,0.6467381203779802,0.2533271999870903,-0.1341096024717849,-0.9379935020338704,-0.8557209026595712
18,2,-0.1054890170089418,-0.2367748410063795,-0.1050513780474375,-0.0918038114391406,-0.2940432905384058,-0.1242966577744845,-0.6847267923800944,-0.6064648786787921,-0.168519819364695,-0.3177392883295832,-0.123941724204814,-0.6999180457434736,-0.3246907595111308,0.7687332902470831,-0.2900756917198616,-0.0621662560569227,-0.1424559214809528,0.7740970412161814,-0.1425338781841903,-0.062192011840684,-0.180904779907736,-0.1220973888931375,-0.3223794241611836,-0.130501652245611,0.6365762422755026,0.6955226512938716,0.793246760504781,-0.1341097097612048,0.5404198675369243,0.7651944629727156
18,3,0.0673166718304921,-0.236774244426626,0.067256732939991,-0.0472525735067788,0.7467511716430585,0.1563620836721997,0.1053219899496506,-0.6064648786787921,-0.1685197735593238,-0.3390943849717457,0.1562997590212881,-0.7883137198607403,-0.5284244329200405,-0.0543273510071243,0.1423391500333522,-0.0356019478486706,0.4213010148036743,0.4627691174510109,0.4207996112580198,-0.0359779993936988,-0.180904269748465,0.4170363740737973,-0.6750158397314278,0.06518076080867,-0.0539899689858884,0.0935031069558822,0.7755087691794166,-0.1341096849770227,-0.6423108281197115,-0.3352722552805392
18,4,-0.0862421183323142,-0.2367745238045071,-0.0857106717121147,-0.1464703714266376,0.0615614840402613,-0.0615272220267705,-0.4936878182356116,-0.5395401918618702,-0.1685197755053338,-0.3471477900613749,-0.0616278659427494,-1.1191661001282496,-0.4358102258277918,0.1009118446742743,-0.1114072104804339,-0.1186154109994603,0.0130632333561852,0.7182176702839718,0.0128743332860434,-0.1190764188506426,-0.1809046806808173,0.0288600647376018,-0.4284824164566566,-0.099998217269502,0.0834983264688685,0.7631149232352942,0.5119284419410965,-0.1341096771035609,-0.1179066965213177,0.1350126670499114
18,5,0.0879515680078381,-0.2367752730432522,0.0877696032956377,0.0819460164970716,-0.3525879790361127,0.0459744552882844,-0.8773446010216392,-0.547937109496203,-0.1685198019677814,-0.3572824121966385,0.0465385114243981,-0.619099143693391,-0.3143172650290375,0.7072234202601142,-0.2306882456421668,0.1271044399268795,-0.0603763675391292,1.1559394092529511,-0.0607445620708853,0.1273352981510203,-0.1809050772765086,-0.0304446491887591,-0.512740675044234,0.0565477131739232,0.4678406069446645,1.6001687462029677,1.2286055300518992,-0.1341097043111305,1.0309672044123226,1.3209144795265315
19,1,-0.7791767372742695,-0.2367753729275534,-0.7796317717431217,-0.7406816367015535,-1.4671053822887632,-0.9547290778390984,-0.2063399397703564,-0.7904451038608921,-0.1685198685923509,-0.5001624867643268,-0.955039992853604,0.8179619583845483,0.4377171294376361,0.6603587574128997,-0.2894008343780697,-0.6366194210603922,-1.237569970125802,0.0756049045635579,-1.2374553680881084,-0.6365784731433451,-0.1809050809077077,-1.2122258576122809,0.8197880811371191,-0.8861810885405249,0.461591138969449,0.0945340960818664,1.0210399122621012,-0.1341097216845161,0.8624356040134129,1.418890505012042
19,2,-0.9271372708508452,-0.2367754195686237,-0.9273244383037748,-0.7901992421411299,-1.3782041886441008,-1.077381998265671,-0.1188725086331309,-0.798842021495225,-0.1685198695035553,-0.5216985588017622,-1.0766488478714349,1.1866981989880263,0.393366044978178,0.6603587574128997,-0.2377742477309829,-0.7585306212304093,-1.30884958275949,0.1368061203464536,-1.3088614411568518,-0.7585859767894574,-0.1809047996529819,-1.316817807627864,0.850994843576967,-0.958123152163422,0.461591138969449,0.0800221430812698,1.2858650108214986,-0.1341097244115914,0.8624356040134129,1.465135189041203
