f_id,i_id,disp.ratio_mean_10,disp.diff_mean_10,disp.diff_median_25,ela_distr.skewness,ela_meta.lin_simple.coef.min,ela_level.mmce_mda_10,ela_level.lda_mda_10,ic.eps.s,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,nbc.nb_fitness.cor,disp.diff_median_10,ic.eps.max,ela_level.lda_qda_25,disp.diff_median_02,ela_distr.kurtosis,disp.ratio_mean_05,disp.diff_mean_05,ela_level.lda_mda_25,disp.ratio_median_05,ela_meta.quad_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.lin_simple.coef.max_by_min,disp.ratio_median_02,pca.expl_var_PC1.cor_init,ela_level.mmce_qda_25,disp.ratio_median_25,ela_level.mmce_mda_50,ic.m0
10,1,0.6237545526318475,0.6238910012633323,0.715518399161329,-0.0481646813615185,-0.1254661085102821,0.4159536801532635,1.1578418109388415,1.5021745460261189,-1.3710888086386308,-0.95892453003931,-0.3807781485843287,0.8301027730671492,0.6292039173998358,0.0653619787532528,0.8153186769268499,0.6096068188188233,-0.2561841212989043,0.6078867287033468,0.6080102827607518,0.4896326547410833,0.6037762058466278,0.6695077809916007,0.5771747797807838,-0.3406628001629825,0.6094110258981739,1.0766244098817588,-1.1703840491601345,0.7154271970546243,-1.089772037134426,-0.9851368221692576
10,2,0.7175683831654537,0.7173474421412922,0.6852711815829866,-0.0045981968392171,-0.104190436266059,1.0985144175716628,0.7446214602344908,1.498071257673544,-1.2309895824177737,-0.8537871588663559,-0.3532809909478038,0.8535080708070748,0.7148227602687963,0.0325452582659149,1.3280172670905788,0.7228511592305522,-0.2425535128673782,0.7374136912030235,0.7371943673887879,0.6904172910863828,0.7335514021850368,0.6710977586229099,0.450169411086823,-0.4416166490881813,0.7227481995117304,0.9994688053402616,-1.071367256078846,0.6851543140958241,-1.0263086936326895,-0.8838822337009651
10,3,0.9130735414530476,0.9131367069691052,0.8661580630444548,0.1389693198957524,-0.1318732609961128,0.911831138961502,-1.3334734960781798,1.4694707254249983,-0.12133186499154,-0.8447164837063365,1.720382451324897,0.7872666621091716,0.898538403588141,-0.046227649034897,2.244592208367967,0.8602447659256657,-0.2163261837109771,0.8785055610687413,0.8781556583186024,2.185677585160997,0.8820278276901179,0.6793656423057165,-0.3997195614996472,-0.2336291678863175,0.8601128539313623,0.1716100214760798,-0.6904720117258258,0.8657104374572452,-0.8544136946622701,-0.5354086500113862
10,4,0.4991468693276667,0.4990562635388703,0.5538022894044441,0.1384145291483866,-0.1303138438195136,-0.2461885736671491,1.4075184872219515,1.5879965571416694,-1.599917544799366,-1.1271443239160348,-0.5418078289285793,0.9360890269837944,0.4781872075639528,0.1265407143101921,-0.3885974599866101,0.5498766809108075,-0.2072370227612594,0.5090067707236845,0.509410416048187,-0.1728666072448871,0.5131035795839837,0.6655328369133282,0.5991769045843971,-0.0887646943603339,0.5500223469246706,1.1183301420663474,-1.4195230769130558,0.5543322127381471,-1.2544140825617898,-1.0429965870082811
10,5,0.8987508192341762,0.8987761891330487,0.8960644669036046,0.1665239270149157,-0.132518977449679,0.8184894996564223,-0.8831832458383403,1.444932652789201,0.7630894041257746,-0.826162829969933,3.2175280118413823,0.5660203570581754,0.9026605860034326,-0.046227649034897,1.8662385988871848,0.7673629725280331,-0.1886757794889903,0.8524845194951448,0.8523644894794363,2.09212815145572,0.8366915145587958,0.6817506087526801,-1.2819288967286668,-0.3631001117984209,0.767629720262699,-0.9878093332556092,-0.6721059936542947,0.8959833204160456,-0.8808869750944225,-0.5459286072548439
11,1,1.7989339106902362,1.7991354274763711,1.6867522954304184,0.1823816958771188,-0.1329355360625256,0.6259723685896944,-1.0140181853753394,1.444932652789201,1.14530883155909,-0.864919351108198,4.310605915651167,0.8190625382841661,1.7873143554256603,-0.085452928596271,2.23218142466187,1.8339317508663855,-0.2048127823608828,1.824514983611014,1.8243948421541365,3.0892984866683624,1.8159558781953515,0.6857255528309526,-1.1984725612666849,-0.3243166484686607,1.8339058496190423,-1.156717548603216,-0.8901026429380997,1.6863218005190377,-1.2279408021296363,-0.1422252480371088
11,2,1.7273202995958796,1.7269370759935188,1.6294103871762646,0.1806865019268347,-0.1335701967918413,0.6259723685896944,-1.0140181853753394,1.4367669048238776,1.5817718055548404,-0.913983457655576,5.820138374655671,0.8305443824584685,1.7248688623507713,-0.085452928596271,2.333430982128558,1.79670758597395,-0.2039529498237015,1.7903985068811883,1.7900218330640616,3.788353157782671,1.783653755089284,0.6857255528309526,-1.4140933843420955,-0.317038307936955,1.796731256673796,-1.4465723872861351,-0.9188494538326673,1.6301007321669772,-1.2544140825617898,-0.1172403495838966
11,3,1.5790801246305624,1.579091587248289,1.425859393388489,0.1385994593975085,-0.1287886944656993,0.6376400735028289,-1.0140181853753394,1.4776364733903216,-0.9806071191461366,-0.9193434020683158,0.3688488358005536,1.109199908380981,1.5865529307674078,-0.0708382622671973,4.7620881303097775,1.686071080530693,-0.2233301637304455,1.643524183332449,1.6439936045392955,2.3325294873489715,1.6385775530690545,0.6777756646744076,-0.0953315452510382,-0.3379039771727327,1.6861141752269646,0.5698997638389459,-1.0282470397369956,1.4257587721950693,-0.9399985464703264,-0.4104841577453136
11,4,1.5074665135362058,1.507288998068005,1.295072128648332,0.0962041997863126,-0.1315398118290002,0.7455663439493282,-0.9747677035142392,1.4858022213556452,-1.2723008927136668,-0.8838853082609661,-0.3968108363436445,1.1056670332504264,1.51870403641842,-0.0630098518226768,5.101666805386766,1.6572420008107354,-0.2316047464870441,1.611720688075833,1.611994295944153,1.681465045459796,1.6125091730185437,0.6755496959905749,0.0822028410953587,-0.1839375627151815,1.657099858781894,0.7450638390142416,-1.1136889498958482,1.2949366708373924,-0.9795271432799796,-0.4446740187865542
11,5,1.797501638468349,1.7976654532096883,1.6807028519147498,0.209997946412656,-0.1331810267403469,0.6259723685896944,-1.0140181853753394,1.4367669048238776,1.206377725039977,-0.9403708763029056,5.363316586445031,0.8698476182858911,1.7973969907927925,-0.085452928596271,2.307627770807408,1.8295020037966527,-0.1846662446050819,1.8302974372940344,1.8298269644406155,3.149894029386025,1.823323029079192,0.6842945729627746,-1.4191007644698144,-0.3615886984027923,1.8293723626745,-1.3798432157907865,-0.9116627511090272,1.6798347541707213,-1.269282637325054,-0.1106653763067355
12,1,-0.898034683123228,-0.8977585146407295,-0.6127178679620003,4.126019258401669,0.1054414839896437,0.0455040491612203,0.572355456510775,2.483044191620781,-0.5035512924248555,-0.3182050210088418,-0.2272596726423878,2.113861273632512,-0.8687637492164436,3.0840509398812235,-0.2170902456074418,-0.9633106286033928,4.528866102154803,-0.9556887471855928,-0.9553910297571312,-0.1903339702273931,-0.9166903957950856,-0.9560853492587372,-1.2694863158052438,-0.1969942069726148,-0.9632555951635416,-0.8001335384249397,-0.3311368755437283,-0.6133361299584742,-0.4823371779035141,-0.6642781262437583
12,2,-0.6244706887427862,-0.6242867635659006,-0.2054454735268527,1.9494364587991684,1.5049652328878076,-0.6399736144854566,0.8929010583764211,2.458506118984984,-0.8304494869401913,-0.4983816139601378,-0.3562679026399503,1.7455590412721709,-0.5939144514184916,6.393727948377922,-0.247941911317513,-0.8651059939687413,1.1749712814743938,-0.7764326830119341,-0.7769070117728126,-0.2043798909762119,-0.7512128528657607,-0.1747703412334867,-0.708659741500728,-0.4230530662287431,-0.8639722310780655,-0.0494303591022598,-0.6289857773124433,-0.2057333844060421,-0.6709139700229608,-0.8799372497346685
12,3,-0.4425721165631202,-0.442518791743371,-0.0131413324724327,4.376661389378219,10.218186693918245,-1.159186483119965,0.9288806667490992,2.8385808580309675,-0.8843338047174442,-0.6175373012894847,-0.2626633612287124,2.376618861467528,-0.4121484889712447,4.456885221349792,-0.1151395139200701,-0.6632667121623477,5.076166569477283,-0.5728903133695862,-0.572860065381533,0.0632129068794963,-0.538698885062688,-0.7584511296870268,-1.269789793388742,-0.4278757364238274,-0.6644988055182052,-0.7313190803203603,-0.917252408782969,-0.0132843427393765,-0.8029177245065741,-0.9391120092291212
12,4,-0.6617097665118506,-0.661375345063748,-0.2799984746002324,4.603093068573894,2.4922411602116323,-0.4357887785055935,0.758795245350995,2.7609245948807413,-0.7047194121266005,-0.446431383498208,-0.2981109749869802,2.379268517815444,-0.6480041693272496,3.756472357160865,-0.1710230993085399,-0.886183016316666,5.588067000212299,-0.8041884606904355,-0.8044328078967369,-0.1963665131131038,-0.7818148642294023,-0.8346110582267284,-1.3107592671609871,-0.35904803824937,-0.8852796197174149,-0.6833574883080786,-0.4389374163983569,-0.280334417411661,-0.6023735590410848,-0.7786826612663759
12,5,-0.6645743109556246,-0.6643152935971142,-0.3643498701003988,4.282531892575172,0.3714407416458251,-0.6487243931703078,0.8471088295384717,2.6015496089675394,-0.2980724273009301,-0.2217260215795435,-0.1730120852923744,2.1805442917217346,-0.6381443546312147,5.028806716340918,-0.1337907481902497,-0.8746799634420362,5.345522513997362,-0.8070796875319471,-0.8076738220340481,-0.1539586370060922,-0.76594715463344,-1.0241363918787632,-1.362198717563918,-0.2375223037858392,-0.8748525997449678,-0.8898008626218147,-0.3463088035158611,-0.3646660199397505,-0.3869608388123313,-0.6195683079590598
13,1,-0.6574129498461898,-0.6577569468688359,-0.5310077787855765,-0.4389068869020029,-0.1341094669792268,-1.0162570979340613,1.1207719114033623,-0.4023636806661142,-0.8232649112365574,-0.5993959509694459,-0.2055606377023825,0.0692097918239017,-0.6578082788555104,-0.2367615924871603,0.0847652563967774,-0.825202546574451,-0.2914734587985857,-0.7567723404896616,-0.7570957422574176,-0.112541178387779,-0.7500794450374778,0.6847715662521673,0.8932466829940701,-0.355754850151124,-0.8245308946605481,1.145438867986337,-0.8429898139720026,-0.5290045274303847,-0.6480671663623355,-0.9167571000867736
13,2,-0.4955661887729445,-0.4961728524772996,-0.3295016673129561,-0.4355781424178087,-0.1341094409008051,-1.2787804584795994,1.476206830478876,-0.3941979327007907,-1.0079085068199447,-0.6921642196514632,-0.2876567840644675,0.1592981076530508,-0.497990152511302,-0.2367602096541217,0.0321070724234514,-0.679378130940168,-0.2927802650109656,-0.5578559337937327,-0.5578418449424434,-0.1165028483425742,-0.5437992202899625,0.6850895617784291,0.9496935135247196,-0.3384336578026375,-0.6803660098241034,1.266385491321658,-0.9747460305721044,-0.3289872650240196,-0.764477070728379,-0.9930267901018508
13,3,-0.7089747498341271,-0.7093756586181268,-0.70243707953945,-0.4463657402832529,-0.1341094347495993,-0.0770068524266912,0.9245195020978616,-0.418736005336588,-0.1471963375246214,-0.3804628368798846,0.1780378888787248,-0.3026253156669938,-0.7288880729354024,-0.2367628534997003,0.4283406245316615,-0.7847275189130979,-0.2893673912480001,-0.7556158497530574,-0.7558175958370698,-0.0398805498986955,-0.7676472663758644,0.6710977586229099,0.447741590418838,-0.4004072953182379,-0.7841828608541223,0.50942645217129,-0.4884458129390013,-0.703073604443492,-0.1933069792127448,-0.5196287141461995
13,4,-0.7061102053903515,-0.7060399477821921,-0.7210966306652444,-0.4561670434867137,-0.1341096501905856,-0.1499300081337852,0.9823049337267036,-0.418736005336588,-0.0879235879696429,-0.3441801362398066,0.1936313249186073,-0.3264722227982398,-0.7200866564270775,-0.2367628534997003,0.3945440270947198,-0.7710453162702929,-0.289246248850049,-0.7255470906013478,-0.7258268030453314,0.0053185027673761,-0.7245777689011081,0.6688717899390771,0.4390924792891417,-0.1211043234698115,-0.7710357487149491,0.4614648601590072,-0.462094569618981,-0.7203723947056646,-0.1650204603948278,-0.5419836232885502
13,5,-0.857931060910388,-0.8575038347223342,-0.8533323537119704,-0.4139567141246397,-0.1341095564815118,0.541381507969465,0.0479254071999681,-0.418736005336588,-0.0487676503848391,-0.3458293499052647,0.2197228770529457,-0.4108196165402364,-0.8968948589424198,-0.2367622375394794,0.4146677272283343,-0.833383289146781,-0.2888793405528064,-0.830209502264032,-0.8299500882172571,-0.0608593930684061,-0.871920786577905,0.6683947966496845,0.4793032591026418,-0.3666117973390724,-0.8345045659385409,0.3280065171683095,-0.2680535960806493,-0.8533568448461128,-0.1570422114974672,-0.5209437088016318
14,1,-0.1403626777449359,-0.1402129300528375,0.0313348578822005,0.1319111487209332,-0.1341096568961743,-0.957918573368386,1.4609427541995612,-0.5413447110359207,-0.7370500027929524,-0.5235321223583738,-0.2073615697520589,0.751496301412304,-0.1551805500288144,-0.2367736453902647,0.03386000797516,-0.4247391219638891,-0.2050042430472997,-0.2652637774328574,-0.2651919627691786,-0.0148499988206712,-0.2876490510979921,0.5591633333787551,0.3594296136208866,-0.3163008372431394,-0.4251306948463732,0.7784284247619125,-0.7862947147077164,0.0310438073074395,-0.6339239069533769,-0.8299674528282383
14,2,-0.0995429194211524,-0.0991667255293052,0.1070807069727542,0.1360566684720824,-0.1341096527484926,-0.4532903358752957,1.3660874230352351,-0.5086408904348,-0.7603998738297622,-0.6216603354531299,-0.069787931225547,0.8265698979365943,-0.1326199570802595,-0.2367735385204635,0.2027728777377997,-0.4617132204894852,-0.1998264498659094,-0.2334602821762415,-0.2331926541740361,0.151540139280725,-0.2757482689010201,0.5017651408884996,0.1412292310857419,-0.272057614697866,-0.4609452417082573,0.6971022470019599,-0.7567493812882995,0.1067260147044415,-0.9077229032037284,-0.8141875169630487
14,3,-0.2850221721555359,-0.2852880826800885,-0.1047350195054422,0.1324042960519249,-0.1341096733218094,0.3167781883916162,0.598522444418172,-0.5903800275676885,-0.2179644082054139,-0.3796382300471555,0.1195295598502082,0.5223010273175593,-0.3191208587883142,-0.2367742700823745,0.3920899173223276,-0.5821737617728764,-0.1984562875718424,-0.4098251195083875,-0.4097594525278324,-0.0062963932364547,-0.4480262588000439,0.4895223131274201,-0.0458646991408456,-0.2984780711332964,-0.5819893431275368,0.2299980465345144,-0.5036177409111344,-0.105184166007168,-0.3557731385771919,-0.5419836232885502
14,4,-0.2212860582815593,-0.2210615147204016,-0.0773847185402365,0.4046986770298313,-0.1341096952015951,0.0834240901289154,0.9790340602382764,-0.5576762069665677,-0.2678972093456686,-0.3751028924671458,0.078986626146514,0.7541459577602203,-0.2601847912831999,-0.2367741926880227,0.3678292892866809,-0.4673218518600345,-0.0800632650777447,-0.3294490133143923,-0.3297840050831966,0.0268375736581954,-0.3601871521081082,0.3275035924970315,-0.2774180953499072,0.0578484279160492,-0.4672921234306168,0.2091451804422178,-0.5187896688832672,-0.0770736318311365,-0.4065438133785816,-0.6734830888317838
14,5,-0.1253238194151211,-0.1254001124424171,0.0408776420195931,0.2103061634945258,-0.1341096502823034,-1.0045893930209258,1.152390355124803,-0.4841028177990028,-0.6569419836974362,-0.5016800412910541,-0.155310240999212,0.8371685233282595,-0.1447079784872626,-0.2367735385204635,0.0677267228341701,-0.4358134896382223,-0.1864931276638378,-0.2432904534373765,-0.2435091217097025,-0.0339380449665027,-0.2842488276131421,0.5273637807525747,0.1576170205946403,-0.2756854083740683,-0.4355577148188203,0.6637376612542855,-0.759144948862847,0.0407743768299102,-0.6564080629368495,-0.8312824474836675
16,1,2.162014918938623,2.1618798465162934,2.2070044377779103,-0.2673532591332522,-0.1341097044447091,0.6259723685896944,-1.0140181853753394,-0.7293202291976684,1.7606677405753204,2.763763016315961,-0.6341385403534604,-1.651300396756303,2.1556926299165107,-0.2367741116731316,-0.8173654959345318,2.0633497805585383,-0.2776667065355561,2.124046084391514,2.1240745296393158,-0.4896201277214627,2.1089418018065205,-2.4842128507098327,-1.848976761494893,-0.3454489983500696,2.063753637707336,-1.523727991827633,1.8440384821452247,2.207447857166974,2.126912859210764,2.691588234419633
16,2,2.16344719116051,2.1636325081419536,2.212713067574386,-0.2720843913399542,-0.1341097045343887,0.6259723685896944,-1.0140181853753394,-0.7374859771629919,1.7531239360865056,2.7460339694122857,-0.6326890096793306,-1.6371688962340831,2.153631538708865,-0.2367741116731316,-0.8173654959345318,2.058634243355274,-0.2788419270398168,2.1356109917575563,2.135714791681771,-0.4896201277214627,2.1112086174630864,-2.4861208238674037,-1.8495837166618896,-0.3250838990589146,2.0587668020683387,-1.5133015587814846,1.8440384821452247,2.212853729123902,2.124736973147848,2.6705483199327142
16,3,2.1383824272774867,2.1385864081365478,2.2220854448521825,-0.2696340655390891,-0.1341097046668699,0.6259723685896944,-1.0140181853753394,-0.7293202291976684,1.763900799641956,2.7649999265650558,-0.6374329282492103,-1.6371688962340831,2.133410562806827,-0.2367741116731316,-0.8173654959345318,2.0536329160184783,-0.2780419694809332,2.0928208345031987,2.0925317019085825,-0.4896201277214627,2.0777730865287363,-2.4861208238674037,-1.849280239078392,-0.3075087410767593,2.053326617734889,-1.511216272172255,1.8440384821452247,2.2215031242549896,2.13670434649389,2.650823400101228
16,4,2.179918321712215,2.179745687603671,2.220210969396623,-0.2749508102013437,-0.1341097043896784,0.6259723685896944,-1.0140181853753394,-0.7293202291976684,1.7606677405753204,2.72541879859406,-0.6270665876705843,-1.6490923497997063,2.169786037363386,-0.2367741116731316,-0.8173654959345318,2.0636355706920693,-0.279424663747202,2.132141519547744,2.1321998890258134,-0.4896201277214627,2.121975991831773,-2.485007839525487,-1.8489767614948935,-0.3732828287467874,2.063753637707336,-1.511216272172255,1.8440384821452247,2.2193407754722183,2.142144061651181,2.699478202352226
16,5,2.1648794633823973,2.16493286999325,2.2095605406718546,-0.26972653066365,-0.1341097046057247,0.6259723685896944,-1.0140181853753394,-0.7293202291976684,1.7563569951531406,2.7336648669213504,-0.6283843428288841,-1.6415849901472772,2.157642310788608,-0.2367741116731316,-0.8173654959345318,2.07260223613161,-0.2787820520615192,2.1396587093356696,2.140005711807225,-0.4896201277214627,2.128776438801476,-2.486756814919927,-1.8488250227031449,-0.2910652191592522,2.0728206115964194,-1.5341544248737813,1.8440384821452247,2.2096102059497453,2.1178466672819445,2.7021081916630934
17,1,-0.0966783749773785,-0.0963963894113257,0.1309376673162357,0.6350601240193468,-0.1341096727123958,-1.3458697617301258,0.7140933076758562,-0.5004751424694764,-0.5574356102021087,-0.408499469192672,-0.1851793579206769,0.9449212148101814,-0.0914538380951183,-0.2367744819478153,-0.1751600272105722,-0.4613202590558798,0.0641010620287428,-0.2548553608034203,-0.2550124394928354,-0.0205223898923101,-0.2479797771080858,0.1034757442455908,-0.276507662599413,-0.2894189597157072,-0.4613985904027115,0.2717037787191078,-0.7128306424215991,0.130511851314928,-0.6422648035278916,-0.2382198578836754
17,2,-0.3817005471329175,-0.3821367718657781,-0.3487576424473377,0.7857166336373224,-0.134109702108963,0.7222309341230518,-0.7032852039749647,-0.8028936183652333,-0.0081747976593083,0.1864543606213332,-0.3201614113025324,0.8177377101102081,-0.3969966833366598,-0.2367755521366369,-0.4284942731434978,-0.4578550536868144,0.1362845256906181,-0.4098251195083888,-0.4096681563549503,-0.3338544681351989,-0.4332919570323645,-0.1784272897854974,-0.5699704858420895,-0.184194205193474,-0.4577718008470781,-0.1432682565175948,0.6111197037782121,-0.3495295784603491,0.0910087996750367,0.7112062833384919
17,3,-0.1117172333071933,-0.1111526695499509,0.1554762550981022,0.1681112449865454,-0.1341096978858688,-0.1295115245357987,-0.0436590504759307,-0.8110593663305569,-0.875353085087902,-0.4064379521108494,-0.5164190795453342,0.6821636269751656,-0.1042660266831864,-0.2367754156636027,-0.5235033800461038,-0.3049930560143261,-0.1874768874816817,-0.2016567869196244,-0.2017867707026264,-0.33052306385503,-0.2009433522343381,0.2605655342189219,0.1950965021566574,-0.2746993257358311,-0.304993290816003,0.7575755586696159,-0.2289259923630432,0.1553788623168001,-0.6009229683324736,0.2522731485925978
17,4,-0.2026665193970271,-0.2025737614432728,-0.1078875464079731,0.7625541199348045,-0.1341096986440691,-0.0624222212852724,-0.1439658374542952,-0.7538583018334656,-0.1748569539836113,0.1464609292339746,-0.4121407213518667,0.8998770568956074,-0.2125011676684764,-0.2367754592378581,-0.4790489344547737,-0.3790841481322836,0.1069792049173115,-0.2733592125890875,-0.273728154933646,-0.3294426084128133,-0.2717813415020298,-0.0138646049450143,-0.4205077759692682,-0.2655351481667636,-0.3793424767064963,0.0423222517038456,0.1815145854093951,-0.1073465147899392,0.0101383676699667,0.5691868605517977
17,5,-0.2370410527223176,-0.237344306597505,-0.2893708518780285,1.6689126817353372,-0.1341097002664547,0.6872278193836531,-1.094699731423156,-0.762024049798789,0.409608279506994,0.5942224394058448,-0.35982584156736,1.4580713275232708,-0.247205487191809,-0.2367756258678549,-0.4906884265181188,-0.2665900068210741,0.7737817742737519,-0.2276778284932196,-0.2270758105909419,-0.374101433357777,-0.2372124027393968,-0.1480587170274953,-0.8062277845953719,-0.2808456955973106,-0.2669120004818481,-0.3246881915205754,1.0998154889858622,-0.2889838125427461,0.4899212445430993,1.0110250647770729
18,1,0.0207679472173658,0.0202404149027886,0.206001888968404,0.7263540236691921,-0.1341095816733284,-1.267112753566464,0.5734457476735808,-0.2307196584350137,-0.5588725253428355,-0.3924196359544558,-0.2114466107427887,0.9502205275060136,0.0157229047024618,-0.23676966560828,-0.229360794469402,-0.340716822705723,0.0943351411863407,-0.1739010092411217,-0.1739414379736155,-0.0398805498986955,-0.1731748604414039,0.1068146972713397,-0.2819702591023788,-0.2486733692768112,-0.3403544889834329,0.2800449251560267,-0.6952631468749187,0.2061940587119324,-0.6357371453391408,-0.1777301037337846
18,2,-0.1912083416219281,-0.1908705047816051,-0.192835365916727,0.774482121003167,-0.134109688962748,0.7338986390361929,-0.7872376235112086,-0.5576762069665677,0.0694186199399359,0.2326323432541589,-0.3206885133658523,0.747963426281749,-0.2202998911568655,-0.2367743439839707,-0.3571848548999926,-0.1754944017580112,0.1386440175679519,-0.1802617082924457,-0.1806973547668835,-0.3004503873799943,-0.2060436874616125,-0.1941680683354567,-0.6006217217753991,-0.2756686780951705,-0.1757889128965483,-0.2099974280129448,0.6023359560048716,-0.1927592917094144,0.1664395165228165,0.7006863260950341
18,3,0.0873686055351179,0.0872938564522507,0.3711261359172148,0.1805632150940867,-0.134109664178566,-0.0857576311115424,0.0479254071999729,-0.5576762069665677,-0.8243425975921024,-0.3540754182325552,-0.5242816853231904,0.6327033751473979,0.0773328202607379,-0.2367737474042837,-0.5461513073741786,-0.131911406394507,-0.1801637854812347,-0.0102575700116223,-0.0102017519097405,-0.3216993444102592,-0.0133643566534936,0.213343198569044,0.1586791921368836,-0.3333667255356451,-0.1309073921455797,0.7909401444172949,-0.1698353255242097,0.3716137405939522,-0.5537787703026117,0.3929775767238598
18,4,-0.1289044999698401,-0.1290185106373287,-0.0372539031053084,0.8411648866657061,-0.1341096563051042,0.0688394589874966,-0.1112571025700442,-0.4922685657643263,-0.1899445629612423,0.1600669419740039,-0.4317313480385925,0.9480124805494166,-0.1371320756699704,-0.2367740267821337,-0.4602574653404576,-0.2289728804950327,0.1409241402880075,-0.1611796111384764,-0.1617077508074267,-0.3297127222733677,-0.1760083800121112,-0.025789437179832,-0.4170177837590397,-0.3562253055937305,-0.2279240127587848,0.1319895759007206,0.1623500448130166,-0.0370701793498654,-0.0054554824476028,0.6454565505668751
18,5,-0.022200219439248,-0.0216538516976761,-0.1109548698807065,1.6669555032654642,-0.1341096835126738,0.6726431882422342,-1.1492142895635713,-0.5004751424694764,0.4502011322325246,0.53443844403299,-0.3103221727872262,1.5101812356989546,-0.0440487403192653,-0.2367747760207953,-0.384670884350783,-0.0055207198403438,0.7783413234931852,0.0099810178789522,0.0101572946429464,-0.3397969730673918,-0.0218649153656155,-0.1382008557133791,-0.7857430477092494,-0.2654755883738874,-0.0053298037817584,-0.2663001664621454,1.0343366419482345,-0.1105900379640962,0.4794044619056681,1.0780897922041248
19,1,-1.0154810053179724,-1.0158087557497315,-1.2889774902699014,0.1815803314642572,-0.1341097008860593,0.6259723685896944,-1.0140181853753394,-0.7374859771629919,1.229727596076786,0.2041834075250078,0.4411935939912192,-0.1657264043579948,-1.084899800180378,-0.2367748759050854,-0.3468074764338776,-0.810270012097447,-0.1727406806136828,-0.845822127208189,-0.845379141434316,-0.4819669016724265,-0.9501259267294356,-0.1935320772829331,-0.1408531827757552,-0.3299728211584342,-0.8113837825213759,-1.338137483606193,0.8458853260838479,-1.289070124574574,1.1383352912922755,0.0103141319930431
19,2,-1.1372241441783792,-1.136516258033122,-1.3604631678705474,0.1672636480114032,-0.1341097036131346,0.6259723685896944,-1.0140181853753394,-0.745692553868142,1.2311645112175134,0.2215001510123176,0.3968730955003988,-0.2355006881864525,-1.1499634361406557,-0.2367749225461504,-0.401148478536844,-0.8587114397309815,-0.16990149268929,-0.9915399600203232,-0.9913617218726408,-0.5033959346097278,-1.0209639159971262,-0.1448787617648773,-0.0567898921467779,-0.095963398764486,-0.8589853954390696,-1.2526407326277809,0.9321257587675508,-1.3604276344060335,1.1307196900720673,0.0708038861429311
19,3,-1.0047389636538184,-1.004444723918836,-1.3088298894128698,0.1741060672289137,-0.1341097025818191,0.6259723685896944,-1.0140181853753394,-0.745692553868142,1.237630629350784,0.2012972836104559,0.4489244242532454,-0.2134202186204843,-1.0833400554827004,-0.2367748992256179,-0.3501029952710898,-0.7981953789557543,-0.1657172064152338,-0.8579652799425335,-0.8580693094649147,-0.4869189891159204,-0.9472924071587284,-0.1407448199234739,-0.1062567382569705,-0.2625702081404927,-0.7977833216877486,-1.2714083121108437,0.8466838486086969,-1.308531263619518,1.144137654126721,0.045818987689716
19,4,-1.06919121363874,-1.0687843668221142,-1.3077222448254937,0.2330217624283328,-0.1341096997304152,0.6259723685896944,-1.0140181853753394,-0.7374859771629919,1.23260142635824,0.2297462193396081,0.4124665315402812,-0.1666096231406335,-1.1257873933266485,-0.2367748759050854,-0.3478592377649028,-0.8214158273051629,-0.1434903612739287,-0.9105856084580272,-0.9103820165263028,-0.4882695584186916,-0.9863949772344932,-0.214996775305605,-0.142825787068493,-0.3845128611541571,-0.821810802493822,-1.3652462095261786,0.8458853260838479,-1.308531263619518,1.154291789086999,0.0234640785473683
19,5,-1.0290875914259,-1.0288123742626962,-1.3104487545790346,0.165999957975737,-0.1341097016707558,0.6259723685896944,-1.0140181853753394,-0.745692553868142,1.2343975702841483,0.1868666640376977,0.4559524517641783,-0.2187195313163174,-1.099438848969447,-0.2367749225461504,-0.3386037380518815,-0.777904279475041,-0.1632595474223189,-0.8764691317282018,-0.8764198402141973,-0.4806163323696558,-0.9569263736991346,-0.1542596297896005,-0.1227962665576176,-0.3285015604321604,-0.7773826304373085,-1.2797494585477625,0.8283178305371678,-1.3096124380109035,1.1260052702690817,0.0497639716560126
20,1,-0.8120983498100002,-0.8118780949833667,-0.7430791155531669,-0.1369774335023116,-0.1341004998868862,0.8855788029069486,0.1765797644113508,0.5212640716916301,-0.5843777690907352,-0.4117978965235882,-0.2072297942362291,0.2524776892214336,-0.8025860099006825,-0.235198579178702,0.1333566298901397,-0.7292842330080496,-0.2684048828577243,-0.8036102153221347,-0.8033372538221529,-0.0207024657993462,-0.7880486072849596,0.6936754409874979,0.9472656928567348,-0.1012016490873921,-0.730234366214068,0.8993750480972371,-0.3550925512892013,-0.7430770569247631,-0.4961177896353192,-0.4867538477603911
20,2,-0.7168522470545055,-0.7169516798387237,-0.6520818525287446,-0.1400441934669165,-0.1341032508189918,0.905997286504935,0.0915370537123011,0.5171811977089684,-0.5746785918908296,-0.4064379521108494,-0.2094699780053388,0.2405542356558119,-0.697136127304103,-0.2352696402275972,0.1435236560900495,-0.7046348339909856,-0.2688894524495284,-0.7076214841839826,-0.7073393280367257,-0.0288959195694908,-0.6945424614516081,0.6936754409874979,0.9442309170217534,0.0537321100960307,-0.7043934906301779,0.8055371506819021,-0.3846378847086197,-0.6522584080483597,-0.4990189710525413,-0.4670289279289049
