f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.max,ic.eps.s,ela_level.qda_mda_10,ic.eps.ratio,ela_level.lda_mda_25,ela_meta.lin_simple.coef.min,disp.ratio_median_10,pca.expl_var_PC1.cov_init,ela_level.lda_qda_25,ela_meta.lin_w_interact.adj_r2,ela_meta.lin_simple.coef.max_by_min,pca.expl_var_PC1.cor_init,ela_level.mmce_qda_50,disp.diff_median_05,ela_meta.lin_simple.intercept,ela_level.lda_mda_50,disp.ratio_mean_05,disp.diff_median_25,disp.ratio_median_05,nbc.nb_fitness.cor,ela_level.lda_qda_10,ela_level.mmce_qda_25,ela_meta.lin_simple.adj_r2,disp.diff_median_02,ic.h.max,ela_level.mmce_mda_25,ela_level.lda_qda_50,disp.diff_mean_10,disp.diff_mean_25
11,1,-0.0755654037277583,-0.1643121182937184,1.5933431438119183,-1.6018973504855545,1.6667002479537871,4.01271632235311,-0.132921885396746,1.8376164515823683,0.4416545473180049,2.3504654502749758,0.9581137255710586,-0.3142902472359692,-1.156819235141631,-0.8949105664275175,1.8663526455572528,-0.1658508923748014,5.033439457105517,1.8728700907769469,1.726939900571839,1.8662626055757836,0.7964829883252615,1.4125968257635615,-0.9295987569917454,-1.1038995624344448,1.8844822383577533,-0.8898596565854986,-1.2837014209515794,4.332751281561719,1.8477563670952977,1.7179814118021304
11,2,-0.0755654037277583,-0.1660220448783636,1.5847688980450834,-1.6751532533419564,1.662142389479939,4.895134186783024,-0.1335565449859685,1.7755718899920965,0.4416545473180049,2.4550904443906414,1.009809883542813,-0.2998866603369414,-1.4527441403032408,-0.9446290311388756,1.8340420714658456,-0.1661272957089564,6.639821312274148,1.8388991081296628,1.6698025644976615,1.8340704227923057,0.807871219539659,1.5390724186780005,-0.9588854790118948,-1.270479366697801,1.8474242706635584,-0.8673780312635077,-1.434125600875003,5.852127756532754,1.7757888983771408,1.6578506739613093
11,3,-0.0609675545698007,-0.1548822478455766,1.6276829981080931,-1.8191922859625596,1.6940929773816118,3.0574455662308258,-0.1287750512492318,1.6366766782502389,0.4416545473180049,4.96471365850721,1.2457236199216557,-0.3411791058792582,0.6059564589146013,-0.950060460056924,1.6897126062062933,-0.1596454758209484,-0.0304394627241753,1.69265114893627,1.4669777563532185,1.6894879878349345,1.0842548309352469,1.7920236045068771,-1.0703377266996876,0.4397399570726558,1.737281731365169,-1.2008554735397008,-0.4657699426179635,0.3652890773205835,1.6284162040169368,1.4572450203172131
11,4,-0.0531481523171231,-0.1538987105591636,1.6362572438749283,-1.9598312555813888,1.7123244112770026,2.2356058473111053,-0.1315261636704747,1.5696967538061972,0.4416545473180049,5.31561313669431,1.3079830795223133,-0.0364848393070184,0.7847887757029186,-0.9141294687529166,1.6635437114876324,-0.1572592028806382,-0.2380903935776095,1.6609832837565996,1.336657086406914,1.6635083315535306,1.0807507597923551,2.119490665142032,-1.1573843727040194,0.6958353733239971,1.708581366749799,-1.220839140492582,-0.257369776682387,-0.4053636415067497,1.556843231994964,1.32050704302382
11,5,-0.0755654037277583,-0.1655039534797188,1.5847688980450834,-1.6637166777905346,1.662142389479939,4.089206175877239,-0.1331673756335722,1.8474871772899104,0.4416545473180049,2.4284270109872037,1.0816723446242922,-0.3880503588702836,-1.384617543431503,-0.971368373504648,1.873651452927764,-0.1659895463618093,6.157483792643803,1.8786278844459772,1.7209120389652024,1.873604682350963,0.8468540110043299,1.5187987302171928,-0.9515637985068592,-1.2430525908443393,1.880072269073608,-0.8898596565854986,-1.2970202285489658,5.392326926069542,1.846291093652328,1.705581570382978
12,1,3.090291300475911,1.0395230902759378,2.683387008149673,-0.2774182629763572,2.4058481566576755,-0.1271691377009327,0.1054547064392104,-0.8126734008929658,0.4416545473180049,-0.180459528571514,-0.6844796777234189,-0.0623234915866693,-0.7927677331082751,-0.3409048167866699,-0.8559689888743142,1.3505508704379112,-0.1110152594901313,-0.8954771052932481,-0.5643267056241592,-0.8570831028790965,2.080725062195092,0.1072935196975615,-0.3601347177110604,-0.8602555658957179,-0.9002711075067917,-2.106365382342103,-0.4015262824423348,-0.2347067948155956,-0.8405131907158254,-0.5879644400568244
12,2,6.396159846751331,1.1980496173418935,2.657621399620333,-0.1723254065578917,2.5062122002518032,-0.1448993266307451,1.5049759412579569,-0.5377031847542629,0.4416545473180049,-0.2123397206843209,0.1841118062168645,-0.5096862399228866,-0.0263435183012167,-0.5234843888779597,-0.693036465804557,1.835215861909671,-0.1708951269447918,-0.7169855015532804,-0.1585072904167752,-0.6921687630058444,1.7154256455486256,0.0608385779264405,-0.663577698642054,-0.2496312126919606,-0.8025049336187468,-2.3736469278368784,-0.7713190580874177,-0.3645563178031396,-0.5679159736526109,-0.1675588576951496
12,3,4.461545854531916,8.87054536211673,3.056709668837676,-0.353765132198008,2.624807677741321,0.1928835034936366,10.218181750013288,-0.3557998110009692,0.4416545473180049,-0.0751099846351023,-0.4221576872723183,-0.5192301392413717,-0.7225121800842943,-0.6442292317484009,-0.4812820422137608,8.43486492987864,-0.0998692512877755,-0.5143111644033821,0.0331107891068783,-0.4803780867987555,2.341340353447667,0.2563252693101163,-0.9572584388996644,-0.7958110557615103,-0.6015668170427376,-3.5202098192584,-1.2116231680716056,-0.2703413591764946,-0.3867292767623408,0.0262523622946164
12,4,3.761938958999664,5.149987575105151,2.975168591595074,-0.1299791673539803,2.5427206466273238,-0.1347840265361727,2.4922500950569737,-0.5919921761457521,0.4416545473180049,-0.1328566053485274,-0.5303515039562375,-0.383022479350041,-0.673546188582733,-0.4708413085953452,-0.7232108035924006,5.383631954552564,-0.1620634450278894,-0.7446229111646298,-0.2327943172591314,-0.7226666203796642,2.343968406804836,0.0044481861811497,-0.4699599252866209,-0.8420832236124425,-0.8234878519868614,-2.9469283735476397,-0.5104271210327298,-0.3060201351557073,-0.6048859497521496,-0.2344840291903009
12,5,5.032809236540532,2.055336453653115,2.8078207498408685,-0.0601233274993523,2.515327917199498,-0.0812524945750073,0.3714534862590856,-0.5821214504382084,0.4416545473180049,-0.0943830098669357,-0.7449785870525928,-0.1425272085958659,-0.884312847654673,-0.2431390962618142,-0.7067884870087512,2.492930412054743,-0.087020750185776,-0.7475018079991462,-0.3168447819150538,-0.7068529165562021,2.146864405017174,-0.035696402227998,-0.3755915987772503,-0.9354688714570516,-0.81203615755545,-2.2849694057334724,-0.3882074748449498,-0.1801054461980891,-0.6078164966380888,-0.3227267362759129
13,1,-0.2266999559670571,-0.1675139899813319,-0.3463656047903674,-0.7803184906023699,-0.240398894673587,-0.0289711682435078,-0.1340958142046188,-0.5997477463445335,0.4408198228184784,0.1314591692594709,1.0162118845300272,-0.3765053727731638,1.1935483569333494,-0.6258459338719324,-0.6920573574987571,-0.1796112485698262,-0.1869358022336235,-0.6974090030785741,-0.4829081242049373,-0.69103921273274,0.052743888246484,0.7411483754821308,-0.8816010736809448,1.297205292957568,-0.7627796457930122,0.5901806771122138,-0.8371296368039155,-0.212866255368593,-0.6012791228156091,-0.4826507184147078
13,2,-0.2266985747252515,-0.16751385366156,-0.3377913590235322,-0.7661000453222246,-0.2221218821934575,-0.0339719907621728,-0.1340957881262438,-0.441111083187592,0.4408198228184784,0.0770454777214756,1.1477730048172787,-0.3422273257239236,1.3170278137633755,-0.719851434376601,-0.4849314458990164,-0.1796110401974369,-0.2176338773303266,-0.4993409008639026,-0.2821209030824553,-0.4854610630277263,0.1420977023902248,0.7744455591793502,-1.0158318829399635,1.5013076187873169,-0.6176063021003981,0.5701970101593354,-1.044746343469059,-0.2954977699970298,-0.4402117574307285,-0.2682014061999142
13,3,-0.2267012155285435,-0.1675141555790644,-0.363556967552872,-0.5726055508576372,-0.2586303285689779,0.0627484629511003,-0.1340957819750492,-0.6716630336423494,0.4399850983189519,0.4864885814248199,0.6034428708793931,-0.4648710340687443,0.5442167304995927,-0.4039929526809141,-0.7095477922341881,-0.1796120977557814,-0.128705224775493,-0.696257444344768,-0.6537258362127312,-0.7085472419658586,-0.3160595995428732,0.4338207404702945,-0.5203981687657674,0.4062557337914356,-0.7224853296725485,0.7650377629499214,-0.1335832119537364,0.1732338073655645,-0.652732763332193,-0.6424897701328234
13,4,-0.2267012155285435,-0.1675141363521227,-0.363556967552872,-0.5945514120509054,-0.2586303285689779,0.1198033016867797,-0.1340959974156484,-0.6639074634435648,0.4399850983189519,0.4515652800648814,0.5816760675228648,0.087859991451539,0.4952507389980302,-0.367226356927977,-0.6660219775490689,-0.1796102238468938,-0.12873182622705,-0.6663169172658066,-0.6723188177881323,-0.6656243315878885,-0.3397120797573935,0.4679235011924466,-0.4935520069139637,0.3487099832277308,-0.7088642148674846,0.7300663457823788,-0.1680554198528545,0.1889289318669531,-0.6494077197500695,-0.6520019772488852
13,5,-0.2267006002771112,-0.1675142211175151,-0.363556967552872,-0.5756965172228858,-0.2495146116212825,0.0362668346136237,-0.134095903706743,-0.840170422506836,0.4399850983189519,0.4723598599202803,0.4413121958781942,-0.3979908998103446,0.3589975452545541,-0.3688975658258378,-0.8121316397282581,-0.1796117959199157,-0.1040988820853282,-0.770532982675271,-0.8040827785416595,-0.8124658670914698,-0.4233717782939343,0.3576937116141519,-0.2958666332779546,0.2321041202433815,-0.7709238632613141,0.7875193882719096,0.1899854667357112,0.2151906331453326,-0.8003872410468138,-0.7893344674870324
14,1,-0.2267119950008244,-0.1675143671165313,-0.492299267741902,-0.6659527350881571,-0.5506067424036646,0.0943445688644852,-0.1340960041212251,-0.0998659944411005,0.4308031288241589,0.0788568522733396,1.0018073823087954,-0.2984272310648994,0.8188520741387841,-0.5489703245703366,-0.2296512076231011,-0.1796149345205772,-0.1296362755799857,-0.2079965412109234,0.0774283068345466,-0.230182701306115,0.7294676277174557,0.6705261229630282,-0.823841149696761,0.8287626918775847,-0.3641041967988414,-0.744978071177114,-0.887271030111725,-0.2146789317194575,-0.0853901575485702,0.0952158638860668
14,2,-0.2267118882539989,-0.1675143084938086,-0.4579594134457271,-0.854501683368346,-0.5323753085082736,0.3043791146484214,-0.1340959999735508,-0.0780093875172543,0.4341420268222654,0.2534009040909569,0.9792403288288656,-0.2108714073372442,0.7358227842013573,-0.6484072539930529,-0.2186584916443438,-0.1796151038384787,0.1693374384684061,-0.1763286760312528,0.1529039261063803,-0.2183224234385181,0.8039291395039057,0.8778279440457172,-0.7937409076204962,0.6470392690448323,-0.4009132146140928,-1.0934432636679687,-0.845747688778695,-0.0762081431607283,-0.0444752144871905,0.1678313735667198
14,3,-0.2267126189740978,-0.1675144026565954,-0.5437876135717472,-0.8362649818133768,-0.61450791820701,0.1051417993025118,-0.1340960205468307,-0.2641430722880677,0.4138999577087451,0.4490293556922716,0.5323806599213158,-0.2631565867022331,0.2589366060991874,-0.4031573482319837,-0.3896464057754573,-0.1796148301881577,-0.0649149439419631,-0.3519413829367026,-0.0581561295851591,-0.3900140649503977,0.5021410123223528,0.6506552230146874,-0.5358550498319575,0.141578933684103,-0.5208359277281288,-0.4914352967124424,-0.2432675098145662,0.1143439317716222,-0.2300013750354858,-0.0155334046795139
14,4,-0.226712541668804,-0.1675144106709471,-0.5094477592755724,-0.8093735744357107,-0.6053922012593146,0.1469668603677111,-0.1340960424265771,-0.2049187180428091,0.4224558838288928,0.4239599318944737,0.6756254320102332,0.4420013639495789,0.2376470445767691,-0.3985615237628666,-0.3014821533304453,-0.1796148662273188,-0.0365843980338272,-0.2719080509371689,-0.0309034031664203,-0.302473918784802,0.7320956810746246,0.7655842119050905,-0.5513119308981475,0.0741056998360164,-0.4064968047561164,-0.5838597563695158,-0.3004600365562844,0.0735366080680121,-0.1659801969118943,0.010540234468978
14,5,-0.2267118882539989,-0.1675143011605728,-0.4321938049163875,-0.5392231141129483,-0.5323753085082736,0.0702496967290982,-0.134095997507366,-0.0892902168973039,0.4349767513217919,0.1138526086153527,0.9158605190554452,-0.218050686905066,0.7017594857654883,-0.5268268066736813,-0.2268028925516821,-0.1796148734733894,-0.0742254519868903,-0.1861169252686048,0.0869370462703682,-0.2267940504868008,0.8144413529325818,0.44201077355711,-0.7961814677888421,0.6157424573347473,-0.3751291200092067,-0.8036800928512025,-0.823810829206529,-0.1622881640176394,-0.0706247097771085,0.1093992441394806
15,1,-0.2267043668786295,-0.1675140466218559,-0.2176233046013374,-0.294109481348702,-0.2677460455166734,-0.0294257884724773,-0.1340959496287333,-0.7696652388815278,0.4408198228184784,0.1131280587946072,0.2871840221110128,-0.1355982304186213,0.484605958236821,-0.2464815140575359,-0.7715431499605394,-0.179611950699324,-0.1902609836782404,-0.795291495452105,-0.7449927549047687,-0.7712372821231561,0.4824306121435863,0.0746676501877857,-0.2991207135024171,0.2534734486690847,-0.8213539958816293,-0.008080352289645,-0.0857921964572321,-0.2154305292307916,-0.7785208527440378,-0.7414337102240052
15,2,-0.2267034116881235,-0.1675134259562719,-0.1060723671748119,-0.5571507190313919,-0.240398894673587,0.0169454748824176,-0.1340959654693843,-0.5482789622980596,0.4416545473180049,0.142182506606506,0.4994103548371628,0.7536285817370091,0.3717712821680048,-0.3872808637023063,-0.6096787450425646,-0.1796129777190041,-0.18922352706752,-0.6283154790501998,-0.4563345934601858,-0.6102763682057705,1.1819308140433555,0.5052485700143298,-0.5399226501125339,0.1989564218192591,-0.6356018219211873,-0.4115006289009207,-0.4446165423162322,-0.2675118156044134,-0.5598569697162787,-0.4517360452875059
15,3,-0.226697060103096,-0.167512631823768,0.022669933014218,-0.3862202790331224,-0.1399892724947211,-0.0927316553564886,-0.1340940014202427,-0.4523919125676416,0.4416545473180049,-0.0394621334544184,0.4840455524678487,-0.5070925083173565,0.4079635367561154,-0.5510593356926626,-0.537224730413347,-0.1796120057823317,-0.2270241897299246,-0.5454032502161521,-0.2340678091478571,-0.5374203755905312,1.2918710461515837,0.3346005035660799,-0.651374897800325,0.2950342685206494,-0.6509300216104372,-0.7487250087307786,-0.6538001675222445,-0.4126585585285217,-0.4486089013923614,-0.229048482266837
15,4,-0.2267060323673627,-0.1675140896855394,-0.2948772589605223,-0.6260792689764445,-0.3316472213200189,-0.0654544416183151,-0.1340959957953039,-0.6194891977596207,0.4399850983189519,0.1227645714105235,0.5258186089094216,0.2037521839806881,0.6570514065684089,-0.356363499091882,-0.6709620240010609,-0.1796138152028201,-0.2028434702646706,-0.6732262696686432,-0.5550726645660826,-0.6701425326803058,0.3939528157855693,0.4723541748295764,-0.478908645903889,0.5590380189137866,-0.7080462366938124,0.217984880114816,-0.3012434958267188,-0.2771057367785014,-0.6247798545740052,-0.5525484546336287
15,5,-0.2267054411541753,-0.1675141689303222,-0.2090490588345022,-0.2301264775880478,-0.2951387749444984,-0.0731829855107973,-0.1340959967858541,-0.8281845412905334,0.4408198228184784,0.1468920804413524,0.0568720365959828,0.0468946593667488,-0.0412462113669102,-0.1445377712880292,-0.8010499139035192,-0.1796139741794099,-0.1442670739363,-0.8062313034232643,-0.8397405514259902,-0.8011703643604251,0.6199654045020889,-0.0315342542658457,-0.0827243785757553,-0.2043686194123215,-0.7854696490453121,0.0368828983543367,0.2432606971252555,0.0042570021703339,-0.8361173703869171,-0.8289120435235053
16,1,-0.2267124607471372,-0.167514504768988,-0.6896784052944477,1.438995359646413,-0.6418550690500966,-0.5049585479746357,-0.1340960516696744,2.2049484582702226,0.1261286864969476,-0.8007466301118307,-1.762416593945606,-0.356110444652069,-1.5315155179361886,2.782166811090658,2.1579934059167503,-0.1796149153640682,-0.2896174052433925,2.171123802832762,2.2453359987426103,2.158251351173289,-1.6537387583418048,-1.1868659708568692,1.85589391514692,-1.3315586282610317,2.112875970154414,1.484449773253619,1.3228675717839953,-0.6442390152560514,2.2093407674834693,2.236566560468875
16,2,-0.2267124607471372,-0.1675145048399001,-0.6982526510612828,1.438995359646413,-0.6327393521024011,-0.5049585479746357,-0.1340960517593539,2.2028333027614653,0.1259200053720659,-0.8007466301118307,-1.7636969941430487,-0.3158086099042053,-1.5208707371749794,2.7642013154386538,2.160619196373214,-0.1796156103346601,-0.2897504125011772,2.182639390170825,2.2510242625122534,2.160510451719498,-1.6397224737702374,-1.1868659708568692,1.85589391514692,-1.3317268906895805,2.108181486722904,1.4994375234682806,1.3228675717839953,-0.6427800318516971,2.211087824280856,2.2378405167790616
16,3,-0.2267124607471372,-0.1675145049737596,-0.6896784052944477,1.438995359646413,-0.6418550690500966,-0.5049585479746357,-0.1340960518918349,2.182386799510125,0.127589454371119,-0.8007466301118307,-1.7644972442664508,-0.281027973554838,-1.518741781022738,2.7834202177640543,2.126884464746097,-0.17961487016822,-0.2891119776638108,2.140031717019994,2.2603632030295784,2.127188718662916,-1.6397224737702374,-1.1868659708568692,1.85589391514692,-1.332231677975227,2.103202489144029,1.4782048773308445,1.3228675717839953,-0.6475548866295843,2.1861218190794904,2.249475984412102
16,4,-0.2267124607471372,-0.1675145049835228,-0.6896784052944477,1.438995359646413,-0.6327393521024011,-0.5049585479746357,-0.1340960516146438,2.2190494949952857,0.1277981354960006,-0.8007466301118307,-1.762736693994967,-0.4111926427308079,-1.518741781022738,2.743311204215395,2.171211368045053,-0.1796158756245063,-0.2885001442780013,2.179184713969407,2.2584954149261134,2.1712411793139883,-1.6515487138774978,-1.1868659708568692,1.85589391514692,-1.332231677975227,2.113160484301778,1.5119273153138295,1.3228675717839953,-0.6371209447075346,2.227149475482637,2.24777737599852
16,5,-0.2267124607471372,-0.1675145048578851,-0.6896784052944477,1.438995359646413,-0.6418550690500966,-0.5049585479746357,-0.1340960518306898,2.2063585619427286,0.1271720921213557,-0.8007466301118307,-1.761936443871565,-0.2484868062608455,-1.5421602986973977,2.751667248704699,2.178065126185655,-0.1796151248726935,-0.2875956949250654,2.186669845739145,2.247882982520063,2.1780184809526197,-1.6441025626988526,-1.1868659708568692,1.85589391514692,-1.3315586282610317,2.122087115675332,1.5006865026528355,1.3228675717839953,-0.6384472932569475,2.212384027711175,2.240643220661473
17,1,-0.2267128305957439,-0.1675143971120916,-0.449385167678892,0.0712427430237301,-0.6053922012593146,0.0871843002582142,-0.1340960199374181,-0.0364113291783224,0.4278815930758161,-0.1371314492909265,0.3662487343031076,-0.2452289151453979,0.3015157291440239,-0.4324035039445473,-0.1910654393899735,-0.1796149765814307,-0.0153032367882794,-0.1976325126066684,0.1766757746959341,-0.1906484417474591,0.92131552279078,-0.1452548776188497,-0.7489973045341568,0.097998964689952,-0.4005220076614669,-1.14590038941928,-0.9616996608030008,-0.1923520644710034,-0.0417137376139017,0.1859215531713733
17,2,-0.2267138995530938,-0.1675144902487084,-0.7669323596536325,0.7308549653678671,-0.9338770614695217,-0.3083352989453015,-0.1340960493339325,-0.3409937224396545,-0.0161918406723389,-0.3989112995263153,-0.0985365373686412,-0.036992725991073,-0.122146545152099,0.170485105958728,-0.3751823058034085,-0.1796150867760393,-0.2026838615553292,-0.3519413829367038,-0.3013081808725953,-0.3753299114000399,0.7951689616466773,-0.7961611137644953,0.5998189485049517,-0.3351085263947738,-0.3970722736246754,0.2204828384839258,0.5958173688207813,-0.3282143675492202,-0.3265403522588237,-0.2812806909844997
17,3,-0.2267137632370998,-0.1675144800571498,-0.7755066054204677,0.6090708905770562,-0.8699758856661762,-0.3041300618273329,-0.1340960451108459,-0.050512365903384,0.1595176664780119,-0.4970878002373457,0.7900611996566864,-0.2160992631007522,0.7975625126163658,-0.4303144928222214,-0.1431336373287532,-0.1796146504085432,-0.244394937596603,-0.144660810851581,0.2011268189594752,-0.1437721054136225,0.6607002315382051,-0.6044337818305052,-0.2560041505283065,0.775255239599052,-0.2448927690532162,-0.0642844155946209,-0.5080767432214266,-0.5257518781751467,-0.0564228287144803,0.2135239398920895
17,4,-0.226713806761214,-0.1675144814037089,-0.7154440138237873,0.6492534533252928,-0.8882528981463057,-0.3027662011404243,-0.1340960458690449,-0.1576802450138516,0.1881069805867982,-0.451151341602074,0.2332471637937332,-0.1979636692247603,0.0673305523974239,0.1299582901856042,-0.2150535928820794,-0.1796150396202899,-0.2221295226434486,-0.2160574523475675,-0.0612974095773496,-0.2143689974826529,0.87663861571891,-0.6243046817788461,0.1621451583149393,-0.0660569031451711,-0.3186530617574009,0.2554542556514684,0.0082229159949077,-0.4207934962982553,-0.1475515655330078,-0.0564698674468524
17,5,-0.2267139731994689,-0.1675144893106647,-0.7240182595906224,1.0662248159973833,-0.9977326586881284,-0.3591391095326499,-0.1340960474914276,-0.1922277849902534,0.080844882397629,-0.4631788686264511,-0.0063477231527572,-0.2282627187714143,-0.3073657303971376,0.5836915059548046,-0.1798056938732709,-0.1796153659621302,-0.2175806744272126,-0.170570882362221,-0.2421332577764558,-0.1799177141529666,1.4302818562958084,-1.0307182908574086,1.0976932228474932,-0.4759441790901567,-0.2066611805011437,0.5352255929917928,1.0940974648171218,-0.3681374588865549,-0.1822109181263257,-0.2195362751507748
18,1,-0.2267080197983951,-0.1675140049232302,-0.1661349587714922,0.1315165871460852,-0.3179280673137372,0.0627484629511003,-0.1340959288985143,0.0700514980958921,0.4408198228184784,-0.1931391504345622,0.4088220408680822,-0.164594785692087,0.3100315537529915,-0.4161092171904048,-0.1159856343042922,-0.1796142357979137,-0.0388987243192806,-0.1170234012402305,0.2514721982937803,-0.1160981237225635,0.9265716295051176,-0.2178910727002842,-0.731099863299621,0.0963163404044639,-0.2804570374737488,-1.1808718065868224,-0.9648334978847388,-0.2187906122226382,0.0745500744186414,0.2654164269270357
18,2,-0.2267126927906551,-0.1675144462603414,-0.5094477592755724,0.6677992515167869,-0.6510163645825304,-0.2661692727083748,-0.1340960361877412,-0.1654358152126362,0.4086829295867039,-0.325224582756487,-0.1063789885779784,-0.2180175782555188,-0.1902731420238382,0.2172789550988291,-0.1490972970095364,-0.1796149345945449,-0.2043331515518591,-0.1233569742761653,-0.1459421704480113,-0.1488550816425933,0.7259635565745638,-0.7640722956046746,0.5908702278876834,-0.3475599461073882,-0.1159722960287853,0.3179032148792188,0.6553602733738031,-0.3287449069689853,-0.1358857346601358,-0.1258580211416986
18,3,-0.2267120968974554,-0.1675144004619174,-0.5094477592755724,0.6501807432348682,-0.5779994718314896,-0.2929918662175789,-0.1340960114036037,0.1335061633586687,0.4232906083284197,-0.5204907594474287,0.7626926454363456,-0.3322000401220489,0.8316258110522395,-0.3772536103151417,0.0426299112353459,-0.1796144245407425,-0.2496886264564332,0.0459221595933507,0.4160073503171924,0.0431684647851669,0.6116432355377205,-0.6181285912543614,-0.195803666375777,0.7370596683184644,-0.0725838885557358,0.066858398783657,-0.4446165423162322,-0.5336657578533116,0.1413890860864051,0.412430985122603
18,4,-0.2267123759538238,-0.1675144024076323,-0.4407680506832227,0.3883758920982771,-0.6053922012593146,-0.3031071663121517,-0.134096003530156,-0.0822396985347723,0.4262121440767625,-0.4317334064060915,0.2526132167800565,-0.3774363879984321,0.1588756669438219,0.1437457635929558,-0.1191009789136564,-0.17961483538814,-0.2319986611710714,-0.1043562551683632,0.0090842421395794,-0.1189219994053243,0.92438158504081,-0.5132693151756182,0.1426206769681728,-0.0374522902918679,-0.1692120058543227,0.2292256927758129,0.0254590199444665,-0.4405118780661972,-0.0742315367136484,0.0253181276671459
18,5,-0.2267131243303327,-0.1675144288660663,-0.449385167678892,1.1002254460151226,-0.7057562448534419,-0.3158365327232995,-0.1340960307376767,0.0101220920143805,0.4216211593293663,-0.3536269357297147,0.0048557785748673,-0.1978458024323722,-0.2477549581343671,0.5231101834073523,0.0347970447889437,-0.1796152319018405,-0.2006355497854452,0.0660744374349602,-0.0643537901102923,0.0346968377368843,1.481966905653462,-1.0551541272803675,1.0309845782460398,-0.4464982540941088,0.0532424931161087,0.5439684472836799,1.2108328961118622,-0.3183109650469355,0.0327897812940099,-0.0347276797529962
19,1,-0.2267132240996854,-0.167514495480531,-0.6982526510612828,0.8940579894530143,-0.7239876787488329,-0.4952978681090323,-0.134096048111031,-1.0277142109501554,0.2446595654297256,-0.3145012454094519,-1.21312490924263,-0.3254836194748974,-1.3420384203866662,0.1884506016107315,-0.8913504026520951,-0.1796152355322889,-0.1949694406038179,-0.7860790255816548,-1.238173713678763,-0.8904048359356785,-0.1802768427558183,-0.9273359059910417,0.8389938450028391,-1.179785917709974,-0.7479137815932294,0.2779358809734566,1.308765304916174,0.4381056126833634,-0.9581859195204548,-1.2130523362551928
19,2,-0.2267132706870804,-0.1675144963915973,-0.7068697680569521,1.157099227135704,-0.7331033956965284,-0.5223477717327214,-0.1340960508381014,-1.0925789798854395,0.2144008023218862,-0.3706538565172367,-1.2356919627225595,0.1376130212991556,-1.2547512181447555,0.2059982950382696,-0.9610451120558754,-0.1796149543357088,-0.1957142812474122,-0.93117542604124,-1.3094043599881762,-0.9610017280047076,-0.2494822478279303,-1.0585106982175874,0.9268540110632876,-1.1745697824249597,-0.7961389295714717,0.3441317777548744,1.3549894018718096,0.3934960898047693,-1.078507411856606,-1.3170921015871226
19,3,-0.2267132473933829,-0.1675144969558109,-0.7068697680569521,0.9135310775540828,-0.7239876787488329,-0.5015488962573639,-0.1340960498067878,-1.0248940036051437,0.2283824376889568,-0.3179066295669563,-1.2196869602545246,-0.1920961543519999,-1.2739118235149276,0.185525986039475,-0.8877900088128216,-0.1796147209767989,-0.1949162377007041,-0.7981703922866202,-1.2579552876836415,-0.8875809602529177,-0.2275818031848563,-0.9374056188027006,0.8398073650589544,-1.185170315423537,-0.735893058867089,0.3179032148792188,1.3173833568909523,0.4458868575065869,-0.9468582286728826,-1.222224821688538
19,4,-0.2267132240996854,-0.167514497760766,-0.6982526510612828,0.9521681571196952,-0.7239876787488329,-0.5032537221159998,-0.1340960469553891,-1.0679021656165812,0.2417380296813824,-0.3155880701405703,-1.2312105620315097,-0.4334164926528919,-1.36971485036581,0.2143543395275735,-0.92690983612184,-0.1796151634157609,-0.1988000496280166,-0.8505663146748047,-1.256851594713412,-0.9265504446750212,-0.1811528605415411,-0.9572765187510414,0.8389938450028391,-1.176757193996095,-0.7590098333404357,0.2854297560807887,1.322084112513561,0.4091912143061577,-1.0109921201382412,-1.2356438281558404
19,5,-0.2267132706870804,-0.1675144969028838,-0.7068697680569521,0.9058036616409598,-0.7331033956965284,-0.4935930422503969,-0.1340960488957261,-1.041110195838964,0.2204525549434539,-0.3060240125067284,-1.1919983059848227,-0.3225720448337138,-1.2824276481238952,0.1709029081831932,-0.8981596558697058,-0.1796160697435203,-0.1930009331886048,-0.8165953320275205,-1.2595683774093611,-0.8971821375743059,-0.2328379098991948,-0.9333777336780368,0.8210964037683035,-1.1725506332823736,-0.7156925544042269,0.3441317777548744,1.3064149271048708,0.4529607164367902,-0.9711479538236466,-1.220271422012919
20,1,-0.2251387412259881,-0.1674509388601047,0.6234673338963583,-0.7865004233328678,0.7177085351139478,0.0869569901437294,-0.1340868471283865,-0.7463985282851772,0.4416545473180049,0.1816704718371417,0.5951202695960149,0.1272467031259171,0.9423315309688142,-0.4357459217402689,-0.7281508500443926,-0.1794411338911698,-0.1444798855487555,-0.744047131797728,-0.6942228782742214,-0.7288791468817394,0.2345175787839941,0.5738568799711005,-0.3845403193945184,0.8893371661551688,-0.6672895850838819,0.239217526252252,-0.2409171320032626,-0.2145462968645163,-0.7549074076438755,-0.6915795532853581
20,2,-0.2252097205045718,-0.1674510833738208,0.6191802110129409,-0.827301179354155,0.7085928181662523,0.0766143799346719,-0.1340895980555503,-0.640640752847214,0.4416545473180049,0.192176444237953,0.5912790690036861,0.433855311814978,0.8465285041179319,-0.4303144928222214,-0.6350910560703794,-0.1794391902588719,-0.1474858495746892,-0.6484677568918106,-0.6035502557969229,-0.6356912493506207,0.2226913386767352,0.5683521036340605,-0.4146405614707847,0.8846258181558009,-0.6427502398737145,0.2866787352653436,-0.2675547471980356,-0.2168010893985184,-0.6602845572305742,-0.5994300468485064
