f_id,i_id,ela_meta.lin_simple.coef.min,disp.diff_median_25,ela_level.lda_mda_50,disp.diff_median_10,ic.eps.s,ic.eps.ratio,disp.diff_mean_02,ela_level.lda_qda_50,ic.eps.max,disp.ratio_mean_10,disp.ratio_median_02,nbc.nb_fitness.cor,ela_level.qda_mda_50,ela_level.mmce_qda_50,ela_level.qda_mda_10,ela_distr.kurtosis,ela_level.lda_qda_25,pca.expl_var_PC1.cor_init,disp.diff_mean_25,disp.ratio_median_25,ic.h.max,disp.ratio_median_10,ela_level.mmce_lda_25,ela_meta.lin_w_interact.adj_r2,ela_level.mmce_mda_25,ela_distr.number_of_peaks,disp.diff_median_05,disp.diff_median_02,disp.ratio_mean_02,disp.ratio_median_05
11,2,-0.133570212442867,1.628477891661306,6.628843852796127,1.7243863611521155,1.444054701613319,1.4981731169649044,1.8153662867842453,5.820957798287064,-0.0854522186392813,1.7270722516816273,1.7953471639843872,0.8050856878181577,4.193214622520856,-0.9051177215209876,-1.5457159233454765,-0.2308739042430386,2.325050764599315,-1.4432362212540832,1.6171693447489377,1.6291757952206267,-0.9516770024824032,1.7248574743298792,0.8420344934793855,0.976688400437455,-1.3230997877985942,1.173278297953031,1.7832053010241429,1.7953184082423568,1.8150779275008924,1.783218434981494
11,3,-0.1287887101068655,1.4249340839781537,-0.0296326938916322,1.5860950622811392,1.4848791149137444,1.5283210458102154,1.6863349323681085,0.3683142659399225,-0.0708375547178736,1.578760328594533,1.685068626658084,1.0803839439631304,-0.6173408622186728,-0.9104735112779422,-1.6851090386330194,-0.2500604745596917,4.755709100100706,0.5812486102173405,1.415709592004013,1.4248390019911237,-1.3003833398041154,1.5856212509878391,2.32780151150064,1.2096757078273044,-0.3839420200310038,1.1071376095880316,1.6384617946917104,1.6850213018607905,1.6864593868548978,1.638220904935853
11,4,-0.1315398274758392,1.2941514365132565,-0.2369167716248331,1.5182582511555456,1.4930358408478956,1.545523858275443,1.6650374275624906,-0.3975355810621325,-0.0630091455630301,1.5071120565717822,1.656143108670857,1.076893633267156,-0.1252421537515602,-0.8750429021165551,-1.821211758495321,-0.2582536474618698,5.0955675843468375,0.7571087196729803,1.2783894387782178,1.2940202084420764,-1.3212795997185258,1.5184768793254353,2.146573881278291,1.2711628601845983,-0.1818255425017326,1.1071376095880316,1.6122178286961908,1.6562806609664011,1.6651003512241551,1.6121666612557757
11,5,-0.1331810423905701,1.67976854558565,6.147358470083034,1.7969015730449918,1.444054701613319,1.4981731169649044,1.849127047414149,5.364022544496612,-0.0854522186392813,1.7972875582639234,1.8278883717200167,0.8439153943108718,4.049362933136276,-0.9314846864782984,-1.5346482296423876,-0.2117769521407131,2.299226291710078,-1.3762418938424128,1.66510346034701,1.6789085597103464,-0.9751852948861144,1.796949326009514,0.8420344934793855,1.0476594323357198,-1.1901284210030212,1.1071376095880316,1.8229283107792655,1.8280122227913649,1.8494381152546964,1.8228661971033495
12,1,0.1054414688314602,-0.6135712080382166,-0.110066138863944,-0.8687843498558016,2.489175995556085,2.199918844452695,-0.9910290151319496,-0.2279423041745223,3.084051127684176,-0.8995534006724235,-0.9561927345505932,2.0729410481308213,0.3298038468437667,-0.3098010908442066,-0.1930642767139886,4.45538109473681,-0.2275720651452672,-0.7942286744535225,-0.6382075569589534,-0.6142043420874178,-2.247245117175811,-0.8697424032773684,-0.4490251532286011,-0.6965840799078264,-0.3216354367325068,2.760654818713014,-0.9145226524914916,-0.9562329120804768,-0.9903849699110115,-0.915661372313363
12,2,1.5049652206154418,-0.2063131918283088,-0.1698402176466029,-0.5939840000251944,2.464665034123961,2.294620327073772,-0.907561857744011,-0.3569825772882299,6.393727590934272,-0.6258570015455147,-0.8572132276880502,1.7090761580755007,0.3617708889292289,-0.4898380234433437,-0.0913611453883135,1.1344837190182564,-0.2584491522954423,-0.0405424910722249,-0.2160120548051106,-0.2066119026825338,-2.5267325935310403,-0.5940970880317049,-0.8916099857137652,0.1612328245729823,-0.6802782088897096,0.3134493492080402,-0.7511227213527204,-0.858329539318795,-0.907270461695731,-0.7502735646050533
12,3,10.21818669961254,-0.0140158398229196,-0.0989398221114189,-0.4122504083151679,2.8443198427290186,2.4065246221600765,-0.6895281940885619,-0.2633547863432823,4.456885182987706,-0.4438703906077266,-0.6583502915258634,2.3325329061439093,0.509497371293864,-0.6089013495787,-0.2669486103535241,4.9972969218085845,-0.1255373271535525,-0.7251407743102365,-0.0213756637111572,-0.0141677270483975,-3.7256555061203023,-0.4117471102538064,-1.1642003055523409,-0.4375161037803077,-1.1073062553989217,4.94329753475799,-0.5387608332461176,-0.6571094388810006,-0.6899654904960008,-0.5378748389522572
12,4,2.4922411499750297,-0.2808635609043906,-0.161024138501404,-0.648064085085089,2.766749379095243,2.32906895903539,-0.9184122216380952,-0.2988112045941375,3.7564724341869975,-0.6631141029973443,-0.8784554049599207,2.3351506391658905,0.2363244661999156,-0.4379280611836382,-0.0503807660012028,5.504160997144209,-0.1814669600142104,-0.6769886014830987,-0.2832221670671767,-0.281211049417116,-3.126194049825671,-0.648519368221235,-0.610782046319625,-0.5443678132752451,-0.427252693787276,5.3401416649479865,-0.7813836209189828,-0.8793419037892907,-0.9179499795111012,-0.780858981099055
12,5,0.371440727036132,-0.3652119784876139,-0.0861140202224699,-0.6382060263254585,2.6075504806754517,2.303221733306386,-0.9238740602199144,-0.1736812427869061,5.028806583758686,-0.665980033878254,-0.8680602969332611,2.138820662517336,0.2598153986415052,-0.2133968752190391,0.0172219036446879,5.264002795760069,-0.1442039298397948,-0.8842523019129546,-0.3718405765091649,-0.3655405196388163,-2.434005440160848,-0.6386244081867749,-0.3943573143598756,-0.7563325210159425,-0.3087182182437954,3.488202390728006,-0.7649141932789373,-0.86787413877319,-0.923986228711094,-0.7649998762503135
13,1,-0.1341094826313645,-0.5318640035308315,-0.1858525541663466,-0.6578664485974899,-0.3930438969058374,-0.2970263778439057,-0.8264407249818205,-0.2062378796194759,-0.2367608576031053,-0.6588152066759797,-0.8178926016741636,0.0529237328356966,-0.2502042273583665,-0.5907740611705489,-0.679743672793031,-0.3175333387560389,0.0745321625399677,1.1590746841430053,-0.5324454513688998,-0.5298748718657175,0.572443955024857,-0.6562939796768795,-0.8833723661582021,0.9830109867981024,-0.7441044649515846,-0.6125202879019499,-0.7501408042576503,-0.8185485035331287,-0.8260132609266007,-0.7491407714015719
13,2,-0.1341094565529426,-0.3303650059709083,-0.21649639553249,-0.4980767842959066,-0.3848871709716864,-0.2797805583475152,-0.6759285825861794,-0.2883544170554714,-0.2367594747702945,-0.4968901119045628,-0.6741689341751286,0.141926655583042,-0.2012849659851595,-0.6834704223485943,-0.665983837378381,-0.3188272878967532,0.0218305887904645,1.2805019025766593,-0.3170830992601215,-0.3298626668527115,0.5515476951104495,-0.4972678362659222,-1.126007705794738,1.1129401365094025,-0.945461106099168,-0.6125202879019499,-0.5424207060550167,-0.6731714327389557,-0.6760356846498636,-0.5429724083679249
13,3,-0.1341094504017369,-0.7032872521949178,-0.1277248516095985,-0.7289335840623977,-0.4093981324038103,-0.3142291903091331,-0.7883911380829712,0.1774559253182182,-0.2367621186154375,-0.7104019625323611,-0.7776680532231762,-0.3144314679155974,-0.8558828050533701,-0.3720106487903615,-0.4787304249964016,-0.3154479918457244,0.4183906330760079,0.5205350010005182,-0.6929650342079972,-0.7039395475797393,0.7552862292759456,-0.7283858313565157,0.0242635339636537,0.575362231195374,-0.0617713941948724,-0.6125202879019499,-0.7676814141832267,-0.7781976409143636,-0.7879384582804941,-0.7666990660555356
13,4,-0.1341096658427236,-0.7219461445693885,-0.1277514060648552,-0.7201337350001288,-0.4093981324038103,-0.3142291903091331,-0.7776874007279961,0.193053234462027,-0.2367621186154375,-0.7075360316514497,-0.7645611778852134,-0.3379910651134247,-0.8500706155832868,-0.3357560719740592,-0.4999684318320578,-0.3153280413127013,0.3845661876069525,0.4723828281733792,-0.7025177405193566,-0.7212379004457296,0.7187177744257267,-0.7206112199008682,0.0901644904081434,0.5538654375691734,-0.0952041949891881,-0.6125202879019499,-0.7240307360478219,-0.7645574110970761,-0.7777232673266607,-0.7236529243232355
13,5,-0.1341095721336496,-0.8541771992049069,-0.103161980497222,-0.8969104497067253,-0.4093981324038103,-0.3056277840765194,-0.8009277071768118,0.2191512672265969,-0.2367615026553181,-0.8594303683396826,-0.8278357484822728,-0.4213222329798111,-0.8747724208311437,-0.3374040072838912,-0.4817216935648036,-0.314964742859235,0.4047064694526346,0.3383941733500383,-0.840434937889612,-0.8542189881030253,0.778794521679654,-0.8973069348019347,0.4144271510952439,0.4152427316119837,0.25204103144268,-0.6125202879019499,-0.870559546189473,-0.8267041500818463,-0.8004752835420178,-0.8709160407758406
14,1,-0.1341096725483124,0.0304587803573255,-0.1286542575435802,-0.1553282328452472,-0.5318713723050873,-0.5897322319397507,-0.4007105686781244,-0.2080392589853804,-0.236772910504224,-0.1415146826717174,-0.4197147681312398,0.7269899859957327,0.0997380136529414,-0.5149690369182806,-0.569066735762149,-0.2319148542709973,0.023584968742179,0.790605883378812,0.0478814570462003,0.030159302170701,-0.8236874105066428,-0.1551849322174592,-0.8384398958551399,0.9687851674866462,-0.7927339933796815,0.0488865957480429,-0.286408139813009,-0.4193135785937167,-0.4006898557578979,-0.2869611443810878
14,2,-0.1341096684006306,0.1062019553386244,0.169791265085608,-0.1327716577172789,-0.4992036849388125,-0.5725294194745232,-0.4132837944067422,-0.0704314498631019,-0.2367728036344405,-0.1006751676187491,-0.4554197043967234,0.8011590882851866,1.3064938523791336,-0.6130211878532797,-0.7515341184346845,-0.2267880030405809,0.1926370208893871,0.7089565468458425,0.120806134690955,0.105839595959405,-1.1880659427641638,-0.1332746635697263,-0.6549656421176363,0.9464980505653648,-0.7524626651501634,0.3134493492080402,-0.2753838887910814,-0.4561742518597553,-0.4132266810194205,-0.2750668157445313
14,3,-0.1341096889739475,-0.1056062932592485,-0.064047267904216,-0.3192393454418171,-0.580852511539664,-0.650028089630373,-0.5483268369263578,0.1189330639673641,-0.2367735351962309,-0.2862441921576743,-0.5760933497496874,0.5005560795944004,-0.3751663009651723,-0.3711866811354455,-0.7338856338811114,-0.2254313211498374,0.382110055674552,0.239996254964146,-0.0633393378646303,-0.1060652266489699,-0.5585661128425691,-0.3198653385052514,-0.0341486774303269,0.5051815225921901,-0.168148487631331,-0.0833947809819555,-0.4468623196665685,-0.5762652569351966,-0.5488101245884827,-0.4472513826737309
14,4,-0.1341097108537333,-0.0782569578610516,-0.0357667730559122,-0.2603137738729514,-0.5481848241733893,-0.6414266833977592,-0.4518099175576964,0.0783800601934615,-0.2367734578018918,-0.2224772300574266,-0.4617471614564297,0.7296077190177136,-0.215573265099116,-0.3666548590334078,-0.7078615973360122,-0.1082031137297032,0.3578294371428236,0.2190605276479988,-0.037154687529028,-0.0779554032417349,-0.6552113149467153,-0.2604955782984937,-0.0626059086222664,0.6466493924116714,-0.223616543494627,-0.2156761577119541,-0.3584451485149963,-0.4617656776595311,-0.4517658105270659,-0.3594599094039095
14,5,-0.1341096659344414,0.040001227599064,-0.0733413272440342,-0.1448575263660911,-0.4746927235066889,-0.5725294194745232,-0.3811725823418173,-0.155975001702526,-0.2367728036344405,-0.1264685455469398,-0.4301098761578995,0.8116300203731103,0.360560016122961,-0.4931338940630076,-0.4464247244576578,-0.2135858613283711,0.0574795894093031,0.6754593831400073,0.0621252244926024,0.0398896256578191,-0.8850701740052235,-0.1445831893233948,-0.7702923158954956,0.8839044455949574,-0.7311872464628717,-0.0833947809819555,-0.2835516537182584,-0.4303539734849941,-0.3811881275733058,-0.2835627647706422
15,1,-0.1341096180557225,-0.7948777056312468,-0.1891718610734246,-0.8272356954225565,-0.2705706570045603,-0.3228305965417468,-0.9100911655436456,-0.2087861723809995,-0.236765273595456,-0.8365029212924017,-0.8766475600857192,0.4809230819295447,-0.26497687559483,-0.2166927458387031,-0.2092171269833609,-0.171207475885502,0.0567778374286173,0.4619149645153056,-0.792330238250265,-0.7936747530720608,-0.0531378261627832,-0.8266286488415084,-0.0341486774303269,0.2630264649794023,-0.0154213749118441,-0.3479575344419527,-0.8298546193392793,-0.8772050531651724,-0.910056422864958,-0.8295690888487626
15,2,-0.1341096338964021,-0.5051962715070445,-0.1881362373184163,-0.604343316009891,-0.1644516526012561,-0.2970263778439057,-0.7117421147636127,-0.2605428770891874,-0.2367643173046986,-0.617259208902784,-0.6922473829171466,1.1776763546134148,-0.0755963686945927,-0.3555312956920423,-0.4637740821543902,1.2656013709174048,0.0849180918541176,0.3509556097397264,-0.5013991558569808,-0.5050084896208575,-0.4749810731849305,-0.6046988309257693,-0.3748865772285483,0.472620202834857,-0.3634264377254012,-0.0833947809819555,-0.6675258704860398,-0.6911922063356853,-0.7117888529882811,-0.6681460573526392
15,3,-0.1341076698437283,-0.2821415672314088,-0.2258701182380779,-0.5084361002806038,-0.041978412699979,-0.2022818881916654,-0.7530541421576429,-0.4047850346078463,-0.2367579584034974,-0.5062043872675195,-0.7058062194736577,1.2871848526996077,0.2045995986757073,-0.5170289560555705,-0.2983569303217473,0.9454809731140514,-0.0910111297038114,0.3865463461771761,-0.2777634777464,-0.2822921964712378,-0.8276054592405943,-0.5085763620195908,-0.7223643475722292,0.4574459955693037,-0.5663027516363626,-0.3479575344419527,-0.5948640054508254,-0.7065419166522678,-0.7531139436651525,-0.5950808957280768
15,4,-0.1341096642223762,-0.6042843620618816,-0.2017321184098073,-0.6759117086998646,-0.3440627576712608,-0.3831264542323691,-0.7768076414933408,-0.2700770069038534,-0.2367669410026087,-0.6824591364434881,-0.7641092166666631,0.3927927368561937,-0.1329917397116724,-0.3250444924601518,-0.5304793712297599,-0.2381122984771884,0.0661111387717382,0.6314943557760974,-0.602640784353266,-0.6055551656544215,0.1832511141189773,-0.6760838997457997,-0.2595599034506889,0.498700871572527,-0.2243763798763159,-0.4802389111719513,-0.7289849541184046,-0.7637382850244975,-0.7767946136035851,-0.7281840971371613
15,5,-0.1341096652129282,-0.8899613763614258,-0.1432592079347231,-0.8849916667996014,-0.2624139310704093,-0.348677822270751,-0.8626941367765815,0.0095322195502271,-0.236766349108423,-0.8945380216308315,-0.8409426238202347,0.6179177767465368,-0.5999042938084211,-0.1161686919389567,-0.147297867617435,0.0597186706811395,0.0894794797285753,-0.0551975001935286,-0.8801810195065193,-0.8888156938350035,-0.0061212413553606,-0.885291626188662,0.336544202569936,0.0355714206551193,0.3037099053975298,-0.3479575344419527,-0.8594460299770846,-0.8412703485029187,-0.8626950829880937,-0.8595881087410248
16,1,-0.1341097200968472,2.206051551051885,-0.2883527514569123,2.155133403225467,-0.719639203309243,-0.6758323083282141,2.0827031242151786,-0.6349222326226913,-0.2367733767870141,2.1619772628597254,2.0615523217105864,-1.6468575761037865,0.7260014290544935,2.769778019404193,1.4679871593197673,-0.303862424845808,-0.8283419358103771,-1.520698412323828,2.198349173370409,2.2065083221230357,1.5075515861946958,2.1552882358288747,0.8420344934793855,-1.7611495583817989,1.3507644393649585,-0.6125202879019499,2.108085961706774,2.061142625882657,2.082994526608253,2.108330084380708
16,2,-0.1341097201865268,2.2117599793125677,-0.2884855237331954,2.1530726790779733,-0.7277959292433941,-0.6672309020956004,2.070936344451661,-0.6334723419135486,-0.2367733767870141,2.1634102283001804,2.056580748306532,-1.632896333319889,0.6804726115388351,2.7520627148234995,1.4679871593197673,-0.3050260828903076,-0.8283419358103771,-1.510230548665754,2.199628553679966,2.2119140573936567,1.5232237811305045,2.153167887250064,0.8420344934793855,-1.7624140756539282,1.3507644393649585,-0.6125202879019499,2.110719284825372,2.0564415545095973,2.070922028208267,2.11059567078767
16,3,-0.134109720319008,2.2211320257107032,-0.2878482168070366,2.1328553043336465,-0.719639203309243,-0.6758323083282141,2.073209055807854,-0.6382174387798341,-0.2367733767870141,2.1383333330922185,2.051157213683927,-1.632896333319889,0.7293918729120422,2.7710139708865684,1.4679871593197673,-0.3042339957498278,-0.8283419358103771,-1.5081369759341396,2.211313560507254,2.220563233826653,1.5010215049714437,2.132671184321539,0.8420344934793855,-1.7632043989490094,1.3507644393649585,-0.6125202879019499,2.076887777640672,2.0514555697199883,2.0732436625159574,2.077178271284964
16,4,-0.1341097200418165,2.219257616431076,-0.2872374643361342,2.1692243007745438,-0.719639203309243,-0.6672309020956004,2.0905476440575232,-0.6278485234053585,-0.2367733767870141,2.179889330865416,2.0615523217105864,-1.6446761319188028,0.7044478931029317,2.7314635234506017,1.4679871593197673,-0.3056030863164012,-0.8283419358103771,-1.5081369759341396,2.2096077200945112,2.2184009397184044,1.5362839435770088,2.1694238930209617,0.8420344934793855,-1.7614656876998311,1.3507644393649585,-0.6125202879019499,2.1213418424902253,2.0614275392992063,2.09042375639286,2.1213572062207424
16,5,-0.1341097202578629,2.2086075637059217,-0.2863346128574089,2.1570827368785013,-0.719639203309243,-0.6758323083282141,2.0809436057458672,-0.6291666058682154,-0.2367733767870141,2.1648431937406354,2.070591546081594,-1.6372592216898572,0.7105022571342691,2.7397031999997616,1.4679871593197673,-0.3049667969946755,-0.8283419358103771,-1.5311662759819014,2.202443190360992,2.208670616231284,1.5245297973751546,2.156701801548083,0.8420344934793855,-1.7606753644047504,1.3507644393649585,-0.6125202879019499,2.1282152621557184,2.070366697743434,2.0811372191621014,2.128153965441636
17,1,-0.1341096883645338,0.1300580734429705,-0.0145232088506137,-0.0916128700146403,-0.4910469590046615,-0.6414266833977592,-0.4709813375462306,-0.1858515375272864,-0.2367737470616368,-0.0978092367378393,-0.4558716656152738,0.9180844966003258,0.681441309783849,-0.4000255490575041,0.1443508178017825,0.0345428461638871,-0.1856072967002565,0.2818677095964403,0.1389733350866655,0.1296248311501406,-1.242918625039489,-0.0915744748530747,-0.9545154441380508,0.341110406533395,-0.8649184496401339,0.1811679724780416,-0.2477116797481864,-0.4557824959120002,-0.4708032118501182,-0.2473133822592332
17,2,-0.1341097177611011,-0.3496203012979877,-0.2015727916782677,-0.3971013010687301,-0.7931313039759434,-0.9513783569899946,-0.430695695925965,-0.320867117805946,-0.2367748172502821,-0.3829693593883886,-0.4522559758668708,0.7924333115452518,0.0534826724535226,0.1944671139643609,0.7826875302988177,0.1060161295736411,-0.4391502873220346,-0.1347532639948871,-0.3302180704382411,-0.3504044608810745,0.1858631466082782,-0.396904670202117,0.401696284509376,-0.1179093632495913,0.6456362771575764,-0.3479575344419527,-0.432356726216664,-0.4523279207363427,-0.4308711017578603,-0.4325250710284707
17,3,-0.1341097135380069,0.1545957949217264,-0.2432101775206528,-0.104422776877437,-0.8012880299100944,-0.8910824992993724,-0.2975587984147695,-0.5171735326074596,-0.2367746807772704,-0.112855373862617,-0.2999450452153777,0.6584926385872374,0.5257230668978483,-0.3979656299202142,0.6648315487037697,-0.2145599423810238,-0.5342376807049601,0.7696701560626649,0.1666932417937362,0.1544912133950005,-0.11190855717206,-0.1057101320451599,-0.711880104501515,0.7596656236082399,-0.4249731846422093,-0.0833947809819555,-0.1996423746849645,-0.2999348570596483,-0.2976092924964863,-0.2003024643147466
17,4,-0.1341097142962072,-0.1087587088658937,-0.2209840984708593,-0.2126386422444556,-0.7441501647413669,-0.908328318795763,-0.3770303826119809,-0.4128692737133695,-0.2367747243515186,-0.2038486793315118,-0.374066685057647,0.8735830352266535,0.187889553949216,0.1545046827009369,0.7037180400929983,0.0769991305161331,-0.4897466051294806,0.0515747091188228,-0.1044500918117314,-0.1082275207572184,0.2224316014584971,-0.213141126705007,-0.2011476920567079,0.2097586748909495,0.0757589908908345,-0.3479575344419527,-0.271768648577413,-0.3737986602999997,-0.3774735126810031,-0.2711020395323462
17,5,-0.1341097159185928,-0.2902356073025263,-0.2164432866219766,-0.247336781268466,-0.7523068906755177,-1.0116312076494538,-0.2280944755117642,-0.3605413999379439,-0.236774890981488,-0.2382398499024317,-0.2619803028571423,1.4250521251905923,0.0842388417327175,0.6019191193203024,1.1072401699704586,0.7372413328189943,-0.5013956880088648,-0.3168940916453669,-0.2682107714350402,-0.2898602258501099,0.5149792402602307,-0.2477734868256167,0.8397878699642323,-0.0268641196562718,1.1288922159117734,-0.3479575344419527,-0.2364196331548763,-0.2616496167108644,-0.2284245901273418,-0.2365518468261581
18,1,-0.1341095973254663,0.2051196450498592,-0.0380770106632384,0.015544785655017,-0.2215895177699837,-0.3701813378522854,-0.3451024537209428,-0.2121253146202374,-0.2367689307228949,0.0196939293794719,-0.3351980202623109,0.9233199626442872,0.7197048904619021,-0.383958179786643,0.2026805548856254,0.0644794659745718,-0.2398527248072687,0.2902420005228994,0.2188066664030288,0.205305124938847,-1.279487079889708,0.0151497369471681,-0.9500221971077444,0.3831556058316991,-0.8679577951668899,0.0488865957480429,-0.1724164915943745,-0.3355490341282844,-0.3449706323733516,-0.1725490308294485
18,2,-0.1341097046148861,-0.1937035294017262,-0.2032191679041783,-0.2204359768565925,-0.5481848241733893,-0.6844767215919908,-0.1416214740720862,-0.3213943507910888,-0.236773609097815,-0.1923849558078698,-0.171136097928507,0.7234996752997583,-0.008514015227373,0.2406093026396539,0.7216656515034117,0.1083524074840729,-0.3677821108862893,-0.2017475914065587,-0.1741336726722748,-0.1936381380330429,0.2877324136910262,-0.2209157381606546,0.521516205317542,-0.125654531541384,0.7033838421659396,-0.3479575344419527,-0.2056231424458482,-0.1708334651858418,-0.1415954670197574,-0.2054000337304144
18,3,-0.134109679830704,0.3702380625006544,-0.2484945141167209,0.0771437290909008,-0.5481848241733893,-0.6155794576687549,-0.1159618297279684,-0.5250380913025068,-0.2367730125182263,0.086326822360631,-0.126391937292015,0.6096282888435972,0.4983573414762031,-0.3456436838330508,0.7046154206635196,-0.2073187906633562,-0.5569042696811113,0.8031673197685048,0.3664471541259178,0.3707206242198725,0.0252231485162534,0.078760194311551,-0.6557145166226872,0.7326365669164729,-0.3634264377254012,-0.2156761577119541,-0.0133459221929592,-0.127384169162106,-0.1155931627736366,-0.0128251891385461
18,4,-0.1341096719572422,-0.0381275591926691,-0.2308358013710665,-0.1372829727428725,-0.4828494494408399,-0.6414266833977592,-0.1973029022988226,-0.4324647663278449,-0.2367732918960302,-0.1300509591480785,-0.2231116380618061,0.921138518459303,0.2380196881286899,0.1681001490070503,0.4512549729198503,0.1106100971142482,-0.4709396520471012,0.1415983365782548,-0.0223138759381658,-0.0379529622391356,0.1950052603208344,-0.1375153607273514,-0.1337489866021149,0.2288844986319076,0.0924753912879921,-0.2818168460769534,-0.1755407732605076,-0.2241478882575902,-0.1968503635427659,-0.1753810138381522
18,5,-0.1341096991648118,-0.1118259240507382,-0.1995280986235078,-0.0442162146222917,-0.4910469590046615,-0.7361281660188362,0.0438977545358871,-0.3110254354166131,-0.2367740411345684,-0.0232950338341786,-0.0011986797535473,1.4765342079562132,0.020304757561793,0.5421814643388961,1.1401441242228836,0.7417560227084654,-0.3952907885291723,-0.2582740551601555,-0.0826153345286237,-0.1114709619195911,0.5241213539727869,-0.0449268061191938,1.0097823826108174,-0.0157995935251394,1.242107836783433,-0.3479575344419527,-0.0212012589535233,-0.0013812106932709,0.0436709507338591,-0.021321138164657
19,1,-0.1341097165381974,-1.2898069558746263,-0.1938719996538469,-1.0848819091064612,-0.7277959292433941,-0.7533309784840637,-0.7038609382864909,0.4406769931507757,-0.236774141018842,-1.0170565667897349,-0.8047857263362017,-0.1791819284465942,-1.5693290625061824,0.2121824185450541,0.9406265107104552,-0.1999687183467366,-0.3573961815721395,-1.3343704392101183,-1.265956828848303,-1.289921250915142,0.2459398938622055,-1.0853111754566682,0.8420344934793855,-1.2186716486382694,1.3370873844945563,-0.4802389111719513,-0.9500055656997194,-0.8036617775184386,-0.7038952963421369,-0.9490787718160696
19,2,-0.1341097192652727,-1.3612901097658632,-0.1946155244010324,-1.1499339578705776,-0.7359934388072158,-0.7619323847166775,-0.8232882543909719,0.3963454863166831,-0.2367741876598994,-1.1388586292284124,-0.852241654283996,-0.2481155646920863,-1.527432863409327,0.2294857392982892,1.1951834658814844,-0.1971574639003688,-0.4117819600752888,-1.2485339572139194,-1.3704395541287997,-1.361276956487349,0.315158754828689,-1.150335198540261,0.8420344934793855,-1.2409587655595504,1.3819177310142068,-0.4802389111719513,-1.0199002098306442,-0.8519546016235093,-0.8232272997573726,-1.019878347033668
19,3,-0.1341097182339572,-1.3096586541543145,-0.1938188907433336,-1.083322442184034,-0.7359934388072158,-0.7533309784840637,-0.699902021730541,0.4484097435995371,-0.2367741643393707,-1.0063093259863218,-0.7912268897796885,-0.2263011228422464,-1.58579693267142,0.2092985317528481,0.959471502691389,-0.1930143449149173,-0.3606944158813628,-1.2673761117984474,-1.2751683670771137,-1.3093818978893808,0.2877324136910262,-1.0824840440182515,0.8420344934793855,-1.225152299657933,1.345445584693134,-0.4802389111719513,-0.9464349580812812,-0.7916241856692392,-0.6997163545882963,-0.946246788807366
19,4,-0.1341097153825534,-1.3085510486708978,-0.1976958412108007,-1.1257622205729525,-0.7277959292433941,-0.7533309784840637,-0.7473357071323823,0.4119427954604918,-0.236774141018842,-1.0707927708067986,-0.8151808343628604,-0.1800545061205877,-1.547775526554621,0.2377254158474488,0.9968623597964168,-0.1710061795887047,-0.3584488095431682,-1.3615868847211097,-1.2886445063377825,-1.3093818978893808,0.2537759913301112,-1.1255977984541117,0.8435322424894874,-1.2365329551070974,1.3500046029832693,-0.3479575344419527,-0.9856670092888696,-0.8147734007638532,-0.7470776944651596,-0.98532815432748
19,5,-0.1341097173228939,-1.3112774621685377,-0.1919069699648569,-1.0994183686333745,-0.7359934388072158,-0.7619323847166775,-0.690957802844877,0.4554395167347749,-0.2367741876598994,-1.0306697384740575,-0.7708886349449197,-0.2315365888862087,-1.5828908379363784,0.1948790977918188,0.951993331270383,-0.1905808657104841,-0.3491856833981158,-1.2757504027249065,-1.2732066506024604,-1.3104630449435049,0.315158754828689,-1.0987400497891493,0.8420344934793855,-1.1978071136481332,1.3348078753494896,-0.4802389111719513,-0.956834352769982,-0.7713953330942541,-0.6913584710806132,-0.9558755310369595
20,1,-0.1341005155390054,-0.7439278533941076,-0.1434716435767761,-0.8026183961470947,0.5295633735059808,0.6070244242349598,-0.7587725771829035,-0.2079074507390948,-0.2351978445521427,-0.8135754742451222,-0.7238846682156748,0.2339836001893632,0.0227265031743288,-0.4033214196771679,-0.6857262099298356,-0.2946917240365799,0.1231635748014935,0.9120331018124695,-0.742263822136264,-0.7439419885823385,0.2054533902780381,-0.8033048144745687,-0.0581126615919599,0.5671428689265328,-0.1658689784862639,-0.4802389111719513,-0.7863378389895656,-0.7229244381038403,-0.7586858660036075,-0.7870893437182043
20,2,-0.1341032664711166,-0.6529338029103875,-0.1464722970207745,-0.6971872931415537,0.5254850105389054,0.5984230180023461,-0.7094327467726422,-0.2101481909259517,-0.2352689055893311,-0.7182832724548628,-0.6981228787583014,0.2222038015904507,0.0159456154592304,-0.3979656299202142,-0.7252109550327452,-0.2951715261686721,0.1333389785214375,0.8178223288898073,-0.6497219797449673,-0.6531256360358928,0.2550820075747617,-0.6972873855339284,-0.098551884864716,0.5633493171101442,-0.1917034154636896,-0.3479575344419527,-0.6930110823626411,-0.6983506559264814,-0.7094672186805919,-0.6936339044309744
20,3,-0.1341024480305723,-0.6801979378867831,-0.1489949702701536,-0.7362853566966987,0.5214066475718296,0.5984230180023461,-0.707050065512117,-0.2064136239478566,-0.2351978445521427,-0.7562568566269214,-0.6800444300162845,0.2030070927625913,-0.027887980127653,-0.401261500539878,-0.6842305756456346,-0.2944532017122927,0.1424617542703528,0.8241030470846519,-0.6868240087221227,-0.6801543123890036,0.2119834715012905,-0.736867225671766,-0.0948075123394608,0.5587654419986752,-0.2152583432960482,-0.4802389111719513,-0.7384916969024959,-0.6798312838507906,-0.7071455843729016,-0.7389456325702363
