f_id,i_id,disp.ratio_mean_10,ela_level.mmce_qda_50,disp.ratio_median_05,ela_level.mmce_mda_10,ic.eps.s,disp.diff_median_25,ela_level.mmce_lda_50,ela_meta.quad_simple.adj_r2,ela_level.lda_mda_10,ela_meta.lin_simple.coef.min,disp.ratio_median_02,nbc.nb_fitness.cor,disp.ratio_mean_05,ela_distr.kurtosis,disp.diff_median_10,disp.ratio_median_25,disp.diff_mean_10,pca.expl_var.cor_init,ela_meta.quad_w_interact.adj_r2,disp.diff_mean_02,disp.diff_median_02,ela_level.mmce_qda_25,ela_level.lda_qda_25,ic.eps.ratio,ela_level.lda_qda_10,ela_level.mmce_mda_50,ela_level.lda_mda_25,ela_level.mmce_lda_25,ela_meta.lin_simple.coef.max_by_min,ela_distr.number_of_peaks
10,1,0.6456088236605804,-0.944030710955568,0.6237362807050149,0.4242095703359551,1.4973377318956291,0.7385527484873965,-1.3588510091085169,0.5626443522317752,1.112254310722732,-0.1254661270931058,0.6281961430561213,0.839958834494198,0.628697759545622,-0.2630094649708189,0.6502579150703406,0.7384725178149288,0.6457499668898704,-1.2472191289246497,0.6580129925041847,0.6265209137311135,0.6283723386324986,-1.151367408999043,0.79882550752763,1.5867154319663863,2.794708330806131,-1.0808081451835123,0.4843387414196017,-0.9639317569342924,-0.3481465322041119,0.5222519864207772
10,2,0.738444324614569,-0.8388542729558863,0.752081190634119,1.1112268752071957,1.4932188121112058,0.7085385275343749,-1.2189253801700586,0.4350856758264185,0.7004045130654147,-0.1041904547967385,0.7401820499044027,0.8634681315697057,0.7567437295479573,-0.2494990398580169,0.735002977063069,0.7084324517770041,0.7382309796484078,-1.2472191289246497,0.6596013483068687,0.7674441976597721,0.740266580091797,-1.0518625590437314,1.3134201909985916,1.5779970868198536,2.604954773576873,-1.0172978383609514,0.6854180022977755,-0.3982525177498275,-0.4491660130874517,0.6522497752484598
10,3,0.9319106739308988,-0.8297802273245413,0.8989212185879432,0.9233247063535226,1.464509326449627,0.8880320235435722,-0.1106426422446716,-0.4185058971083533,-1.3707978994276104,-0.1318732795946396,0.8759089690045213,0.7969323851295889,0.8962223754433569,-0.2235029613809324,0.9168437151580718,0.8875999885032031,0.9319767432193788,0.8017837257372707,0.6678607984808244,0.8847774392104681,0.8760221802976207,-0.6690898701027352,2.233384865825234,1.525903890198035,0.7786086230904434,-0.8452756358815562,2.1828723903712444,1.4051778514117717,-0.2410433153900761,0.1322586199377292
10,4,0.5223006010194031,-1.1123130117550573,0.5340629811912299,-0.2422559348169149,1.5834866810185964,0.5780823502653255,-1.5873962030413338,0.5847423308205169,1.3611028692016982,-0.1303138624142185,0.5695155278676222,0.9464160287983848,0.5309483806599121,-0.2144939410597745,0.500782402342763,0.5786164521131109,0.5222181603739292,-1.2472191289246497,0.6540421029974752,0.5826071425352145,0.5693543033896136,-1.4017344508220873,-0.4095430257322726,1.6214153131466154,3.2788982801924647,-1.2455720268831867,-0.1791326494062297,-2.020365832762234,-0.0960846627994623,0.2622564087654119
10,5,0.9177373150066256,-0.8112196794422446,0.8540845688310507,0.8293736219266868,1.4398777762960098,0.9177080560914894,0.7726827383873454,-1.304558638590725,-0.9220011542231926,-0.1325189960497884,0.7845284690163224,0.574702992019599,0.8704988546839585,-0.1960963553254145,0.9209238287478324,0.9176400545411278,0.9177661096799544,0.8017837257372707,0.6702433321848502,0.7908164858003994,0.7842477235802151,-0.6506333253529578,1.8536320058677247,1.5085539496079206,0.9369063892890788,-0.8717685067275383,2.0891856854150004,1.112972681501916,-0.3705984307494476,0.0022608311100466
11,1,1.8085329233971943,-0.8499906016852642,1.822556203579927,0.6355995102963371,1.4398777762960098,1.70230515593386,1.1544285568245776,-1.2207387198058426,-1.0524021455658803,-0.1329355546636559,1.838091880644958,0.8288695434208458,1.831415263496119,-0.212091075586142,1.7965492871125184,1.7019003500312613,1.808728074700952,0.8017837257372707,0.6742142216915596,1.8507352360286944,1.838100869639776,-0.8697044869481202,2.2209281837992,1.4911606341663308,1.25350192168635,-1.2190791560372038,3.087819234395169,0.8200182675666499,-0.3317897535752533,1.2372398249730316
11,2,1.7376661287758284,-0.8990729394184486,1.790610090628141,0.6355995102963371,1.4316809210036248,1.6454049567750326,1.59035070851747,-1.437298909975511,-1.0524021455658803,-0.1335702153945271,1.8013605031987217,0.840402406137132,1.7976888696115756,-0.2112388243340065,1.73474107989466,1.6461116559608269,1.7372832753708538,0.8017837257372707,0.6742142216915596,1.8216650453444667,1.8013204912168772,-0.8985929917738559,2.322552188576561,1.4868231490188015,1.3734669222970624,-1.2455720268831867,3.787899674510929,0.8200182675666499,-0.3245066812602011,1.107242036145349
11,3,1.590971863909601,-0.9044348754733352,1.647132811406086,0.6473433958496911,1.4727061817420115,1.443421931826388,-0.968853166400555,-0.112791793322038,-1.0524021455658803,-0.1287887130566662,1.6920622581147988,1.120296112828557,1.6524938857696423,-0.2304451861554133,1.597836727957155,1.4433412102048293,1.59098088676615,0.8017837257372707,0.6662724426781407,1.693915892774578,1.69200299411926,-1.0085298018051292,4.760191145275645,1.5172289199029776,1.6133969235184853,-0.9309238210822672,2.329939778035953,2.306518413979865,-0.3453859156521807,1.0422431417315077
11,4,1.5201050692882354,-0.8689636061871675,1.621351737795872,0.7559743372182209,1.4809030370343972,1.3136421313675477,-1.2601855015237058,0.0655160339112565,-1.0132818481630737,-0.1315398304267098,1.6633938659616387,1.116747539685084,1.621054027063713,-0.2386468105534954,1.530680263736502,1.313525210540936,1.519927719069028,-1.2472191289246497,0.6640487445543832,1.6728300241259688,1.6635176146688964,-1.094392857814953,5.101025670993625,1.534578860493092,1.92400694102329,-0.9704816693317484,1.677919986372242,2.1252013598306743,-0.1913194047904173,1.0422431417315077
11,5,1.8071155875047675,-0.9254701630732706,1.8298421591654224,0.6355995102963371,1.4316809210036248,1.6963023117432554,1.215421779695188,-1.4423281051026036,-1.0524021455658803,-0.1331810453420789,1.8336124443710264,0.8798802823582681,1.837131601442651,-0.1921221731707192,1.806529024406392,1.6954631930231328,1.807273442921326,0.8017837257372707,0.6727847014691444,1.8550903207753948,1.833723934011715,-0.8913708655674236,2.2966535502399488,1.4868231490188015,1.3542368638127549,-1.260451584481615,3.1485036929471923,0.8200182675666499,-0.3690860347561094,1.0422431417315077
12,1,-0.8603105620434461,-0.3030731240869236,-0.8799728605167662,0.0513412040169422,2.481943989616924,-0.5794520133059989,-0.492388460681904,-1.2920618506991606,0.528709874464209,0.1054414659727469,-0.9257203003706372,2.1294216005036626,-0.9170000211968408,4.479850182837973,-0.8324222814465521,-0.5800718093497386,-0.8600177145277202,0.8017837257372707,-0.9659219801597584,-0.956842730677722,-0.9257927880087952,-0.3079835597810376,-0.2374015328753291,2.1945706005410472,0.0153917986106181,-0.4729237798818521,-0.1966256434019095,-0.4716784322399963,-0.2043845374129648,2.6672155020775405
12,2,-0.5895994065898283,-0.4833166668550041,-0.7163190889041092,-0.638612072242631,2.4573124394633066,-0.1753168692061572,-0.8188815948716422,-0.728791996464753,0.8481923032537922,1.5049652183009752,-0.8276206459715421,1.7594828502966129,-0.7397935448543238,1.155527204986598,-0.5603779510157628,-0.1756037773390953,-0.5894002561411228,0.8017837257372707,-0.1854039387209264,-0.8742049976090751,-0.8287589489641223,-0.6073005681143544,-0.2683672961038881,2.290082023489628,-0.0286717791083908,-0.6616401201546059,-0.2106921746561671,-0.9144816512572416,-0.4305903617006008,0.2622564087654119
12,3,-0.4095977482515582,-0.6025166299213092,-0.5061472931686752,-1.161214979366907,2.838835069047369,0.0155059383740397,-0.8726991444633573,-1.2923666504038327,0.8840525758730347,10.218186700686472,-0.630525449918566,2.393346728049459,-0.5385784491363693,5.022325011830914,-0.3804669963753768,0.0153652139020041,-0.4095294418527391,0.8017837257372707,-0.768489353886159,-0.6583379636642746,-0.6293259949436067,-0.8969880748390927,-0.1350737607518639,2.4029433870283223,0.15675183117738,-0.793741558345534,0.0572932797518742,-1.187206476506439,-0.4354161672024786,4.812179017734304
12,4,-0.6264501397929376,-0.4313471327845735,-0.7465838274900107,-0.4330940750589263,2.7608829752167874,-0.2492955828227603,-0.6933073124909737,-1.333514610534593,0.7145312871275352,2.492241148044495,-0.8486739964590198,2.396008157907064,-0.7672319669976806,5.52971193218735,-0.6139156577138367,-0.2496310829325565,-0.6261017348886125,0.8017837257372707,-0.8445715968347141,-0.8849475399842704,-0.84958469106538,-0.4163154528775462,-0.1911640182363217,2.324825279521332,-0.0821593589985169,-0.5930489887862394,-0.202667038235469,-0.6335151417285321,-0.3665437228726876,5.202172384217352
12,5,-0.629284811577792,-0.206558275098981,-0.7308910000750989,-0.6474199864076466,2.600900852047662,-0.3329972130861164,-0.287164204905497,-1.3851781604765476,0.8025519562838518,0.3714407242808605,-0.838371293028978,2.196400918586713,-0.770090135970948,5.289306000640607,-0.6041564671004909,-0.333314124038207,-0.6290109984478649,0.8017837257372707,-1.033903608514626,-0.8903551035447568,-0.8382187775796092,-0.3232302706612868,-0.1537939721582201,2.298756993784685,-0.1202374218250592,-0.3774768616285159,-0.1601969342562673,-0.4169836183850747,-0.2449389822890109,3.382203340629795
13,1,-0.6221981321156562,-0.5843685386586192,-0.715198172660187,-1.0173523813383147,-0.4144558122238022,-0.4983713431822024,-0.8117059215927469,0.8800932446479739,1.0753073631756414,-0.1341094855832343,-0.7886495503883403,0.0756848937187223,-0.7203579958361119,-0.2979876505716254,-0.6236197116570508,-0.496388768244088,-0.6225211028156866,-1.2472191289246497,0.6732612082099495,-0.7938899764053354,-0.7893312304436065,-0.8223594373726089,0.0655703096222759,-0.3237299012625959,0.6166176668517751,-0.6387764096984837,-0.1187187010706347,-0.906239966977731,-0.3632483938121532,-0.6477281130283665
13,2,-0.4620391762713695,-0.6771712780701022,-0.5111914162663264,-1.281589806288792,-0.4062589569314171,-0.2984174486641842,-0.9961207248603572,0.9367859897170216,1.429563389656609,-0.1341094595048125,-0.6462034768773256,0.1661735088772821,-0.5237159704753858,-0.2992829344584744,-0.4654326050486329,-0.297909760493508,-0.4626235018090924,-1.2472191289246497,0.6735788793704862,-0.6448734933223915,-0.64524533339728,-0.9547650844905642,0.0127173819298947,-0.3063365858210061,0.6482008092630877,-0.755272458213011,-0.1226861842449126,-1.1489950312105348,-0.3459159406372271,-0.6477281130283665
13,3,-0.6732222242430403,-0.3653540736475189,-0.7325723744409822,-0.0719695942932741,-0.4308905070850343,-0.6684801109497505,-0.1364750660486948,0.4326472781890401,0.8797058761616073,-0.1341094533536068,-0.7487825675503524,-0.2978024296317995,-0.7192147282468055,-0.2959001525653824,-0.6939741027453539,-0.6691191479621609,-0.6736010572310194,0.8017837257372707,0.6596013483068687,-0.756218493346374,-0.7493387460355985,-0.4660678778552022,0.4104163092130463,-0.3410798418527103,0.3251103564505871,-0.1836796968099565,-0.0459514528514931,0.0018437918190525,-0.4079298683569809,-0.6477281130283665
13,4,-0.6703875524581844,-0.3290578911221388,-0.6899775571719341,-0.14536887900174,-0.4308905070850343,-0.6869959261292201,-0.0772757614978082,0.4239604866058795,0.937299647337962,-0.1341096687945935,-0.7357922023559511,-0.3217552983502423,-0.6894897709248358,-0.2957800782998994,-0.6852625088645141,-0.6862848999838332,-0.6703001620387906,0.8017837257372707,0.6573776501831112,-0.7456211204627354,-0.7358196626037654,-0.4395867484316112,0.3764947231308522,-0.3410798418527103,0.3574576071460443,-0.1553722457690434,-0.0006860766358684,0.0677772660551211,-0.1284453164979636,-0.6477281130283665
13,5,-0.8206251570554809,-0.3307077176005652,-0.8356966688818347,0.5504563400345163,-0.4308905070850343,-0.8182130273097546,-0.0381683421278287,0.464346447474959,0.0060192341656,-0.1341095750855195,-0.798504310190989,-0.4064774821506578,-0.7929554877570791,-0.2954164050935224,-0.8602662998631612,-0.8182466186504351,-0.8201831827164202,0.8017837257372707,0.6569011434423061,-0.7686304848744713,-0.7974144422083318,-0.2445893408578954,0.3966928459640256,-0.3324048715576532,0.252902123598917,-0.1473880929113506,-0.0669610796607371,0.3921999290576042,-0.3741123993016025,-0.6477281130283665
14,1,-0.1105398749493939,-0.5084765206510062,-0.2578643451398832,-0.958632953571542,-0.5539662893001961,0.0596395252401731,-0.7255978422460028,0.3439505641294012,1.4143499406666304,-0.1341096755001823,-0.3940112146549949,0.7610030820519258,-0.2344692703808261,-0.2122808481321641,-0.1261215370569275,0.059352453457538,-0.1103788216350139,-1.2472191289246497,0.5477810997979273,-0.3723903576704814,-0.3936421305197158,-0.7653848861885191,0.0144768002951537,-0.6189391404033939,0.5496308406084265,-0.6246226841780271,-0.0208841727958279,-0.8612853254531377,-0.323768731123093,0.0022608311100466
14,2,-0.0701458020152151,-0.6066411961173751,-0.246094724578699,-0.4507099033889578,-0.5211378838541939,0.1348018982746417,-0.7489187804024127,0.1247995764700184,1.3198092219431805,-0.1341096713525005,-0.429398761219052,0.8364102613507249,-0.2030294116748968,-0.2071487084057412,-0.1037911856535086,0.1344526185523512,-0.0697610265577615,-1.2472191289246497,0.4904414553210412,-0.3848386415714677,-0.430175423866837,-0.7356939228954018,0.1840143539715139,-0.6015891998132794,0.7462613723949857,-0.8986242936125072,0.1457501205238427,-0.6777205392277156,-0.2794967452432759,0.2622564087654119
14,3,-0.2536908000845531,-0.3645291604083057,-0.4164739936548903,0.3243865431324419,-0.6031884053309684,-0.0753821954977868,-0.207155447845814,-0.0631094414604534,0.5547900727327436,-0.1341096919258174,-0.5489997097330178,0.5307893993691217,-0.377377719044145,-0.2057906270582086,-0.2883887572551058,-0.0758278437131293,-0.2539397888088843,0.8017837257372707,0.4782111156403757,-0.5185397432951805,-0.5491998346557183,-0.4813145887354517,0.3740315374194893,-0.6797506821717453,0.5307828362661914,-0.3462660822757142,-0.0123180159422737,-0.0565972421629185,-0.3059343781044622,-0.127736957717636
14,4,-0.190619352871538,-0.3599921375926332,-0.329602984750912,0.0895088320653509,-0.5703599998849662,-0.0482425759881529,-0.2570263771341367,-0.2956716161254172,0.9340396225543928,-0.1341097138056032,-0.4356699720025561,0.7636645119095307,-0.2979206215873393,-0.0884414953360163,-0.2300541602555566,-0.0479334966779109,-0.1903835695144508,0.8017837257372707,0.3163576593468941,-0.4229819254779882,-0.4357171891378494,-0.4965612996157009,0.3496811872443045,-0.671075711876688,0.6397956181374967,-0.3970743277337635,0.0208645706062319,-0.0850685151284944,0.0506237753703376,-0.2577347465453186
14,5,-0.0956578480789072,-0.4866163198118569,-0.2545015964081154,-1.0056084957849598,-0.4965063337005768,0.0691088005830983,-0.6455890851863196,0.1412587605223227,1.1068209360834564,-0.1341096688863113,-0.4043139180850367,0.8470559807811444,-0.2127471861840014,-0.1939329483007627,-0.1157558430721302,0.0690081889697274,-0.0957206090864741,-1.2472191289246497,0.5160139837442508,-0.3530465229205522,-0.4045844695898682,-0.7381012982975467,0.0484687631119583,-0.6015891998132794,0.3328787906727239,-0.6471234785951633,-0.0400002280900761,-0.793104119140838,-0.2831268974150208,-0.127736957717636
15,1,-0.7979477827766431,-0.2098579280558338,-0.7947832259786699,0.1482282598321236,-0.2913800300086404,-0.759368244821577,-0.319813518324471,0.1500979519578191,0.3504951862958695,-0.1341096210075924,-0.8468822219494474,0.5108286754370864,-0.8175357409271699,-0.1515108483219913,-0.7912903255281558,-0.7581664865745832,-0.7984756007743073,0.8017837257372707,0.2933265002079787,-0.8767091713384281,-0.847466818987286,-0.247799174727423,0.0477649957658548,-0.3497548121477676,-0.0155545868972409,-0.2163421403187025,-0.1190793813592054,-0.0565972421629185,-0.2414353932533036,-0.3877325353730013
15,2,-0.5810953912352638,-0.3488558088632552,-0.6350526612197419,-0.3215271623020582,-0.1847389426547107,-0.4719081004827773,-0.5540992508804039,-0.1751233329275229,0.9079594242858532,-0.134109636848272,-0.6641212219730517,1.219212589202865,-0.6517619404777185,1.2867801085533468,-0.570633371660296,-0.4717129997129352,-0.5813997813531794,0.8017837257372707,0.2113673407894931,-0.6803311416351134,-0.6631060545892056,-0.4853268810723594,0.0759860663446095,-0.3237299012625959,0.3928612909780802,-0.4126797174101643,-0.0822899919249925,-0.3975032737244173,0.2081958842064757,-0.127736957717636
15,3,-0.4712518595721461,-0.5105388037490393,-0.562753563486752,-0.864681869144711,-0.0616631604395489,-0.2505637893419017,-0.8823863033898661,-0.1931065155031885,1.1372478340634136,-0.1341076727955974,-0.6775595307948441,1.330549071579326,-0.569446674047648,0.9663294972584556,-0.4756880256931666,-0.2507039424339085,-0.4709596608538728,0.8017837257372707,0.1100302405782649,-0.7212326458812114,-0.6783194356835142,-0.5952636911036312,-0.1004484073235662,-0.2281751034625402,0.2309976861201029,-0.6547447154138706,-0.1693041115426778,-0.7451525015146051,-0.4292788595739889,-0.3877325353730013
15,4,-0.6455841743407075,-0.3183340190123674,-0.6944612221476228,0.0425332898519322,-0.3652336961930299,-0.5702363792669018,-0.5368776350110552,0.390889718648935,0.8438456035423698,-0.1341096671742461,-0.7353442587285581,0.4212272035643957,-0.6963493764606744,-0.2184846851821227,-0.6414839927797861,-0.5714889333389012,-0.6458511586658442,0.8017837257372707,0.4261130453123463,-0.7447501035133953,-0.7350078116404961,-0.4251424960187434,0.0571251014690326,-0.4105663539161189,0.3616602027088397,-0.3633231361080593,-0.1476632942284349,-0.2821196938112948,-0.0698452452201127,-0.5177303242006839
15,5,-0.8553498864199511,-0.1092185128718262,-0.8244875064426116,0.5093527405977694,-0.2831831747162553,-0.8537228098457239,0.0816654016297229,-0.2328828769629235,-0.0689613358564443,-0.1341096681647981,-0.8114946753853893,0.6501101713183985,-0.8283967830255822,0.0796535052744689,-0.8484670524549349,-0.8525781226937774,-0.8556538191888421,0.8017837257372707,0.11050674731907,-0.8297831331927272,-0.8118512702073393,-0.0343452224039302,0.080560554094283,-0.3758230978844146,-0.1162895290236453,0.0228195293731152,-0.1537948591341368,0.3142785504149757,-0.1491591482730052,-0.3877325353730013
16,1,2.1678275721275195,2.78004010747235,2.112313052633845,0.6355995102963371,-0.7426578981309004,2.218549756325833,1.7690249731619634,-1.8740768867709137,-1.0524021455658803,-0.1341097230487171,2.065199299733273,-1.6524702271525795,2.127521569126517,-0.2843026347164832,2.1611680866947656,2.219018629684125,2.167686440011767,0.8017837257372707,-2.492490742119183,2.0863453208252047,2.064783777731768,1.8779133053662955,-0.8398967578746319,-0.7057755930569171,-1.2121481598677797,2.1382571206228955,-0.496350963204174,0.8200182675666499,-0.3529358419868678,-0.6477281130283665
16,2,2.1692449080199463,2.762304472829266,2.1145548851216893,0.6355995102963371,-0.7508547534232854,2.224214412111333,1.761490516219124,-1.8746864861802583,-1.0524021455658803,-0.1341097231383967,2.060271919831949,-1.6382759345786877,2.138954245019583,-0.2854674931080661,2.1591280298998856,2.2243829271908973,2.16942080867209,0.8017837257372707,-2.494396769082403,2.07469546912778,2.060124459159961,1.8779133053662955,-0.8398967578746319,-0.6971006227618598,-1.2121481598677797,2.1360796243889792,-0.496350963204174,0.8200182675666499,-0.3325575029692592,-0.6477281130283665
16,3,2.144441529902469,2.781277477331171,2.0814878559259813,0.6355995102963371,-0.7426578981309004,2.233514593251706,1.7722540261374669,-1.8743816864755865,-1.0524021455658803,-0.134109723270878,2.0548965963032315,-1.6382759345786877,2.09665334421524,-0.2846745889066865,2.1391134186420064,2.2329658032017345,2.1446361210423066,0.8017837257372707,-2.494396769082403,2.076945596246909,2.055182757644408,1.8779133053662955,-0.8398967578746319,-0.7057755930569171,-1.2121481598677797,2.14805585367552,-0.496350963204174,0.8200182675666499,-0.3149709190529242,-0.6477281130283665
16,4,2.1855442707828634,2.741681641848937,2.125203589438949,0.6355995102963371,-0.7426578981309004,2.231654557023631,1.7690249731619634,-1.874076886770914,-1.0524021455658803,-0.1341097229936865,2.065199299733273,-1.6502523689379092,2.1355244422516635,-0.2860450917299588,2.175117664238136,2.2308200841990256,2.185365810871838,0.8017837257372707,-2.4932849200205247,2.094111888623488,2.065066160675513,1.8779133053662955,-0.8398967578746319,-0.6971006227618598,-1.2121481598677797,2.1534995942603103,-0.496350963204174,0.8200182675666499,-0.3807877676698075,-0.6477281130283665
16,5,2.170662243912373,2.749930774241069,2.131929086902487,0.6355995102963371,-0.7426578981309004,2.2210861693641166,1.7647195691946267,-1.873924486918578,-1.0524021455658803,-0.1341097232097328,2.074158172281135,-1.642711651008029,2.142955681582154,-0.2854081460573101,2.1630978701493824,2.221164348686834,2.1707075983232977,0.8017837257372707,-2.495032111403477,2.0846032869265243,2.07392592553554,1.8779133053662955,-0.8398967578746319,-0.7057755930569171,-1.2121481598677797,2.129184219648244,-0.496350963204174,0.8200182675666499,-0.2985167068987033,-0.6477281130283665
17,1,-0.0673111302303608,-0.3934011237807671,-0.2186322766026029,-1.3491171482205804,-0.5129410285618088,0.1584750866319546,-0.5462060102736191,-0.2947572170114004,0.6699776150854528,-0.1341096913164037,-0.4298467048464451,0.9552874616570672,-0.2241798620770682,0.054451711162735,-0.0630451864260353,0.1580555275821497,-0.0670196051269276,0.8017837257372707,0.0925583267487427,-0.4419628364990259,-0.4297871473191864,-0.6915587071894169,-0.195316245578333,-0.671075711876688,-0.2241561484687335,-0.6329697530747073,-0.026564887340817,-0.9774181493916704,-0.2968693771915473,0.1322586199377292
17,2,-0.3493609728233975,0.2017737783115447,-0.4019020824839006,0.7324865661115054,-0.8165115643152898,-0.3175250935525869,0.0023742118979301,-0.5894985314295126,-0.7426997911269952,-0.134109720712971,-0.4262631558273005,0.8275388284920436,-0.3773777190441463,0.125998721341006,-0.3654698220995006,-0.3182940910192434,-0.3497776441357894,0.8017837257372707,-0.1890571570670992,-0.4020775186938246,-0.4263632541262679,0.6389174317291876,-0.4495873877255683,-0.983678266459076,-0.8415556420576193,0.1008464777551188,-0.3403567383973395,0.3794627806256358,-0.1915762141167158,-0.3877325353730013
17,3,-0.0821931571008476,-0.3913388406827341,-0.1721142524798258,-0.1248170792833694,-0.8247084196076748,0.1828246517994764,-0.8637295528647381,0.1789015240493515,-0.0852614597742809,-0.1341097164898768,-0.2753061533958163,0.6913623341112703,-0.1715895529689661,-0.1949080341463235,-0.0757266205563719,0.1827312961133027,-0.0816218702993283,-1.2472191289246497,0.249487880053905,-0.2702636203603487,-0.2753236770901994,-0.2052688759561995,-0.544947863122608,-0.9228667246907244,-0.6596978704311898,-0.591597324630295,-0.3370204457280601,-0.734663085158867,-0.2821401737062833,-0.127736957717636
17,4,-0.1721939862699834,0.1617654862097054,-0.2421715177249713,-0.0572897373515809,-0.7672894482845175,-0.0785104382450026,-0.1641014081724419,-0.4393846768784058,-0.1852355531370067,-0.1341097172480772,-0.348768908288289,0.9100431540777878,-0.2424721435059724,0.0969517904058717,-0.1828571706226515,-0.077973562715838,-0.1720887775168448,0.8017837257372707,-0.0246623314893233,-0.3489454847840755,-0.3485314552563143,0.2071947762779154,-0.500329013379639,-0.9402600401323143,-0.6785458747734249,0.0199162010612266,-0.3359384048623481,-0.2236786598293233,-0.2729700383364483,-0.3877325353730013
17,5,-0.2062100476882384,0.6096933751024634,-0.2079835722853408,0.6972549094514482,-0.7754863035769025,-0.2585957639631329,0.4196396130656942,-0.826785101516897,-1.1328160902272053,-0.1341097188704627,-0.2376788886947938,1.4707177107465057,-0.1973130737283633,0.7578750517239629,-0.2172073161148242,-0.2582139589433915,-0.2064964138426167,0.8017837257372707,-0.1587195612358382,-0.2014895737353661,-0.2373784690243491,1.130022013766694,-0.5120115513249589,-1.0444464333759518,-1.0640385041244065,0.5000541206397924,-0.3806627606451171,0.81777053549042,-0.2882905394361102,-0.3877325353730013
19,1,-0.976532105222486,0.2195094129546283,-0.9130398897124744,0.6355995102963371,-0.7508547534232854,-1.2505023561345436,1.2387427178515973,-0.1585117490228824,-1.0524021455658803,-0.1341097194900673,-0.7756591851939401,-0.1602952203222255,-0.8083896002127172,-0.1803017588404922,-1.0463525615583196,-1.2506089976962944,-0.9768358359069256,0.8017837257372707,-0.2041465371925956,-0.6725282814639414,-0.774576721632885,0.8748402211393621,-0.3675984919044975,-0.7839370754153828,-0.9659779409925084,1.1489479983468784,-0.4886865070720462,0.8200182675666499,-0.3374496034471567,-0.5177303242006839
19,2,-1.097005656078809,0.2368325909781051,-0.9830971549576186,0.6355995102963371,-0.7590925929921325,-1.321437374105206,1.240177852507377,-0.0740822308286563,-1.0524021455658803,-0.1341097222171426,-0.8226932660702182,-0.2303795399058149,-0.9524413164653424,-0.1774876045034809,-1.1107521922723778,-1.32141772478569,-1.0962834839646856,0.8017837257372707,-0.1555428496304706,-0.7907688323368667,-0.8224406305978089,0.961505735616569,-0.4221404612275276,-0.7926120457104401,-1.0904002399273969,1.141326761528171,-0.510146984242004,0.8200182675666499,-0.1032880472140464,-0.5177303242006839
19,3,-0.9659020860292808,0.216622216617382,-0.9102375991026688,0.6355995102963371,-0.7590925929921325,-1.270201830731879,1.2466359584583828,-0.1237645826902409,-1.0524021455658803,-0.1341097211858271,-0.7622208763721458,-0.2082009577591088,-0.8203939099004359,-0.1733402117704163,-1.0448087347946269,-1.269920468720675,-0.9655904133028926,0.8017837257372707,-0.1514131245434928,-0.6686087051919104,-0.762646042259622,0.8756426796067436,-0.3709061984311846,-0.7839370754153828,-0.9755292945443164,1.154754654970656,-0.4936458610398935,0.8200182675666499,-0.2700031707480115,-0.5177303242006839
19,4,-1.029682201188511,0.2450817233702369,-0.9489092095179882,0.6355995102963371,-0.7508547534232854,-1.269102718415289,1.2416129871631558,-0.1604929471032525,-1.0524021455658803,-0.1341097183344233,-0.7859618886239809,-0.1611823636080936,-0.8724125852138849,-0.1513093443822152,-1.0868228774351336,-1.269920468720675,-1.029258527349605,0.8017837257372707,-0.2255893405288273,-0.7155710357105003,-0.7855896564389737,0.8748402211393621,-0.368654142923653,-0.7839370754153828,-0.9943772988865516,1.164916304062266,-0.4949984121220338,0.8215167556174695,-0.3920251009282565,-0.3877325353730013
19,5,-0.9899967962005456,0.2021862349311513,-0.9197653871760088,0.6355995102963371,-0.7590925929921325,-1.2718082256561252,1.24340690548288,-0.140376166594881,-1.0524021455658803,-0.1341097202747639,-0.7420634131394552,-0.213523817474319,-0.8386861913293413,-0.1709042223614782,-1.0607432324627457,-1.2709933282220298,-0.9897037324190024,0.8017837257372707,-0.1649141488663052,-0.6597533662069522,-0.742596853253666,0.8571861348569683,-0.3593644139550854,-0.7926120457104401,-0.9717087531235932,1.1366088530213527,-0.4873339559899063,0.8200182675666499,-0.3359773862271639,-0.5177303242006839
20,1,-0.775270408497807,-0.3967007767376198,-0.752748866831584,0.8969009638584753,0.5126904898978728,-0.7088090782584587,-0.5731147850694767,0.9343475920796432,0.1342468756525765,-0.1341005184908717,-0.6954772758905692,0.2597671255363789,-0.7666603332030287,-0.2751224740629126,-0.7669199173298565,-0.708814949512275,-0.7750336501718715,-1.2472191289246497,0.682156000704979,-0.7268942560519224,-0.6945564549489011,-0.332057313802484,0.1143413867072564,0.5880528515993961,0.4579378465110671,-0.4867145893633219,-0.0267452274851024,-0.0805730509760347,-0.1085297030200479,-0.5177303242006839
20,2,-0.6810175716513897,-0.3913388406827341,-0.6602732767079936,0.917452763576846,0.5085920622516804,-0.618512774095565,-0.5634276261429678,0.93129959503292,0.0494862312798292,-0.1341032694229841,-0.6699444891291617,0.2477906911771586,-0.6717691232905849,-0.2756027711248449,-0.6625462007701718,-0.6186947513984983,-0.6810980056337077,-1.2472191289246497,0.682156000704979,-0.6780447221430956,-0.6702009260508204,-0.3617482770956028,0.1245460132257588,0.5793778813043389,0.4527164399027455,-0.4896179176752103,-0.0349507040500863,-0.1210322283481688,0.0465047814562253,-0.3877325353730013
